Gene = Zpr1
Position 1998: 0.0009585479699821027
Position 465: 0.0009195711247519904
Position 741: 0.000807819845555389
Position 928: 0.0007094800154384839
Position 2391: 0.0006823892964793048
Position 1866: 0.0006346523344584568
Position 1167: 0.0006296782828463921
Position 7481: 0.0005525259627452509
Position 7510: 0.000531417326049506
Position 3884: 0.0005146676517268871
Position 1113: 0.0005105228983708901
Position 2310: 0.000495789061922819
Position 1668: 0.0004769100926254445
Position 2931: 0.00047371389373353093
Position 1902: 0.0004707419348167286
Position 7281: 0.0004674024229639155
Position 906: 0.00045898476639369846
Position 723: 0.00045322134029928004
Position 1686: 0.0003574707620913721
Position 3836: 0.0003504787834568713
Position 3625: 0.0003358699059983623
Position 825: 0.0003301603872846692
Position 708: 0.00031971898060299684
Position 3615: 0.0003053339451983195
Position 4516: 0.0003053255866837341
Position 4125: 0.0003001308546468585
Position 1817: 0.0002711034013286213
Position 1906: 0.00025996249899954804
Position 3520: 0.00025924208180174444
Position 607: 0.00024726116730231906
Position 125: 0.00024524842789094283
Position 1555: 0.00020642114666509316
Position 3292: 0.00020407089925015672
Position 769: 0.00020099405274392942
Position 4725: 0.00018984172766229294
Position 7742: 0.0001891191406068642
Position 747: 0.0001875430148624571
Position 1104: 0.0001738837425361675
Position 2004: 0.00016167271322745563
Position 1446: 0.0001552958245318465
Position 282: 0.00014955965409243357
Position 805: 0.00013289352111634076
Position 81: 0.00012839904291623742
Position 31: 0.00012755727740961905
Position 3608: 0.00012262888650999386
Position 2076: 9.295655760179039e-05
Position 151: 8.765397459687203e-05
Position 3216: 8.697561556251531e-05
Position 308: 8.645900382550435e-05
Position 711: 8.486245964157198e-05
Position 276: 8.41213500215907e-05
Position 1545: 8.335290082851126e-05
Position 135: 8.329255055774536e-05
Position 704: 7.750612062885346e-05
Position 3018: 7.36783217564291e-05
Position 3251: 7.028987186575982e-05
Position 3028: 6.570151418305606e-05
Position 3188: 6.163332780598293e-05
Position 2736: 5.4982355492766236e-05
Position 859: 5.464063473372066e-05
Position 2807: 5.257189576562427e-05
Position 3322: 4.398913017117078e-05
Position 2163: 3.292616288684607e-05
Position 8207: 3.170918011310919e-05
Position 2082: 3.087328402047755e-05
Position 808: 2.991106684765781e-05
Position 293: 2.872034204886341e-05
Position 738: 2.4672377164322638e-05
Position 2933: 2.2535830350846106e-05
Position 7221: 2.2219734107989338e-05
Position 763: 2.2200761245098374e-05
Position 3067: 1.920477661277125e-05
Position 2480: 1.4910352544093339e-05
Position 1191: 1.403653945101694e-05
Position 783: 1.339480897586422e-05
Position 2794: 1.3005924228568108e-05
Position 1010: 1.1595007943450935e-05
Position 334: 1.1554263415151103e-05
Position 846: 1.0174980676669484e-05
Position 178: 9.551494633090294e-06
Position 7064: 8.670255843957055e-06
Position 6922: 8.477835035408348e-06
Position 515: 7.606132129931599e-06
Position 5654: 6.749047430832099e-06
Position 1136: 6.296154198512895e-06
Position 699: 5.667397337402015e-06
Position 1229: 4.9291868020763926e-06
Position 1161: 4.757012595554067e-06
Position 844: 4.509480706630684e-06
Position 1087: 4.3616430159476416e-06
Position 7769: 3.988848908428091e-06
Position 828: 3.915700652931758e-06
Position 702: 3.832721357076827e-06
Position 2900: 3.806261952577348e-06
Position 225: 3.6744476527648517e-06
Position 810: 3.2497369566209076e-06
Position 669: 2.7396361228704982e-06
Position 685: 2.682749290784171e-06
Position 490: 2.660789275422742e-06
Position 366: 2.4989446714283342e-06
Position 688: 2.469456098142237e-06
Position 7479: 2.351396330157021e-06
Position 2843: 2.302789474249725e-06
Position 4: 2.287364575820734e-06
Position 2667: 1.8895128841248666e-06
Position 357: 1.4730207210843916e-06
Position 6936: 1.30234493007134e-06
Position 3253: 6.543300299829004e-07
Position 1441: 6.537628834880362e-07
Position 1386: 6.172382055127002e-07
Position 204: 5.783452471282576e-07
Position 1525: 3.78573894881474e-07
Position 364: 3.4360987253132635e-07
Position 1512: 3.3630144728879003e-07
Position 1623: 3.146753827919572e-07
Position 1473: 2.8820981636499246e-07
Position 1678: 2.8120416993995107e-07
Position 380: 1.7610626095513181e-07
Position 1177: 6.691602620578844e-08
Position 1523: 5.779295387457259e-08
Position 975: 5.0030160761290016e-08
Position 933: 4.49249658090814e-08
Position 1986: 1.3903417817209347e-08
Position 1532: 7.927898999418968e-09
Position 1466: 6.0560715307264595e-09
Position 683: 1.2784715283727422e-11
Position 1120: 1.0692726532419761e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2666: 0.9628988390420157
Position 413: 0.9565382878808576
Position 2299: 0.950920403539072
Position 991: 0.9414634990630141
Position 7973: 0.9228290375139686
Position 3135: 0.7495159973765932
Position 4581: 0.6670826072704183
Position 5239: 0.6541810440818234
Position 3727: 0.6250576346033833
Position 6604: 0.6182475574479968
Position 6807: 0.483967802524288
Position 3347: 0.4187110234898226
Position 4352: 0.38034768276717257
Position 6787: 0.3442805839348083
Position 6553: 0.2548497329549563
Position 1294: 0.2221853920197031
Position 1592: 0.1925051772000716
Position 5131: 0.18625883545622424
Position 6851: 0.12865692291775455
Position 1610: 0.1131711690911155
Position 3425: 0.09268671707918642
Position 3700: 0.08070415650232617
Position 7333: 0.05718580410371257
Position 5087: 0.050410243022893056
Position 1338: 0.05031319964910422
Position 3428: 0.04627386296873259
Position 6582: 0.04352357943791871
Position 1386: 0.039035474690654555
Position 966: 0.034692139522932805
Position 1761: 0.0328862067949581
Position 3697: 0.03246951200123191
Position 3908: 0.030743226136476794
Position 6472: 0.02993649955474244
Position 3038: 0.028926858594313935
Position 8911: 0.027985859124132432
Position 1645: 0.02658094813943186
Position 4467: 0.02589268457266757
Position 8377: 0.025390646216428496
Position 440: 0.02380178680156791
Position 3070: 0.023011981886731595
Position 8869: 0.02156766990381487
Position 2058: 0.021401677636575318
Position 6793: 0.021226926013451067
Position 8760: 0.015434018373500644
Position 3139: 0.01515904311995578
Position 5168: 0.014576591692206457
Position 5267: 0.014484096826957693
Position 4639: 0.01258739624484429
Position 8309: 0.011268547568851322
Position 2720: 0.01068409214311733
Position 1156: 0.009544061228067424
Position 5308: 0.009104659600465678
Position 6570: 0.008613348766824075
Position 454: 0.008413576451928551
Position 4818: 0.008007845993558239
Position 945: 0.007921288386411868
Position 2692: 0.0074560599230745084
Position 3477: 0.006466534467037613
Position 3088: 0.006385904892765412
Position 3448: 0.00637712235906964
Position 3067: 0.006238031042962517
Position 1473: 0.0057634559617411926
Position 3520: 0.004908269403017396
Position 2278: 0.004876046167626392
Position 8153: 0.0047573360458500824
Position 2303: 0.004740856039909609
Position 6636: 0.004570738497736635
Position 3496: 0.004381687349526374
Position 4375: 0.004265040879559498
Position 8392: 0.004074803070250067
Position 5827: 0.0038293652085946805
Position 6354: 0.0034412231132874274
Position 3745: 0.0033997577424385826
Position 7845: 0.003365776827648644
Position 4869: 0.0032736416730651903
Position 7668: 0.003185382678805282
Position 1478: 0.00311399288960086
Position 970: 0.0030673897279846502
Position 699: 0.002857026679340705
Position 1309: 0.002845208317935332
Position 7992: 0.0027979108285795186
Position 1620: 0.0027644173157184214
Position 3395: 0.0026746538700851167
Position 8318: 0.002638757234863634
Position 1439: 0.002593525089323946
Position 7034: 0.0024533750000561407
Position 7125: 0.0022843674440432785
Position 1480: 0.0022218524048199496
Position 884: 0.00220822443598298
Position 1793: 0.0021066264822359724
Position 3375: 0.002081094675200349
Position 6415: 0.0020655199595450376
Position 4780: 0.0020155218095892057
Position 2130: 0.00195016870075986
Position 2197: 0.0018322212566052546
Position 1343: 0.001814761821541729
Position 8784: 0.0017683823633738425
Position 7897: 0.0017422462406915206
Position 1875: 0.0017357117201061425
Position 1540: 0.0017037906257269236
Position 7133: 0.001700548842705578
Position 1559: 0.0016791988166766126
Position 2765: 0.0015774850080594815
Position 828: 0.0014789201349061731
Position 2271: 0.00144358546670673
Position 6590: 0.001429472994973408
Position 2013: 0.0014250571793269842
Position 2181: 0.0013986407648531457
Position 239: 0.0013969142815593806
Position 2417: 0.001388831067436822
Position 4974: 0.0013338522840790569
Position 4020: 0.0012664722978943587
Position 4400: 0.001213202017375061
Position 2407: 0.0011297968892794992
Position 6382: 0.0010946325258073136
Position 2700: 0.0010854864634294804
Position 653: 0.0010475967631419084
Position 2529: 0.0010006280991573496
Position 6985: 0.0009673238977629115
Position 4619: 0.0009609275561249372
Position 1502: 0.000909749372983317
Position 1952: 0.0008780075322398922
Position 8613: 0.0008741481376497196
Position 6412: 0.0008560103467539231
Position 1499: 0.0008419726420201136
Position 3747: 0.0008368185410428002
Position 7865: 0.000825797013233635
Position 859: 0.0007835553820121583
Position 1995: 0.0007651875311764457
Position 7181: 0.000745653851111702
Position 1510: 0.0007328092574033548
Position 3265: 0.0006908316314557972
Position 1835: 0.0006863069987999445
Position 8102: 0.0006350184120873918
Position 7631: 0.0006184850770137874
Position 4912: 0.000615535674502762
Position 3017: 0.00056228777414305
Position 8866: 0.0005388458292629761
Position 456: 0.0005343545753238507
Position 6819: 0.0004964240642863149
Position 4410: 0.00045152969749182595
Position 1002: 0.0004511353038129603
Position 6652: 0.00043379646019347986
Position 2149: 0.000429133401432007
Position 832: 0.0004131707057876385
Position 6395: 0.0004045519835072269
Position 7257: 0.0004022540096466121
Position 3356: 0.0003911823542485931
Position 9335: 0.0003888675225959129
Position 2321: 0.000384722526852625
Position 4531: 0.0003830039586454301
Position 4705: 0.0003656697253234591
Position 5842: 0.0003459736421372063
Position 1488: 0.0003405977285633735
Position 5871: 0.00033432181864264277
Position 6265: 0.0003308478130669055
Position 2724: 0.0003266077148166864
Position 211: 0.0003184817201263632
Position 2471: 0.0003170082491143926
Position 7100: 0.0003149100137543092
Position 2391: 0.00031334756805164506
Position 1205: 0.0003116033278733987
Position 1441: 0.0003105179223711905
Position 3142: 0.00028437377121953396
Position 683: 0.0002679523732320166
Position 862: 0.00023874350250139997
Position 9013: 0.00023515052658537177
Position 2930: 0.00022979445362794853
Position 522: 0.00022747534048654568
Position 6288: 0.00021823220950681777
Position 4603: 0.00021338960570751008
Position 7001: 0.00021240902717777185
Position 2030: 0.0002062241950521788
Position 5098: 0.00020610729913010482
Position 1035: 0.00018972004662285642
Position 7937: 0.00017858764449270802
Position 1551: 0.0001677304516316646
Position 3944: 0.00015093868348878554
Position 9481: 0.00014674608384796878
Position 2309: 0.0001433241385046787
Position 2353: 0.00013911630218179733
Position 3603: 0.0001269310583392283
Position 6971: 0.0001260933376545366
Position 664: 0.00010662938102115877
Position 5321: 0.00010636524068841763
Position 676: 0.0001044491732336223
Position 1815: 0.0001028868894236375
Position 1517: 0.00010142833039303526
Position 7723: 0.00010130771716843131
Position 1545: 9.714170927727542e-05
Position 3094: 9.711700119906122e-05
Position 7240: 9.629739359413724e-05
Position 1523: 8.962588775945064e-05
Position 1400: 8.421751951815034e-05
Position 7367: 8.416043348037458e-05
Position 1166: 7.377421152876232e-05
Position 2429: 6.927330346178874e-05
Position 2480: 5.848280261228729e-05
Position 4023: 5.55834269634529e-05
Position 7136: 4.5989024134935434e-05
Position 1446: 3.9623032342198e-05
Position 1651: 3.89901247006151e-05
Position 7159: 3.8380406736377294e-05
Position 7106: 3.449160579142542e-05
Position 738: 3.1571748034654496e-05
Position 526: 3.152060052877147e-05
Position 6917: 2.7381983621812436e-05
Position 2544: 2.6527904682859034e-05
Position 2769: 2.3853501357116427e-05
Position 613: 2.2926869259022652e-05
Position 4311: 2.0941120399585272e-05
Position 2573: 1.784686887547304e-05
Position 143: 1.766063642402629e-05
Position 156: 1.7400159579908203e-05
Position 2203: 1.7045356023968455e-05
Position 3075: 1.658086177786104e-05
Position 515: 1.5072211748076215e-05
Position 2927: 1.4535071904600164e-05
Position 509: 1.0628531468805406e-05
Position 3299: 9.911745520671978e-06
Position 2539: 9.469280930043841e-06
Position 246: 9.013976185481879e-06
Position 2851: 7.4991271350254125e-06
Position 1057: 6.959510667239809e-06
Position 7852: 6.624439973348796e-06
Position 5554: 6.458734035354709e-06
Position 7192: 6.3924118757669595e-06
Position 380: 5.8737670852269815e-06
Position 1007: 5.704836426919034e-06
Position 533: 5.6510625788444296e-06
Position 1177: 5.41499747611586e-06
Position 4528: 5.383919907773219e-06
Position 7153: 4.9987199252754e-06
Position 2601: 4.903071535745251e-06
Position 789: 4.859565150795333e-06
Position 2860: 4.672231777545755e-06
Position 252: 4.3589199093207544e-06
Position 924: 3.1534016066949857e-06
Position 374: 2.8854679148657757e-06
Position 568: 2.864783124409122e-06
Position 3209: 2.8553518817170118e-06
Position 565: 2.626263262184955e-06
Position 539: 2.27917666668127e-06
Position 3156: 2.1586317154577628e-06
Position 922: 2.1413344450755465e-06
Position 791: 2.1394765644114273e-06
Position 1019: 1.881905786241409e-06
Position 4249: 1.7370425753304576e-06
Position 6996: 1.6756017976877242e-06
Position 6897: 1.31328400918579e-06
Position 6900: 1.1722236641033705e-06
Position 7111: 1.0754674410153523e-06
Position 1064: 9.672468403016762e-07
Position 892: 9.387064786871178e-07
Position 106: 5.967418543620883e-07
Position 1004: 5.663990068966857e-07
Position 899: 5.632821635745161e-07
Position 895: 5.358407400921219e-07
Position 261: 4.159347302387428e-07
Position 1921: 3.1055787491932293e-07
Position 5442: 2.90313395477394e-07
Position 1045: 1.5544445425118093e-07
Position 5387: 1.4715382614457023e-07
Position 769: 1.4123895425537316e-07
Position 276: 1.3452012100281882e-07
Position 99: 7.590691476477777e-08
Position 255: 4.046671413672243e-08
Position 118: 3.574384927291686e-08
Position 362: 2.764439523801277e-08
Position 7011: 2.6597022563948157e-08
Position 3407: 1.671924913845247e-08
Position 270: 1.6700847813491994e-08
Position 132: 1.0884267853753377e-08
Position 2082: 8.424062840329426e-09
Position 2033: 8.104102872819567e-09
Position 87: 3.834216495328963e-09
Position 2943: 3.671551726988985e-09
Position 469: 3.453684586301759e-09
Position 3148: 3.3852187802650204e-09
Position 632: 1.8916254004851764e-09
Position 575: 1.8190650979894617e-09
Position 573: 1.4517202653945621e-09
Position 80: 4.32727941135578e-10
Position 72: 4.205094491664036e-10
Position 543: 4.0662695834024367e-10
Position 585: 2.744068957079249e-10
Position 76: 1.0500823324395866e-10
Position 580: 9.152132989405766e-11
Position 590: 4.631766011400265e-11
Position 592: 4.57194606129125e-11
Position 343: 4.406034956985223e-11
Position 345: 2.2757687015333628e-11
Position 349: 2.106008189571654e-11
Position 617: 6.651997018854187e-12
Position 331: 5.094954050650525e-12
Position 308: 2.434229705467443e-12
Position 314: 3.3990407058627515e-13
