Gene = Palb2
Position 9237: 0.8348359869341124
Position 3212: 0.782493807037245
Position 22115: 0.7764454739517553
Position 7584: 0.5664163760377368
Position 7757: 0.39617286042732053
Position 3355: 0.3680459362338487
Position 7738: 0.3313622482486279
Position 23379: 0.3192514459255782
Position 10521: 0.2886915618700122
Position 8018: 0.2846725132156079
Position 3929: 0.27108050505380016
Position 4680: 0.25327314064603046
Position 4502: 0.2235229468066205
Position 7533: 0.21746827454878354
Position 317: 0.19533270414263057
Position 7793: 0.1835327065134344
Position 3189: 0.1787527461094269
Position 7940: 0.08166888885069609
Position 7396: 0.07724297847983602
Position 11859: 0.05763093207132141
Position 10009: 0.0521890636903444
Position 4765: 0.0520584449155975
Position 24469: 0.04689513243575057
Position 10940: 0.04418400328553406
Position 11008: 0.036552338672784596
Position 9985: 0.036349777962785386
Position 22471: 0.03537312928890975
Position 4203: 0.03377314062070422
Position 4067: 0.02904684951099306
Position 11049: 0.02796512525262861
Position 11698: 0.02543603151980557
Position 23585: 0.024626791447955994
Position 23565: 0.024212687089456755
Position 21175: 0.020751827980878768
Position 4331: 0.019387195237945916
Position 4686: 0.018891545379277924
Position 22087: 0.01618243578839602
Position 8493: 0.01578556451339806
Position 3819: 0.014947701398531535
Position 23441: 0.014247878017452219
Position 23406: 0.013544325645770069
Position 22250: 0.012710562682574304
Position 22579: 0.010895788193477623
Position 2825: 0.010869657365303173
Position 25637: 0.010476164313640447
Position 759: 0.009861634007474755
Position 11234: 0.009501193967260832
Position 2415: 0.009156309203803017
Position 24155: 0.009071892718743946
Position 24992: 0.008753563984749895
Position 3370: 0.008608280109819134
Position 23966: 0.008602064076162366
Position 8963: 0.008367242953211902
Position 8285: 0.008052753171884324
Position 8402: 0.008013485869764518
Position 8303: 0.00797153954715189
Position 2691: 0.007434410875387813
Position 25484: 0.0066407799809727955
Position 4148: 0.006532601065281082
Position 10479: 0.006419986098053726
Position 10474: 0.006313259765452039
Position 23763: 0.006000871587870251
Position 8631: 0.005986173585197236
Position 4300: 0.005983403266135625
Position 873: 0.005759089400360422
Position 9149: 0.0055235697571268845
Position 3468: 0.0053138316636555044
Position 4689: 0.004869238606609858
Position 22531: 0.004260395885285284
Position 1133: 0.003957366890060244
Position 132: 0.0038926954509959167
Position 300: 0.003797914413220503
Position 9117: 0.0037310053564919223
Position 4622: 0.0036382994636850238
Position 10582: 0.00348721943215687
Position 4517: 0.0034412300586637366
Position 22627: 0.0031786947776215263
Position 3049: 0.0031408138103652832
Position 617: 0.002870173571737948
Position 23409: 0.0027807440795381507
Position 3218: 0.00271487596166052
Position 6375: 0.0025853397874068718
Position 2949: 0.0023308941069991496
Position 1998: 0.002263202798860914
Position 9967: 0.0020308452532053125
Position 1237: 0.0019811793884423803
Position 9807: 0.001959907050375253
Position 545: 0.0017574092769750155
Position 22425: 0.0015003026441978984
Position 2988: 0.0014794113249722003
Position 2697: 0.0013283462544985821
Position 25150: 0.0012338840085429057
Position 1860: 0.0012247260444117536
Position 9461: 0.0011138729006882897
Position 3117: 0.0011080757001714382
Position 8216: 0.001085675386560613
Position 25338: 0.0008334746434414307
Position 1538: 0.0006408504515362749
Position 23056: 0.0006403245617314539
Position 2508: 0.0005780842495722748
Position 139: 0.0005520871076297728
Position 5938: 0.000537836018186536
Position 4031: 0.00044781636625737536
Position 1914: 0.0004337607212203536
Position 3401: 0.00041101739781204477
Position 1182: 0.0003863477010577598
Position 1797: 0.0003830479716283927
Position 22291: 0.00037865668016193616
Position 21860: 0.00037739549933380763
Position 4353: 0.00036174901826433516
Position 21346: 0.0003617170794172427
Position 23080: 0.0003496950306935701
Position 22486: 0.00034847133248008794
Position 4263: 0.00034276947007252597
Position 2760: 0.0003423876413015117
Position 784: 0.00033390059021946584
Position 4211: 0.00032832094505134827
Position 296: 0.0003264924946098113
Position 21871: 0.0003143829450720941
Position 830: 0.00029552632703118783
Position 2978: 0.0002948984517228889
Position 6008: 0.0002898994421435123
Position 2588: 0.0002815197022822016
Position 2661: 0.0002726737346362925
Position 564: 0.0002723114916454209
Position 2359: 0.00025221416983743855
Position 2490: 0.0002398555516663821
Position 9619: 0.00023178408556802566
Position 5841: 0.00023007598457469277
Position 2971: 0.00020431051384470133
Position 1863: 0.00020086638868925915
Position 22797: 0.00019578190301531786
Position 22649: 0.0001893904096999788
Position 2804: 0.00018495156970823196
Position 2514: 0.00018230259478971348
Position 2461: 0.00017286000682137988
Position 21263: 0.00016487767548895585
Position 2728: 0.0001616943965781347
Position 9751: 0.00014804722414831813
Position 5456: 0.00014213984079612977
Position 638: 0.00013559474117757825
Position 2563: 0.00013537213407065004
Position 14470: 0.00013245337825045823
Position 330: 0.00012552763489818584
Position 3272: 0.00011841827472693123
Position 21748: 0.00011682219781777224
Position 1013: 0.00011586303240521237
Position 3242: 0.00011495148722705923
Position 9653: 0.00010982847568925936
Position 15590: 0.00010867690395166415
Position 21171: 0.00010109842336900889
Position 5405: 0.000100164897746398
Position 3250: 8.203635552736995e-05
Position 12097: 7.9547037595701e-05
Position 5598: 7.86087131731668e-05
Position 2248: 7.484034405020988e-05
Position 4010: 7.440909623328006e-05
Position 16474: 7.396499358806633e-05
Position 2282: 6.830171576015546e-05
Position 17233: 6.620126178838649e-05
Position 102: 5.225533921036112e-05
Position 1221: 5.050519098696581e-05
Position 1571: 4.7369233712735234e-05
Position 3007: 4.5881833487830996e-05
Position 765: 4.445013247660432e-05
Position 3619: 4.222060695978577e-05
Position 510: 3.4815049006470334e-05
Position 146: 3.005200769808839e-05
Position 12396: 2.8352392775817525e-05
Position 14603: 2.5841260329661764e-05
Position 13132: 2.2852313526196413e-05
Position 12216: 1.899224920678497e-05
Position 3940: 1.794321161927542e-05
Position 3476: 1.7431092738627338e-05
Position 11989: 1.6476321098884447e-05
Position 9095: 1.3912408427645276e-05
Position 12680: 1.0032502507804395e-05
Position 12062: 9.599983257495674e-06
Position 3885: 5.386305085186547e-06
Position 10790: 5.00559493763324e-06
Position 14427: 4.908121430425549e-06
Position 9716: 1.8400492240028073e-06
Position 12295: 1.8259735849068335e-06
Position 9250: 1.1139742507879683e-06
Position 8689: 3.5705806269865586e-07
Position 1293: 1.9160368228983012e-07
Position 436: 1.813835984009622e-07
Position 1149: 1.73460059156719e-07
Position 1088: 1.0463108630057979e-07
Position 398: 7.237305977944186e-08
Position 1956: 7.082351055633669e-08
Position 1881: 7.002032988557812e-08
Position 3553: 6.06328462713585e-08
Position 903: 5.866501622562855e-08
Position 1676: 5.5965843497682373e-08
Position 1813: 5.384104152207485e-08
Position 364: 4.9236896912892716e-08
Position 1262: 4.492022964497156e-08
Position 282: 4.2391621270265444e-08
Position 725: 3.571461805289065e-08
Position 698: 3.073644992066241e-08
Position 925: 2.6362657271051687e-08
Position 9280: 2.521662317061802e-08
Position 418: 2.3203671609898875e-08
Position 185: 2.192128439360611e-08
Position 580: 2.054421295138003e-08
Position 327: 1.3922410023083433e-08
Position 106: 1.3712738566246784e-08
Position 9624: 1.2072044810928323e-08
Position 577: 6.400337913401076e-09
Position 883: 5.985340703245397e-09
Position 1152: 2.0765608663917146e-09
Position 187: 1.7931765448709474e-09
Position 376: 1.7679597923437107e-09
Position 1101: 1.6590742453907394e-09
Position 1249: 1.5659205346210517e-09
Position 207: 1.3709331250264426e-09
Position 1168: 9.762737994532472e-10
Position 199: 4.152557555579869e-10
Position 338: 2.3572067513145595e-10
Position 343: 1.561742727413092e-10
Position 220: 1.1651929201695051e-10
Position 263: 2.348973690006555e-11
Position 9740: 2.212666373653418e-11
Position 226: 8.71296397587533e-12
Position 381: 6.598736584730494e-12
Position 217: 6.035407897537849e-13
Position 245: 2.313597811931627e-13
