Gene = Rpsa
Position 510: 0.0003162845476303439
Position 938: 0.0002907995920065375
Position 1337: 0.00028582834119849455
Position 279: 0.0002748724755261031
Position 153: 0.0002565716022271895
Position 1930: 0.00021805316399683112
Position 418: 0.00021017125625629094
Position 2168: 0.00017862722184680682
Position 948: 0.00017057523456226963
Position 3564: 0.00016021617342788883
Position 1038: 0.0001591700304715584
Position 4346: 0.00014794458058877847
Position 1155: 0.00014616923438026468
Position 1071: 0.00013681368431334615
Position 1232: 0.00012584530496983598
Position 958: 0.00011216438236749504
Position 66: 9.657202732027362e-05
Position 690: 9.306693143575568e-05
Position 241: 8.693452351412706e-05
Position 546: 8.496693281047766e-05
Position 1267: 8.469321639186002e-05
Position 1906: 8.327652308263624e-05
Position 3857: 7.978163998303254e-05
Position 662: 7.441678958002497e-05
Position 2222: 7.301572412995795e-05
Position 1819: 7.156923733425718e-05
Position 132: 7.093339575998351e-05
Position 3437: 6.598337729452388e-05
Position 1197: 6.177599556737777e-05
Position 2294: 6.12603898227332e-05
Position 1873: 4.875510659722357e-05
Position 354: 4.7207565376526124e-05
Position 3452: 4.494494292236289e-05
Position 519: 4.310084587999915e-05
Position 3583: 4.14740060135451e-05
Position 3223: 3.715037142374539e-05
Position 3554: 3.547380861628146e-05
Position 3969: 3.426880333692371e-05
Position 3529: 3.138130212091721e-05
Position 3623: 3.112099620192019e-05
Position 592: 2.857793420106477e-05
Position 723: 2.8283751916349886e-05
Position 1603: 2.529792132138288e-05
Position 3466: 2.5178273762036358e-05
Position 3625: 2.4656683315473702e-05
Position 21: 2.3484075561605212e-05
Position 731: 2.324557632476189e-05
Position 243: 1.9582625527094447e-05
Position 79: 1.9098156313116858e-05
Position 3779: 1.763132982148873e-05
Position 1469: 1.6874904583658756e-05
Position 563: 1.6578664289052554e-05
Position 2216: 1.459457156777436e-05
Position 2092: 1.2926752872766875e-05
Position 3091: 1.2220884653588049e-05
Position 777: 8.852645069788227e-06
Position 819: 8.056595602210547e-06
Position 674: 4.646407390490747e-06
Position 579: 3.97691474056418e-06
Position 1623: 1.5625027224892399e-06
Position 2370: 1.4270555956842872e-06
Position 803: 9.520984941444101e-07
Position 3894: 3.4576329620200845e-07
Position 1683: 9.047740644372986e-08
Position 135: 8.070175356974522e-08
Position 96: 7.510399201379473e-08
Position 1635: 4.4225791472562386e-08
Position 551: 4.2925437167441916e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3078: 0.9586164573280933
Position 1468: 0.9310491807137163
Position 3310: 0.8979625431660271
Position 3710: 0.5573823681136721
Position 827: 0.39968242245330277
Position 767: 0.39593037294114214
Position 2428: 0.15112576793819768
Position 4113: 0.14843150183267081
Position 4087: 0.1353230392113362
Position 2459: 0.12887971274429136
Position 4675: 0.10627895812330634
Position 2627: 0.08900303392826245
Position 2355: 0.07871950137030673
Position 2690: 0.05492811975970731
Position 4129: 0.04031852867162554
Position 3676: 0.03596235666842954
Position 787: 0.035068726312246175
Position 1366: 0.029331989848686568
Position 2115: 0.028381585675574948
Position 3713: 0.025113377103242143
Position 3890: 0.024815208297959523
Position 899: 0.021190935575614155
Position 2967: 0.014257232891062444
Position 2509: 0.01017330924654117
Position 4256: 0.009820847105772338
Position 4066: 0.009428787522729876
Position 4303: 0.007718089921224888
Position 4189: 0.007633488229830967
Position 592: 0.006991616636086455
Position 4442: 0.006506493193829463
Position 876: 0.006292777271902856
Position 1708: 0.00624902505083449
Position 599: 0.005859711893793174
Position 1267: 0.005750429846187368
Position 1519: 0.005254154411851981
Position 4539: 0.005062279673606573
Position 2392: 0.004877865330034922
Position 2740: 0.0046420017801268665
Position 2582: 0.004551514356810469
Position 292: 0.004510058312497609
Position 1107: 0.004482549644959897
Position 3194: 0.004376193585979267
Position 3119: 0.004314968819144744
Position 1446: 0.00408745408236917
Position 2462: 0.0036719523163095103
Position 2559: 0.0036038040745473925
Position 4276: 0.0030272911195891998
Position 2674: 0.002281556454024147
Position 3367: 0.002273826360520197
Position 1491: 0.0018153734171544185
Position 1817: 0.001647607054516395
Position 3463: 0.0014945513002286761
Position 1438: 0.001483458172186185
Position 1179: 0.0014498026009931054
Position 2049: 0.0013628311012540701
Position 2572: 0.001062213821919906
Position 3522: 0.0010548598107788134
Position 833: 0.001021629257585823
Position 651: 0.0008612489761011769
Position 2443: 0.0008096866467318922
Position 2432: 0.0006502043600797652
Position 1373: 0.0006161106190202478
Position 551: 0.0005939204972021603
Position 347: 0.0005737531391474766
Position 1747: 0.0005547656065741236
Position 2543: 0.0004894009162785319
Position 3583: 0.0004398896313445193
Position 1768: 0.00042823442855585627
Position 2204: 0.00041369235271428823
Position 3316: 0.00039822804855675165
Position 4497: 0.0003951379363402053
Position 3325: 0.00036563708850897823
Position 579: 0.00035518276218911505
Position 1493: 0.0003551545671781996
Position 3328: 0.00035246240884188813
Position 296: 0.0003452630887909915
Position 3343: 0.0003188622181923189
Position 395: 0.00031298009205727644
Position 4315: 0.00029466379270738673
Position 1420: 0.00027834212863009594
Position 3466: 0.0002664254004631156
Position 810: 0.0002527241387781245
Position 3554: 0.00024189223682368133
Position 3270: 0.0002327804623689974
Position 4024: 0.0002262255790561185
Position 2754: 0.00019326836819080198
Position 1046: 0.00018875829001027558
Position 362: 0.00018542022616040903
Position 3322: 0.00018414587580967539
Position 1981: 0.00017494808507261477
Position 1574: 0.00017152480335806518
Position 1408: 0.00016017524472606526
Position 272: 0.0001596661473658923
Position 4639: 0.0001580698650876113
Position 1525: 0.00013519686720404073
Position 2302: 0.00013033624463938627
Position 839: 0.0001248848280732083
Position 1883: 0.00011533896754577031
Position 2376: 9.682244353970718e-05
Position 3488: 9.499979121009041e-05
Position 656: 9.363735826944516e-05
Position 418: 9.340162401952436e-05
Position 1068: 8.753070554749135e-05
Position 2060: 8.500147816939252e-05
Position 3409: 8.454552720858493e-05
Position 1679: 8.317121721068281e-05
Position 3678: 8.24305021108748e-05
Position 3319: 8.240076467669394e-05
Position 1918: 7.815845658839103e-05
Position 1506: 7.3390642756052e-05
Position 702: 6.596832644136339e-05
Position 2141: 6.253066917375307e-05
Position 2787: 6.216543634771129e-05
Position 4169: 5.534948250589619e-05
Position 2909: 5.472353250284027e-05
Position 1112: 5.3909493181202374e-05
Position 729: 5.285150267476793e-05
Position 385: 5.227624415042858e-05
Position 3386: 4.83888184669588e-05
Position 3355: 4.451588889194096e-05
Position 440: 4.158299429325075e-05
Position 1070: 3.801067876933535e-05
Position 2157: 3.012562305341403e-05
Position 3358: 3.0107085065192806e-05
Position 674: 2.8728636604441186e-05
Position 1503: 2.3901557100961053e-05
Position 905: 2.368041518731284e-05
Position 2840: 2.2521630152789992e-05
Position 1774: 2.2104033841639124e-05
Position 624: 2.148712364732796e-05
Position 836: 1.8399779246047745e-05
Position 1855: 1.7218937539168943e-05
Position 607: 1.6513577744912637e-05
Position 1400: 1.6212660528831067e-05
Position 1119: 1.3396393119152382e-05
Position 1898: 1.1616260697801073e-05
Position 619: 1.1492034179168848e-05
Position 1896: 9.342709829430516e-06
Position 375: 9.037564978973173e-06
Position 485: 8.556193484442598e-06
Position 2016: 8.106425880552656e-06
Position 235: 7.995361474117271e-06
Position 226: 6.362282014205085e-06
Position 1831: 5.5578776527705895e-06
Position 1862: 4.679857223112389e-06
Position 1380: 4.223997834686297e-06
Position 513: 3.0696882735777266e-06
Position 634: 2.2011642998566967e-06
Position 1542: 1.4436951810113433e-06
Position 690: 1.4180264741774796e-06
Position 627: 1.4034615956109163e-06
Position 488: 1.1947036473997546e-06
Position 2379: 1.1048383808184777e-06
Position 530: 9.981960490347046e-07
Position 502: 9.370684541468942e-07
Position 517: 9.006427683372691e-07
Position 1716: 5.932569136503623e-07
Position 745: 4.336449308646463e-07
Position 1048: 4.0795763719622277e-07
Position 709: 3.951684762030061e-07
Position 1281: 3.4376505744206907e-07
Position 1200: 3.2399012196275024e-07
Position 1221: 2.961947098483131e-07
Position 1924: 2.715567749941919e-07
Position 482: 4.042062993764793e-08
Position 1197: 2.982253025328899e-08
Position 922: 2.6752308653521252e-08
Position 3275: 2.436875461147417e-08
Position 1229: 2.4010173469117955e-08
Position 3415: 2.3425941047429417e-08
Position 908: 1.6298737623855437e-08
Position 735: 1.3426695153118479e-08
Position 705: 1.320510815238531e-08
Position 199: 1.2149199301330204e-10
Position 146: 5.942787526464985e-11
Position 158: 1.9328867968794678e-11
