Gene = Cdcp1
Position 2095: 5.848170141314367e-05
Position 1520: 5.712442122983949e-05
Position 1560: 5.381782432501121e-05
Position 2382: 5.037321949232748e-05
Position 2226: 4.3771999849378426e-05
Position 923: 4.354454987653493e-05
Position 4022: 3.4355088289660765e-05
Position 210: 2.6453721883046286e-05
Position 1041: 2.2409296326921458e-05
Position 300: 2.2290159969696054e-05
Position 2320: 1.8149316062083808e-05
Position 771: 1.3586687612185073e-05
Position 126: 1.3567349550053025e-05
Position 417: 1.2938047860802881e-05
Position 2816: 7.56842617367367e-06
Position 108: 7.3001893278562986e-06
Position 676: 6.678801844541096e-06
Position 189: 6.112910440942607e-06
Position 720: 3.064691360906117e-06
Position 294: 2.524676633323399e-06
Position 496: 2.041903780467221e-06
Position 2130: 1.9939425674023534e-06
Position 735: 1.9670280753748115e-06
Position 769: 1.928168079540868e-06
Position 670: 1.163206851299807e-06
Position 538: 1.0179075698199083e-06
Position 652: 9.961414290995748e-07
Position 631: 9.085403208480011e-07
Position 804: 4.7328600818473576e-07
Position 2584: 2.2789311361643172e-07
Position 464: 1.7952438131584675e-07
Position 1154: 1.6351841816157305e-07
Position 851: 1.594414609178264e-07
Position 398: 1.5609666235290274e-07
Position 809: 1.4974752693519555e-07
Position 831: 1.0458698954390137e-07
Position 313: 1.0154537622718882e-07
Position 1060: 9.730465910810775e-08
Position 542: 9.284762766740104e-08
Position 995: 8.966332640896231e-08
Position 656: 6.957964312210079e-08
Position 235: 6.585011498202282e-08
Position 1252: 6.512115430857093e-08
Position 1465: 5.791373404230323e-08
Position 498: 3.677855063279321e-08
Position 659: 3.185339527954811e-08
Position 264: 9.692758027306164e-09
