Gene = Cspg5
Position 264: 5.1297536510225015e-06
Position 676: 3.828706235920065e-06
Position 863: 2.7716344442723057e-06
Position 653: 2.639638512433594e-06
Position 601: 1.1554756598787157e-06
Position 953: 9.658569380044732e-07
Position 1004: 8.766097702073103e-07
Position 336: 7.535408467389701e-07
Position 959: 3.1980263321323976e-07
Position 338: 3.091365643477541e-07
Position 897: 2.746140536744927e-07
Position 665: 3.4370385859982125e-08
Position 548: 1.3209720986892052e-08
Position 485: 1.170582993106641e-08
Position 468: 1.0466182937511866e-08
Position 599: 4.933235789763418e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 12361: 0.9833906681525528
Position 7175: 0.9453627715709928
Position 18276: 0.7564669325870924
Position 2511: 0.6550089600431322
Position 3392: 0.5263055818281395
Position 18575: 0.4917871705290424
Position 11070: 0.36550401519388936
Position 8523: 0.36151159912841774
Position 8948: 0.28042697139605505
Position 12602: 0.2154199194977924
Position 3433: 0.21253206744302874
Position 3607: 0.1918102172948216
Position 3886: 0.08187272935624215
Position 6752: 0.0766866541321473
Position 482: 0.07084091493485063
Position 6775: 0.057224270515151325
Position 10777: 0.04932232862627345
Position 7242: 0.044245121118610335
Position 6535: 0.03933180090767524
Position 837: 0.03675375769911484
Position 15416: 0.0362220294981862
Position 15182: 0.03484648714458853
Position 8859: 0.03450922120978817
Position 1136: 0.03157252519353485
Position 1171: 0.031115928312150088
Position 3453: 0.028111746942593097
Position 10807: 0.025294698182353553
Position 18667: 0.02372146832590209
Position 8773: 0.022731086047467458
Position 7317: 0.02171722754321109
Position 1168: 0.021394550601767034
Position 8493: 0.02081323701999676
Position 18502: 0.019407378049040355
Position 7320: 0.018814906818837837
Position 15040: 0.018771699827944303
Position 3332: 0.018650052450765415
Position 6538: 0.0157172062714303
Position 15322: 0.013000105385658342
Position 9746: 0.012792690259246509
Position 10792: 0.012672649351046887
Position 14881: 0.012196369177359691
Position 1796: 0.010936194681459902
Position 12824: 0.009745023233090035
Position 308: 0.007510428673408853
Position 17148: 0.0071128437179263275
Position 1969: 0.006686439763458237
Position 12696: 0.006543228585764036
Position 11040: 0.005269371895793971
Position 9641: 0.005154162606513446
Position 14708: 0.00486025779781558
Position 12781: 0.004858301427599269
Position 9609: 0.004610239737105225
Position 3005: 0.0043103896837522965
Position 519: 0.004204204183938083
Position 13239: 0.00403484836367222
Position 4058: 0.0036878395913153093
Position 493: 0.0030637984389605055
Position 2042: 0.002838937834147804
Position 3251: 0.0027662436596478956
Position 1986: 0.0026313295034855206
Position 14040: 0.0025770912500849676
Position 3246: 0.002545466495929572
Position 3060: 0.002540953069820882
Position 2523: 0.002537903196442464
Position 4702: 0.002383434664884661
Position 686: 0.0023211433930681647
Position 3114: 0.002298432792802292
Position 8540: 0.0022212384623483314
Position 8561: 0.002171331373277706
Position 13691: 0.0019155028843322684
Position 13154: 0.0016698411530816624
Position 2436: 0.0016440743523047261
Position 3998: 0.0016188435558001646
Position 935: 0.001517296144317241
Position 552: 0.001380247065095924
Position 344: 0.0012609155457122697
Position 2456: 0.0012341728163409106
Position 2425: 0.001214674345235973
Position 1742: 0.0011794598006309334
Position 6992: 0.001049585482975591
Position 15673: 0.0009675415313679424
Position 15238: 0.0009670265806921424
Position 3255: 0.0009416372076016814
Position 1518: 0.0009216228793304146
Position 8543: 0.0008520083238125499
Position 4698: 0.0008428647912078139
Position 8276: 0.0007843871200327932
Position 237: 0.0007586738275150257
Position 7335: 0.0007512869169237866
Position 15214: 0.0007420486653792508
Position 12684: 0.0007038854914523061
Position 14549: 0.0006766789408869372
Position 2206: 0.0006016831614915031
Position 13031: 0.0005752992837209523
Position 8721: 0.000558751783144651
Position 2303: 0.0005243108601661344
Position 1673: 0.0004870052903385738
Position 689: 0.00048296889635084117
Position 14152: 0.0004716900486120111
Position 13360: 0.0003936971379403432
Position 453: 0.000361302715451103
Position 13192: 0.00032743830239126295
Position 9304: 0.000325818179613756
Position 2405: 0.00031184471123810365
Position 10601: 0.0003085479140866558
Position 8218: 0.00030364669699418115
Position 12518: 0.0003020115480776252
Position 9989: 0.00028246583518623335
Position 201: 0.0002635299814617915
Position 1547: 0.000259075424885522
Position 12607: 0.00025555185355742637
Position 1992: 0.0002530410644708941
Position 279: 0.00024010681724574132
Position 2224: 0.00023243576807272502
Position 1618: 0.00019785950381654883
Position 327: 0.0001972821680661776
Position 1460: 0.00018167477826603964
Position 8569: 0.0001287488294365441
Position 1084: 0.00012351114461022297
Position 262: 0.00011751641454636695
Position 504: 0.00011294779847388093
Position 1378: 0.00010571481213951066
Position 6154: 0.00010468709787196281
Position 6179: 8.824997613960911e-05
Position 1104: 7.486002319396908e-05
Position 6086: 7.158798819595195e-05
Position 988: 6.894786344412493e-05
Position 1229: 6.078992231204346e-05
Position 316: 4.451670793408033e-05
Position 3924: 2.1346937601327255e-05
Position 8103: 1.9209777520060785e-05
Position 384: 5.236986588289464e-06
Position 777: 3.840306818195166e-06
Position 972: 3.5915891771598432e-06
Position 751: 3.4478349621244052e-06
Position 909: 3.071878715304547e-06
Position 953: 2.765166125009682e-06
Position 515: 2.305520937575198e-06
Position 703: 1.979787869056589e-06
Position 276: 1.2668052151854344e-06
Position 570: 9.124666657642738e-07
Position 242: 7.525010227416376e-07
Position 527: 7.056591518455595e-07
Position 641: 6.624284473645186e-07
Position 623: 5.316662300865063e-07
Position 559: 5.229067578339918e-07
Position 1177: 5.191650310926598e-07
Position 596: 4.780886870529895e-07
Position 207: 3.201384016221446e-07
Position 1089: 3.17890949288495e-07
Position 1543: 1.8219941100214994e-07
Position 867: 1.7204754394347214e-07
Position 626: 1.6820915497836355e-07
Position 611: 1.5214302286598202e-07
Position 917: 1.3877002422334162e-07
Position 285: 7.259981523675621e-08
Position 222: 4.945280661444523e-08
Position 589: 4.8236715255251515e-08
Position 591: 4.201788053652458e-08
Position 181: 2.9068105156157525e-08
Position 148: 2.799199340166024e-08
Position 630: 2.5890604293284674e-08
Position 534: 1.879491949281781e-08
Position 393: 1.1408711108506367e-08
Position 421: 8.518918341693215e-09
Position 425: 6.778218484120877e-09
Position 138: 5.8638945624243544e-09
Position 529: 4.411252625679021e-09
Position 403: 2.341716114441885e-09
Position 152: 1.635033855862168e-09
Position 161: 1.6077979885686036e-09
Position 733: 1.156646400709287e-09
Position 111: 9.461715020479314e-10
Position 168: 6.889821842879302e-10
Position 116: 7.151195144012117e-11
Position 397: 6.592942827592636e-11
Position 395: 4.301541401831181e-11
Position 89: 1.6385668894013347e-11
Position 94: 1.2571137823881403e-11
