Gene = Iscu
Position 5096: 0.0012985158968789223
Position 1011: 0.0011242282053064248
Position 2317: 0.0011240329962474954
Position 436: 0.0010882175566379665
Position 3986: 0.0010745302696052873
Position 4263: 0.0009925955757572743
Position 826: 0.000932162700036515
Position 1928: 0.0008586635298386503
Position 2991: 0.0008363513759274055
Position 1373: 0.0008142692297730915
Position 5370: 0.0007928126490969946
Position 1057: 0.0007662356580004644
Position 3925: 0.0007329300749284664
Position 1965: 0.0006986750063891335
Position 1038: 0.0006461774032467545
Position 3418: 0.0006438193512190786
Position 2199: 0.0005656837894509237
Position 1722: 0.0005566111390956671
Position 5329: 0.000528142424113735
Position 3396: 0.0005222266180127812
Position 2451: 0.0005180888170056253
Position 2431: 0.0005116848364410604
Position 932: 0.0005072635067241706
Position 442: 0.0005013225227101771
Position 529: 0.0004819293238029493
Position 253: 0.0004795467432454232
Position 1861: 0.0004624245662266822
Position 763: 0.0004369377879302708
Position 2002: 0.0003594469405935318
Position 3341: 0.00035114886391119857
Position 4452: 0.0003497449186218211
Position 2352: 0.0003454292405741679
Position 1264: 0.00033338347634756906
Position 4436: 0.00029641302126530563
Position 459: 0.0002948903953356173
Position 3802: 0.00028904574165615786
Position 5059: 0.0002715407470305355
Position 782: 0.00026588676229319884
Position 1975: 0.00026438924865413924
Position 1292: 0.0002563645042077434
Position 3391: 0.0002481754133278295
Position 4963: 0.00023306755032792513
Position 687: 0.00023200622118347395
Position 3104: 0.00021993008132345813
Position 1474: 0.0001982873778176667
Position 1340: 0.00019226667544876638
Position 1259: 0.00018887642434085625
Position 1094: 0.00018277626141252986
Position 261: 0.0001744051427918917
Position 1986: 0.00016292554204734697
Position 2666: 0.00015850177278286745
Position 2546: 0.0001576665542226798
Position 1562: 0.00014087358813846888
Position 268: 0.00013855981327906116
Position 1749: 0.0001292303551914697
Position 1221: 0.0001281871612786852
Position 669: 0.00012014340783871106
Position 3866: 0.00011247279646628423
Position 3440: 0.0001011793469092229
Position 574: 9.908314198440627e-05
Position 2408: 9.3185747786694e-05
Position 2411: 7.366661132893442e-05
Position 2165: 7.288237322501709e-05
Position 1833: 6.937390270012232e-05
Position 1823: 6.713371285398e-05
Position 1969: 6.393838166439713e-05
Position 1071: 6.331934922521268e-05
Position 2025: 6.171134842206094e-05
Position 879: 5.687461202908459e-05
Position 1885: 4.742068842237607e-05
Position 1064: 4.373097441145896e-05
Position 490: 4.2988421928478825e-05
Position 4185: 2.3505035674573938e-05
Position 4064: 2.2836912251916107e-05
Position 859: 1.5285785552244754e-05
Position 4449: 1.3427426297709703e-05
Position 3762: 1.151301471931864e-05
Position 4123: 1.1020043209604897e-05
Position 837: 1.0049715498531925e-05
Position 612: 9.849404185023619e-06
Position 4291: 9.494493831297209e-06
Position 903: 9.476360887168538e-06
Position 4328: 8.889662934651433e-06
Position 1336: 8.833866205873368e-06
Position 542: 8.71147324575636e-06
Position 1389: 8.378662234533668e-06
Position 424: 8.231345450286847e-06
Position 3063: 8.068764070109213e-06
Position 4293: 7.0887663855586065e-06
Position 4428: 5.630310447022298e-06
Position 792: 4.234718154950977e-06
Position 557: 4.112598539046632e-06
Position 180: 3.6260534135613044e-06
Position 1304: 3.157188671453934e-06
Position 4256: 2.5924268428151075e-06
Position 3737: 2.1469254413942964e-06
Position 370: 1.7619360772928165e-06
Position 1261: 1.6911868761001488e-06
Position 163: 1.4279827127833269e-06
Position 271: 1.4185431929942236e-06
Position 3023: 1.3746325126827837e-06
Position 1715: 1.267634711309827e-06
Position 3752: 1.0575811336145613e-06
Position 1628: 8.402663422469464e-07
Position 532: 7.158858469573157e-07
Position 3002: 6.932729167761909e-07
Position 2297: 5.623299208988472e-07
Position 2037: 4.626059304328634e-07
Position 694: 2.930575565786861e-07
Position 1869: 2.2570388581388463e-07
Position 321: 5.7552054255352636e-08
Position 193: 4.908075308388358e-08
Position 196: 4.2665199285026976e-08
Position 3668: 3.1042608488917386e-08
Position 376: 1.7038516297451868e-08
Position 312: 1.485303515522111e-08
Position 631: 1.389003373614474e-08
Position 231: 5.098504301340803e-09
Position 329: 2.152072643549997e-09
Position 211: 1.497248193472145e-09
Position 141: 3.121680633373528e-12
Position 111: 1.7985728644065816e-12
Position 78: 4.5137139894089885e-13
Position 334: 2.1922332320778928e-13
Position 337: 1.6794420593174435e-13
Position 341: 1.658636910268776e-13
