Gene = Slx1b
Position 4053: 0.00020498280709168153
Position 665: 0.00019505706670116315
Position 745: 0.0001926884966144655
Position 4175: 0.00018770696266422491
Position 521: 0.00017461544594964574
Position 2219: 0.00016380927460470215
Position 1655: 0.00014714299730953602
Position 2337: 0.00011998554669434735
Position 1112: 0.00010496587448385106
Position 374: 0.000100674929388563
Position 100: 8.996160169077873e-05
Position 1307: 7.531995237887322e-05
Position 533: 7.223976977510191e-05
Position 52: 7.057631128666293e-05
Position 1688: 7.041361959258314e-05
Position 1066: 6.978731501960834e-05
Position 2075: 5.9827016972972976e-05
Position 4036: 5.4134708672656575e-05
Position 1155: 5.2877447565256736e-05
Position 1548: 4.8127995257124675e-05
Position 215: 2.2414673960763977e-06
Position 314: 1.6278884972874106e-06
Position 1125: 8.749153671711352e-07
Position 1391: 8.603403549475456e-07
Position 259: 7.003586858375253e-07
Position 290: 3.829227718298817e-07
Position 217: 3.328714241340363e-07
Position 277: 1.8024874452415178e-07
Position 971: 1.7910610452870348e-07
Position 442: 1.359890462537223e-07
Position 424: 7.303531008453928e-08
Position 759: 4.574492391668248e-08
Position 376: 3.195095902564388e-08
Position 265: 2.6141339361000682e-08
Position 857: 1.3324332549839001e-08
Position 510: 1.0380469954923451e-08
Position 932: 8.156026065672248e-09
Position 1026: 8.129415035903167e-09
Position 477: 4.834759938638985e-09
Position 888: 3.844843555174185e-09
Position 484: 3.4944169289839755e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4128: 0.7049844723149107
Position 3960: 0.6266130278392819
Position 2423: 0.5096267330607787
Position 3728: 0.44556349872858575
Position 2979: 0.44505642003498963
Position 3124: 0.41426829492125833
Position 3361: 0.30195912981501605
Position 3775: 0.25160345884752433
Position 2885: 0.2478632989339744
Position 4199: 0.10502667513551657
Position 3686: 0.1023428410841577
Position 4267: 0.08775325454647105
Position 3549: 0.08349062015192193
Position 5988: 0.061183143353998035
Position 5755: 0.061070445189699625
Position 3314: 0.06010822111786497
Position 2707: 0.059333272890840956
Position 5841: 0.057522175181375076
Position 2547: 0.04999445527317655
Position 4664: 0.04546259973191939
Position 4447: 0.0452187115816987
Position 4943: 0.03287220932101725
Position 2711: 0.0325035123584642
Position 4346: 0.031575440470159394
Position 3383: 0.027029878424515548
Position 3368: 0.02607609742802692
Position 237: 0.024199465400213407
Position 2837: 0.021046274937251554
Position 4602: 0.01978447289738407
Position 2938: 0.019412248389448244
Position 4629: 0.018323537751311236
Position 6126: 0.016668387031540947
Position 3798: 0.016008257768987906
Position 5441: 0.013398725226546409
Position 466: 0.011139903267636312
Position 171: 0.010996426975452694
Position 4097: 0.009774576639376403
Position 4652: 0.009375737309496385
Position 4584: 0.008964604534089725
Position 2639: 0.008261200185960759
Position 5517: 0.0072635976284750395
Position 5666: 0.007151641257095319
Position 5382: 0.006526366808527937
Position 3879: 0.006372867955730339
Position 1089: 0.005913385021852666
Position 5155: 0.005159431937848985
Position 2931: 0.004556763871961616
Position 3463: 0.0044015710878301745
Position 4832: 0.004161629290049686
Position 4887: 0.004131539730329087
Position 1015: 0.00409798153680161
Position 5854: 0.0038895468368996622
Position 3152: 0.003468840888061874
Position 2676: 0.003328360374993298
Position 3192: 0.0033048303672135715
Position 2393: 0.0032839723445285715
Position 2816: 0.003043516550940939
Position 2781: 0.0029414935503874044
Position 969: 0.0021109395878965913
Position 961: 0.001841063667551434
Position 5495: 0.0018274819617741253
Position 4570: 0.0015638145714295033
Position 3701: 0.0014393288653143672
Position 3840: 0.0014265014494412752
Position 869: 0.0012060072819394898
Position 3735: 0.0011875601996400621
Position 2769: 0.0011816198975868047
Position 1507: 0.001143521103043865
Position 4486: 0.0011012408562989173
Position 3967: 0.0010286237572615228
Position 2178: 0.0009466853431126672
Position 3856: 0.0009159742157946496
Position 3891: 0.0009024384062905199
Position 1873: 0.0008348775034648302
Position 2844: 0.000829245069928698
Position 2549: 0.0008138391099866935
Position 1764: 0.0007985354810019733
Position 2718: 0.0007629638520525822
Position 2742: 0.0007196324564859276
Position 3422: 0.0006994518140352102
Position 6305: 0.0006342970885147589
Position 1687: 0.0005845554364800854
Position 1711: 0.0005094394470866278
Position 2433: 0.0004956644055963916
Position 2160: 0.0004736020347416628
Position 2500: 0.00046782188492037655
Position 1791: 0.0004643044074826228
Position 821: 0.00044755602588865845
Position 2126: 0.0004468112909233773
Position 3196: 0.0004274318676973669
Position 1829: 0.0004046951931140152
Position 4838: 0.0003886075375085806
Position 2582: 0.00037751755474573845
Position 3531: 0.0003767444720420883
Position 3812: 0.0003539758950122926
Position 2753: 0.00035285230204389507
Position 4494: 0.0003521428488724124
Position 4269: 0.0003498031679249867
Position 2511: 0.0003231154575318281
Position 193: 0.0003130531775294193
Position 2460: 0.00030436688893001774
Position 175: 0.00030151633845448844
Position 2774: 0.00025782918418546365
Position 780: 0.0002418016907623961
Position 1183: 0.00023322019867170674
Position 1460: 0.00022039354429659094
Position 2308: 0.00018613667568419286
Position 3085: 0.000181793846655296
Position 3626: 0.00017636786395965325
Position 2687: 0.00017060436542382286
Position 629: 0.00015333332787447108
Position 3803: 0.00014295260506993741
Position 884: 0.00011594325318287373
Position 1842: 0.00010159454716210069
Position 502: 8.700571131682555e-05
Position 836: 7.284538422413624e-05
Position 1933: 6.849663818028018e-05
Position 132: 5.789390622555521e-05
Position 1541: 4.432329649628897e-05
Position 1583: 4.3710071350374664e-05
Position 845: 4.279960782364675e-05
Position 2144: 4.166330829651902e-05
Position 3632: 3.57777819889873e-05
Position 1878: 2.4290240804898133e-05
Position 1529: 1.6465976350026298e-05
Position 1806: 1.5950414557307337e-05
Position 744: 1.1599646459320508e-05
Position 197: 1.0312701246800715e-05
Position 325: 9.932215039810463e-06
Position 949: 9.061964173753419e-06
Position 1008: 8.75010465275232e-06
Position 2334: 5.281358285601732e-06
Position 816: 1.7763138282445842e-08
Position 757: 1.5250542447418233e-08
Position 1365: 1.3835473152418462e-08
Position 321: 9.661148087510968e-09
Position 788: 8.886919310394404e-09
Position 125: 7.967526013274027e-09
Position 508: 7.374257379734078e-09
Position 91: 6.269602383248949e-09
Position 637: 5.925462903344905e-09
Position 1024: 4.85818629904209e-09
Position 100: 4.303889414875435e-09
Position 504: 4.174210509022219e-09
Position 114: 3.2310761063678994e-09
Position 928: 2.974142843220683e-09
Position 139: 2.1703656632087688e-09
Position 1258: 2.1690174678279045e-09
Position 848: 1.8294447196715383e-09
Position 826: 1.6985140811094654e-09
Position 923: 1.4128371594068722e-09
Position 925: 9.58532190404785e-10
Position 344: 6.278537044544319e-10
Position 713: 5.539571472064373e-10
Position 520: 1.7212758232686044e-10
Position 604: 4.232886024111536e-11
Position 331: 2.8153995447765807e-11
Position 352: 2.1169626118087254e-11
Position 513: 2.0398374147953722e-11
Position 599: 4.910691487803672e-12
Position 388: 3.983754126839438e-12
Position 367: 2.4089012853591797e-12
Position 484: 2.1332710148677896e-12
Position 516: 1.5776844595707044e-12
Position 364: 1.044321904991775e-12
