Gene = Tmem183a
Position 1127: 9.675544618587199e-09
Position 1591: 6.676389252467889e-09
Position 1805: 5.188467396380963e-09
Position 576: 4.747507197806149e-09
Position 656: 4.550148637812821e-09
Position 1404: 4.219676615620529e-09
Position 520: 4.035406152796046e-09
Position 1614: 3.846109122241708e-09
Position 617: 3.713964254664575e-09
Position 613: 3.4340216476620975e-09
Position 1817: 2.847287051858062e-09
Position 355: 6.587062690845832e-10
Position 558: 2.2839730259876566e-10
Position 560: 2.2599581152507956e-10
Position 588: 2.0807941733298638e-10
Position 361: 2.0305924542949525e-10
Position 321: 1.5768502867500704e-10
Position 300: 1.0281799323079316e-10
Position 349: 3.418060427233669e-11
Position 549: 1.7090770880731608e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 355: 0.9964125320258672
Position 7137: 0.9922662201926089
Position 6262: 0.8408199820829917
Position 1054: 0.820333997235201
Position 13784: 0.7891660928608016
Position 9543: 0.7006090991827737
Position 8841: 0.5526581243241863
Position 14680: 0.42144870838953474
Position 9142: 0.2579491790655568
Position 14328: 0.2514769393668287
Position 11748: 0.19586363856039302
Position 8905: 0.15693998779908078
Position 8844: 0.1510966926470582
Position 6844: 0.13066333707319588
Position 4221: 0.12673071772726588
Position 12544: 0.12359817684533601
Position 11798: 0.10671351593565183
Position 1002: 0.09920677676085954
Position 6265: 0.09805803572388719
Position 6944: 0.07694707109125877
Position 9563: 0.07607010899760532
Position 11581: 0.06397886574065857
Position 10959: 0.06273299751424034
Position 14654: 0.0583740441217392
Position 15084: 0.0566508181439038
Position 6907: 0.05473636118053298
Position 6889: 0.053024081169641385
Position 8140: 0.052559966886038686
Position 5737: 0.050994318826393964
Position 6815: 0.048816791405134466
Position 8040: 0.04860032078894039
Position 15842: 0.047834921472468574
Position 12980: 0.046628249524162585
Position 11710: 0.04629531516258147
Position 5470: 0.044988545777957696
Position 4231: 0.04426233209818505
Position 15239: 0.031111314927278845
Position 15201: 0.031014050728417366
Position 15545: 0.027377955619813498
Position 5705: 0.026112802189621757
Position 8116: 0.023132457102387267
Position 9222: 0.02036140612125733
Position 14105: 0.019754825931029642
Position 13182: 0.018887925590990014
Position 15198: 0.01812837059365633
Position 8932: 0.017147666735861475
Position 11679: 0.015851557053436174
Position 11961: 0.015299910141820233
Position 1078: 0.014045175251386797
Position 9102: 0.01348106379411678
Position 1142: 0.013003977842811557
Position 2756: 0.010305224149535476
Position 11439: 0.010201435978412086
Position 13010: 0.009865811985614242
Position 9099: 0.009811336830682237
Position 1086: 0.009646979605228524
Position 1349: 0.009481270219596112
Position 3308: 0.009463261461909936
Position 12178: 0.008929089265646622
Position 1145: 0.008607188511459153
Position 10213: 0.008027534655013597
Position 14258: 0.007910955781736465
Position 15394: 0.007254377559102344
Position 7451: 0.007070632910400151
Position 8168: 0.007064907616214617
Position 7518: 0.00698448991366463
Position 14424: 0.006478041157787564
Position 5787: 0.0060560813159016
Position 11839: 0.005879919374782937
Position 8886: 0.005744060584739656
Position 7967: 0.005549962421593414
Position 6774: 0.005429771919705654
Position 3028: 0.005031351892721462
Position 8807: 0.0049081163615704955
Position 8585: 0.00478533716823041
Position 9974: 0.004266735790669788
Position 1992: 0.00423552619802946
Position 1758: 0.0041882963607470835
Position 8910: 0.003948510118272641
Position 1012: 0.0037729024809202666
Position 15701: 0.0037301142366127134
Position 7741: 0.0036178220522069403
Position 9778: 0.0035305146021170314
Position 7181: 0.0034613487104154777
Position 1697: 0.003394656871549245
Position 6589: 0.003369042238217436
Position 15274: 0.0032782127790892688
Position 5791: 0.003238074271590757
Position 2095: 0.0031778273028858794
Position 6407: 0.00314943676890206
Position 6629: 0.0030888274108496374
Position 4372: 0.002969740481407607
Position 5637: 0.002787550911012676
Position 2234: 0.0027421296192827855
Position 5626: 0.0026314323116313947
Position 3385: 0.0023932494245163553
Position 14711: 0.0023892050139006056
Position 129: 0.002281864725012051
Position 8883: 0.002217413282034073
Position 1638: 0.0022085752038468695
Position 8710: 0.0019305305047203928
Position 8085: 0.0018555383045251598
Position 8673: 0.0017592488233152722
Position 2271: 0.0017302925169254552
Position 1101: 0.001717028576772017
Position 2401: 0.0017111878896431767
Position 8935: 0.0014998276196511481
Position 7535: 0.0014732531976892264
Position 15103: 0.0014718828359413345
Position 15583: 0.0013511079894482315
Position 3342: 0.0011605476845344075
Position 7430: 0.0011556591300588125
Position 8929: 0.001093513062330981
Position 2673: 0.0010204081360737428
Position 9227: 0.0010132522910375665
Position 5454: 0.0009949003707921105
Position 8868: 0.000993659360069643
Position 6919: 0.0009052602096380626
Position 9115: 0.0008690657052088584
Position 933: 0.0008351364330331048
Position 1098: 0.0007631146143566699
Position 6924: 0.0007461107036297477
Position 9878: 0.0007132401507765044
Position 12658: 0.0006868139373153192
Position 133: 0.0006816973740011948
Position 9224: 0.0006694032802314516
Position 2274: 0.0006678526568002775
Position 4555: 0.0006394425808911783
Position 7116: 0.000635796465833648
Position 4281: 0.0006305617141672395
Position 4235: 0.0006181185794934362
Position 2038: 0.000606185104011797
Position 10021: 0.0005890123784117006
Position 2921: 0.000533058991971454
Position 9276: 0.0005135680122103365
Position 4637: 0.000511361298890936
Position 5528: 0.0005108248591050224
Position 1122: 0.0005107766588027498
Position 1389: 0.0005008787771476516
Position 2490: 0.00048799789714877844
Position 7416: 0.00048411591729785304
Position 8361: 0.00046651115991231
Position 327: 0.000460518422508998
Position 8376: 0.0004578828824230615
Position 9893: 0.00045639887130296376
Position 7270: 0.00044879549595003136
Position 3209: 0.00044041745735363486
Position 9674: 0.00043632330066753044
Position 4037: 0.00040266539707333745
Position 910: 0.000393456091091449
Position 3497: 0.00038475921303753773
Position 321: 0.0003834173470341633
Position 1663: 0.0003596951901688552
Position 9522: 0.00035143237861573457
Position 9032: 0.0003373070021515567
Position 5489: 0.0003153351541636505
Position 2563: 0.0003070492948058906
Position 7638: 0.0002965292385606004
Position 2165: 0.0002871456347864445
Position 10319: 0.00024989435307676993
Position 7590: 0.00024938502550220503
Position 6236: 0.0002362321377821973
Position 1586: 0.00023149008749002973
Position 2578: 0.00023136353026910128
Position 6539: 0.00021791114170778837
Position 11436: 0.0001998311059185905
Position 297: 0.00019789274971379066
Position 4446: 0.00017892039621610268
Position 3045: 0.00017712316180604025
Position 2582: 0.00017603992613074928
Position 8195: 0.0001756367807758281
Position 10417: 0.00017061053337781316
Position 4344: 0.00016907855828644517
Position 669: 0.0001566554678717243
Position 2600: 0.00015454319333009172
Position 2416: 0.00015364897683274535
Position 620: 0.00015133628573706686
Position 3075: 0.0001505030710404548
Position 8629: 0.00014250112725623095
Position 8231: 0.00014138791165451838
Position 2795: 0.00014059722799028888
Position 7393: 0.00012343961610297445
Position 3247: 0.00011745305252770315
Position 2055: 0.00010371232851007153
Position 10541: 9.584292017764867e-05
Position 106: 7.980614574256286e-05
Position 9077: 7.978182734085248e-05
Position 168: 7.831409505079462e-05
Position 1164: 6.832095976127846e-05
Position 7868: 6.763494402129687e-05
Position 624: 6.602520440404652e-05
Position 9242: 6.314486660526086e-05
Position 8675: 4.6405276695322484e-05
Position 7897: 4.6296403995550696e-05
Position 803: 3.5658465407305e-05
Position 691: 2.988795975781646e-05
Position 3339: 2.6168595014361967e-05
Position 2191: 2.4170844661822122e-05
Position 630: 2.0583945553224985e-05
Position 1168: 1.974135361905011e-05
Position 7804: 1.814588782476143e-05
Position 3434: 1.742379245211236e-05
Position 7457: 1.704056619716042e-05
Position 2010: 1.6516184471671207e-05
Position 718: 1.5991519389444376e-05
Position 330: 1.554500557992049e-05
Position 778: 1.4014300735385039e-05
Position 1023: 1.3638399832914023e-05
Position 759: 1.2977196241367575e-05
Position 469: 1.2700154021219092e-05
Position 633: 1.2487566484024922e-05
Position 7651: 1.2005218580475349e-05
Position 800: 1.0747472449785139e-05
Position 2370: 1.0282623974151937e-05
Position 177: 1.0085191889897444e-05
Position 7669: 8.968405247141125e-06
Position 2771: 7.587803618479059e-06
Position 2956: 7.217568796435686e-06
Position 7834: 6.32759787311174e-06
Position 3419: 5.8794088251108615e-06
Position 170: 5.4224962206774515e-06
Position 7548: 4.7869222363539256e-06
Position 1359: 4.766795587346763e-06
Position 308: 4.7529932864272354e-06
Position 9924: 4.511791956159425e-06
Position 172: 3.8286510253453844e-06
Position 1988: 3.6625479155154635e-06
Position 1423: 3.5397368186384474e-06
Position 7690: 2.5353595100506494e-06
Position 782: 2.220132463417745e-06
Position 398: 1.4388720561304714e-06
Position 441: 1.4232742027661851e-06
Position 9567: 1.3595645599231017e-06
Position 738: 1.0994741722015622e-06
Position 2373: 9.942020738813358e-07
Position 883: 9.69587849291894e-07
Position 2458: 9.614549037684815e-07
Position 217: 8.007766584292251e-07
Position 732: 6.689868827302663e-07
Position 2431: 5.88058988671178e-07
Position 438: 5.67396895328386e-07
Position 788: 4.3038552241789073e-07
Position 2157: 3.899764995855905e-07
Position 414: 3.863520116857862e-07
Position 764: 3.747493423149292e-07
Position 1858: 3.730162088552581e-07
Position 823: 3.0957747320402037e-07
Position 8269: 2.92601804664249e-07
Position 7608: 2.7358769556841984e-07
Position 1203: 2.573841196960947e-07
Position 1172: 1.8706403357367562e-07
Position 418: 1.7983229457332706e-07
Position 734: 1.7795477896583548e-07
Position 8005: 1.60102766548537e-07
Position 186: 1.573508631549093e-07
Position 7972: 1.4408365432432542e-07
Position 2763: 1.353428973188264e-07
Position 1196: 1.0002960947349449e-07
Position 1179: 7.58816667579378e-08
Position 642: 7.007274254404415e-08
Position 1206: 6.803831032131789e-08
Position 88: 6.707709720788266e-08
Position 1249: 5.071597891218127e-08
Position 1152: 3.077409567149423e-08
Position 1214: 2.3535834579021432e-08
Position 753: 1.7897393343074864e-08
Position 1212: 9.696915972747086e-09
Position 252: 6.55818974784923e-09
Position 1184: 6.1059229647668304e-09
Position 490: 4.522199219339902e-09
Position 1208: 3.6297754370497183e-09
Position 1515: 2.436028405951555e-09
Position 1465: 1.0341766787060835e-09
Position 1411: 2.218149170075042e-10
Position 1790: 1.774847087123137e-10
Position 1797: 1.598568405020692e-10
Position 226: 1.407933812630537e-12
Position 445: 1.2363837158020747e-12
Position 476: 1.2267399918142837e-12
Position 486: 2.916043062589136e-13
Position 484: 1.2738189489788048e-13
