Gene = Mgmt
Position 3519: 0.0003315063714842119
Position 746: 0.0003234016662815719
Position 848: 0.00030580305371890357
Position 1176: 0.00028885643036159764
Position 5307: 0.0002879326326827596
Position 4797: 0.0002552920923818301
Position 2069: 0.0002472720913370837
Position 451: 0.00024160214802990539
Position 3748: 0.00023922412616013492
Position 3667: 0.00023615297621454082
Position 5374: 0.0002342018193873669
Position 295: 0.00021814481414052862
Position 183: 0.00021253426043020562
Position 615: 0.00020987814280453712
Position 353: 0.00020621698860849266
Position 4860: 0.00020246172749731952
Position 827: 0.0001895764214875998
Position 628: 0.0001754847503774735
Position 3073: 0.0001505099082930672
Position 1179: 0.0001412843250310364
Position 2878: 0.00013245129165799188
Position 1619: 0.0001305224172967299
Position 587: 0.0001271894547340328
Position 236: 0.00011059681478902515
Position 3320: 9.809671584872226e-05
Position 578: 9.751194033538318e-05
Position 1452: 8.452800435237297e-05
Position 2632: 8.412486510112989e-05
Position 2448: 8.105618242839409e-05
Position 1984: 7.700407594934542e-05
Position 1961: 5.658416452812468e-05
Position 1550: 5.530650139552532e-05
Position 472: 4.7686165216864716e-05
Position 907: 4.588894232697102e-05
Position 1657: 4.571164890299813e-05
Position 1203: 4.2550883425726104e-05
Position 156: 4.187856866308242e-05
Position 1152: 4.126418528965705e-05
Position 1182: 4.066714983961488e-05
Position 891: 3.602897501740089e-05
Position 467: 3.478069649890151e-05
Position 389: 3.3998001358202656e-05
Position 543: 3.213414952014273e-05
Position 836: 3.1522856855268834e-05
Position 1025: 2.4274402506689964e-05
Position 2668: 1.3560955623442273e-05
Position 1118: 3.8071777671540694e-06
Position 1097: 3.435540956776192e-06
Position 709: 9.318518329749459e-07
Position 1047: 7.131619891096969e-07
Position 521: 6.504367130762329e-07
Position 1041: 5.957141716105618e-07
Position 649: 3.5133923986406145e-07
Position 713: 8.87738783953756e-08
Position 146: 1.145625781567987e-08
Position 114: 2.300581549562092e-10
Position 110: 1.327869135334151e-10
Position 120: 4.617281210649624e-11
Position 112: 1.0726038121017698e-11
Position 133: 7.650594779703655e-12
Position 125: 1.3488491318687747e-12
Position 129: 1.6837110915141562e-13
Position 78: 4.3166431812095843e-14
