Gene = Slc8b1
Position 20096: 0.0024037777795590646
Position 2618: 0.0021771736679109576
Position 15503: 0.0020559897083624475
Position 10813: 0.0019653049833867225
Position 13303: 0.0018944616358410867
Position 3103: 0.0018570209361428106
Position 10853: 0.0017589517217211457
Position 1085: 0.0016860958486266777
Position 11654: 0.001623395256201978
Position 14637: 0.0016028987067686672
Position 12509: 0.0015962403601913274
Position 12429: 0.001576637579994177
Position 9904: 0.0015575597948779287
Position 15530: 0.001536578057689635
Position 12407: 0.0015223457128382535
Position 14400: 0.0013815671365232929
Position 17489: 0.0013727951354816671
Position 3169: 0.0012511714341532205
Position 1406: 0.001223778467247724
Position 1033: 0.0012102132398862401
Position 18453: 0.0011615133562442247
Position 13380: 0.0011302570653380602
Position 1340: 0.0010888846282665226
Position 145: 0.001083413923222319
Position 18427: 0.0010077117763197226
Position 19981: 0.000985301374121474
Position 19442: 0.00094608618768276
Position 11961: 0.0009193214699341678
Position 91: 0.0008909530048697805
Position 10114: 0.0008328627141109448
Position 2176: 0.0008319650496167728
Position 2800: 0.0007964716731075908
Position 975: 0.0007345967570848901
Position 3149: 0.0007112216573283301
Position 2530: 0.00070183465374507
Position 2551: 0.0006640570771188971
Position 1038: 0.0006609385553709676
Position 2479: 0.0006609077859918945
Position 18405: 0.0006038892915059367
Position 11913: 0.0005804861115354487
Position 356: 0.0005097038554075087
Position 2563: 0.0004615050104802574
Position 1806: 0.00045608091475917025
Position 18766: 0.00039912787248138455
Position 1885: 0.00036153474952869486
Position 202: 0.0003251629098189792
Position 2199: 0.00028707599299757905
Position 12378: 0.0002742904929501462
Position 575: 0.0002726220557324291
Position 3176: 0.000269617833416844
Position 319: 0.00026839098453434123
Position 2169: 0.00024476399429445417
Position 2601: 0.00022032393542348983
Position 3196: 0.00021008709081266847
Position 3561: 0.00013218968084817916
Position 4123: 0.0001194734473448236
Position 2343: 9.736466364348557e-05
Position 1971: 6.687473211164378e-05
Position 16898: 6.628554197627872e-05
Position 274: 6.0913146460095914e-05
Position 2327: 5.4981896758900015e-05
Position 2541: 4.705005246298654e-05
Position 2290: 4.690412237342212e-05
Position 16705: 3.8838165242942196e-05
Position 52: 3.826558148649566e-05
Position 16647: 3.6212620923539464e-05
Position 16718: 3.091112604161539e-05
Position 239: 2.9351716886146834e-05
Position 137: 2.3554106078252924e-05
Position 366: 1.685131468911958e-05
Position 16995: 1.0087003019468553e-05
Position 334: 8.367601617691339e-06
Position 13149: 8.028244229002763e-06
Position 16620: 7.686923798310357e-06
Position 6182: 6.932320023532257e-06
Position 19290: 6.8959138142410646e-06
Position 16914: 5.869924281064294e-06
Position 358: 5.70373672848001e-06
Position 596: 1.8472502185498255e-06
Position 569: 1.1499353777310814e-06
Position 234: 9.69550985173073e-07
Position 387: 7.780962616046337e-07
Position 518: 6.685802799899206e-07
Position 12: 3.92400740533319e-07
Position 513: 3.5626383916463164e-07
Position 480: 3.4890468301678856e-07
Position 638: 1.4432551545194981e-07
Position 553: 2.2427839590983724e-08
Position 4: 2.178986783190672e-08
Position 606: 2.022174721955758e-08
Position 55: 1.731203635830873e-08
Position 485: 6.2624806855639e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 16572: 0.9945582325746045
Position 10585: 0.9358815173684665
Position 9799: 0.9161840386688542
Position 1951: 0.879525905844421
Position 12830: 0.8347767222627335
Position 13035: 0.826895292145977
Position 14521: 0.7431327215780189
Position 21691: 0.6092311789200431
Position 19147: 0.543193710802726
Position 18341: 0.5033987370377724
Position 8461: 0.42552902398680004
Position 8697: 0.30793258837957843
Position 442: 0.23586398590900046
Position 3294: 0.172296800368671
Position 14490: 0.17152772679639297
Position 14341: 0.11983139018881422
Position 11757: 0.11836422850347922
Position 8511: 0.11609441377425286
Position 19355: 0.115867424865797
Position 11801: 0.10282460572376971
Position 11955: 0.09911827814650348
Position 14890: 0.0774480649523667
Position 180: 0.07135306852588445
Position 12772: 0.0704114414138334
Position 14208: 0.0641794717592112
Position 9434: 0.06194221029579075
Position 18370: 0.061862071221246276
Position 3056: 0.05930307646951481
Position 14760: 0.055200641105697924
Position 17095: 0.05345670422847539
Position 10551: 0.0516228276475085
Position 18533: 0.036900130511813456
Position 264: 0.03556418400133554
Position 21490: 0.03326967487629101
Position 271: 0.0313738896369939
Position 14909: 0.02891754797526424
Position 4944: 0.026317140540988763
Position 15439: 0.025381818604254085
Position 13117: 0.024101254493405243
Position 13245: 0.023360729607938467
Position 10765: 0.02133150769379687
Position 2093: 0.017543747542847394
Position 9944: 0.016852791444623334
Position 22243: 0.01619438539580007
Position 18321: 0.015241990589550605
Position 6505: 0.015059289724336643
Position 10137: 0.013863625984070364
Position 11518: 0.013798566301407425
Position 17891: 0.013688736145885373
Position 14978: 0.013476557487523435
Position 21465: 0.012094445756050627
Position 14737: 0.010676879414837671
Position 13379: 0.010623499713997104
Position 717: 0.010396468314347197
Position 20756: 0.009605105875615727
Position 9872: 0.009157402210463395
Position 18390: 0.008923451329240623
Position 14815: 0.008563303691059843
Position 239: 0.008499762026442115
Position 14871: 0.008215810938649886
Position 2074: 0.00795541889882937
Position 399: 0.007793276717194335
Position 4594: 0.007786985781153963
Position 8243: 0.007762610215661469
Position 9884: 0.006493581890845691
Position 7759: 0.0062869128422457
Position 14414: 0.006051367215654287
Position 15096: 0.00602470049436964
Position 15237: 0.005911209113045674
Position 11546: 0.005802142920201832
Position 19159: 0.005142523091779936
Position 13279: 0.004720277306996616
Position 379: 0.004515542690731673
Position 13038: 0.004476790882191854
Position 3708: 0.004447336318903288
Position 14691: 0.004298528778472406
Position 2019: 0.0042859533330303744
Position 12299: 0.004174166812973025
Position 17328: 0.004112460065699836
Position 17992: 0.004052652391294875
Position 6392: 0.0039032853132256926
Position 11524: 0.00355759038531657
Position 6346: 0.003430684994453239
Position 19950: 0.0033890791536805394
Position 12832: 0.0031462935314455613
Position 14544: 0.003088314593451277
Position 4896: 0.0028623627383420444
Position 15106: 0.0026264474368625887
Position 3737: 0.0025554650962268206
Position 838: 0.002481790306044422
Position 17387: 0.002420324716048372
Position 18668: 0.0023355902650098025
Position 2108: 0.002335049816787012
Position 14882: 0.002249970230869519
Position 1148: 0.002212527501701668
Position 15218: 0.002118949121146872
Position 455: 0.0019513251824974604
Position 11761: 0.0018968015814239902
Position 17482: 0.0018902964649582198
Position 18704: 0.001851655165141065
Position 4912: 0.0018351411392381195
Position 921: 0.0016782361992291543
Position 20506: 0.0016496025421217707
Position 10790: 0.0016412219142184627
Position 21857: 0.0016404579092298465
Position 13070: 0.0016374788660114522
Position 2340: 0.0015802775758770077
Position 17261: 0.0015142399621884306
Position 2125: 0.001512436919513338
Position 6421: 0.001504318103044897
Position 1638: 0.001496263807186682
Position 19403: 0.001487826531744038
Position 11723: 0.0014752615992955317
Position 198: 0.0014418128505835927
Position 513: 0.0014073580046517556
Position 2393: 0.0013598711263729656
Position 14343: 0.001340479489100446
Position 11552: 0.0012773939580635729
Position 13082: 0.0012506985404683703
Position 12879: 0.001206641225276327
Position 464: 0.0011821339001967244
Position 3225: 0.0011600832318080945
Position 1701: 0.0011213824729626473
Position 17416: 0.0010486044167104462
Position 10190: 0.0010257575509136278
Position 3157: 0.0010250205755620693
Position 1282: 0.0009919541487617535
Position 1186: 0.0009864571641622552
Position 2505: 0.0009679255447456186
Position 12468: 0.0009588242435078768
Position 1719: 0.0008366701496380981
Position 970: 0.0008263457436896664
Position 2645: 0.0007964716731075905
Position 13539: 0.0007466684371774367
Position 10770: 0.0007154833831872584
Position 17202: 0.0007127728355032369
Position 1729: 0.0006842638971714833
Position 385: 0.000623124971507187
Position 10871: 0.0005991173993497702
Position 20320: 0.0005186689550998705
Position 18241: 0.0005153613623386805
Position 17945: 0.0005106144342316312
Position 2254: 0.00048792207086853555
Position 785: 0.00048224577094566453
Position 3065: 0.00046130299284886147
Position 687: 0.00045165771552386374
Position 10166: 0.00044363045288588193
Position 560: 0.00044283885981382894
Position 1057: 0.0004409689809660891
Position 1466: 0.00040895290293352935
Position 2016: 0.00038897613794663873
Position 11686: 0.00038359889983992194
Position 411: 0.0003792815289826587
Position 17242: 0.0003495043544362012
Position 2378: 0.0003354470121341324
Position 866: 0.0003233190425383469
Position 2432: 0.0003212652948096487
Position 289: 0.00030750898976976393
Position 1071: 0.00030638011780950345
Position 13241: 0.0002969224217048756
Position 10840: 0.0002871796545936841
Position 1660: 0.00026399595367492814
Position 2002: 0.00025825827121025557
Position 10852: 0.00025755225230002785
Position 16943: 0.000234935966631405
Position 1523: 0.00020137224666748286
Position 1123: 0.00020051646190762576
Position 322: 0.00019680131935826678
Position 12377: 0.00016796830301725842
Position 815: 0.0001586489583666142
Position 19180: 0.00015382278750150958
Position 1793: 0.00015329664095313345
Position 1225: 0.00015000495807914214
Position 1049: 0.00013231030162798072
Position 17168: 0.00012424934442505003
Position 3980: 0.00011947344734482369
Position 14346: 0.00011882253323141345
Position 1133: 0.00011619906934048629
Position 1907: 0.00011319242552041237
Position 1641: 0.00010469894052374702
Position 986: 9.761208995307576e-05
Position 1753: 9.386109801679755e-05
Position 202: 8.11446124224074e-05
Position 2132: 8.018789404715579e-05
Position 1567: 7.190460267603444e-05
Position 17520: 7.123537576401411e-05
Position 871: 6.46328443471417e-05
Position 2478: 6.0323140476826316e-05
Position 14583: 5.4942974102126106e-05
Position 1296: 5.293429133884381e-05
Position 1958: 4.464459546074175e-05
Position 325: 3.931371278846375e-05
Position 4694: 3.5491048101002466e-05
Position 478: 3.371355103246261e-05
Position 15135: 3.279047575415056e-05
Position 1084: 3.232692998820839e-05
Position 1020: 3.115644212196171e-05
Position 3309: 2.2423017936725366e-05
Position 3459: 1.8995625050193356e-05
Position 11406: 1.833050921956182e-05
Position 14745: 1.3436626423999296e-05
Position 10884: 8.273559488920773e-06
Position 16813: 7.750480846574162e-06
Position 5965: 6.93232002353226e-06
Position 10828: 4.138784598568341e-06
Position 13001: 3.2090555361223937e-06
Position 160: 2.084533067062938e-06
Position 16789: 1.7701167904687111e-06
Position 18280: 1.1451492896292915e-06
Position 11727: 1.1348775142101555e-06
Position 303: 7.136166586726838e-07
Position 339: 5.823931967564076e-07
Position 413: 4.322583323358125e-07
Position 319: 3.901596452730145e-07
Position 13260: 3.4502382338288986e-07
Position 1798: 2.0554636940134033e-07
Position 387: 1.974714169024406e-07
Position 521: 1.2604782010155547e-07
Position 692: 7.770951658669931e-08
Position 421: 6.619507627331628e-08
Position 466: 5.5116417812344975e-08
Position 426: 3.732477350940486e-08
Position 349: 3.5427415651473964e-08
Position 649: 2.557576852582044e-08
Position 518: 2.3011914496771797e-08
Position 665: 1.4169528991493223e-08
Position 541: 1.4005493012733066e-08
Position 468: 8.921215520304331e-09
Position 4965: 7.69109262402957e-09
Position 747: 7.497018272892339e-09
Position 525: 7.483637062398705e-09
Position 115: 2.9844798307533286e-09
Position 133: 1.458928328278233e-09
Position 122: 1.0744878268818833e-09
Position 120: 9.492877514846834e-10
Position 334: 8.318419599530182e-10
Position 103: 5.796352318591764e-10
Position 76: 1.461945119985993e-10
Position 82: 1.0779744748354973e-10
Position 78: 1.0282111113893513e-10
Position 539: 8.894069109672127e-11
Position 125: 2.777422186637677e-11
Position 90: 3.684903292882122e-14
