Gene = Thyn1
Position 197: 0.000416864415631575
Position 660: 0.0004066323880373628
Position 5667: 0.000395876325896378
Position 2570: 0.0003874032819160081
Position 6137: 0.000384862575673404
Position 3060: 0.00037621191228844075
Position 6211: 0.0003761962027679966
Position 3925: 0.00034278281598536887
Position 1473: 0.0003293603854380559
Position 1382: 0.00030392326534407543
Position 386: 0.00029828182106426737
Position 6349: 0.000286691225416428
Position 4016: 0.00027835310836903885
Position 1204: 0.0002583650835643628
Position 5915: 0.0001863985332334724
Position 5589: 0.00016904412886341959
Position 6042: 0.00014943963123062055
Position 7213: 0.00013972519371730242
Position 6781: 0.0001273378972803312
Position 6443: 0.0001147315361584781
Position 6355: 9.105882166024902e-05
Position 6305: 8.631226247509001e-05
Position 6906: 8.19172777175347e-05
Position 160: 7.354917991864062e-05
Position 6472: 6.022216559890611e-05
Position 6489: 5.177654582013986e-05
Position 25: 3.883632930073567e-05
Position 37: 1.9749945146241684e-05
Position 378: 1.2258519215506981e-05
Position 50: 1.2066594269061218e-05
Position 1293: 8.137130530028154e-06
Position 266: 4.994637542258336e-06
Position 666: 2.3091943834080563e-06
Position 664: 2.2093075587544364e-06
Position 662: 2.1151200933315277e-06
Position 708: 2.077580752323754e-06
Position 668: 1.990679810749362e-06
Position 754: 1.8862756144400079e-06
Position 670: 1.6766300858904941e-06
Position 1257: 1.6234896952634842e-06
Position 1496: 1.439518396088555e-06
Position 672: 1.4061732761609566e-06
Position 557: 1.3836135543116613e-06
Position 601: 1.1424330854582517e-06
Position 674: 1.1315357464212053e-06
Position 586: 1.062196691513957e-06
Position 554: 1.0243856406945993e-06
Position 1197: 9.411914655816417e-07
Position 821: 9.043955980535868e-07
Position 676: 8.680630518968468e-07
Position 185: 8.522945994099644e-07
Position 381: 8.234272155438488e-07
Position 331: 7.815344748735822e-07
Position 678: 7.515195911843374e-07
Position 690: 7.079402941222178e-07
Position 680: 6.27536047744354e-07
Position 682: 5.862806840409522e-07
Position 684: 4.6993588492177274e-07
Position 6675: 4.689018377764193e-07
Position 5806: 3.917018552166323e-07
Position 686: 3.728235175339077e-07
Position 393: 2.7552009189235576e-07
Position 341: 1.5500382362935815e-07
Position 421: 1.2283235231428777e-07
Position 231: 9.219305616641974e-08
Position 261: 5.0523472488971064e-08
Position 438: 7.404024499832203e-10
Position 250: 3.003040319067893e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 6631: 0.979203852681076
Position 3876: 0.9602041630469782
Position 5836: 0.8786965028937778
Position 5425: 0.8532491278287665
Position 230: 0.8293091067698786
Position 7080: 0.6497036424743864
Position 7437: 0.4893817171769833
Position 7320: 0.13859631138604633
Position 5365: 0.0608324983207007
Position 7346: 0.05364428919614503
Position 7034: 0.0475557521591595
Position 7203: 0.03924689394948464
Position 4965: 0.03637743774486683
Position 270: 0.03404922870375136
Position 5025: 0.03121512698719779
Position 5798: 0.030611244082031037
Position 1581: 0.028185090504545228
Position 7363: 0.027990568360702184
Position 7440: 0.023992007241426815
Position 473: 0.02353697747412615
Position 2124: 0.02222711670055443
Position 5430: 0.021103304208812176
Position 2936: 0.019489186289731127
Position 4256: 0.018936726324949183
Position 4877: 0.018802058444036214
Position 1372: 0.01785636689024681
Position 6392: 0.01775584652967947
Position 6289: 0.014998530470253376
Position 4480: 0.013251828241483446
Position 7110: 0.012034001097452061
Position 2982: 0.010385730869989644
Position 4154: 0.009870856189929549
Position 7128: 0.009647933327881535
Position 7131: 0.009603407562011232
Position 4948: 0.009202549000047635
Position 7459: 0.00879970708927323
Position 6853: 0.008219462209402909
Position 5368: 0.008012348376315405
Position 185: 0.005869572090805695
Position 3649: 0.005251747504272592
Position 4215: 0.005118817766665964
Position 3880: 0.005109512614311744
Position 4127: 0.005079468509354004
Position 7335: 0.004875319006676555
Position 276: 0.004244707716335408
Position 3839: 0.004240793409851062
Position 4515: 0.0038194206271721432
Position 6915: 0.00341224549588499
Position 6211: 0.0032510564527975703
Position 3193: 0.003196501441430403
Position 7150: 0.0031219286796307652
Position 1697: 0.0028781663194306496
Position 7326: 0.002851161166456586
Position 7092: 0.0027079786925900645
Position 6395: 0.0027050537275632764
Position 7602: 0.002658472493259917
Position 6795: 0.002485818602085788
Position 5319: 0.002407398642856342
Position 7466: 0.0022421643234880433
Position 7442: 0.002230994879051823
Position 2953: 0.0022092678381559635
Position 4282: 0.0020379393588647256
Position 754: 0.0018775930898057868
Position 6893: 0.0018405845208373502
Position 3599: 0.0018001267829639907
Position 488: 0.0017935113221920415
Position 7366: 0.0017859887232520699
Position 4924: 0.0017320185564762174
Position 5853: 0.001668906838086445
Position 4734: 0.0015126387352800323
Position 4746: 0.0014816295364610498
Position 1203: 0.0013413371894290813
Position 6876: 0.0013167669486585521
Position 7205: 0.0012974081633444427
Position 5224: 0.0012706602833736551
Position 1102: 0.0012004111504908108
Position 4160: 0.0011894377562827196
Position 7218: 0.0011672453627021887
Position 237: 0.0011440976279987896
Position 4680: 0.0011420784722148537
Position 6440: 0.001121807066386156
Position 7181: 0.0011206106049255918
Position 6751: 0.0010149346040668563
Position 4988: 0.0010017605744011143
Position 5395: 0.0009887571985982449
Position 6262: 0.000983050053545395
Position 6699: 0.0009804875409321972
Position 7350: 0.000964965317381644
Position 5968: 0.0008297440992372164
Position 6640: 0.0007855701780555968
Position 5335: 0.000783769262332386
Position 6664: 0.0007712959847315023
Position 286: 0.0007554800255255351
Position 7231: 0.0007504525482930088
Position 4921: 0.0007219165481864148
Position 4158: 0.0006790747869104942
Position 4453: 0.0006618018525369527
Position 6028: 0.0005981592090360138
Position 1705: 0.0005837566495907356
Position 5562: 0.000563514354816968
Position 5892: 0.0005618760505867564
Position 5054: 0.000559553972275973
Position 6825: 0.00044676316215211024
Position 2128: 0.00044402933686013655
Position 6653: 0.000433210790398315
Position 2021: 0.00043303636047486375
Position 4708: 0.00043303071471203363
Position 4849: 0.0004309749673278677
Position 4816: 0.00040667235202846975
Position 4399: 0.00040520921653164777
Position 2163: 0.00040382845304378734
Position 5628: 0.0003977047677744944
Position 3202: 0.0003921848199690664
Position 4684: 0.00036673229968087873
Position 6918: 0.00035512536389234396
Position 4894: 0.0003199797763962323
Position 6974: 0.0003126690278269196
Position 6232: 0.00031033189440552746
Position 1779: 0.000299370652724566
Position 5272: 0.0002839166056479642
Position 2817: 0.000282614878776997
Position 516: 0.00026588686470198006
Position 3771: 0.0002601037014895235
Position 7473: 0.00024927475594085035
Position 6939: 0.00024307242827646395
Position 6864: 0.00023748338746213887
Position 1557: 0.000216396785192701
Position 5724: 0.00021497413569634933
Position 6303: 0.00019002930505834098
Position 6593: 0.00018708091953703728
Position 6800: 0.0001757669740436386
Position 1846: 0.00016876636048086124
Position 2482: 0.0001633662213401872
Position 5806: 0.00015325318167742119
Position 191: 0.0001512895531145168
Position 6163: 0.00014316790513901504
Position 4610: 0.00013796468257378032
Position 7281: 0.00013623197990073657
Position 6809: 0.00012448437581254442
Position 5249: 0.00012217165551162121
Position 240: 0.0001178606236777837
Position 2504: 0.00011696026167995424
Position 2476: 0.0001070767988958667
Position 6980: 0.00010157504530142331
Position 6416: 9.260633398578358e-05
Position 6989: 8.751696777353028e-05
Position 1337: 8.373819469034065e-05
Position 6097: 5.1710949859107816e-05
Position 5172: 5.096171915386775e-05
Position 5781: 4.536972819735291e-05
Position 6068: 4.2502852076564214e-05
Position 7159: 4.221050143540383e-05
Position 5494: 3.906556374650061e-05
Position 5685: 3.781448094825988e-05
Position 5651: 3.737580734575597e-05
Position 5876: 2.4730778788189135e-05
Position 5699: 2.327831943687249e-05
Position 4598: 2.1532738712925753e-05
Position 6643: 1.8639945119014767e-05
Position 6922: 1.35612086371052e-05
Position 6821: 1.2902155909343053e-05
Position 6999: 1.276064986229856e-05
Position 6526: 1.2365821141976283e-05
Position 4576: 7.544886481052704e-06
Position 336: 7.110650223056155e-06
Position 3748: 7.003788984863592e-06
Position 1230: 6.3773631689557136e-06
Position 1532: 5.447227327442241e-06
Position 1189: 4.16871642295471e-06
Position 6442: 3.0562544503010355e-06
Position 1266: 2.3160336787357133e-06
Position 2138: 2.217184193586213e-06
Position 1758: 1.8871108035120676e-06
Position 290: 1.701407917457229e-06
Position 1585: 1.5139271526236122e-06
Position 702: 1.4898048113558497e-06
Position 521: 1.34850619309864e-06
Position 2202: 1.024782214943068e-06
Position 1088: 7.567932110295417e-07
Position 1038: 4.853563430362441e-07
Position 707: 4.514407540479373e-07
Position 313: 3.337647889071338e-07
Position 5569: 3.139358895594495e-07
Position 311: 2.6542679884562946e-07
Position 4829: 2.6511579324362385e-07
Position 288: 2.632040738475143e-07
Position 245: 2.616481833469588e-07
Position 317: 2.398906084972593e-07
Position 155: 1.787038550067246e-07
Position 1118: 1.1740470531764622e-07
Position 247: 9.449416476011213e-08
Position 361: 8.231785006409793e-08
Position 6704: 6.332103998535238e-08
Position 428: 5.503936366077389e-08
Position 5704: 5.202070711247846e-08
Position 301: 1.763706905045313e-08
Position 136: 1.4453417322712215e-08
Position 111: 7.320641408966385e-09
Position 129: 3.719005330978197e-09
Position 124: 3.4954482373996e-09
Position 148: 2.878364631217109e-09
Position 365: 2.1209760196429408e-09
Position 341: 1.56515298104956e-09
Position 116: 1.219824624970799e-09
Position 144: 1.5772959645549528e-10
Position 146: 1.2473007403377668e-10
Position 119: 3.742852588383079e-11
Position 121: 1.5781897546609026e-11
Position 389: 1.0665481256586459e-11
Position 368: 6.984440333744842e-12
Position 531: 6.336119496447959e-13
