Gene = Sec62
Position 1052: 0.13968353535514672
Position 28285: 0.13963171519397918
Position 2912: 0.13840472964496914
Position 5391: 0.13443660315490757
Position 12155: 0.12589046092476708
Position 19420: 0.08087888130058357
Position 4134: 0.07385921954995874
Position 26700: 0.07356387953361053
Position 23134: 0.061395938553020134
Position 2800: 0.060748861919802825
Position 21278: 0.06011311241993251
Position 1414: 0.056803631920586385
Position 20688: 0.05525609194991665
Position 20734: 0.0491063675795671
Position 25253: 0.0466999408343862
Position 20610: 0.03235563399946569
Position 23114: 0.028962778402373428
Position 2628: 0.02810071550108508
Position 3114: 0.025815198280998937
Position 953: 0.020969859910182426
Position 3061: 0.020615099420332517
Position 25730: 0.01989356348959995
Position 21608: 0.019869983766994594
Position 5073: 0.01980836879268314
Position 2917: 0.01852771073883299
Position 448: 0.018463710388176166
Position 3150: 0.017418658730647338
Position 17291: 0.016570695507493877
Position 19852: 0.015313823195635226
Position 8219: 0.015160956743218316
Position 21403: 0.014713715741952255
Position 8105: 0.014251139019556314
Position 23363: 0.013478274972607262
Position 22829: 0.012637220014594984
Position 23453: 0.011248551802460267
Position 2946: 0.011232894258543668
Position 20868: 0.01114720919223306
Position 21822: 0.011016869134526854
Position 1438: 0.010360954733867863
Position 17572: 0.009508940277250742
Position 1695: 0.008766980258296817
Position 17917: 0.008630227515174598
Position 17998: 0.008263758736328302
Position 418: 0.00820951275561455
Position 1800: 0.007885314618996485
Position 21765: 0.007769785025601158
Position 21048: 0.0077472585100839585
Position 3125: 0.007712802743079286
Position 1646: 0.007685169653586476
Position 26705: 0.007672495245405625
Position 8727: 0.006892261033639635
Position 246: 0.006850082111115731
Position 2485: 0.006735223527512608
Position 17420: 0.0065697775394831836
Position 1021: 0.006120359710119003
Position 24260: 0.005791779073898948
Position 965: 0.005690242612655953
Position 8673: 0.005038812126433091
Position 3130: 0.004880542821169928
Position 17920: 0.004525589726878355
Position 411: 0.004409904592676294
Position 19082: 0.004356772407003875
Position 22154: 0.004326269467015493
Position 19385: 0.004092813872342997
Position 289: 0.004036314914232401
Position 19855: 0.003828298807057222
Position 17522: 0.003546808029187338
Position 21400: 0.003372105082412523
Position 17828: 0.0032978428409926696
Position 11992: 0.00310132485173481
Position 195: 0.0027313076951736674
Position 2748: 0.0026385285600455375
Position 8488: 0.0025622547575470268
Position 253: 0.002560987657219087
Position 18875: 0.0023997293473514546
Position 1661: 0.0022911713271402167
Position 21161: 0.002265243507127337
Position 19883: 0.0016409727859616086
Position 1709: 0.001532278380216514
Position 19915: 0.0015298586329972855
Position 216: 0.0014672028060804929
Position 220: 0.001426035753937475
Position 19643: 0.0014042584426255434
Position 21551: 0.0012998433598763132
Position 2171: 0.0012902164590964885
Position 292: 0.0011573854375342414
Position 451: 0.0011383126636149786
Position 20426: 0.001125955522339039
Position 1550: 0.0010870439476788406
Position 22881: 0.0010291721797182002
Position 8706: 0.0010259859776752245
Position 295: 0.0009971221438829672
Position 2609: 0.0009639993988300514
Position 8593: 0.000869210569560674
Position 356: 0.0007928084372790011
Position 8457: 0.0007873047964357626
Position 2821: 0.0007719409241936677
Position 18354: 0.0007462047473075354
Position 846: 0.0007001880396316424
Position 18236: 0.000677511194736359
Position 8582: 0.0006679200603486068
Position 1189: 0.0006346418796636523
Position 759: 0.0006124166333375628
Position 393: 0.0005819138674325716
Position 2759: 0.0005348274697220425
Position 18161: 0.0004823780575435166
Position 18115: 0.00042738784766231235
Position 2659: 0.00041883807601749426
Position 18177: 0.0004000860878225825
Position 486: 0.00035504482954400434
Position 8557: 0.00030043034284250815
Position 19662: 0.000284946376152548
Position 20062: 0.00027586465833064587
Position 1870: 0.00027522374763692037
Position 928: 0.0002692039528922075
Position 3724: 0.00025002941215325274
Position 2185: 0.000196882080881374
Position 199: 0.00017350761755063603
Position 603: 0.00017140927261108223
Position 2992: 0.00016636597087679573
Position 1129: 0.00014663615225777053
Position 18605: 0.0001408975177618554
Position 18150: 0.0001300419368106585
Position 18000: 0.00012809210751764817
Position 2640: 0.0001213208398605283
Position 17763: 0.0001175433882461151
Position 1085: 8.771010315314056e-05
Position 1830: 7.548659779146211e-05
Position 570: 7.363945078008312e-05
Position 464: 7.095114310946131e-05
Position 336: 7.057818169151853e-05
Position 298: 6.630447422133118e-05
Position 1605: 5.38629438477682e-05
Position 3643: 4.951430023465774e-05
Position 973: 4.9331213597679683e-05
Position 361: 4.6455787225621125e-05
Position 780: 4.393829781300314e-05
Position 2210: 4.179085254400279e-05
Position 1971: 3.921555251019885e-05
Position 1457: 3.882665062729911e-05
Position 586: 3.690887411804223e-05
Position 856: 3.669782294617914e-05
Position 2804: 3.420268256593176e-05
Position 697: 3.0154478301045478e-05
Position 12718: 2.6959621504066694e-05
Position 9938: 2.12192310925812e-05
Position 2380: 2.0860171019893915e-05
Position 363: 2.025782205584281e-05
Position 301: 1.8430799112042046e-05
Position 1463: 1.8416742679532186e-05
Position 508: 1.6934216566641276e-05
Position 792: 1.608153837345164e-05
Position 9975: 1.6039247785999306e-05
Position 1111: 1.5641506350676918e-05
Position 1424: 1.5177287127503396e-05
Position 576: 1.0442021948700726e-05
Position 868: 9.340342553350064e-06
Position 701: 9.12482399621294e-06
Position 9916: 7.537657071424632e-06
Position 9517: 7.052077318584734e-06
Position 704: 6.35008275578849e-06
Position 1137: 6.341732323448788e-06
Position 499: 6.27350858365748e-06
Position 564: 4.726161330931384e-06
Position 229: 4.4653453193142696e-06
Position 1557: 4.136581580273361e-06
Position 345: 3.9692738389461235e-06
Position 708: 3.6253042613727546e-06
Position 102: 3.5963998280915657e-06
Position 8436: 3.4556981100041576e-06
Position 561: 1.3997524706831976e-06
Position 227: 1.3113974455704316e-06
Position 642: 8.620492781852738e-07
Position 512: 3.932399759681944e-07
Position 657: 3.158197918422965e-07
Position 496: 2.7969791055936376e-07
Position 673: 2.2221459212703322e-07
Position 114: 8.195846423410767e-08
Position 1493: 5.61169020983196e-08
Position 712: 4.582037985814952e-08
Position 106: 4.687159996229554e-09
Position 151: 1.8549794911840072e-09
Position 161: 1.655911816188433e-10
Position 74: 1.2055722645569725e-10
