Gene = Ncapg
Position 1928: 0.00020021891419418628
Position 2225: 0.00018068245916266914
Position 581: 0.00012995500936653816
Position 403: 0.0001137037594926017
Position 605: 0.00010046075178857216
Position 338: 9.463438349757879e-05
Position 479: 8.82838671452644e-05
Position 758: 7.454059388811783e-05
Position 936: 7.210547918360325e-05
Position 1333: 7.176167863972453e-05
Position 594: 6.446537206183001e-05
Position 22522: 6.388597792840747e-05
Position 502: 5.8307253292760744e-05
Position 4661: 5.819382047656265e-05
Position 1158: 5.4160461474406346e-05
Position 598: 5.187700011353432e-05
Position 428: 4.9690287512974556e-05
Position 352: 4.695380549900837e-05
Position 1286: 4.513240877204043e-05
Position 1310: 3.74673009528829e-05
Position 413: 3.6680105982190256e-05
Position 1171: 3.1063717608542065e-05
Position 131: 3.023202779992382e-05
Position 1604: 2.574716077545694e-05
Position 1001: 2.1157261223162073e-05
Position 188: 2.0670504767461082e-05
Position 142: 1.962887336425652e-05
Position 396: 1.9188020166025693e-05
Position 5797: 1.8679401185325197e-05
Position 6115: 1.5642861847194438e-05
Position 5374: 1.4489852512532701e-05
Position 881: 1.1424468021825601e-05
Position 659: 9.911088577485235e-06
Position 359: 8.81801127835156e-06
Position 851: 8.678433839707539e-06
Position 940: 7.929551338927537e-06
Position 505: 6.847186786007363e-06
Position 1191: 6.3623731975149845e-06
Position 717: 5.9640905585159685e-06
Position 1232: 5.94055522191439e-06
Position 1215: 3.631673917226358e-06
Position 4917: 4.879129922807454e-07
Position 93: 4.481845012541215e-07
Position 3656: 3.460626914347544e-07
Position 73: 2.7143610534984574e-07
Position 25: 2.4941903585653773e-07
Position 49: 1.517375516698084e-07
Position 87: 7.112685388645902e-08
Position 27: 2.2925229780418086e-08
Position 4952: 1.4622029079645022e-09
Position 5168: 8.820909716016968e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 25734: 0.9995322654236378
Position 18641: 0.9869256809269412
Position 4849: 0.98489234196675
Position 1100: 0.9703049796457486
Position 21682: 0.959304733574401
Position 4438: 0.9505349898991774
Position 8427: 0.9487206543809643
Position 11807: 0.9140796586203346
Position 11452: 0.7099986828425099
Position 26113: 0.6141332069431943
Position 29928: 0.577555603243987
Position 30136: 0.4581202691904078
Position 2353: 0.3806326295798304
Position 7692: 0.3244314801656053
Position 13068: 0.3184436994130665
Position 26440: 0.31133896144989964
Position 23237: 0.30998138557085103
Position 23832: 0.3099280903383625
Position 28921: 0.29586866413886076
Position 24741: 0.28021094521700574
Position 9928: 0.2755550183891997
Position 8980: 0.25617916530899754
Position 17392: 0.16345879917429001
Position 26037: 0.1536916864570495
Position 16157: 0.13205332128311645
Position 26457: 0.11805090335033325
Position 15771: 0.11038453572409557
Position 2487: 0.10625196572018304
Position 6672: 0.1011242483293298
Position 14066: 0.09599461135891581
Position 11198: 0.09240535226751923
Position 1367: 0.09037113464370991
Position 8983: 0.07829900064058597
Position 7925: 0.06805727815044992
Position 29889: 0.05667007760134038
Position 18273: 0.054838737510687297
Position 9008: 0.05473350951101257
Position 1790: 0.05231076315872023
Position 8673: 0.05106121304285842
Position 26075: 0.047569155960395376
Position 30476: 0.0475406548068312
Position 13033: 0.044151114545912015
Position 14625: 0.04392025772012833
Position 549: 0.04364636737322174
Position 6101: 0.04208412257633325
Position 8921: 0.03982493104516653
Position 14681: 0.03886506815576288
Position 22681: 0.03653422576265182
Position 8884: 0.034494339472237
Position 8843: 0.03331236432436769
Position 7784: 0.032480736351186215
Position 11140: 0.030304120134289514
Position 441: 0.030167527109810282
Position 6430: 0.0300785939723466
Position 2464: 0.027435553133263343
Position 29948: 0.026868078834016946
Position 27455: 0.026122505184759587
Position 29608: 0.026090401787100367
Position 1561: 0.02513196629504847
Position 30099: 0.02412407079471257
Position 2549: 0.02385044919423882
Position 6089: 0.022554194947325114
Position 26005: 0.022415446187669164
Position 6029: 0.021698628314013608
Position 22449: 0.020925255047487025
Position 3033: 0.018759943001210727
Position 489: 0.01702972895525737
Position 26757: 0.016813161375037192
Position 16067: 0.01632836839264113
Position 27870: 0.016277007166747945
Position 15691: 0.016149847242391473
Position 2429: 0.01589408706438189
Position 24140: 0.015785115394088056
Position 23308: 0.015649096282685626
Position 21899: 0.015484556612989354
Position 23305: 0.015340969927427539
Position 13112: 0.015204880398382631
Position 2737: 0.014228038777707692
Position 2758: 0.014135020886198044
Position 11694: 0.014105494708367668
Position 471: 0.012971906230456243
Position 1824: 0.012910000912834289
Position 1747: 0.012809161842890842
Position 4688: 0.012722469736635805
Position 8794: 0.012573392676115375
Position 2968: 0.012417357625818845
Position 909: 0.011642262988267876
Position 9990: 0.011552861054992793
Position 26553: 0.010518015225536099
Position 4474: 0.01007926611549032
Position 4513: 0.010066627193998876
Position 26123: 0.009954706231705357
Position 2500: 0.009816614027095131
Position 2036: 0.009569408189074865
Position 20843: 0.009533456788046329
Position 1232: 0.009426336042316396
Position 26195: 0.00925226513317275
Position 3810: 0.008963098202619233
Position 7900: 0.008750835308910274
Position 7697: 0.008198363543712032
Position 3051: 0.008129313518515301
Position 8720: 0.007983468588728244
Position 2888: 0.007769438305734013
Position 27171: 0.007647730019919985
Position 9900: 0.007529955952882526
Position 3831: 0.0069140383512525175
Position 10484: 0.006336095288191984
Position 608: 0.006107280185936133
Position 4537: 0.005873522741732847
Position 6504: 0.005803031062863144
Position 3776: 0.005641409370921715
Position 12898: 0.005573990797027059
Position 20887: 0.005426835604019957
Position 22393: 0.005370554351330176
Position 24769: 0.005343695130865748
Position 22912: 0.005125408711254078
Position 3736: 0.00471794600013673
Position 2733: 0.00470010657835911
Position 26498: 0.004567992238413165
Position 26328: 0.004507898886614792
Position 1674: 0.0043527391950305494
Position 10395: 0.004294865717607399
Position 6068: 0.00426815963090328
Position 3975: 0.003973120247157962
Position 8011: 0.0036452861160750777
Position 27324: 0.0035691674782054564
Position 20191: 0.0035521654329286655
Position 12991: 0.0034994521915317524
Position 9027: 0.003481828369839051
Position 18978: 0.003473684939996273
Position 1071: 0.003389235417220206
Position 3590: 0.003380546664200039
Position 24285: 0.0033627736382773024
Position 23419: 0.003318409690464049
Position 6639: 0.0033040277975533946
Position 4776: 0.0032855491191599593
Position 6143: 0.0032532591252781707
Position 2233: 0.0032005826801426358
Position 8159: 0.0030979674504051117
Position 1124: 0.0030188501389181188
Position 26511: 0.002967746948428198
Position 27825: 0.0029572900874122246
Position 1744: 0.0028997637516295525
Position 24607: 0.002702771070451034
Position 886: 0.002606396915703655
Position 24239: 0.0026055734833280854
Position 788: 0.002578746245840259
Position 20027: 0.0025512521307058103
Position 553: 0.0025388639586596267
Position 2804: 0.0024241381786917846
Position 1518: 0.002353258286224384
Position 2495: 0.0023470452759824134
Position 2694: 0.0023446259056182973
Position 6744: 0.002341778314314936
Position 316: 0.002339605849262881
Position 1804: 0.002115601154019392
Position 8360: 0.002022123804641757
Position 2514: 0.002016364201034905
Position 6017: 0.0019933702988935613
Position 4693: 0.001948031439737384
Position 6047: 0.0018386032485824652
Position 803: 0.0018267424084566133
Position 6186: 0.0017944427449189022
Position 1206: 0.001737705775780002
Position 1439: 0.0016161673535589314
Position 2309: 0.0015780350261611553
Position 28551: 0.0015198597623334175
Position 523: 0.0015138529838188684
Position 26907: 0.0014130694933281104
Position 413: 0.0014077262996892753
Position 20005: 0.001368792526376954
Position 603: 0.0013208021912982867
Position 1969: 0.0012729366745794616
Position 2363: 0.0012464831931754698
Position 1778: 0.0012337470787275602
Position 1955: 0.0012178272692324645
Position 1304: 0.0011567066281657234
Position 27803: 0.0009566697420941162
Position 27235: 0.0009551480660999554
Position 1976: 0.0009343647597272113
Position 1148: 0.0008879083158958013
Position 3955: 0.0008617510222282223
Position 3682: 0.0008583233644929987
Position 3872: 0.0008457070656407396
Position 8043: 0.0008297321088809314
Position 4308: 0.0008290021773348113
Position 7627: 0.0007779435254219445
Position 5891: 0.0007762000840403867
Position 22372: 0.0007718961202102799
Position 23251: 0.0007563995053456227
Position 23629: 0.0007107185859873995
Position 26372: 0.0006888636574990518
Position 1187: 0.0006607377587825202
Position 383: 0.0006477937798264775
Position 2370: 0.0006396255409280404
Position 2373: 0.0006137997739374487
Position 6146: 0.0006120956856116011
Position 21620: 0.0006037775343055989
Position 911: 0.0005328563625468829
Position 1904: 0.0005108715700525976
Position 2921: 0.00048561637250908463
Position 21903: 0.0004683866246225316
Position 1378: 0.0004465388254153087
Position 2906: 0.0004301688539973927
Position 3380: 0.00039759583448107646
Position 23517: 0.0003930288271492261
Position 6877: 0.00038222670134924875
Position 747: 0.0003528871950069459
Position 6310: 0.0003401161548957403
Position 2285: 0.00031910429493121195
Position 2162: 0.00029269393248531906
Position 2066: 0.0002856137450213
Position 774: 0.00028394956021709117
Position 26572: 0.0002778356925781035
Position 2637: 0.0002551159368927272
Position 827: 0.0002337139937957409
Position 726: 0.00022848757291277078
Position 848: 0.00022125363326116717
Position 1169: 0.00021866324891971531
Position 6686: 0.0002091471952682023
Position 2612: 0.00020600888098771085
Position 451: 0.00019533797839597317
Position 421: 0.00017968513771443156
Position 6842: 0.0001794460827450578
Position 22646: 0.00017877662157470732
Position 1576: 0.0001683210288472077
Position 629: 0.0001525401149963711
Position 6044: 0.00015117544603169205
Position 5959: 0.0001424078745474061
Position 4378: 0.00013234930680603436
Position 2091: 0.0001305733273040665
Position 1029: 0.00012559822603755314
Position 4894: 0.00011002388369912069
Position 1404: 0.00010824110587515987
Position 1758: 0.00010797745089639711
Position 1839: 0.00010352181934953292
Position 1211: 0.00010026771394352059
Position 1568: 9.024057218045231e-05
Position 1130: 8.755187525691651e-05
Position 729: 8.497799686762761e-05
Position 1973: 8.083740408744035e-05
Position 1446: 8.023555086297812e-05
Position 670: 7.994592843616333e-05
Position 659: 7.747768157576348e-05
Position 1116: 7.661470581961208e-05
Position 1026: 7.622772077882591e-05
Position 1524: 7.507176741352055e-05
Position 320: 6.21237798171613e-05
Position 572: 6.097257811350898e-05
Position 4779: 5.696160388660852e-05
Position 751: 5.2337380101156215e-05
Position 1535: 5.028808025532046e-05
Position 4856: 4.280841265170839e-05
Position 675: 4.1862185984240216e-05
Position 1189: 4.156944555130762e-05
Position 2000: 3.741999902576166e-05
Position 695: 3.49071127805483e-05
Position 23912: 3.0680858155551724e-05
Position 1054: 2.8243334513043256e-05
Position 2060: 2.728104906565821e-05
Position 1127: 2.674010323505038e-05
Position 981: 2.3314589650427996e-05
Position 5796: 2.140788132631935e-05
Position 22454: 2.1376563092700323e-05
Position 565: 1.3212672861591951e-05
Position 1384: 1.2728965877351383e-05
Position 5275: 1.1967824661937446e-05
Position 1680: 1.1795415791945258e-05
Position 352: 1.1405048435881435e-05
Position 5715: 1.0661632757458958e-05
Position 1248: 8.123120975704423e-06
Position 1040: 8.051772814148587e-06
Position 5691: 7.943535075522395e-06
Position 1012: 7.611762505144795e-06
Position 700: 5.412160976482077e-06
Position 643: 4.977531520768001e-06
Position 301: 4.092791402643976e-06
Position 26610: 4.029571236964507e-06
Position 26583: 3.8040264341797424e-06
Position 1409: 2.976819172581177e-06
Position 4748: 2.8657260542349765e-06
Position 1457: 2.789055856847647e-06
Position 1080: 2.6620161972191442e-06
Position 5217: 2.5383005491909946e-06
Position 1545: 2.4547116547339643e-06
Position 6052: 1.6817024531858384e-06
Position 4929: 1.4553692362314402e-06
Position 4667: 1.1501463236742495e-06
Position 4916: 1.1041733274645686e-06
Position 11753: 9.92322998523168e-07
Position 999: 5.949119353478128e-07
Position 290: 2.886846394497329e-07
Position 327: 2.6861632811044156e-07
Position 6676: 2.0381810056486835e-07
Position 1881: 1.911647654006925e-07
Position 502: 1.4575824322083029e-07
Position 87: 1.3206104664844786e-07
Position 110: 1.0301534050386153e-07
Position 639: 8.320394559972473e-08
Position 136: 5.033007427437386e-08
Position 148: 4.801355757132221e-08
Position 758: 4.1562189557109963e-08
Position 276: 3.336447139304582e-08
Position 5987: 2.8285769838219426e-08
Position 139: 1.6949391528414057e-08
Position 5581: 1.6175057013482477e-08
Position 5734: 1.4788463227286252e-08
Position 115: 8.952648742898329e-09
Position 5562: 7.381065914545569e-09
Position 5650: 6.77325450324512e-09
Position 5466: 6.583576811256912e-09
Position 324: 6.564199628675031e-09
Position 5523: 6.259236278298473e-09
Position 160: 5.3407043587725884e-09
Position 175: 3.975972369610572e-09
Position 169: 3.0291703950292197e-09
Position 157: 2.1746838624447633e-09
Position 121: 8.60835986880711e-10
Position 118: 5.250935623078e-10
Position 5086: 3.7021128582941053e-10
Position 198: 3.6483377047646365e-10
Position 5051: 3.1374587381792603e-10
Position 219: 2.807306597218209e-10
Position 181: 1.6570863559911385e-10
Position 5034: 1.0162467319937922e-10
Position 5071: 9.650913875498128e-11
