Gene = Slc51b
Position 273: 2.417216431592644e-07
Position 443: 1.453993192875511e-07
Position 342: 7.587949940987216e-08
Position 284: 7.353435787916152e-08
Position 415: 4.601526441176407e-08
Position 600: 4.969337531774761e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 9953: 0.9197376605183899
Position 7667: 0.9083562756148673
Position 8940: 0.8172199390757476
Position 296: 0.2856175349662029
Position 1749: 0.20292743776514202
Position 4909: 0.11883848065318253
Position 4953: 0.06562263875159716
Position 4978: 0.051914919487528466
Position 9292: 0.04759294900561214
Position 7452: 0.04169916454488082
Position 3783: 0.0281893191065852
Position 4796: 0.02564026585483529
Position 3095: 0.02421071086367891
Position 4871: 0.021475983586212437
Position 9379: 0.01505873189374299
Position 9876: 0.012119564659824058
Position 8976: 0.012011587451460099
Position 2438: 0.011213728660906126
Position 7672: 0.01073019987755381
Position 9927: 0.010727036613557018
Position 8604: 0.010047112693800106
Position 9143: 0.009402074269195114
Position 7687: 0.008828534447309671
Position 2891: 0.00840268342013601
Position 9222: 0.007415165130477241
Position 1782: 0.007150167449545605
Position 1808: 0.006865019981481976
Position 10135: 0.006804750196250091
Position 7608: 0.004913524805486327
Position 4928: 0.00456291635351037
Position 10215: 0.0042417991339367125
Position 10143: 0.0037725525355563143
Position 9401: 0.0036927732542482226
Position 10212: 0.003633377993832232
Position 9308: 0.0029810932132148826
Position 8733: 0.0029637049293454896
Position 307: 0.002844288819216469
Position 535: 0.0027317062873349097
Position 3568: 0.0026669665663139647
Position 7506: 0.002624798846251427
Position 279: 0.0023045414861058884
Position 3029: 0.0019598256599039415
Position 553: 0.001953135655462654
Position 9911: 0.0018828856159646063
Position 3737: 0.0016478880349651032
Position 3351: 0.0015525834902009256
Position 3525: 0.0015355328780912267
Position 7873: 0.0013613775508928426
Position 2396: 0.001221998819102614
Position 9609: 0.0011528647304676336
Position 9775: 0.0008655865319765329
Position 9879: 0.0008458286042644424
Position 2863: 0.000764758969510176
Position 310: 0.0007558758046301205
Position 9687: 0.0006145490744517001
Position 556: 0.0006060381288937626
Position 9820: 0.0005682033979456961
Position 5823: 0.0005363187850497959
Position 2771: 0.0005362836331904825
Position 8125: 0.0005322839037022272
Position 1023: 0.0005199458273955496
Position 3831: 0.0005123230918516807
Position 1588: 0.0005122125658362037
Position 1178: 0.0004965181765278767
Position 544: 0.00047369257698654004
Position 126: 0.00038123423646129585
Position 9328: 0.00035705813811175716
Position 9107: 0.0003205132951869087
Position 356: 0.00029771505346599383
Position 3336: 0.0002546577286789898
Position 3498: 0.00025021260863370695
Position 3112: 0.00019947860331172068
Position 1270: 0.00019102442697953477
Position 411: 0.00018335445144334077
Position 746: 0.00016592698335177178
Position 1344: 0.00015516140730795027
Position 1309: 0.0001230327053944409
Position 5685: 0.0001158287535128488
Position 2374: 0.00011472582918293835
Position 8417: 8.605668918605744e-05
Position 1591: 8.221180391470805e-05
Position 3107: 7.659040101285608e-05
Position 1467: 6.659232399150896e-05
Position 1438: 4.010222560969554e-05
Position 7327: 3.905207937770588e-05
Position 2912: 3.595485476248305e-05
Position 6388: 3.0492472926289254e-05
Position 588: 2.681804484818054e-05
Position 763: 2.5055559543798156e-05
Position 4488: 1.7451604875406842e-05
Position 318: 1.7113924878071576e-05
Position 3432: 1.4278408295962596e-05
Position 128: 1.355807921601472e-05
Position 1389: 1.3365362739833017e-05
Position 3270: 1.3011359950418467e-05
Position 3865: 1.2129214153035585e-05
Position 2279: 1.128572646753231e-05
Position 1062: 8.576900615322159e-06
Position 372: 8.425852591382453e-06
Position 902: 7.54890459644866e-06
Position 596: 7.499871388246696e-06
Position 104: 6.794371807869404e-06
Position 2132: 6.663544048260057e-06
Position 421: 6.190493854201856e-06
Position 9296: 5.532729556958938e-06
Position 618: 4.6213992508415645e-06
Position 560: 4.158722442223058e-06
Position 179: 3.997989994436789e-06
Position 1215: 3.929628035956128e-06
Position 1956: 3.647441007871875e-06
Position 368: 3.109652995780176e-06
Position 1614: 2.9293258532363376e-06
Position 145: 2.7566498799997185e-06
Position 563: 2.606648299374914e-06
Position 9229: 2.5809186466846472e-06
Position 142: 1.6346210965961586e-06
Position 3223: 8.333805325965227e-07
Position 1811: 1.5013528546239493e-07
Position 1535: 1.3826072508674528e-07
Position 378: 2.199410623590754e-08
Position 320: 1.2655474455600712e-08
Position 207: 1.107572718755155e-08
Position 186: 9.002195351278573e-09
Position 164: 5.073102324883731e-09
Position 246: 3.4871864399252767e-09
Position 1643: 3.242168028934354e-09
Position 243: 2.862762273197219e-09
Position 258: 2.8459778209125336e-09
Position 192: 2.4177628206346335e-09
Position 138: 1.336903948355694e-09
Position 431: 1.1468718999193002e-09
Position 157: 4.153179892823773e-10
Position 240: 1.9127190361868136e-10
Position 222: 1.5274535954324873e-10
Position 567: 1.198167788655749e-10
Position 213: 1.1015369613258912e-11
