Gene = Cenpl
Position 994: 0.0001859026762839425
Position 756: 0.00017780640778315067
Position 538: 0.00015746791736689526
Position 3786: 0.00014440609259287366
Position 1585: 0.00011243446150074116
Position 1241: 8.827043601979273e-05
Position 3806: 7.959689872192131e-05
Position 1588: 7.770391004539424e-05
Position 911: 5.130365643264686e-05
Position 875: 5.0969179537604055e-05
Position 5658: 5.011016619694778e-05
Position 3752: 4.301797542866516e-05
Position 2395: 3.944654010585044e-05
Position 368: 3.5131191159667644e-05
Position 1591: 3.015510014345823e-05
Position 2802: 1.9422441180302582e-05
Position 1221: 1.7750674322025448e-05
Position 362: 1.4561223720472508e-05
Position 4313: 1.2221842420108867e-05
Position 1948: 1.1918975318728654e-05
Position 825: 1.1412879608095e-05
Position 296: 9.988788490704632e-06
Position 2943: 9.936420895911498e-06
Position 4504: 9.806206008373899e-06
Position 2021: 9.648192967926075e-06
Position 2321: 9.62949649650782e-06
Position 2906: 8.338231609578449e-06
Position 1422: 7.95462193657632e-06
Position 1209: 6.656291493855907e-06
Position 2779: 6.610600147995803e-06
Position 584: 5.785398717798404e-06
Position 2971: 5.351035015229881e-06
Position 1035: 5.321844660368292e-06
Position 945: 5.274177046701308e-06
Position 243: 4.778621267953943e-06
Position 4218: 3.6690108865467416e-07
Position 1237: 3.0474992717627716e-07
Position 1639: 2.812233594124048e-07
Position 1322: 2.6880669262498125e-07
Position 889: 2.3638931088689604e-07
Position 768: 2.1856592968480957e-07
Position 1492: 1.9058132604247454e-07
Position 1076: 7.432316978653567e-08
Position 245: 7.190524697732492e-08
Position 1225: 6.891326922993298e-08
Position 979: 5.669604424951157e-08
Position 814: 5.1944809382055675e-08
Position 256: 5.1156702679862416e-08
Position 1169: 4.521838556091685e-08
Position 2028: 3.7777099333726564e-08
Position 695: 3.7546743392180635e-08
Position 526: 3.567665795400351e-08
Position 913: 3.171744699327839e-08
Position 1206: 3.162087359602004e-08
Position 860: 3.108968948937526e-08
Position 976: 2.8564922709876528e-08
Position 568: 2.71135516553724e-08
Position 223: 2.635970374195793e-08
Position 406: 1.964315087808108e-08
Position 311: 1.3314366298744697e-08
Position 1459: 1.103203563028391e-08
Position 147: 8.555075181800485e-09
Position 1041: 7.3903737677783674e-09
Position 2014: 7.190692927099126e-09
Position 305: 6.17742515752811e-09
Position 198: 5.067391275149355e-09
Position 928: 4.996135199934187e-09
Position 386: 4.2463599451750904e-09
Position 558: 4.06359228388984e-09
Position 319: 3.759660400433282e-09
Position 395: 3.727428492500555e-09
Position 717: 3.4350856717974808e-09
Position 795: 3.3150570493291e-09
Position 177: 3.1054075482419384e-09
Position 879: 3.1001816598563815e-09
Position 205: 2.5980991734754793e-09
Position 380: 2.4202176777155105e-09
Position 253: 1.5179667884920519e-09
Position 881: 1.4669819260266534e-09
Position 854: 1.3723753968555442e-09
Position 153: 1.3696782414467573e-09
Position 833: 1.2370152124576923e-09
Position 307: 1.1918428417794348e-09
Position 391: 1.1655113244679742e-09
Position 343: 1.0157974335353613e-09
Position 338: 7.408125373159078e-10
Position 935: 2.1327316514571176e-10
Position 329: 1.6927209196605067e-10
Position 210: 6.403522285602996e-11
