Gene = Ubfd1
Position 14294: 0.04216871154417004
Position 11601: 0.03570477371254717
Position 8807: 0.03566414562844129
Position 4463: 0.03298473017670854
Position 1737: 0.03009887570173441
Position 13616: 0.02836516951450947
Position 8586: 0.027212313226880027
Position 6240: 0.026344807991634866
Position 13390: 0.0250320030471541
Position 5034: 0.022615765617089816
Position 4386: 0.022267718403153496
Position 3491: 0.02189043821858282
Position 8016: 0.02113242699120127
Position 14793: 0.020315312651154594
Position 12111: 0.019096301739012563
Position 13103: 0.01893745160070516
Position 7413: 0.017832989605778893
Position 6514: 0.017503058754480483
Position 3293: 0.017042196504485012
Position 667: 0.017018589109629507
Position 14390: 0.016028441756750972
Position 12067: 0.014961545021145753
Position 8345: 0.012982604490501015
Position 10591: 0.012821035661844726
Position 10851: 0.012741063682175213
Position 9576: 0.012671023439003722
Position 9789: 0.012113700336414944
Position 13175: 0.01169799350902992
Position 14009: 0.010693572969963176
Position 1628: 0.010059154483043894
Position 3557: 0.009819267173653397
Position 13471: 0.008566417257757822
Position 1766: 0.00854377095312415
Position 8221: 0.008460759588096991
Position 11408: 0.007992196432667081
Position 628: 0.007624692250124968
Position 3609: 0.007564188429105546
Position 6203: 0.007556519216144478
Position 13907: 0.006519157849525654
Position 3030: 0.006048319522505824
Position 12497: 0.006035472122202197
Position 2171: 0.005692721432957157
Position 14104: 0.005417252402183076
Position 6187: 0.005078961345625905
Position 1877: 0.004979467541416297
Position 7335: 0.00480351270712983
Position 8250: 0.004721237509281334
Position 818: 0.00470786091170063
Position 1098: 0.004590335636730624
Position 12635: 0.004475791788251882
Position 10456: 0.004305231590786315
Position 1656: 0.0042599073906470705
Position 13195: 0.0038717667531081397
Position 12943: 0.003668601743092227
Position 1170: 0.0035817916125995917
Position 12547: 0.0033403389537605514
Position 9064: 0.003173399664313564
Position 13001: 0.0031073168881364556
Position 6099: 0.002980066586260747
Position 1122: 0.002785576961898786
Position 3541: 0.002715068727201033
Position 643: 0.0026190911970069993
Position 1752: 0.002577375803525253
Position 9100: 0.002527616363829241
Position 1167: 0.002498669495478368
Position 11843: 0.0024090472370110667
Position 13290: 0.0021609695833085724
Position 8764: 0.0021207454081223712
Position 617: 0.0020843613838642926
Position 9082: 0.0020407518718816467
Position 568: 0.001986284384521894
Position 13449: 0.0019573464890055253
Position 1925: 0.001808354846148338
Position 14588: 0.0016461792281095837
Position 10319: 0.0015731300731417633
Position 941: 0.0015439322533966923
Position 777: 0.0014383716713585847
Position 10994: 0.0014000854464747837
Position 5443: 0.0013573982047042422
Position 3261: 0.001343615100678367
Position 11561: 0.0013182715215673284
Position 3469: 0.0013084186137773909
Position 2083: 0.001255807102462694
Position 1501: 0.001018420709278577
Position 1661: 0.0009996455553815996
Position 763: 0.0009909850777389084
Position 538: 0.0009385101055295397
Position 2080: 0.000804051130379972
Position 3466: 0.0007923652041554093
Position 2990: 0.0007804012894913594
Position 678: 0.0007712412860208318
Position 712: 0.0007634192046618517
Position 4583: 0.0007506945233259495
Position 1449: 0.0007329989598360814
Position 9242: 0.0006332858562716492
Position 3392: 0.0006209990139580432
Position 730: 0.0006083084625483796
Position 2013: 0.0005665500401053461
Position 4157: 0.0005627986153005423
Position 6522: 0.0005312683227609884
Position 5341: 0.000529983708556054
Position 1296: 0.0005080754983335688
Position 745: 0.0005054155511971397
Position 1136: 0.0005048095619277692
Position 9666: 0.00048601239383037393
Position 6588: 0.00048193879402514306
Position 1763: 0.0004766217097680482
Position 2176: 0.0004582565527004629
Position 5385: 0.0004395153099527469
Position 9104: 0.00040554297211046043
Position 12291: 0.0003999063188670762
Position 1556: 0.0003975941657936583
Position 402: 0.0003846226956234009
Position 1807: 0.000383297583728061
Position 6115: 0.0003785328939695915
Position 523: 0.0003352432847179203
Position 9934: 0.00032429655316430946
Position 9995: 0.0003210734970268812
Position 575: 0.00030661020029232436
Position 6610: 0.0002785153517274888
Position 869: 0.0002770254014026569
Position 578: 0.0002589890007606787
Position 2115: 0.0002194150359880136
Position 399: 0.0001999838457682821
Position 919: 0.00017910897352439064
Position 688: 0.00017020217291747273
Position 5203: 0.00016405812581336528
Position 1990: 0.000127990353867755
Position 5534: 0.00012733453555538414
Position 6029: 0.00012124956797607038
Position 395: 0.00011376576552806495
Position 584: 0.0001103298258034067
Position 5588: 9.160840166255929e-05
Position 715: 8.647728472717934e-05
Position 6874: 7.974398077257328e-05
Position 4737: 7.763069555430513e-05
Position 496: 7.143002296924106e-05
Position 5461: 4.699243941105007e-05
Position 973: 4.353887762907226e-05
Position 590: 3.6851225555124054e-05
Position 5301: 3.2507038137545163e-05
Position 9744: 3.127998729083589e-05
Position 517: 1.5848039339323457e-05
Position 1362: 1.5012080396202385e-05
Position 1452: 1.1008681317583089e-05
Position 2912: 1.0295723103827308e-05
Position 1476: 9.56853304681822e-06
Position 4669: 9.197150907567192e-06
Position 955: 7.255070784734596e-06
Position 230: 7.085668602483135e-06
Position 300: 6.5238605296010925e-06
Position 186: 4.045023893524438e-06
Position 2042: 2.766640892182004e-06
Position 9114: 1.7916826624374766e-06
Position 348: 1.630046153617008e-06
Position 1883: 1.2704996109241828e-06
Position 4893: 1.2263878900899364e-06
Position 201: 1.0005709098140878e-06
Position 1855: 7.057608859423485e-07
Position 503: 3.460911760385436e-07
Position 4940: 3.235652582663967e-07
Position 1922: 2.684363442554662e-07
Position 5045: 2.1517731783013015e-07
Position 799: 1.8321362042531323e-07
Position 327: 1.2361227001564698e-07
Position 499: 1.0991031477612625e-07
Position 598: 7.88166677700015e-08
Position 796: 6.048564404682512e-08
Position 994: 4.3815520567903535e-08
Position 1125: 3.6043451576741434e-08
Position 350: 2.5624477394787927e-08
Position 802: 2.4745251826211277e-08
Position 790: 2.445042890507354e-08
Position 314: 7.164756221074854e-09
Position 462: 1.7771579183186002e-09
