Gene = Ino80d
Position 220: 7.53554110541128e-07
Position 673: 6.555314083558382e-07
Position 163: 6.252625394578682e-07
Position 1764: 6.217393448835748e-07
Position 876: 3.3575457222070416e-07
Position 559: 2.2301020119446706e-07
Position 818: 9.806740010339833e-09
Position 1290: 8.06308759191591e-09
Position 195: 7.321533828924748e-09
Position 1159: 3.4005463145693582e-09
Position 206: 5.094351318478932e-10
Position 812: 1.983407718445241e-11
