Gene = Ppat
Position 3759: 0.0016393950857541396
Position 7905: 0.0016309408541891894
Position 488: 0.0015527284369877535
Position 7778: 0.0013653405733613933
Position 3613: 0.0012195041299474533
Position 2032: 0.001191302585161977
Position 4139: 0.0011061208335344697
Position 2681: 0.001086199102139057
Position 466: 0.0010350350004514825
Position 1778: 0.0009906788576772695
Position 1048: 0.0009538701212835287
Position 7075: 0.0009532773422526331
Position 341: 0.0009465861867688858
Position 2016: 0.0008856654053001817
Position 1346: 0.0008266034228947215
Position 2546: 0.0007475103578037588
Position 463: 0.0007306529611234034
Position 6344: 0.0006700007044819244
Position 2441: 0.0006541848876562993
Position 5821: 0.0005780809326021531
Position 691: 0.0005736477557680294
Position 2763: 0.0005635353335173321
Position 1433: 0.0005519443981930389
Position 1553: 0.0004984545232224042
Position 1272: 0.0004857485922657116
Position 2072: 0.00043699708438067427
Position 3697: 0.00043131012256015925
Position 2412: 0.0003491383196583057
Position 3205: 0.0003461209221601378
Position 3424: 0.0003014660513162293
Position 3736: 0.0003002033617029182
Position 3058: 0.00028030337048345406
Position 3572: 0.0002739998519618592
Position 839: 0.0002696824030141692
Position 1511: 0.0002670585202601328
Position 3575: 0.00024036536712877024
Position 1094: 0.00023992750758215247
Position 922: 0.00023236713703177387
Position 947: 0.00022890766623840332
Position 3546: 0.00020732491689498094
Position 2549: 0.0001940083856580924
Position 987: 0.00018093348274301083
Position 3376: 0.0001794789404592398
Position 2658: 0.00017114788023981647
Position 851: 0.00014433448118469805
Position 3364: 0.00014238176327344582
Position 1296: 0.0001390560561199535
Position 557: 0.00011560804183217886
Position 3711: 0.00011484780517018712
Position 3131: 0.0001118183499089306
Position 871: 0.0001084588494092018
Position 421: 0.00010216119492539444
Position 1109: 0.00010175893768583861
Position 2730: 9.796605598912214e-05
Position 714: 8.559795048677068e-05
Position 3256: 8.186099048956881e-05
Position 1030: 7.93799311445923e-05
Position 2678: 7.610159519263004e-05
Position 951: 7.289812901050713e-05
Position 2816: 7.052164410135942e-05
Position 505: 6.370262978925458e-05
Position 1114: 6.278142798454324e-05
Position 998: 5.6960680398689874e-05
Position 381: 5.537836167909825e-05
Position 433: 5.406125527188756e-05
Position 2766: 5.39730407638219e-05
Position 499: 5.369606046475995e-05
Position 616: 5.322265587436701e-05
Position 216: 4.671235215853266e-05
Position 2826: 4.284241184900526e-05
Position 571: 3.449850385247643e-05
Position 1014: 3.086464295650866e-05
Position 354: 2.6217677859614177e-05
Position 2863: 1.5995798363581206e-05
Position 888: 1.5361481720554116e-05
Position 1096: 1.3698251474154937e-05
Position 971: 7.105204421932511e-06
Position 752: 6.112992463747093e-06
Position 384: 5.744444494353353e-06
Position 671: 4.75061701888357e-06
Position 426: 4.74537083045727e-06
Position 797: 3.5073570629703393e-06
Position 357: 3.4637204994235126e-06
Position 1116: 3.2896746142989193e-06
Position 1463: 2.8683354832407367e-06
Position 523: 2.653806242644618e-06
Position 575: 2.60031361741563e-06
Position 306: 2.5042588120512633e-06
Position 632: 2.2761153537101687e-06
Position 1917: 1.1594903360171429e-06
Position 1127: 3.927060667148098e-07
Position 1362: 3.4289477257375663e-07
Position 312: 3.198211131232583e-07
Position 2945: 1.4838507286225425e-07
Position 1855: 1.4565496623129704e-07
Position 508: 3.030535887713326e-08
Position 388: 2.5341050904913883e-08
Position 361: 2.505931324614562e-08
Position 410: 2.0466292380191086e-08
Position 368: 1.3986556424105015e-08
Position 316: 1.0983139425276768e-08
Position 222: 1.0464308285782136e-08
Position 154: 3.480650753310185e-09
Position 2187: 2.144635632577493e-09
