Gene = Nsun7
Position 16602: 0.9390957196798073
Position 4096: 0.9252946242794436
Position 23679: 0.9135029165766069
Position 18717: 0.8938564473480343
Position 24275: 0.8672631457196357
Position 4578: 0.8610425665079725
Position 19581: 0.8560124030462832
Position 34876: 0.7732942501256491
Position 35471: 0.5997667137255212
Position 17248: 0.37893086020570943
Position 331: 0.2788671414416713
Position 37605: 0.2540427373600099
Position 1143: 0.20688444461156186
Position 33745: 0.2049582644949499
Position 33107: 0.1746599661967039
Position 9397: 0.1633630036347562
Position 17064: 0.15649681566493873
Position 35452: 0.1222644298028925
Position 25239: 0.10864657271427366
Position 4627: 0.07668509253522146
Position 2406: 0.0747484893392022
Position 27382: 0.07247416555140172
Position 23710: 0.06947942983216389
Position 37694: 0.06628501308672284
Position 37168: 0.06539633441632225
Position 1196: 0.05773746329990033
Position 6633: 0.055829376411980186
Position 19144: 0.053052613351515544
Position 37929: 0.042306853651028355
Position 36783: 0.03892410560648824
Position 24305: 0.03723786077238024
Position 16580: 0.0367041917014503
Position 28096: 0.034774643489444416
Position 4631: 0.03369588456591845
Position 37910: 0.03278319138480119
Position 36306: 0.029274778307658934
Position 29554: 0.02828549116613726
Position 37407: 0.026240495538196823
Position 5334: 0.025698685254549238
Position 26863: 0.025608776761154292
Position 37724: 0.025194643009035077
Position 35649: 0.024595531838540963
Position 32928: 0.019437928115399017
Position 23179: 0.01845054147308355
Position 27619: 0.018030090128456935
Position 4055: 0.01774920033882943
Position 928: 0.01760996534027151
Position 33085: 0.016723370674639977
Position 35425: 0.015031217225874255
Position 5307: 0.014889038127291216
Position 19148: 0.014467474634141664
Position 9336: 0.013771260591070237
Position 5190: 0.013349482701649056
Position 17301: 0.01294571535495494
Position 11102: 0.012187800002966678
Position 19461: 0.011911147647714542
Position 28028: 0.011849723432587063
Position 3814: 0.011435926645571614
Position 22544: 0.010890683609664964
Position 20125: 0.010859593846604398
Position 34780: 0.010770960426259498
Position 37210: 0.010021712070949857
Position 34490: 0.009946155221420925
Position 336: 0.00944847123191536
Position 2320: 0.009063436024782191
Position 22751: 0.00857016811930001
Position 27145: 0.0084716579089811
Position 3865: 0.00834023494233584
Position 2380: 0.008176348411737765
Position 21389: 0.008092651937780452
Position 26915: 0.008011358183736756
Position 1182: 0.007981806793950021
Position 9368: 0.007703413034550299
Position 18753: 0.0076623082855552735
Position 989: 0.007279104168991249
Position 36850: 0.00707062266013126
Position 4546: 0.007047056483054119
Position 4461: 0.006883779543131168
Position 1321: 0.006415917480523669
Position 35745: 0.006187038181211255
Position 24250: 0.005916391028720063
Position 11174: 0.005861213288585783
Position 36002: 0.00582660750214611
Position 23118: 0.005771070928990321
Position 19965: 0.005539028288871933
Position 11078: 0.005277401815636793
Position 1295: 0.005261298186301232
Position 4386: 0.005192876534986246
Position 25102: 0.005155469593383759
Position 30948: 0.005102801521772731
Position 1259: 0.004656551116472274
Position 1056: 0.004378479429639774
Position 1094: 0.003813573696990127
Position 26842: 0.0037871696690998102
Position 23776: 0.0036141954528512233
Position 28055: 0.003565769325045258
Position 24293: 0.003478061951104769
Position 31665: 0.00345561058939921
Position 1008: 0.0031342843547849464
Position 4583: 0.002989889115073222
Position 31692: 0.002959699605141718
Position 35185: 0.0028203649606571056
Position 5282: 0.002750769459400864
Position 4285: 0.002744927760230115
Position 354: 0.002665522399765581
Position 32743: 0.002650589146987789
Position 32551: 0.002632687906594349
Position 4076: 0.0026146189273276933
Position 6737: 0.0022993550586583996
Position 1827: 0.0022783472641509706
Position 1280: 0.002275360030587268
Position 303: 0.0020900208878429387
Position 25174: 0.0020860240203277253
Position 32755: 0.0020401830771146242
Position 1213: 0.0019587144256823313
Position 360: 0.0019462801921839555
Position 32763: 0.0018153970458006726
Position 25120: 0.001803763333891002
Position 32294: 0.001675846296907862
Position 36398: 0.001567301593592874
Position 24045: 0.001466241968843953
Position 4366: 0.0013498143358777234
Position 583: 0.0013378161414319568
Position 2206: 0.0012271539750231613
Position 24171: 0.001166381019404807
Position 1110: 0.0009920959697378357
Position 4666: 0.0009917163833305753
Position 30119: 0.0009234806706867149
Position 25156: 0.000889627931708807
Position 25138: 0.0008651536357404288
Position 27090: 0.0008632022985037666
Position 31396: 0.000858594114608714
Position 4641: 0.0007926964982367655
Position 32657: 0.0007857799649740545
Position 3101: 0.0006980163450366613
Position 2344: 0.000671778244084837
Position 30099: 0.0006521897514730298
Position 3254: 0.0005705429428122209
Position 338: 0.000494858897368294
Position 930: 0.0004838920168205414
Position 1039: 0.00045483402929519777
Position 4659: 0.0004410856760489416
Position 4348: 0.00040095450868260935
Position 29751: 0.0003926354131130771
Position 31881: 0.0003778159351150173
Position 632: 0.0003687659712042163
Position 29884: 0.00033893606089950194
Position 3137: 0.00033346630153733897
Position 31795: 0.0003303696890117639
Position 386: 0.0003256748007888802
Position 33430: 0.0003125092668159819
Position 25754: 0.00030750877715292053
Position 24225: 0.0002615952762321913
Position 24098: 0.0002552105733974817
Position 5529: 0.00025049470828648684
Position 2388: 0.0002464480247001143
Position 32807: 0.00023713875793977558
Position 32497: 0.00020104685423980988
Position 25715: 0.00019645651286297333
Position 32342: 0.00019362278350815382
Position 24458: 0.00018828576545349072
Position 1033: 0.00016758400085169423
Position 24879: 0.00015804946649690106
Position 25955: 0.0001459971438245042
Position 29706: 0.00012946941018718918
Position 4505: 0.00011242743967542241
Position 30651: 9.965496054705638e-05
Position 28804: 9.583858724919228e-05
Position 24681: 8.83757501782892e-05
Position 24630: 8.720664863040506e-05
Position 5483: 8.601060655970754e-05
Position 25880: 7.920289210472954e-05
Position 29919: 7.387864501927238e-05
Position 5165: 5.605896660847081e-05
Position 29624: 5.504350652523383e-05
Position 5493: 5.4570242430421916e-05
Position 24923: 5.0439564461057664e-05
Position 26478: 4.820526501117912e-05
Position 24320: 2.8826505810903753e-05
Position 24168: 2.6880728835857427e-05
Position 4844: 2.1649684188701685e-05
Position 1310: 1.6977548000433555e-05
Position 4964: 1.4475920604316064e-05
Position 1246: 1.2841637815158005e-05
Position 571: 1.2768870674103267e-05
Position 5647: 1.2725168430060947e-05
Position 388: 8.32095493882246e-06
Position 489: 7.561747299592298e-06
Position 5500: 7.132888905634898e-06
Position 1331: 7.048830248658486e-06
Position 1221: 6.703577242898567e-06
Position 20672: 6.554215360100371e-06
Position 1153: 6.380616655452223e-06
Position 391: 5.441008665091796e-06
Position 1360: 4.681385005955231e-06
Position 4777: 4.304242486873817e-06
Position 537: 2.3768662794094246e-06
Position 362: 2.050677915414714e-06
Position 528: 2.0348638279642013e-06
Position 2408: 1.975059772361176e-06
Position 4889: 1.8625560453228719e-06
Position 613: 1.713484454653945e-06
Position 1067: 1.30016234833363e-06
Position 4784: 1.241150896157133e-06
Position 689: 1.2080738952462342e-06
Position 1070: 1.0014075277314186e-06
Position 995: 9.247575104067266e-07
Position 942: 6.596415113282305e-07
Position 4911: 6.539856003746979e-07
Position 449: 5.963845486904367e-07
Position 590: 3.9915941380254945e-07
Position 696: 3.668468084280206e-07
Position 459: 3.3023003908104776e-07
Position 950: 2.6415736446958847e-07
Position 4854: 2.6299289134743603e-07
Position 183: 2.2821745703188619e-07
Position 24138: 3.590267986778862e-08
Position 151: 2.5986187242168492e-08
Position 645: 2.5110279694368084e-08
Position 409: 1.4930075389120255e-08
Position 416: 1.3040767693645467e-08
Position 134: 1.0702947333331712e-08
Position 660: 6.672589651444903e-09
Position 145: 1.592280293122365e-10
Position 198: 1.0647214177730142e-10
Position 171: 8.719051370589726e-11
Position 215: 6.935399679018534e-11
Position 157: 6.902795359726697e-11
Position 131: 6.604341933747366e-11
Position 118: 6.30482595619423e-11
Position 164: 5.827718377389118e-11
Position 120: 8.230245794186189e-12
Position 406: 6.6803003222631085e-12
Position 167: 4.326874918845567e-12
