Gene = Cacybp
Position 139: 5.163510598734945e-06
Position 311: 5.010705470181903e-06
Position 100: 3.9308660041532976e-06
Position 293: 3.2617551946849195e-06
Position 386: 3.135730839087617e-06
Position 388: 2.408405645388125e-06
Position 416: 2.2279379650560705e-06
Position 595: 5.144624212887147e-07
Position 84: 3.767071309048411e-07
Position 743: 1.4499803066671267e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 7809: 0.9689564381836784
Position 6165: 0.8321398657516802
Position 9151: 0.772255267285048
Position 6679: 0.7256664526278747
Position 7262: 0.2850200137381662
Position 6355: 0.28462367787309006
Position 4279: 0.19206075946815745
Position 8047: 0.17457426638576432
Position 6125: 0.13533212188501167
Position 9520: 0.1128117714496931
Position 9542: 0.10577526268214292
Position 7168: 0.06354406349096574
Position 7145: 0.05539855874667576
Position 653: 0.04781049983773721
Position 591: 0.04359122835833751
Position 3668: 0.03811438872440291
Position 9132: 0.032250952749735225
Position 4285: 0.03127560867910526
Position 4356: 0.027950858250813136
Position 3065: 0.025627405683691748
Position 8590: 0.024376565546211145
Position 7098: 0.01991085210814421
Position 7062: 0.019798405867566864
Position 8451: 0.017695605272509716
Position 8236: 0.014128574426420487
Position 7308: 0.013030953460677003
Position 9118: 0.012516187281854775
Position 3287: 0.011867758826755944
Position 6224: 0.011360855430627578
Position 6572: 0.010080353651295865
Position 10246: 0.009662260617753687
Position 3246: 0.009245016618059954
Position 8853: 0.009187867502019404
Position 4329: 0.008212302183211355
Position 10322: 0.007990769930325138
Position 9155: 0.007940208732646364
Position 8395: 0.007810823924825049
Position 7503: 0.007801311781809248
Position 5214: 0.006542139200166899
Position 7517: 0.005998229784771075
Position 8026: 0.0058793453929423005
Position 9613: 0.005794263703486765
Position 10264: 0.005642183209000296
Position 8280: 0.005503645967515115
Position 5070: 0.005462515250244886
Position 6556: 0.005249539638744057
Position 4257: 0.004792506750164982
Position 9055: 0.004269902437327502
Position 6621: 0.004037020899000433
Position 9936: 0.0038170229380723596
Position 8482: 0.0037856014899163007
Position 7199: 0.003756138498282027
Position 8514: 0.003737846454377523
Position 6455: 0.0036424496963293382
Position 7552: 0.0036335829989665443
Position 4469: 0.0035957364738655514
Position 9871: 0.0031837956333099307
Position 9474: 0.0029267457814261145
Position 638: 0.0024756746835288682
Position 667: 0.0023294620647663646
Position 7841: 0.0022683378972606877
Position 4825: 0.0020989466495313436
Position 8291: 0.0020584996773824146
Position 7508: 0.0020086967445268897
Position 7417: 0.001963811989652766
Position 9209: 0.0019222550836715117
Position 6649: 0.001735515398045934
Position 6536: 0.0017288986008804235
Position 4074: 0.0016392313071941285
Position 6502: 0.001621441460195613
Position 9222: 0.0015482661730842852
Position 6977: 0.0014491520253876742
Position 7995: 0.001368359001854945
Position 9660: 0.00135289839079893
Position 9446: 0.001268780003725913
Position 7039: 0.001252637321304157
Position 4033: 0.0012294087813926045
Position 6618: 0.0012040103553714009
Position 687: 0.0011885964472369299
Position 10393: 0.0011478597828867016
Position 7815: 0.0011449464343436255
Position 7549: 0.0011408832708660502
Position 7103: 0.001118704437564466
Position 8534: 0.0011023761070825839
Position 9528: 0.0010981851120702851
Position 8427: 0.0010758490755085957
Position 3977: 0.0008990969864305186
Position 10067: 0.0008644333909308228
Position 9098: 0.0008516830832786501
Position 5968: 0.0008326937328488905
Position 8863: 0.0007944622080873646
Position 7266: 0.0007574481546419538
Position 664: 0.000747963623107409
Position 7180: 0.0006453777258752853
Position 6806: 0.0006257476803864971
Position 6478: 0.0005631616437362773
Position 821: 0.0004899527338194372
Position 6837: 0.00045524467759465854
Position 7458: 0.00043319489040115496
Position 9788: 0.0004144969973903341
Position 6576: 0.000404733378688524
Position 6003: 0.0003895667499183535
Position 6846: 0.00036615861047190404
Position 7625: 0.0003626085665766176
Position 9824: 0.0003436259794304773
Position 8607: 0.0002973167981170214
Position 7425: 0.000268634143136453
Position 487: 0.0002453003053235104
Position 3506: 0.00022973794871033258
Position 8880: 0.0002285652941197875
Position 703: 0.00019540019159265153
Position 6481: 0.00013364028649158317
Position 8493: 0.00012977328836398465
Position 6433: 0.00012871709300977638
Position 6367: 0.0001261714588046581
Position 3764: 0.00010447721205277816
Position 6440: 8.021636134703718e-05
Position 2941: 4.7057540859298524e-05
Position 9177: 4.5246420475027457e-05
Position 735: 4.0648183810788673e-05
Position 6769: 3.624080710300635e-05
Position 8066: 2.6976398785163136e-05
Position 1414: 2.6670560355428834e-05
Position 2882: 1.7325989271565363e-05
Position 8051: 1.5634464503911202e-05
Position 8022: 1.0584655370611344e-05
Position 2978: 6.459317484375657e-06
Position 2857: 6.350762110703431e-06
Position 1497: 5.9974891090659245e-06
Position 1301: 4.246194904058332e-06
