Gene = Izumo2
Position 11000: 0.004035856940448855
Position 697: 0.0035402443688721465
Position 1308: 0.00336570623629607
Position 7281: 0.0028138242240791254
Position 1723: 0.0026828431140656366
Position 8000: 0.0025520815019382834
Position 8934: 0.0021302156077458233
Position 5314: 0.0019831052509085194
Position 2386: 0.0019804075272464817
Position 6243: 0.00190953930665999
Position 1321: 0.001414782885810133
Position 8186: 0.0014115530160446455
Position 1404: 0.0013746710933373605
Position 5014: 0.0013407048306295155
Position 3102: 0.001115696142087161
Position 3008: 0.001105811447866025
Position 1442: 0.001083739346487093
Position 4952: 0.0010776914379945874
Position 1459: 0.0010600790516593767
Position 606: 0.0009724337260784992
Position 4433: 0.0009541837476662169
Position 1468: 0.0008174250459417135
Position 989: 0.0006822281940409182
Position 8234: 0.0006344266789508969
Position 937: 0.0005881746377590392
Position 1311: 0.0005651135627450644
Position 1752: 0.0005369535692323124
Position 478: 0.0005102990360147492
Position 5598: 0.00048629086535530944
Position 772: 0.0004857074024671122
Position 5657: 0.00042346982398570356
Position 909: 0.00039605177435241955
Position 495: 0.0003410296101984908
Position 252: 0.00025043807176006254
Position 751: 0.00021629318284676995
Position 1530: 0.00011816385311846789
Position 1109: 9.807342256466008e-05
Position 1020: 6.738967146249898e-05
Position 4076: 5.807959566601767e-05
Position 1131: 3.7738904957925006e-05
Position 993: 3.2679984364809855e-05
Position 823: 2.654020478294252e-05
Position 482: 2.5484626488844775e-05
Position 2660: 2.2765256615111176e-05
Position 502: 1.8654786074687843e-05
Position 351: 1.8495992267243142e-05
Position 334: 1.795092802053553e-05
Position 435: 1.787128283632778e-05
Position 197: 7.246217114198682e-06
Position 259: 7.14435788559058e-06
Position 548: 6.314543125001785e-06
Position 508: 5.479131210511193e-06
Position 257: 4.733168420379082e-06
Position 388: 4.040244934695033e-06
Position 150: 3.2914524280117598e-06
Position 556: 2.8501378424849093e-06
Position 358: 2.594925812225529e-06
Position 372: 1.7132587975523484e-06
Position 529: 1.4928339486317833e-06
Position 533: 1.4194382262155289e-06
Position 491: 1.0486381652137529e-06
Position 269: 7.092110133549971e-07
Position 229: 6.509225182255754e-07
Position 142: 5.573944713829828e-07
Position 162: 4.92452572721779e-07
Position 98: 3.8569876049686627e-07
Position 513: 3.4331158385599646e-07
Position 363: 3.3506572195695346e-07
Position 526: 3.209727526416529e-07
Position 384: 3.134460789729511e-07
Position 518: 9.667522194230452e-08
Position 126: 7.601192584614361e-08
Position 558: 6.116475906697489e-08
Position 1313: 1.8723281222948563e-08
Position 102: 1.4010581533356587e-08
Position 183: 1.1650215849287111e-08
Position 807: 2.441945362919408e-09
Position 176: 2.0983734703053066e-09
Position 93: 1.4019825441185597e-09
Position 395: 6.207967513128191e-10
Position 504: 2.2854476159603336e-10
