Gene = Kifap3
Position 3856: 4.28647346420325e-06
Position 4241: 4.1140157431326665e-06
Position 4207: 3.7536569187390057e-06
Position 2038: 3.749751610231714e-06
Position 3709: 3.4161370090996196e-06
Position 4078: 3.277072131920035e-06
Position 3029: 2.992078832822437e-06
Position 3958: 2.9800375097375064e-06
Position 964: 2.518924056328834e-06
Position 863: 2.3955494706129396e-06
Position 434: 2.1935821433642726e-06
Position 294: 2.0483763780649494e-06
Position 4556: 1.9002151230571495e-06
Position 1101: 1.310726565695279e-06
Position 3899: 1.2463550292453072e-06
Position 1110: 1.1012721296713729e-06
Position 764: 7.653102328270695e-07
Position 3736: 7.081224552515764e-07
Position 425: 6.327118117500126e-07
Position 430: 4.6601330415561064e-07
Position 199: 3.4309376488053446e-07
Position 3049: 3.053202079360273e-07
Position 236: 2.683581622173303e-07
Position 4537: 1.177610064441646e-07
Position 3803: 2.6986281765571954e-08
Position 1594: 1.2193133816910138e-08
Position 700: 4.050796395709296e-09
Position 734: 3.174018037999336e-09
Position 880: 2.942362070863575e-09
Position 848: 1.913442123605665e-09
Position 224: 9.538034717934003e-10
Position 227: 8.027709532258893e-10
Position 436: 6.133114342752085e-10
Position 397: 4.72901548273486e-10
Position 558: 1.7764989761541463e-10
