Gene = Lekr1
Position 4084: 0.13851246421126884
Position 7202: 0.13206246194328583
Position 7447: 0.12694394050882515
Position 6824: 0.08337265599544381
Position 7375: 0.07947461815346027
Position 5456: 0.07389774015299175
Position 3931: 0.06346491624381358
Position 4014: 0.056749805101689144
Position 6107: 0.05513877316160247
Position 3419: 0.037034890027176345
Position 6995: 0.03563821094775711
Position 13153: 0.03023809123860742
Position 7584: 0.0299269485466755
Position 4000: 0.028658235897451617
Position 8236: 0.02650366133246186
Position 4162: 0.023481217950154246
Position 3239: 0.021640597845076492
Position 7619: 0.020484315383671663
Position 5589: 0.01950353009598871
Position 2684: 0.01681576386960745
Position 10509: 0.014790763505753049
Position 2746: 0.012880307140319451
Position 1684: 0.010035896147043291
Position 5537: 0.009543147067359831
Position 4178: 0.009410903466669493
Position 2313: 0.00823207548611474
Position 6436: 0.008031002290746112
Position 8130: 0.00539934072294629
Position 5202: 0.0052311712068122025
Position 4681: 0.004061574754405778
Position 1842: 0.0038844829375605412
Position 2847: 0.0038626785730503073
Position 1005: 0.0034475777709379687
Position 4211: 0.0028575796562953573
Position 2735: 0.002410490880728326
Position 3881: 0.002334353902785701
Position 2496: 0.0022358077915104703
Position 3370: 0.0020868844243119465
Position 2107: 0.002049462294106153
Position 5076: 0.0016597788105792918
Position 5387: 0.0015259541201566636
Position 7015: 0.0014326169750255079
Position 4022: 0.0013821079002951083
Position 3697: 0.0012424984869444477
Position 3975: 0.001143871537300641
Position 4370: 0.0010660221300089969
Position 422: 0.0010101024857114666
Position 4537: 0.0008419831468819497
Position 1054: 0.0006903457891285175
Position 1637: 0.0006229089835202898
Position 2663: 0.0004908967757444188
Position 1990: 0.00046338207854566956
Position 5281: 0.0004521195456605686
Position 3208: 0.00035579154458909013
Position 4379: 0.0003209769547905436
Position 1897: 0.0003193355183729857
Position 3254: 0.00031142345217862133
Position 3105: 0.0003026319993290849
Position 2532: 0.00029637608334292744
Position 582: 0.00025841376527268483
Position 1878: 0.00022799028077717242
Position 3766: 0.000226770351170841
Position 1601: 0.00022537753968073293
Position 1811: 0.00021286742058355084
Position 776: 0.00020291821171188013
Position 2407: 0.00017610279934439387
Position 396: 0.0001256767255908366
Position 2587: 0.00010122536846100504
Position 430: 7.001949021235404e-05
Position 485: 6.311873114010075e-05
Position 3062: 3.630300748257994e-05
Position 189: 1.548764353841657e-05
Position 3290: 7.878476794410702e-06
Position 3269: 7.363632615284436e-06
Position 3141: 6.809211914674328e-06
Position 1641: 5.114279365375749e-06
Position 237: 4.629930724220973e-06
Position 1498: 3.0597519812844236e-06
Position 1697: 2.591544794396183e-06
Position 378: 2.4411116706599484e-06
Position 227: 1.1302779959180045e-06
Position 1025: 9.964950445299755e-07
Position 307: 6.527885519554059e-07
Position 2014: 6.41166451718143e-07
Position 1007: 5.587717153374441e-07
Position 435: 5.559341147539433e-07
Position 456: 5.17300765745588e-07
Position 855: 5.11227677678858e-07
Position 453: 4.1244252242985715e-07
Position 194: 2.870336287199202e-07
