Gene = Cck
Position 296: 0.001057746885704741
Position 3724: 0.0009964307970862488
Position 1827: 0.0009648035351905215
Position 3277: 0.000912063333111863
Position 547: 0.0009087662190177207
Position 3936: 0.0008759065826546066
Position 2861: 0.000845735584630628
Position 1073: 0.00083726994897239
Position 1730: 0.0008367433300079544
Position 1576: 0.0008339205780052962
Position 3326: 0.0008021810454260446
Position 3459: 0.0007850194570163899
Position 3415: 0.0006927650005957964
Position 3315: 0.0006784182326062986
Position 2078: 0.0006117487417423474
Position 2250: 0.0005736075150518845
Position 2229: 0.0005403664237745153
Position 1288: 0.0005006471840986329
Position 649: 0.0004607610480087301
Position 5530: 0.00043742087905497757
Position 2208: 0.000431940275703565
Position 857: 0.0004279062222877938
Position 1245: 0.0004187418585776051
Position 859: 0.0004096356222604522
Position 1592: 0.0003836343168952685
Position 1512: 0.0003743491912927718
Position 2664: 0.00037278403403193295
Position 1451: 0.0003378293050478631
Position 2137: 0.0003260173621443341
Position 1292: 0.0003154979658350784
Position 5731: 0.0003087659101432274
Position 1044: 0.0002926338958582304
Position 1005: 0.0002851053348197983
Position 2205: 0.00028339056407094166
Position 1547: 0.00028016776297187806
Position 4281: 0.000274498780399933
Position 1581: 0.00026408588157478377
Position 1458: 0.0002551211257404253
Position 5815: 0.0002183086541159159
Position 3851: 0.00020312896113633595
Position 2477: 0.00019953596077833908
Position 4684: 0.000179471102324993
Position 426: 0.00015817902298607552
Position 1959: 0.0001303174819693003
Position 2965: 0.00010136198731098951
Position 5825: 9.603501614238726e-05
Position 925: 8.807313799606264e-05
Position 3192: 8.707165035332823e-05
Position 685: 8.123319867115423e-05
Position 2683: 7.80577898317002e-05
Position 1697: 7.280327020601643e-05
Position 627: 6.956541455269208e-05
Position 210: 6.17781103694873e-05
Position 461: 5.8232003936588225e-05
Position 3056: 5.777486086220408e-05
Position 567: 5.0478269032392243e-05
Position 894: 4.059295490630384e-05
Position 2041: 4.01759960859239e-05
Position 1016: 3.5501887625690144e-05
Position 2813: 3.34616350985969e-05
Position 1169: 3.143362211231181e-05
Position 872: 2.8618292617316248e-05
Position 476: 2.454599052292679e-05
Position 570: 2.3805998149436714e-05
Position 523: 2.259401424680143e-05
Position 1832: 2.177917182127608e-05
Position 1781: 2.0621928909011012e-05
Position 1350: 2.0009619558715093e-05
Position 1111: 1.9799611934991074e-05
Position 1079: 1.4627908656068071e-05
Position 1448: 1.3516663212059197e-05
Position 587: 1.2304597807107207e-05
Position 1473: 1.2099425331409189e-05
Position 1040: 1.1652491691711036e-05
Position 960: 9.86100010892896e-06
Position 864: 8.866660324825153e-06
Position 1329: 8.732464879424974e-06
Position 1470: 7.300419686818351e-06
Position 898: 6.271474508052362e-06
Position 2098: 5.5686598936291894e-06
Position 900: 4.206191283295768e-06
Position 511: 3.6650544194108773e-06
Position 1367: 3.1436616727121065e-06
Position 1171: 3.019879094784679e-06
Position 1322: 2.5399855742185144e-06
Position 300: 2.446841170046168e-06
Position 489: 2.2080974376390508e-06
Position 484: 2.1151885148344496e-06
Position 321: 1.1168058343883477e-06
Position 1519: 7.246966102250543e-07
Position 492: 2.257305666055088e-07
Position 978: 2.1180211745479074e-07
Position 214: 1.1452716592475834e-07
Position 362: 8.925799744440846e-08
Position 1678: 8.011043009839156e-08
Position 1364: 5.938521120087803e-08
Position 341: 4.928322856535553e-08
Position 235: 2.2575013431638576e-08
Position 982: 2.1429723787122444e-08
Position 229: 6.289593632779476e-10
Position 225: 4.78919025532184e-10
Position 373: 2.469403837397756e-10
Position 272: 2.0714766525997443e-12
Position 270: 1.5739722443052077e-12
Position 311: 4.2456589463985906e-13
