Gene = Dpt
Position 26855: 0.08344185119263081
Position 26740: 0.07868999820462648
Position 27247: 0.07577775494782635
Position 2546: 0.0742174807195858
Position 26347: 0.07399608497262751
Position 4760: 0.07009105163734418
Position 1503: 0.06769541369309741
Position 5215: 0.06536744022204756
Position 27111: 0.06238889340644141
Position 2023: 0.05045188429530974
Position 5062: 0.0502380293117449
Position 13202: 0.04669455115038181
Position 525: 0.04511153378129314
Position 26909: 0.040634496349698596
Position 25413: 0.039696516886376494
Position 27571: 0.03951921182914051
Position 14596: 0.03831987711074415
Position 25607: 0.033979039095357856
Position 7432: 0.03249680867621768
Position 1638: 0.03245154793747968
Position 786: 0.031187112443650772
Position 13205: 0.030192957218615684
Position 3951: 0.030144847934266365
Position 2644: 0.030109504396893857
Position 4458: 0.027747253722691594
Position 1543: 0.02624287663787176
Position 14316: 0.024146119496478477
Position 26114: 0.022091119202979653
Position 24018: 0.020713003045163676
Position 6805: 0.016376162527519153
Position 2666: 0.016214464149588
Position 8793: 0.015897971031825817
Position 23021: 0.013381729701627331
Position 1547: 0.012880812722689362
Position 613: 0.010947319032302501
Position 26815: 0.010241244875893904
Position 6693: 0.00991640672476427
Position 5791: 0.009737496433619784
Position 5357: 0.009583434325910184
Position 25005: 0.009478156201904411
Position 6746: 0.009127079046861344
Position 26829: 0.008626156905619287
Position 22992: 0.00856838256174306
Position 2008: 0.007917153611550577
Position 25241: 0.00729036789469769
Position 4003: 0.007276899375552455
Position 16857: 0.007250080040012103
Position 1884: 0.007087795859224046
Position 4383: 0.006797049651644694
Position 624: 0.00673489555015293
Position 5179: 0.006609289376562556
Position 1770: 0.006501309119823839
Position 24649: 0.006394164500471478
Position 15854: 0.006044961987497043
Position 7714: 0.005361862192994199
Position 1568: 0.00508963281087259
Position 2712: 0.004189872419437926
Position 14645: 0.0036306603417609433
Position 2065: 0.003326335391406907
Position 586: 0.003105837875784212
Position 2629: 0.0030103329946784144
Position 7766: 0.0030013388931778924
Position 5486: 0.00298583946951517
Position 24559: 0.002875873768054971
Position 1407: 0.0028190502746450303
Position 24906: 0.002455169726990637
Position 335: 0.002387004768360222
Position 1599: 0.0023594581746155165
Position 2037: 0.002359100685441514
Position 1572: 0.002354015306938499
Position 13222: 0.0022275796901181145
Position 3898: 0.002213074281209127
Position 2197: 0.002189844894469047
Position 1345: 0.002158474957084426
Position 1830: 0.002111146679847057
Position 1778: 0.002063316027300204
Position 22774: 0.001933298816509176
Position 25103: 0.0019017891366617235
Position 5083: 0.0018881633442418052
Position 661: 0.0018300599767142468
Position 12472: 0.001758427394567403
Position 2590: 0.0017298840830735703
Position 15881: 0.0017017423431770306
Position 3984: 0.001676632332524788
Position 22927: 0.001600548994172245
Position 25062: 0.0015817494645527436
Position 13274: 0.0015618101634548365
Position 4068: 0.0014857986011173776
Position 278: 0.0014411777209588383
Position 22078: 0.0013598584615559983
Position 26842: 0.0013001159434585644
Position 708: 0.0012899549205738754
Position 13089: 0.0012827104063384057
Position 1821: 0.0012626346623459406
Position 23045: 0.0012431270974479435
Position 14593: 0.0012236540319580601
Position 13317: 0.0011596852192387258
Position 24138: 0.0011385192172358007
Position 1480: 0.001080132248736842
Position 27080: 0.001077599758433507
Position 821: 0.0010555856673605938
Position 3854: 0.0010054887605280578
Position 1744: 0.0009591313723697351
Position 250: 0.000882984682197671
Position 4324: 0.0008820556035005615
Position 13211: 0.0008606771080780859
Position 5114: 0.0007126567612331552
Position 1644: 0.0007079299015246103
Position 540: 0.0006647755008389851
Position 1890: 0.0006645632822060165
Position 1134: 0.0006510629619026185
Position 133: 0.000622471418433102
Position 1320: 0.0005577800158714011
Position 1525: 0.0005305214828802461
Position 643: 0.0004131275489355774
Position 1222: 0.00035773313011431423
Position 12477: 0.00035025823873008073
Position 1196: 0.00034638009734645693
Position 1415: 0.0003112970924964713
Position 1007: 0.0002879367832000469
Position 1652: 0.00027921199578933957
Position 553: 0.00027780423706988855
Position 1020: 0.0002690153975955144
Position 686: 0.000265913501161997
Position 174: 0.00026090813378591677
Position 220: 0.0002542672497554075
Position 13014: 0.0002530807402173634
Position 469: 0.00022100786095992662
Position 2840: 0.00021743050217819522
Position 12492: 0.00021296362229721917
Position 1253: 0.00020099452439327367
Position 285: 0.00019299100700113746
Position 282: 0.00016319611664121475
Position 565: 0.00016240584843890007
Position 299: 0.0001578376965912988
Position 472: 0.00015647231853413877
Position 1974: 0.00015535920013834797
Position 5515: 0.0001539460521461797
Position 14692: 0.00013659655755686776
Position 26866: 0.00012993910746174589
Position 1356: 0.0001291022891358073
Position 171: 0.00012516384795253105
Position 12418: 0.00011377365567501576
Position 2673: 9.950385672346542e-05
Position 289: 9.58200127111265e-05
Position 1299: 9.273032581925287e-05
Position 377: 7.671757757883063e-05
Position 698: 7.319564129830841e-05
Position 144: 6.147328731790077e-05
Position 227: 6.096328169319427e-05
Position 1101: 6.0543071926355415e-05
Position 266: 5.266802812842893e-05
Position 259: 5.100060375021104e-05
Position 688: 4.901119228120433e-05
Position 1392: 4.668982094878749e-05
Position 13173: 4.2520172071493914e-05
Position 12504: 3.8966699469447e-05
Position 630: 3.8038987327102844e-05
Position 13180: 2.8056913554533156e-05
Position 2073: 2.067679007154099e-05
Position 673: 1.7471133633570067e-05
Position 1923: 1.5586474381179984e-05
Position 24797: 1.527940144801791e-05
Position 1925: 1.5144259292084124e-05
Position 2236: 1.1244486293484474e-05
Position 13161: 1.087067372880161e-05
Position 23145: 1.0232193369976203e-05
Position 2046: 1.0092895244131581e-05
Position 712: 9.905060609850373e-06
Position 22944: 9.312461225790516e-06
Position 2067: 8.405172215366384e-06
Position 180: 5.575015519858412e-06
Position 1262: 1.0519233101235822e-06
Position 1154: 7.75359161358326e-07
Position 1151: 6.759564392191718e-07
Position 354: 2.8574711309122914e-07
Position 234: 2.809490264935877e-07
Position 369: 2.431031998162022e-07
Position 345: 1.7798290411625367e-07
Position 366: 1.26315347753637e-07
Position 269: 1.1096553807566753e-07
Position 403: 2.249289454577706e-08
Position 400: 2.028584514070492e-08
Position 452: 1.3134137635855961e-08
Position 449: 5.253842543214812e-09
Position 415: 4.810590138903838e-09
