Gene = Atraid
Position 559: 0.019408648706016975
Position 1586: 0.01876929964424659
Position 5679: 0.016654657005982967
Position 4898: 0.014516690157795257
Position 4644: 0.01425507562620856
Position 3613: 0.013951501695250047
Position 591: 0.013305087949197113
Position 5781: 0.01145650564081648
Position 5011: 0.008297964191728076
Position 5798: 0.007425760871278545
Position 375: 0.006759497210454953
Position 4477: 0.005697168334700393
Position 4506: 0.00545589310664553
Position 4322: 0.005271075998419544
Position 2324: 0.005150586167513936
Position 4301: 0.004382115828784194
Position 5040: 0.004124948708802257
Position 3566: 0.0037950125174026988
Position 3475: 0.0035961135942190843
Position 5045: 0.0034855781463779506
Position 4159: 0.003301756246418245
Position 2361: 0.0031488952243828566
Position 4074: 0.0030513565579727816
Position 3741: 0.00295765692625
Position 797: 0.002762051351678865
Position 4163: 0.0027403808482682197
Position 3461: 0.0026805812877159474
Position 3280: 0.002629421274493968
Position 3911: 0.002622448730877041
Position 807: 0.0025851209589085144
Position 530: 0.0023396461910775435
Position 4658: 0.002246576484282122
Position 4770: 0.002024673099429254
Position 2681: 0.0019869976711874467
Position 4849: 0.0019158871645646217
Position 3589: 0.001872834206547756
Position 3836: 0.0018416279076546537
Position 1963: 0.0017756356952952973
Position 385: 0.0015732972039097855
Position 410: 0.0015629368512332517
Position 4458: 0.001411424763657067
Position 3386: 0.0013709837711623628
Position 3735: 0.001263963003525198
Position 3505: 0.0010876495654409757
Position 5444: 0.001082160886075126
Position 848: 0.0010541758661908511
Position 3765: 0.0009259816969670109
Position 2453: 0.0009002406837599728
Position 4797: 0.0008588585429661329
Position 1515: 0.0008497286345976783
Position 4821: 0.0008041797212686838
Position 4200: 0.0007922194808283036
Position 1666: 0.0007650791016379174
Position 1582: 0.0007512973834831034
Position 5233: 0.0007345784577218676
Position 2151: 0.0006972520821027147
Position 4023: 0.0006127853186440032
Position 3812: 0.0005989308053511778
Position 3760: 0.0005616775246118019
Position 867: 0.0004760073315939657
Position 2593: 0.0004322798595204374
Position 213: 0.0004202579071902347
Position 1339: 0.0004193545872465377
Position 2550: 0.00041736743684318975
Position 3851: 0.0003751988455530705
Position 2725: 0.0003503603871990466
Position 3893: 0.00033461279029544993
Position 2116: 0.00033295698333204337
Position 2194: 0.0003304343821373558
Position 3261: 0.0003234797959180373
Position 3289: 0.0003164264087753995
Position 1171: 0.0003054190163889886
Position 4858: 0.00029054446227359793
Position 3803: 0.00028870039280697675
Position 241: 0.00027274858491174145
Position 329: 0.00022763887332869967
Position 396: 0.0002239481343542132
Position 2255: 0.00022253064788842666
Position 1719: 0.0002087501257049124
Position 3664: 0.0001981349080896274
Position 3211: 0.0001930350722448645
Position 991: 0.00015075093312304753
Position 597: 0.0001460700298554323
Position 665: 0.00013940248072935355
Position 2696: 0.00011233063284187484
Position 2296: 0.00010982953922839756
Position 1626: 0.00010809673718517723
Position 1601: 0.00010651221439277132
Position 2365: 0.00010573778353949055
Position 2773: 0.00010217252535961657
Position 3410: 0.00010153426296964155
Position 1588: 8.31696151704291e-05
Position 1322: 6.641777324974062e-05
Position 4235: 6.537735030099171e-05
Position 618: 5.870769353522321e-05
Position 1689: 5.1524195769873535e-05
Position 869: 5.080193002946731e-05
Position 600: 5.023521697929917e-05
Position 2090: 4.5915601405123554e-05
Position 1984: 4.2851086310123416e-05
Position 721: 3.556466332869436e-05
Position 390: 1.433338612791636e-05
Position 281: 3.853632531545615e-06
Position 292: 3.2719863045210558e-06
Position 220: 3.0344999694285763e-06
Position 693: 2.398601476448669e-06
Position 297: 2.062507149020983e-06
Position 886: 2.01038729582594e-06
Position 928: 1.3629973961075749e-06
Position 907: 4.501484818616284e-07
Position 1027: 2.313946572676477e-07
Position 1196: 2.0283406407274374e-07
Position 1631: 2.0120198878102257e-07
Position 758: 1.382878063197786e-07
Position 3702: 1.219775525004797e-07
Position 898: 9.768849035190293e-08
Position 1047: 7.442723359394552e-08
Position 1014: 2.698934937264104e-08
