Gene = Snapc5
Position 893: 0.00019206728383185163
Position 401: 0.00016020489129059946
Position 853: 0.00015705084094506987
Position 1820: 0.00013330650202912457
Position 2081: 9.537504181571421e-05
Position 1606: 9.105042563891625e-05
Position 1319: 8.133296394702574e-05
Position 184: 7.830371433092941e-05
Position 808: 7.540576202655865e-05
Position 223: 5.9683859657899354e-05
Position 1991: 4.53870939198948e-05
Position 998: 3.262318110317208e-05
Position 331: 2.2155234669563465e-05
Position 891: 2.0993373449239706e-05
Position 862: 1.8403200827485477e-05
Position 1644: 1.6989029248525296e-05
Position 2283: 1.5380501886900324e-05
Position 806: 1.3609946176912164e-05
Position 685: 1.2026279378462842e-05
Position 585: 5.073275883887565e-06
Position 482: 4.759823118339221e-06
Position 545: 3.86844900826955e-06
Position 1555: 3.4865699743091686e-06
Position 488: 2.7486181298135157e-06
Position 59: 2.68863575233212e-06
Position 1393: 2.289913292523342e-06
Position 394: 1.669227578052325e-06
Position 319: 1.1050338213250876e-06
Position 1860: 7.293572274708025e-07
Position 1350: 6.29454556688698e-07
Position 64: 5.771906676616827e-07
Position 291: 5.210252455740123e-07
Position 47: 1.435315413291854e-07
Position 24: 1.3988070001330522e-07
Position 6: 1.3336494403869849e-07
Position 1432: 6.598401327263013e-08
Position 106: 6.381628059865162e-08
Position 384: 4.975956904279981e-08
Position 367: 4.223127468574599e-08
Position 317: 3.2240282746046907e-09
Position 322: 2.060713519566217e-09
Position 593: 1.0092878876143268e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1224: 0.9947538629842418
Position 2867: 0.77822491821514
Position 1383: 0.42175471911314755
Position 658: 0.3393773048080606
Position 1907: 0.14356863276767773
Position 1950: 0.13221523815378894
Position 2206: 0.1284242443328052
Position 3068: 0.059379392472345555
Position 2840: 0.0415185709568115
Position 1727: 0.03727253020018451
Position 2883: 0.03279126583567356
Position 331: 0.027826555905743556
Position 1932: 0.02524114402297349
Position 2053: 0.025219473477623815
Position 950: 0.020275682075423202
Position 977: 0.019583266729598956
Position 1755: 0.01866574653649689
Position 3553: 0.015496587298787766
Position 1867: 0.013796331641053443
Position 1413: 0.012286755915826677
Position 344: 0.011415203591088172
Position 1781: 0.011321819590961773
Position 1979: 0.01078299740648562
Position 2657: 0.010667248943217583
Position 419: 0.010210127214558586
Position 2474: 0.008893943608484368
Position 2426: 0.0075101848517505594
Position 3057: 0.0060565758931597396
Position 624: 0.005798842625396806
Position 3202: 0.004093766726418214
Position 1703: 0.003953093675598078
Position 401: 0.003572239625205818
Position 465: 0.0034526692968438136
Position 305: 0.0033661523156501847
Position 1484: 0.0032411822619603054
Position 1420: 0.002809191442173058
Position 778: 0.002605287507429825
Position 2280: 0.0024737117248052726
Position 355: 0.0024310600276511
Position 821: 0.0023275642476072466
Position 991: 0.0022414236258059316
Position 2537: 0.0020564335239668338
Position 2155: 0.0019046452258845688
Position 691: 0.0015254816045287352
Position 1708: 0.0014566897917720643
Position 2906: 0.0012943338456288043
Position 443: 0.0011677860085784724
Position 3730: 0.0009870238242050472
Position 266: 0.000984581991090674
Position 367: 0.0009731727439550195
Position 726: 0.0009503369089295773
Position 1118: 0.0008601462141134278
Position 614: 0.0008200277087069543
Position 437: 0.0008181281808513685
Position 2145: 0.000727420280737262
Position 709: 0.0006504990568607067
Position 1043: 0.0005946306802697498
Position 394: 0.0005548748504175307
Position 1550: 0.0005138898345851152
Position 421: 0.00028776511481899003
Position 317: 0.0002812781476589285
Position 994: 0.0002734951386189206
Position 955: 0.0002433429292595543
Position 1290: 0.00022288946618501148
Position 1075: 0.00020781344938974116
Position 671: 0.00020239551088036377
Position 231: 0.0001906336022779716
Position 3699: 0.00018777512667065148
Position 2430: 0.0001829657466745346
Position 794: 0.0001382493623569233
Position 1231: 0.00013027437094496395
Position 1018: 0.00010338385228060564
Position 377: 9.712395621046613e-05
Position 516: 9.692244123483658e-05
Position 471: 8.945917717249798e-05
Position 1851: 7.828799736823191e-05
Position 1432: 7.261369515878089e-05
Position 1762: 6.811515973016905e-05
Position 1023: 4.308781707480536e-05
Position 307: 4.2537056917875215e-05
Position 1848: 3.565709158090321e-05
Position 889: 3.541791954226393e-05
Position 1639: 3.0994510132369976e-05
Position 775: 2.7341336223608235e-05
Position 1123: 2.6061940652646287e-05
Position 220: 2.3572388335622262e-05
Position 1268: 1.7769544583186027e-05
Position 1172: 9.322766266606199e-06
Position 1153: 6.050845051099276e-06
Position 212: 5.8171654300274576e-06
Position 1712: 5.802505337799611e-06
Position 1264: 4.575587423199094e-06
Position 237: 3.762633435811253e-06
Position 1183: 2.41656900887787e-06
Position 530: 1.8290495090613613e-06
Position 1275: 1.0895522128285066e-06
Position 1533: 9.13895774285668e-07
Position 1497: 7.9640985201236e-07
Position 1584: 7.447222831148164e-07
Position 1120: 6.57649295898966e-07
Position 1555: 6.400100552127632e-07
Position 1305: 3.790636836193105e-07
Position 873: 3.370317595226211e-07
Position 838: 3.347929916881094e-07
Position 228: 3.022270208187753e-07
Position 545: 2.715228746989626e-07
Position 783: 1.6260698536899079e-07
Position 842: 1.282148041787414e-07
Position 560: 5.3358298395536424e-08
Position 113: 3.622005833281145e-08
Position 554: 1.456998774472286e-08
Position 74: 5.365422453529336e-09
Position 245: 2.1928195650492e-10
Position 146: 1.9739651034622523e-10
