Gene = Endod1
Position 23354: 0.9176575535880356
Position 7192: 0.44341369956306426
Position 7157: 0.3949347613637157
Position 899: 0.11262260588435838
Position 9064: 0.10148369038080893
Position 13307: 0.09266988119105525
Position 10103: 0.08190518109652985
Position 860: 0.05005414389701742
Position 7189: 0.04439324541205031
Position 733: 0.040436473596795856
Position 13240: 0.039404726629116225
Position 7215: 0.03924888214054037
Position 1746: 0.03895172183702169
Position 10736: 0.03451642054364375
Position 1562: 0.018652699884354414
Position 1751: 0.017672638783185916
Position 1347: 0.01673459609277144
Position 1106: 0.014993902784626211
Position 14079: 0.008597910437778484
Position 1633: 0.007989111693725121
Position 20465: 0.007789214800802169
Position 805: 0.007329361024648835
Position 10707: 0.006810567294724148
Position 11726: 0.006682195361273348
Position 766: 0.00667148397882935
Position 16742: 0.005811425834904351
Position 8994: 0.005754068823845677
Position 1277: 0.0049143478009851084
Position 14060: 0.003514776413987983
Position 790: 0.0030404440039590885
Position 1698: 0.002845728168083549
Position 9726: 0.0026110586131044985
Position 769: 0.002603388858983098
Position 15261: 0.002563423048359248
Position 1784: 0.0024750406117446722
Position 1393: 0.0024192310634322087
Position 17686: 0.002366168058919303
Position 14002: 0.00234356840827032
Position 1754: 0.002052725275575958
Position 1164: 0.0019601534784726422
Position 8282: 0.0016735141919360117
Position 882: 0.0016403945168715947
Position 646: 0.0016360189974032836
Position 9337: 0.001554050631230595
Position 12269: 0.0014685706166627697
Position 7850: 0.0014499807535106647
Position 1230: 0.0013035490689661264
Position 1666: 0.001283836643731735
Position 1142: 0.0011545297579131427
Position 13461: 0.0011270869135075927
Position 6440: 0.0009700006991680098
Position 13338: 0.000952077052801901
Position 1603: 0.0009438151799081584
Position 1300: 0.0009366530525465409
Position 685: 0.0009116079746024909
Position 814: 0.0008843915514811632
Position 11302: 0.0008002991440206057
Position 14036: 0.0007402027272860223
Position 1610: 0.0007357825382408998
Position 14898: 0.0007285423249403182
Position 1006: 0.00071838402488038
Position 743: 0.0006492234231162842
Position 14184: 0.0006476911419243844
Position 352: 0.0006104314408687076
Position 3963: 0.000592623196104353
Position 1573: 0.0005904691587905448
Position 6635: 0.0004361303476270062
Position 903: 0.0004256384681523563
Position 391: 0.00042398794601788156
Position 8704: 0.00040979490243318444
Position 10571: 0.00037741457107644667
Position 1641: 0.000360304603271597
Position 9271: 0.00035474686765943044
Position 1285: 0.000335513920970411
Position 10792: 0.0003023173254203474
Position 1607: 0.00029575843253796776
Position 832: 0.0002905907395108603
Position 11965: 0.0002682424242833071
Position 5320: 0.00023782666370998835
Position 7415: 0.00023339515793253463
Position 8795: 0.00022055079330430522
Position 480: 0.00021443900021019715
Position 9354: 0.00021181202882685873
Position 11688: 0.0002001723481818332
Position 906: 0.00019833899491491128
Position 826: 0.0001920506403623251
Position 10853: 0.00016618462399535503
Position 10856: 0.00016417364473413876
Position 8762: 0.00015939991560363087
Position 540: 0.0001581511969849386
Position 1129: 0.00012290802732158482
Position 9957: 0.00011963938243181656
Position 8565: 0.00011055161387765934
Position 3312: 0.00010987874922547092
Position 9819: 0.00010987779565377368
Position 9756: 8.682728098343933e-05
Position 7796: 8.408737475938316e-05
Position 8662: 6.421962327780089e-05
Position 6418: 6.202882418240402e-05
Position 6321: 6.094494765281388e-05
Position 7919: 5.2114139203109864e-05
Position 8861: 5.1520555435217054e-05
Position 8824: 5.1486391042919584e-05
Position 2769: 4.649803429270145e-05
Position 3817: 4.101302699330471e-05
Position 1202: 3.5346103485165326e-05
Position 320: 3.52040176807077e-05
Position 2715: 3.087516011623003e-05
Position 3372: 2.835594894711463e-05
Position 3475: 2.807120388644921e-05
Position 3433: 2.693791270148318e-05
Position 4861: 2.6001500874260227e-05
Position 2493: 2.4637228877744602e-05
Position 4555: 2.3229048797124907e-05
Position 5998: 1.9975210093963336e-05
Position 6787: 1.9075197625043483e-05
Position 3907: 1.887364537160149e-05
Position 3063: 1.8827257186260083e-05
Position 679: 1.832315556861927e-05
Position 356: 1.6421963915784238e-05
Position 840: 1.5711119740257473e-05
Position 4603: 1.5304943911804975e-05
Position 4707: 1.3944925769159778e-05
Position 2294: 1.3803602487924395e-05
Position 245: 1.2891290013593289e-05
Position 4761: 1.2826034940933431e-05
Position 1114: 1.2657199063334754e-05
Position 7998: 1.2595987060987066e-05
Position 3160: 1.1840117689964452e-05
Position 550: 1.1256399040406033e-05
Position 4953: 1.06143089422412e-05
Position 2439: 1.0314282227491408e-05
Position 771: 9.900405292491522e-06
Position 3665: 9.54336669954945e-06
Position 5117: 8.979296826604862e-06
Position 331: 8.642370928689705e-06
Position 1411: 8.378209328264404e-06
Position 4094: 7.2656146026320015e-06
Position 4401: 7.238423231312584e-06
Position 2824: 6.86282998407547e-06
Position 1364: 6.6546735021909575e-06
Position 1240: 6.41504502497067e-06
Position 2829: 5.369060362327574e-06
Position 422: 5.250144744616148e-06
Position 707: 4.792757182616347e-06
Position 1462: 4.0638204150667996e-06
Position 1066: 3.764947993120977e-06
Position 2458: 3.5653536493013083e-06
Position 460: 3.5619654441936143e-06
Position 2401: 3.40400391509279e-06
Position 2944: 3.3978500439255765e-06
Position 1407: 2.8346861129923954e-06
Position 263: 2.1754187431913717e-06
Position 2578: 1.9336758010328746e-06
Position 694: 1.0300844852692549e-06
Position 667: 9.906376370170535e-07
Position 1525: 6.638820942680527e-07
Position 1808: 4.955804214389051e-07
Position 2523: 3.661334688042533e-07
Position 1183: 1.4693304986249096e-07
Position 1013: 1.1665263311889052e-07
Position 432: 1.087643570045515e-07
Position 912: 9.666911817599203e-08
Position 1046: 9.144565112783219e-08
Position 201: 6.46664969422954e-08
Position 547: 4.693583427843694e-08
Position 215: 1.509776820307188e-08
Position 115: 8.846706391981424e-09
Position 565: 8.56268916451859e-09
Position 203: 6.730206478294255e-09
Position 100: 5.60969949578261e-09
Position 704: 5.4592550508226275e-09
Position 786: 5.337111037783063e-09
Position 917: 4.743113703203962e-09
Position 265: 3.534888732663109e-09
Position 938: 2.570981168783158e-09
Position 173: 1.6939162603938012e-09
Position 928: 1.3480078886574915e-09
Position 950: 9.830498680324974e-10
Position 571: 9.645105300331322e-10
Position 219: 6.659752567008192e-10
Position 217: 5.728657309431954e-10
Position 127: 3.7615715839911847e-10
Position 89: 3.537759746731014e-10
Position 86: 2.357858419857367e-10
Position 622: 1.4107135855172172e-10
Position 133: 1.2768525480556976e-10
Position 179: 1.1290135641651264e-10
Position 156: 4.0850526110735916e-11
Position 182: 9.994153272090628e-12
Position 73: 2.6931989751992783e-12
Position 137: 2.5043241314846927e-14
Position 148: 4.724777088128652e-15
