Gene = Hmbs
Position 1548: 0.00086099079594778
Position 427: 0.0008534256300689291
Position 3059: 0.0008049909990407852
Position 56: 0.0007594355146071732
Position 6661: 0.0007071827947831781
Position 3173: 0.00068041157837203
Position 6572: 0.000657136101187643
Position 2393: 0.0005754957581719667
Position 2926: 0.000506334130353796
Position 3225: 0.0005016657075796258
Position 6076: 0.0004759068877474866
Position 6948: 0.00046486622217391395
Position 6568: 0.00042996582813523805
Position 1260: 0.00038014764189115617
Position 3282: 0.0003789055843578927
Position 3382: 0.00032819954348538744
Position 7432: 0.000326613058605893
Position 4746: 0.0003265483880605061
Position 1027: 0.0003140006843910214
Position 2132: 0.00031033536824376964
Position 7416: 0.00030900961716562856
Position 1283: 0.0002983950427415363
Position 7527: 0.00029033473286247394
Position 2622: 0.000274438818385906
Position 2082: 0.00025667867181887504
Position 3901: 0.0002485633814966782
Position 119: 0.00024789892340149907
Position 2245: 0.00024027630056218028
Position 3942: 0.00018780428280895447
Position 1078: 0.0001864414906774648
Position 439: 0.00018413731614110273
Position 1500: 0.00015326399730871928
Position 2353: 0.00014896801781334168
Position 2215: 0.00013952936987672536
Position 660: 0.00013809037661051925
Position 2500: 0.0001354102127274012
Position 1342: 0.00013024261516174167
Position 4142: 0.0001297019694917329
Position 1742: 0.00011669531367608664
Position 17: 0.00010559377050101804
Position 2740: 0.00010289883592610997
Position 4846: 9.415094617674863e-05
Position 2190: 9.296577203944781e-05
Position 2230: 8.992112434869673e-05
Position 2577: 8.911521529479186e-05
Position 3960: 8.608230427209555e-05
Position 3238: 6.985648014776767e-05
Position 3333: 6.89608176348281e-05
Position 6260: 6.853839102764847e-05
Position 4810: 6.584435537519948e-05
Position 7297: 6.224602811874693e-05
Position 37: 5.896019707348684e-05
Position 2647: 5.7370601340017645e-05
Position 2607: 5.5916020085212856e-05
Position 3987: 5.2039513711042185e-05
Position 3951: 5.018772308768944e-05
Position 2918: 4.482455932274889e-05
Position 2041: 3.1355941828100603e-05
Position 2940: 2.9001319547761772e-05
Position 1993: 2.824157153076705e-05
Position 2329: 2.618122749266799e-05
Position 2259: 2.59858780251274e-05
Position 4596: 2.5777431095441182e-05
Position 2100: 2.345075611604765e-05
Position 3415: 2.2440330941631855e-05
Position 1006: 1.7731275565995976e-05
Position 313: 1.5165917414061134e-05
Position 3733: 1.413166753269892e-05
Position 6118: 1.3343389984568433e-05
Position 352: 1.304352184147562e-05
Position 4827: 1.2174601092019921e-05
Position 1247: 9.213255874273228e-06
Position 701: 9.178206490594108e-06
Position 4585: 7.896851940435186e-06
Position 465: 7.055770292357642e-06
Position 2685: 6.305766467703705e-06
Position 945: 6.190724682783607e-06
Position 2721: 6.0922218573655945e-06
Position 2592: 5.887739468896201e-06
Position 695: 5.60945553355217e-06
Position 1276: 5.0080061863056454e-06
Position 1032: 4.15196564425849e-06
Position 1278: 3.842578304547932e-06
Position 75: 3.749236791339034e-06
Position 269: 3.3294780964281415e-06
Position 4594: 2.344084482545469e-06
Position 70: 1.7132560391200318e-06
Position 188: 1.2046589812242556e-06
Position 892: 1.045038084222736e-06
Position 500: 9.522698562827788e-07
Position 961: 8.641392579570278e-07
Position 302: 6.074537655835148e-07
Position 223: 4.878197723614886e-07
Position 322: 3.631432092220414e-07
Position 288: 3.27644176042596e-07
Position 1071: 2.8704274835653853e-07
Position 653: 1.9534942643258343e-07
Position 370: 1.3324270523304662e-07
Position 296: 1.250241974919028e-07
Position 103: 7.532075200471955e-08
Position 329: 3.1273146826548374e-08
Position 183: 2.797574455897675e-08
Position 378: 2.5532814374865834e-08
Position 94: 1.4924815055595547e-08
Position 305: 7.02446066874733e-09
Position 424: 1.1935016437011987e-09
Position 400: 7.381724443784012e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 4502: 0.9915267320444793
Position 2529: 0.913470121734829
Position 3096: 0.8845187729714404
Position 3462: 0.8649037449356801
Position 6752: 0.7712565934005365
Position 6186: 0.7198883596538472
Position 6537: 0.6798285323624274
Position 7215: 0.6672224866319179
Position 2963: 0.47585019619242647
Position 7382: 0.4712819232623108
Position 1996: 0.46296421230931706
Position 7637: 0.45203063081416883
Position 2881: 0.2595511102249149
Position 6199: 0.2530141433643536
Position 7056: 0.20826835646081873
Position 2156: 0.20748634110108927
Position 6997: 0.2051510386795626
Position 6463: 0.16522815050685147
Position 4674: 0.14230251099103133
Position 6714: 0.11473438055687857
Position 1949: 0.09815252498880978
Position 2109: 0.0646493042911363
Position 4952: 0.05264133669970962
Position 7389: 0.038648962809948
Position 2096: 0.03817395767241252
Position 1366: 0.03538902928708951
Position 2899: 0.03454605455969861
Position 4996: 0.03280871052122608
Position 2058: 0.029989796924258173
Position 7031: 0.02622991320751136
Position 3490: 0.018776124757959728
Position 1164: 0.01828647968056253
Position 2055: 0.015180694068320883
Position 6756: 0.014917246844788512
Position 6229: 0.0119356385338221
Position 2128: 0.011690586132101981
Position 2763: 0.010050416772385495
Position 7012: 0.00918084419413372
Position 1961: 0.008315825465292137
Position 7386: 0.007790556760233125
Position 1400: 0.007604203220073886
Position 500: 0.007364710360648928
Position 3387: 0.007315533431910943
Position 5141: 0.007287523170676785
Position 6726: 0.00701237636132484
Position 1788: 0.006353404564447144
Position 2929: 0.005841980703753612
Position 6762: 0.005556015667580753
Position 2072: 0.005527231641383174
Position 7444: 0.005494539741449128
Position 4762: 0.005340969167025957
Position 1877: 0.005177342238713323
Position 6975: 0.005161461635729773
Position 4967: 0.005064363977288522
Position 5058: 0.004897879314585928
Position 6973: 0.004824876708759493
Position 4542: 0.004746108526128301
Position 1924: 0.004742217986213247
Position 6472: 0.0044260746247396735
Position 1890: 0.004390551080207274
Position 4689: 0.004212420159165393
Position 3684: 0.00419584106714857
Position 7023: 0.004174447866162017
Position 468: 0.003743888038714796
Position 4018: 0.0032615705308074255
Position 1905: 0.0031848083447076534
Position 3464: 0.0031207589501693754
Position 2160: 0.0027908507863211047
Position 3220: 0.0027451296853692854
Position 6015: 0.002740458823847292
Position 2691: 0.0025103257883061373
Position 2140: 0.0024547721940008232
Position 7835: 0.002427522677441483
Position 7737: 0.0023745550823932246
Position 1289: 0.002345944846378133
Position 1797: 0.0022734229807713207
Position 3429: 0.0022683670671614403
Position 2726: 0.0022024069796922146
Position 2122: 0.001957407502001289
Position 1260: 0.0019503095477105428
Position 5044: 0.0018880299980727538
Position 1814: 0.0017240896524458598
Position 4671: 0.001720090237369363
Position 1758: 0.001579697573182557
Position 7616: 0.0015317881174300434
Position 2851: 0.0015122799633741136
Position 6788: 0.0014010773340412436
Position 7302: 0.0013939975015933449
Position 2904: 0.0013251024746370784
Position 3013: 0.0013086392891131495
Position 351: 0.001287628472971911
Position 1811: 0.0011975444212935296
Position 7538: 0.001190392074476662
Position 6404: 0.0011236988719400395
Position 2358: 0.0010414807244150492
Position 7740: 0.0009984268951992196
Position 942: 0.0009972184280264524
Position 1169: 0.0009664389723991825
Position 3414: 0.0009639998568545806
Position 6576: 0.0009058246849239042
Position 3123: 0.0008909280621526257
Position 4117: 0.0008380349663696652
Position 3306: 0.0007941506222921798
Position 4765: 0.0007931067324100522
Position 3731: 0.000789418148218312
Position 6911: 0.000762366542219227
Position 3063: 0.0007608657962686834
Position 6487: 0.0007429070093907083
Position 7063: 0.0007319803228487268
Position 7084: 0.0006838585100887455
Position 2592: 0.0006604772212865721
Position 1373: 0.0006111847547263972
Position 4839: 0.0005893679632056931
Position 7506: 0.0005810162080222732
Position 796: 0.0005516973116040512
Position 845: 0.000543355320877886
Position 4948: 0.0005376695113878211
Position 7761: 0.0005352777144501967
Position 1112: 0.00048468968940687643
Position 1999: 0.0004810153238732786
Position 2494: 0.00046889072950830356
Position 118: 0.00046369136491428923
Position 7081: 0.00046301280189977494
Position 588: 0.00046265953766107395
Position 7654: 0.0004512312214658027
Position 4744: 0.00044659079608756904
Position 2544: 0.00041366576613447196
Position 5018: 0.000389688872840339
Position 7060: 0.00037247447457693344
Position 2926: 0.00036778930313112403
Position 7567: 0.0003643887681346878
Position 135: 0.0003479421352031782
Position 1217: 0.00034426672667323333
Position 6168: 0.00033666190208046223
Position 2469: 0.00033487938874121945
Position 6407: 0.0003168883442928445
Position 2704: 0.00029676560215559605
Position 505: 0.00027881308988973887
Position 4282: 0.00027425508174909463
Position 2853: 0.00026173296771267354
Position 1836: 0.00025466704362288073
Position 2307: 0.00025181442817763126
Position 6731: 0.0002516318850082227
Position 6675: 0.00022874503409955882
Position 2984: 0.0002277694512371331
Position 3103: 0.00022618068798966888
Position 5986: 0.00021995419232757925
Position 668: 0.00021698056693624656
Position 2855: 0.0002169605727323918
Position 4318: 0.00021618711382731217
Position 3077: 0.0001871222604735488
Position 6948: 0.00017840797653915098
Position 7246: 0.00017708463367174085
Position 2499: 0.0001710987363192351
Position 6804: 0.00016140374605730265
Position 6553: 0.00016136350586984044
Position 3250: 0.00016066501362040802
Position 1027: 0.00015612501976199796
Position 1644: 0.0001503020154554471
Position 2286: 0.0001478577330931566
Position 1220: 0.00014737992098915506
Position 4433: 0.00013881566136135967
Position 540: 0.00013488198765497592
Position 6412: 0.00013399230234162714
Position 7070: 0.00013093222167518531
Position 3285: 0.0001277142298127818
Position 537: 0.00012568757425294262
Position 1415: 0.00012316311762536388
Position 3409: 0.000122608746422975
Position 7241: 0.00011707986102703585
Position 5967: 0.00011449370770015552
Position 1192: 0.00011435150478493563
Position 1320: 0.00010922519440585932
Position 6550: 0.00010088113621406796
Position 6020: 0.00010029233333646085
Position 2816: 9.493489248271472e-05
Position 6060: 8.98745922979772e-05
Position 103: 8.726692217221447e-05
Position 364: 8.296983148820001e-05
Position 2732: 8.276836792101373e-05
Position 1742: 8.173265580629726e-05
Position 5971: 8.113273106825762e-05
Position 1342: 7.944850013381186e-05
Position 4064: 7.877126529223903e-05
Position 1292: 7.542193260088859e-05
Position 778: 7.345459921348817e-05
Position 3108: 7.302506642295532e-05
Position 3774: 7.20013683261409e-05
Position 1207: 6.65788773566737e-05
Position 5002: 6.601631143933103e-05
Position 7290: 6.112420304698234e-05
Position 1182: 5.844249858655036e-05
Position 1699: 4.997358380783494e-05
Position 3130: 4.797261615093686e-05
Position 3363: 4.596867871174056e-05
Position 1030: 4.327533135835511e-05
Position 3260: 4.1441426745750084e-05
Position 2776: 3.735514668823968e-05
Position 2487: 3.673880405658425e-05
Position 6695: 3.538327670085296e-05
Position 2989: 3.3790751671963876e-05
Position 1194: 3.289953683972352e-05
Position 2379: 3.179196712452414e-05
Position 3328: 3.0866705549625064e-05
Position 6283: 2.9652365401768007e-05
Position 7093: 2.847358888000646e-05
Position 2413: 2.7824247520932017e-05
Position 635: 2.7725149021514075e-05
Position 3126: 2.670715141507822e-05
Position 4703: 2.6663609661954813e-05
Position 695: 2.2777104577703806e-05
Position 142: 2.2775084466922346e-05
Position 3669: 2.1818821583791946e-05
Position 3234: 2.0698079644841656e-05
Position 4131: 2.0255277647111677e-05
Position 3269: 2.017273764674926e-05
Position 2398: 1.9897087680128162e-05
Position 3692: 1.7547831178118272e-05
Position 2418: 1.2353568803915698e-05
Position 1593: 1.2090161539109996e-05
Position 4768: 1.1794206144658673e-05
Position 5843: 1.0068360090247851e-05
Position 730: 9.828443002332378e-06
Position 849: 7.798553428973485e-06
Position 4711: 6.354175495600485e-06
Position 4573: 5.387095629863121e-06
Position 4648: 4.417930798968395e-06
Position 4717: 4.2664891632948525e-06
Position 3265: 3.998765682571625e-06
Position 4363: 3.855405453308538e-06
Position 4554: 3.8086413838425108e-06
Position 2572: 2.4254828620467183e-06
Position 1268: 1.709612375271134e-06
Position 1307: 1.623514403085434e-06
Position 676: 1.5292857734115492e-06
Position 3267: 1.3859309975167842e-06
Position 152: 1.1298220478834636e-06
Position 3348: 1.0453410365743031e-06
Position 4698: 8.888688655274687e-07
Position 517: 5.253106988561621e-07
Position 682: 4.6856215789454906e-07
Position 4746: 4.14044954331079e-07
Position 883: 3.4545031004402525e-07
Position 595: 2.5559381946846667e-07
Position 704: 2.461802169805845e-07
Position 701: 1.662704731665643e-07
Position 1228: 1.5147168758944843e-07
Position 3110: 7.504921813446335e-08
Position 918: 4.086881847021191e-08
Position 413: 3.1682259748796725e-08
Position 322: 1.7928926657727612e-08
Position 593: 1.7031062962231108e-08
Position 558: 1.2916182550113166e-08
Position 370: 9.646645110586313e-09
Position 4701: 4.3867482014462465e-09
Position 2736: 2.0484602632312476e-09
