Gene = 1700028J19Rik
Position 1708: 1.2485428605897363e-07
Position 392: 8.775530530115206e-08
Position 2855: 4.4625319600406186e-08
Position 1688: 4.4396232863443725e-08
Position 550: 2.5591418016324057e-11
Position 463: 2.977550743771977e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 5542: 0.9517216790345411
Position 4711: 0.9212623808008569
Position 5268: 0.5361136963249549
Position 5239: 0.18529226504114543
Position 418: 0.18028779113865104
Position 5292: 0.12136659618811246
Position 3324: 0.11227290340134263
Position 3627: 0.1070954449927444
Position 3091: 0.06808051878904098
Position 4247: 0.06671598934727088
Position 455: 0.06028550744256821
Position 3721: 0.04181059898530414
Position 5273: 0.03545316025333659
Position 4801: 0.03376300175796832
Position 314: 0.02748955836126305
Position 3986: 0.023815675650299583
Position 4046: 0.016547809894789253
Position 6295: 0.01642346723428475
Position 3650: 0.013384447457311193
Position 5766: 0.012804303572990826
Position 5322: 0.009172851506237084
Position 5820: 0.007175188250054989
Position 1590: 0.00717378167563031
Position 3653: 0.007117480715891287
Position 5566: 0.006787790051533565
Position 2990: 0.005640237824444197
Position 6098: 0.005189929075049374
Position 6075: 0.004573637500331941
Position 6131: 0.004405169933167357
Position 5655: 0.004118566926680669
Position 5070: 0.003908565066042403
Position 3047: 0.0038713743000751053
Position 3428: 0.003420461638322351
Position 5994: 0.003332798535945625
Position 5341: 0.003075321737689432
Position 1781: 0.002931717780715418
Position 1939: 0.0028712155319175975
Position 5032: 0.002275266176305974
Position 5008: 0.0021310443171232937
Position 5976: 0.0021240684147835844
Position 5997: 0.0020807005927346296
Position 2930: 0.0020348287121382757
Position 5745: 0.002032468791557553
Position 3098: 0.0017598259694890954
Position 1873: 0.0014314932263115913
Position 1796: 0.001220149848120048
Position 4324: 0.001143384044636584
Position 5135: 0.0009871784258249257
Position 6340: 0.0009472022774934867
Position 2997: 0.0009023637301679115
Position 1619: 0.0008725327182653104
Position 5714: 0.0008013918295367054
Position 5911: 0.0006743351488939794
Position 3424: 0.0006579459236079337
Position 5886: 0.0006112186125614986
Position 6300: 0.0005649255674598116
Position 4099: 0.0005047761208535223
Position 463: 0.0004987243846662168
Position 1830: 0.0004473187429024133
Position 1986: 0.00042495292754207194
Position 6178: 0.0003595145629446949
Position 429: 0.0003371953334487713
Position 3135: 0.0003255634065616803
Position 5606: 0.0003075959113359202
Position 4961: 0.0002977795715527003
Position 3125: 0.00027436140502464944
Position 3147: 0.00024723568515806413
Position 5791: 0.00022434954657809446
Position 3256: 0.00021805486257762738
Position 6249: 0.00020253336356613398
Position 2903: 0.00018621846510743817
Position 6023: 0.00017521397989447545
Position 6047: 0.00015050880191752993
Position 3118: 0.00013032826311408193
Position 5658: 8.751537013654453e-05
Position 4402: 3.94495414117204e-05
Position 434: 3.8286790401233815e-05
Position 3220: 2.3565943352496215e-05
Position 3189: 2.0712250489512156e-05
Position 1849: 1.8238794252804284e-05
Position 202: 1.607078115050485e-05
Position 1660: 3.452753654709337e-06
Position 489: 3.0284303045839372e-06
Position 2750: 4.462531960040626e-08
Position 1284: 1.5010369189790816e-09
Position 1241: 1.4017094019889119e-09
Position 223: 6.419075216829083e-10
Position 935: 8.691000889743753e-11
Position 1412: 6.922372918875904e-11
Position 1323: 4.303636605598098e-11
Position 1478: 3.1092926503486055e-11
Position 1122: 1.5729495275456795e-11
Position 949: 1.4189781068448161e-11
Position 1360: 1.3065479020249447e-11
Position 571: 8.257682531170431e-12
Position 1172: 7.415509321679109e-12
Position 543: 7.215087911976461e-12
Position 1086: 6.187968194930893e-12
Position 821: 5.480795651906646e-12
Position 1094: 3.26868868585338e-12
Position 1050: 2.2166670643517763e-12
Position 974: 2.2153066631709403e-12
