Gene = Pdap1
Position 5260: 0.019268056403042085
Position 3050: 0.01831896398377603
Position 8991: 0.017596319728653283
Position 8675: 0.017367747169465552
Position 8101: 0.016450440841392962
Position 2621: 0.016156481949744565
Position 5281: 0.01575833709523067
Position 3789: 0.015651551984566074
Position 8183: 0.0152987864511944
Position 8098: 0.015135434383616453
Position 1975: 0.013446992406629636
Position 8478: 0.013188590010756961
Position 5357: 0.012312761124183084
Position 11021: 0.012295183908919618
Position 7816: 0.011762031377403982
Position 11356: 0.009880577349421209
Position 1601: 0.00983211781286743
Position 6457: 0.00982425001398404
Position 1918: 0.009795295813527574
Position 3248: 0.009436347944904479
Position 8463: 0.008976068404508009
Position 7759: 0.00870194831393227
Position 11387: 0.00832901745835172
Position 9720: 0.008317421927800472
Position 3551: 0.008293856886262566
Position 10496: 0.008190541071382843
Position 2877: 0.008170862233948606
Position 11127: 0.00802515114512782
Position 10345: 0.00792901995777212
Position 8134: 0.007786834990875713
Position 8726: 0.0071867584157188575
Position 4689: 0.006703391084881865
Position 6494: 0.006479031994815438
Position 10013: 0.006462886680461085
Position 10836: 0.006433690242147189
Position 4405: 0.006398975769028416
Position 8422: 0.006398580298973527
Position 6926: 0.006128199073815835
Position 3764: 0.0061027842184965785
Position 7781: 0.005930032463528537
Position 3654: 0.005737858635039976
Position 5302: 0.005705716029727048
Position 4445: 0.0056753643281907
Position 10771: 0.005600462517170861
Position 9886: 0.005551750241302808
Position 10636: 0.005246549312638874
Position 7552: 0.0051916181824865956
Position 8147: 0.0051771979239118434
Position 7105: 0.005022715005630556
Position 8433: 0.004922169746579935
Position 10128: 0.0047926116241744365
Position 3599: 0.004579076218067865
Position 5883: 0.004427749086202878
Position 7654: 0.004096986477282262
Position 1627: 0.003979224629375924
Position 4674: 0.003951923388386031
Position 8311: 0.003944141590887144
Position 6528: 0.003920031663773726
Position 11052: 0.003734099049086442
Position 10611: 0.0037034465700457615
Position 1393: 0.0033858783050427868
Position 8408: 0.0033814149243695264
Position 7263: 0.0032552182710094794
Position 6509: 0.003113387064188828
Position 5072: 0.003103606035312779
Position 8214: 0.002652931024297488
Position 8569: 0.002620372933437487
Position 9067: 0.002532281105115882
Position 8404: 0.002448207691823394
Position 7836: 0.0024141028266786175
Position 10070: 0.002350473432603164
Position 5239: 0.0023370087125585155
Position 408: 0.0022930981432503356
Position 6244: 0.00219700565569404
Position 3866: 0.002143665621181105
Position 10941: 0.00214030051264766
Position 3403: 0.002091174525964069
Position 5617: 0.0020643370414518717
Position 9868: 0.0020321950319492346
Position 536: 0.0020212782146773753
Position 8946: 0.001991043706637482
Position 2210: 0.001967801826833277
Position 9744: 0.0019072227116411669
Position 2993: 0.001806719596028562
Position 3110: 0.001750059837842497
Position 8764: 0.0017500177859169717
Position 4484: 0.001702674955255072
Position 9967: 0.0016408075066143262
Position 7317: 0.00159391050295139
Position 9275: 0.0015804004624516426
Position 1652: 0.0015563974397121213
Position 8732: 0.00155324028597642
Position 3634: 0.0015396236639727168
Position 6106: 0.001504765228176188
Position 5805: 0.0014953273263252928
Position 8786: 0.0014479959589732041
Position 8723: 0.0014339981864241375
Position 10460: 0.0014329776875398516
Position 998: 0.0013259770546750975
Position 528: 0.00130951195246693
Position 5637: 0.001265292165768465
Position 4459: 0.001263765580879069
Position 9103: 0.0012243543308587508
Position 8026: 0.0011166392230904994
Position 8782: 0.0010673470760601122
Position 9762: 0.0010256096737557337
Position 1960: 0.001000211974719133
Position 5382: 0.0009674252655506511
Position 5948: 0.0009130604590824824
Position 9524: 0.0008996317916552078
Position 5979: 0.0008934977409603227
Position 9697: 0.0008861329363629572
Position 5954: 0.000871353051609586
Position 2896: 0.0008699603560262117
Position 4614: 0.0008616597640601815
Position 2671: 0.0008488088715549252
Position 9324: 0.0008307620125301711
Position 5878: 0.0008210966478339748
Position 10016: 0.000796407834205211
Position 4366: 0.0007884656278488759
Position 3425: 0.0007839298033054756
Position 495: 0.0007442983185612679
Position 346: 0.0007435975638516438
Position 2355: 0.0007431329787858613
Position 6582: 0.0007362801034771527
Position 3617: 0.0007080886336219756
Position 5596: 0.0006834294404775343
Position 1089: 0.0006695888695256636
Position 1878: 0.000652990431832812
Position 1989: 0.0006373306749682169
Position 9125: 0.0006318120893610451
Position 8788: 0.0006293926595008442
Position 1304: 0.000611274296826218
Position 8833: 0.0005856252409306223
Position 756: 0.0005646506610311371
Position 8515: 0.0005097861012232459
Position 8029: 0.0005065261387657278
Position 4465: 0.000461489250278404
Position 7982: 0.0004412960852350418
Position 2018: 0.0004346014270406077
Position 1979: 0.00042087388148254233
Position 2437: 0.00039521138784478924
Position 10251: 0.00039473165108562655
Position 7509: 0.00038685503137090725
Position 2475: 0.00037596819409672645
Position 2287: 0.0003538557635860333
Position 8995: 0.0003474784148340836
Position 2454: 0.00034093216220182045
Position 2271: 0.00033701750902636034
Position 4585: 0.0003019261093331432
Position 4756: 0.0002933144417596665
Position 1897: 0.00027992865129208687
Position 8522: 0.00027902327063086157
Position 1369: 0.00026865352794991175
Position 8608: 0.0002646351981900847
Position 1856: 0.0002636015603971796
Position 6355: 0.0002626182445627757
Position 531: 0.000261126051289195
Position 5851: 0.0002576957020564934
Position 4417: 0.00025369982811613954
Position 1940: 0.0002492754090713234
Position 9649: 0.0002473015203943785
Position 5069: 0.00023958661657696255
Position 1342: 0.0002347791439688891
Position 557: 0.00023312077639819464
Position 10774: 0.00022495232249286425
Position 4645: 0.00022230834665690476
Position 10324: 0.00022153925184643128
Position 1064: 0.00021253301558698273
Position 1830: 0.00020801461330489606
Position 9749: 0.00020519672288155623
Position 9802: 0.00019624167732097813
Position 5445: 0.00019475163686860143
Position 217: 0.0001927900236780843
Position 9662: 0.00019058986014307123
Position 9694: 0.00018972414443029428
Position 1408: 0.0001887496559145575
Position 9789: 0.00018676988977604496
Position 4461: 0.00018405503964305362
Position 533: 0.0001688762146700374
Position 4885: 0.00016327718210251455
Position 7689: 0.00016280511928730627
Position 5402: 0.0001621345492692327
Position 7718: 0.0001603331610265109
Position 8262: 0.0001488400584756086
Position 449: 0.0001422825725604458
Position 2901: 0.00013477114126609065
Position 3427: 0.00013035017546046546
Position 2585: 0.00012973961315474716
Position 3170: 0.00012822514962938577
Position 1789: 0.00012390231431363453
Position 2215: 0.0001159589260915743
Position 147: 0.00011089033986908561
Position 8926: 0.00011078204609479882
Position 3554: 0.00010496957196760847
Position 3712: 0.00010442211151443279
Position 2424: 0.00010441252731659881
Position 498: 0.00010307783176936384
Position 5439: 9.678045551306746e-05
Position 918: 8.581258845276323e-05
Position 4501: 8.073338649394141e-05
Position 4205: 7.041643218186369e-05
Position 4076: 6.900611528530314e-05
Position 7512: 6.49991642704594e-05
Position 8580: 6.338141760823129e-05
Position 3837: 5.817538029823575e-05
Position 4626: 5.6218821809772404e-05
Position 8369: 5.614201367789932e-05
Position 4032: 5.433146723817299e-05
Position 2027: 5.3517682040469725e-05
Position 2140: 5.1714141711922904e-05
Position 1019: 5.0821848313948527e-05
Position 10731: 4.8778290539884705e-05
Position 123: 4.7952702858686824e-05
Position 4489: 4.709328079891429e-05
Position 3265: 4.5702983315584716e-05
Position 1867: 4.481810927135356e-05
Position 369: 3.8977534193574375e-05
Position 5366: 3.6653099867212545e-05
Position 1215: 3.3970261230324456e-05
Position 3252: 3.1020522344598386e-05
Position 5359: 2.863548249279804e-05
Position 184: 2.8538001153075936e-05
Position 933: 2.6766703031022088e-05
Position 3256: 2.530928593070693e-05
Position 9605: 2.350978327233274e-05
Position 244: 2.2500514452121495e-05
Position 384: 2.2392956210687594e-05
Position 8003: 1.9720769764825077e-05
Position 6121: 1.8806631429021702e-05
Position 4946: 1.6194999845699518e-05
Position 7986: 1.1514878847017535e-05
Position 5391: 1.0188809529505074e-05
Position 5914: 9.04013826193513e-06
Position 5861: 7.923078702951957e-06
Position 5545: 7.723197859423517e-06
Position 5458: 6.841220872050716e-06
Position 5087: 6.743071225113047e-06
Position 5692: 4.950544148500157e-06
Position 3279: 4.8685617041592975e-06
Position 3195: 4.8377748781448335e-06
Position 5653: 4.356919092058881e-06
Position 3458: 4.118103314656196e-06
Position 5105: 3.985325492814644e-06
Position 5957: 3.3129965917230954e-06
Position 5093: 3.0448193146567737e-06
Position 4929: 2.8243212828975344e-06
Position 5316: 2.6949404995840723e-06
Position 3142: 2.5496872506825993e-06
Position 3315: 2.395157863730861e-06
Position 3694: 2.08049144359849e-06
Position 3408: 1.809378747886035e-06
Position 3824: 1.7259746487634827e-06
Position 3275: 1.530094471208126e-06
Position 1604: 1.446614967860098e-06
Position 5125: 1.0221341664867773e-06
Position 3120: 1.0017312103935955e-06
Position 3601: 9.311294223325663e-07
Position 3294: 8.985533207542211e-07
Position 602: 8.440182745834259e-07
Position 4239: 7.560449920542593e-07
Position 3450: 7.505145109928902e-07
Position 2296: 6.516925328697478e-07
Position 3465: 5.900872921301217e-07
Position 3528: 5.501515782440574e-07
Position 1252: 4.30900381444252e-07
Position 949: 4.102278404137319e-07
Position 3309: 4.0960276427770455e-07
Position 3361: 3.832351689169221e-07
Position 886: 3.417435629654363e-07
Position 371: 3.2351530912413067e-07
Position 1277: 3.074145376726906e-07
Position 462: 2.974092725113519e-07
Position 1004: 2.84905564462263e-07
Position 825: 2.67431643274206e-07
Position 543: 2.482553019161267e-07
Position 4774: 2.0804875958640563e-07
Position 1150: 2.032408617754291e-07
Position 5135: 1.9476552339708082e-07
Position 575: 1.9170117501635716e-07
Position 4835: 1.725425269021594e-07
Position 9608: 1.6720060540109065e-07
Position 3441: 7.521341942407854e-08
Position 9596: 6.907696108280199e-08
Position 9585: 6.893095954251589e-08
Position 4124: 6.801445417255739e-08
Position 5814: 6.778304505640579e-08
Position 1232: 6.3617821664429e-08
Position 4780: 6.035646819418362e-08
Position 4840: 4.651778051586958e-08
Position 4818: 3.004378825813144e-08
Position 1886: 2.980805570144492e-08
Position 3483: 2.5237396958733214e-08
Position 5412: 5.818573712157511e-10
