Gene = Mns1
Position 10284: 0.00694625523549689
Position 176: 0.0062084741463293265
Position 7545: 0.005571472245623401
Position 5293: 0.005191743390854097
Position 11797: 0.005180584862851398
Position 15532: 0.005099500229827139
Position 15171: 0.0047341516223843435
Position 10791: 0.00444674958418011
Position 2320: 0.004431933999349734
Position 4084: 0.0041803571274119005
Position 5426: 0.0038849398965561032
Position 9021: 0.0035762938549964754
Position 3295: 0.00339196795395932
Position 49: 0.0033527438947012302
Position 11051: 0.0033483249222118336
Position 250: 0.003290999293519712
Position 5246: 0.003157727401408835
Position 22565: 0.003156459996994882
Position 10745: 0.002707887270912647
Position 6534: 0.002601150342777822
Position 10517: 0.0023726216209628884
Position 3875: 0.0023678573163952677
Position 1208: 0.0022359926856828738
Position 6961: 0.0022314722682628724
Position 9003: 0.0022126216332146427
Position 9039: 0.002158608416453462
Position 12394: 0.001832238598164524
Position 8361: 0.0017870449515766447
Position 18900: 0.0017039059387679966
Position 9716: 0.00169453440184631
Position 5912: 0.0016445417127081757
Position 17172: 0.0015429735003953194
Position 14711: 0.0014402243381595144
Position 388: 0.0013638450694393634
Position 19952: 0.0013577177133268744
Position 125: 0.0013146151113341753
Position 3475: 0.0012053801773693547
Position 1488: 0.001200534901412676
Position 2652: 0.0011126302086760162
Position 9730: 0.001026495317411371
Position 2052: 0.000980610013207729
Position 17521: 0.0009371581565535465
Position 12184: 0.0009305302889326116
Position 9334: 0.0009037008017953203
Position 2643: 0.0008682876312756155
Position 5201: 0.0008451751348699329
Position 11029: 0.0008176114736393185
Position 8375: 0.0008042667601019909
Position 5711: 0.0007657504673657806
Position 10095: 0.0007578854424074319
Position 15078: 0.0006923108047551683
Position 8043: 0.0006867418021108229
Position 9913: 0.0006548297339823185
Position 12204: 0.0006516124748355036
Position 511: 0.0005524990957927969
Position 3692: 0.0005488219612447861
Position 969: 0.0004303211466849108
Position 9093: 0.00042868647333614524
Position 234: 0.00035166840273128373
Position 866: 0.00033464108269059287
Position 8893: 0.0003183785993195575
Position 10267: 0.00029229971689829495
Position 532: 0.00028958863604854073
Position 852: 0.0002609120681306922
Position 3038: 0.00024697524566910027
Position 9690: 0.00024660454232788484
Position 384: 0.00023839245724518895
Position 283: 0.0002225492164036046
Position 1549: 0.0002013315705004674
Position 459: 0.00019237664147532193
Position 10552: 0.000162696317546509
Position 1311: 0.0001518708907661567
Position 3094: 0.00014007575454703372
Position 1554: 0.00013224290855491243
Position 19000: 0.00012926181068831315
Position 19004: 0.00012233893687678548
Position 514: 0.00012044033639657138
Position 254: 0.00010195094500260268
Position 9922: 9.441533021704594e-05
Position 411: 8.7604980516737e-05
Position 19480: 6.296090886182267e-05
Position 1080: 5.7252310658738826e-05
Position 381: 5.601976368314428e-05
Position 1575: 5.041064577513347e-05
Position 1529: 4.703855912693626e-05
Position 537: 4.3761773227811244e-05
Position 1898: 3.953273778379689e-05
Position 2892: 3.5972430188802455e-05
Position 567: 3.21637486453444e-05
Position 18392: 2.2933626132162457e-05
Position 84: 1.4897680355998397e-05
Position 945: 1.311809389623699e-05
Position 603: 1.2308163771223563e-05
Position 238: 1.0583361946071132e-05
Position 749: 7.308689588089718e-06
Position 18453: 5.850268318591222e-06
Position 194: 4.64033443797741e-06
Position 290: 2.871456427982552e-06
Position 41: 1.9463758716579417e-06
Position 202: 1.898452109107662e-06
Position 789: 1.776442489045429e-06
Position 825: 1.7550054133335677e-06
Position 205: 9.154912706223613e-07
Position 620: 8.4665216547756e-07
Position 931: 6.635128530397912e-07
Position 800: 6.439134440581692e-07
Position 876: 5.141957127039368e-07
Position 893: 3.775215124245394e-07
Position 939: 2.9214855617042677e-07
Position 828: 2.1633388147389035e-07
Position 9: 2.119264358691311e-07
Position 1179: 1.9592896030380602e-07
Position 1048: 1.9171955900307337e-07
Position 11194: 1.2726324950551916e-07
Position 1076: 1.0665212162365311e-07
Position 982: 9.658833527618018e-08
Position 11849: 6.756040059317557e-08
Position 1072: 3.8879283159718526e-08
Position 1067: 3.47317552629108e-08
Position 998: 3.006173012894526e-08
Position 61: 6.544862846106028e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 18242: 0.9901375185047115
Position 704: 0.9761274227888072
Position 10916: 0.9242237775839971
Position 9159: 0.8909480370346349
Position 7671: 0.8645705120819823
Position 10615: 0.8293968532693773
Position 6307: 0.8066360411334076
Position 17325: 0.6263161011068926
Position 8160: 0.5179164108143736
Position 9993: 0.4427511937755291
Position 5337: 0.3434483823682206
Position 22564: 0.30158914148271215
Position 14045: 0.18044753071931247
Position 12498: 0.1710157251528627
Position 19777: 0.16088681814968914
Position 14132: 0.13999511070592752
Position 3760: 0.10637759224274058
Position 3979: 0.09972723736838669
Position 23398: 0.08383581899124003
Position 5803: 0.08080477774784409
Position 14941: 0.07229434901020636
Position 14225: 0.06754631249207839
Position 10901: 0.06586351363067705
Position 7648: 0.06294977712583076
Position 20097: 0.061483740644229255
Position 14012: 0.06029659593259508
Position 18722: 0.059860905321767154
Position 22421: 0.05820051180265276
Position 7678: 0.05614518490040615
Position 22657: 0.05434142980479299
Position 8215: 0.04818457131008609
Position 21881: 0.046570475159790466
Position 21119: 0.04613548181400116
Position 5290: 0.04544000741208646
Position 5054: 0.04539992272716823
Position 20047: 0.040849022723828156
Position 15133: 0.03987571071309981
Position 6311: 0.0371016709453365
Position 3801: 0.03195497091315486
Position 21726: 0.03127491985823018
Position 22301: 0.030974363541488255
Position 3596: 0.02658222447074148
Position 8413: 0.024822420086018183
Position 20575: 0.022552473024010047
Position 16440: 0.021953703112380714
Position 17980: 0.02170595719908086
Position 22615: 0.020402749962311915
Position 8444: 0.01929484132058811
Position 313: 0.01890129939771543
Position 8209: 0.017982843292804796
Position 3815: 0.017690643408231975
Position 21515: 0.01704180072764152
Position 17735: 0.01683262743227307
Position 12280: 0.016761116401436495
Position 1446: 0.015608318407408455
Position 7909: 0.014790275966242447
Position 18000: 0.013076816427162758
Position 19942: 0.012454694045856881
Position 17919: 0.01170524272933464
Position 8947: 0.011565458637265866
Position 14219: 0.011454125570358084
Position 21477: 0.011413410318088239
Position 10395: 0.011147698782333822
Position 8892: 0.011101796625931741
Position 10040: 0.01052436278136188
Position 18884: 0.010032028426154525
Position 18216: 0.009716383749136076
Position 12454: 0.009522710567395433
Position 22288: 0.009504345955878239
Position 6240: 0.009275702294541685
Position 10012: 0.008274125363049506
Position 9162: 0.008190068706208158
Position 9974: 0.008006368605813465
Position 21675: 0.00793025419764999
Position 630: 0.007799787177103116
Position 8000: 0.007679077288928746
Position 21229: 0.007410453644946128
Position 9909: 0.00706179119298628
Position 4870: 0.007056531438920046
Position 8454: 0.0069528651533562165
Position 5652: 0.006781585323536134
Position 19345: 0.006128709388370081
Position 22326: 0.005943234744177164
Position 19693: 0.005880806844052066
Position 7417: 0.005604286739273949
Position 15401: 0.005099500229827137
Position 7624: 0.005080863699695135
Position 21919: 0.004996631677505013
Position 23483: 0.004853231952280579
Position 7949: 0.004782274113350282
Position 9949: 0.004644191145960601
Position 20616: 0.004631759511454311
Position 14049: 0.004519448779310219
Position 21370: 0.004515802401666938
Position 6194: 0.00447117845590345
Position 8736: 0.004211085536273394
Position 3598: 0.004103320640108432
Position 22989: 0.0038889387686548223
Position 7683: 0.003776809452525023
Position 14882: 0.003590911952721803
Position 3351: 0.0034425610745803725
Position 21402: 0.0033517712618221515
Position 20243: 0.003264736940109117
Position 11730: 0.0032627155528547154
Position 15148: 0.0032486601862959028
Position 3332: 0.0031780140278954544
Position 3011: 0.0029999529938119964
Position 9799: 0.0029995539412178544
Position 8754: 0.002954738191660192
Position 2076: 0.0027720772640180726
Position 9509: 0.0027398498729648466
Position 10655: 0.0025807986935210817
Position 12423: 0.0025640566024652473
Position 19187: 0.002455120183989937
Position 4700: 0.0023709321414745574
Position 20390: 0.0023273097167879698
Position 3399: 0.0022833972681916485
Position 12178: 0.002276881079729398
Position 5163: 0.0022629572800885525
Position 6760: 0.0022314722682628702
Position 20303: 0.002157210309866292
Position 21237: 0.0020859515103361474
Position 3384: 0.002083025585252781
Position 8077: 0.002018268049509382
Position 8268: 0.001981109933267187
Position 18640: 0.0019475781118409516
Position 6532: 0.001936519457883846
Position 618: 0.001894603446307087
Position 1057: 0.0018898881076574686
Position 6314: 0.0018257874152092252
Position 12426: 0.0018244255262972599
Position 10676: 0.0018234675156084375
Position 10928: 0.0017517835663390746
Position 9318: 0.0017282938536414849
Position 359: 0.0016607872466100663
Position 8562: 0.0015985352037114315
Position 10050: 0.0015474494941055948
Position 17015: 0.001542973500395319
Position 851: 0.0015426177964243525
Position 18814: 0.0015411674007446672
Position 12360: 0.0015070565751298167
Position 1367: 0.0014499681042546442
Position 14510: 0.0014402243381595138
Position 789: 0.0014300588504057466
Position 12080: 0.0013983820182442953
Position 5812: 0.0013505145582898043
Position 20520: 0.0012776724837557521
Position 1886: 0.0012552010671720488
Position 10934: 0.0012437010891442513
Position 7901: 0.0012422791386236356
Position 6279: 0.0012419670972130922
Position 4985: 0.0011704232571483457
Position 2310: 0.0011577077365980848
Position 8489: 0.0010504563371348625
Position 9355: 0.0010194595015759636
Position 7983: 0.001005889721278273
Position 7942: 0.0010038348086802782
Position 8465: 0.000957311208765915
Position 8421: 0.0009144772764766927
Position 18482: 0.0008887276823672564
Position 8246: 0.0008867673422031181
Position 2530: 0.0007964582362670243
Position 10890: 0.0007827309642746725
Position 8499: 0.0007693799758722546
Position 8222: 0.0007387306183563258
Position 9912: 0.0007313601869894051
Position 660: 0.0007296953515092834
Position 2545: 0.0007105210764912364
Position 3238: 0.0007074610498920131
Position 11634: 0.0007043423318732064
Position 3520: 0.0006538992524725589
Position 15170: 0.0006451778896354505
Position 8231: 0.0005956581347607373
Position 11685: 0.0005687506981862394
Position 8583: 0.0005558084235421083
Position 640: 0.0005542166906025647
Position 9372: 0.0005195933548705709
Position 20107: 0.0004938926938760099
Position 18635: 0.00048633657637681463
Position 8779: 0.00045258199557207326
Position 2477: 0.00040851143093486523
Position 6218: 0.00040813275026391427
Position 1168: 0.0003853064211209023
Position 419: 0.00038096252836715156
Position 10925: 0.000371498729904138
Position 19063: 0.00034922681411419273
Position 12605: 0.00034700461558066396
Position 3292: 0.0003446637728563024
Position 20672: 0.000328223402719412
Position 657: 0.00031132123167341546
Position 18678: 0.00031111984422925264
Position 3525: 0.00029690367609828174
Position 6667: 0.00029137394325042074
Position 6613: 0.0002781375949300801
Position 279: 0.00025426311420613745
Position 9811: 0.00024770865918816886
Position 19796: 0.00022896473139788454
Position 9628: 0.00022778438862071967
Position 4796: 0.00022666157693108186
Position 7863: 0.0002136126065698693
Position 7954: 0.00020922777259705042
Position 9417: 0.00020751004478829552
Position 11383: 0.0001948279452273971
Position 825: 0.00019255518456528915
Position 425: 0.00018428965169904406
Position 804: 0.00018355433373594968
Position 7873: 0.00017944820003989233
Position 11580: 0.0001787768141980603
Position 4031: 0.00017384955431640707
Position 8009: 0.00016207129035418128
Position 3637: 0.00013120104123125396
Position 13938: 0.00013023030103437484
Position 3482: 0.00012972149828853054
Position 643: 0.00012644734581794713
Position 3416: 0.00012529922779880984
Position 3559: 0.00012239330607774138
Position 11553: 0.00011688439966107153
Position 2017: 0.00011315008440177071
Position 20009: 0.00011108471593260383
Position 18798: 0.0001031711628293385
Position 3396: 9.821146328520833e-05
Position 18836: 9.534702418739626e-05
Position 2193: 9.422975730659165e-05
Position 124: 9.357748454443813e-05
Position 11481: 8.914182661216762e-05
Position 282: 8.153493967937077e-05
Position 1197: 7.133497818848273e-05
Position 2365: 6.542709625850487e-05
Position 11468: 5.9805406328009746e-05
Position 12025: 5.883554815221626e-05
Position 234: 5.407145801575699e-05
Position 12069: 5.2061126305535714e-05
Position 121: 5.1972215418439485e-05
Position 2934: 4.950805688723211e-05
Position 800: 4.726318841456315e-05
Position 18898: 4.608992848009231e-05
Position 399: 4.3408385226622406e-05
Position 2834: 3.542594547850157e-05
Position 205: 3.508204925986254e-05
Position 3143: 3.2196251740989696e-05
Position 324: 2.9237719398798133e-05
Position 716: 2.8341868560839027e-05
Position 1003: 2.8303092099124317e-05
Position 1821: 2.800951186943957e-05
Position 3082: 2.525430155313482e-05
Position 733: 2.381746508453224e-05
Position 884: 2.2922409752097742e-05
Position 18742: 2.2503553132480507e-05
Position 2697: 2.1794343854660784e-05
Position 874: 2.12576991080592e-05
Position 1717: 2.028818965447033e-05
Position 806: 2.0092601259568504e-05
Position 1504: 1.8797020540016973e-05
Position 968: 1.4735550932046737e-05
Position 501: 1.3884422978357703e-05
Position 1042: 1.3509518874610459e-05
Position 813: 1.2401844888882447e-05
Position 1866: 1.1413139320779626e-05
Position 1106: 1.0568379038658922e-05
Position 848: 1.0218634999790429e-05
Position 2892: 8.967208960807829e-06
Position 567: 8.45854894611358e-06
Position 1247: 7.986941506946343e-06
Position 118: 4.907031207194676e-06
Position 1063: 4.8684282998074825e-06
Position 1076: 4.615848482267114e-06
Position 14906: 4.424867997486776e-06
Position 863: 3.4355382166509483e-06
Position 1084: 3.341755564734591e-06
Position 11737: 3.0375808934562335e-06
Position 11659: 2.36109195977693e-06
Position 3897: 1.9664558943313652e-06
Position 212: 1.8947269703636578e-06
Position 727: 1.7172608025115092e-06
Position 249: 1.441360010648273e-06
Position 431: 1.1207710402731807e-06
Position 9391: 1.061917319168395e-06
Position 254: 9.690347108897387e-07
Position 865: 8.070548574168576e-07
Position 740: 5.055316347893158e-07
Position 746: 4.7254131078428687e-07
Position 584: 4.314447882742784e-07
Position 8335: 3.287379058719549e-07
Position 893: 3.2479140078261353e-07
Position 949: 3.1085365476945635e-07
Position 514: 2.9062134352714565e-07
Position 79: 1.9647783989678024e-07
Position 890: 1.5290486075920466e-07
Position 818: 1.4364623279375948e-07
Position 749: 1.1396057579644892e-07
Position 11143: 9.253907404613022e-08
Position 876: 8.694230641323836e-08
Position 590: 8.539452058849521e-08
Position 756: 4.760137215852298e-08
Position 753: 4.259195010605708e-08
Position 718: 3.623806925320603e-08
Position 912: 3.5926322064627076e-08
Position 975: 2.3571238811836865e-08
Position 11521: 8.775457891530611e-09
Position 511: 1.8481044807627052e-09
Position 915: 9.15422865726452e-10
Position 247: 8.554622751139801e-10
Position 132: 6.678094477253658e-10
Position 11165: 4.692306588004689e-10
Position 537: 3.7685698309127457e-10
Position 152: 1.458811850036317e-10
Position 141: 4.872659279619251e-12
Position 96: 4.35307642536723e-12
