Gene = Tmie
Position 581: 3.7879815671134145e-06
Position 545: 3.041181712354798e-06
Position 1133: 2.5942375492874307e-06
Position 308: 7.356893315252762e-07
Position 714: 3.6538331349530655e-07
Position 15: 3.0761497251645645e-07
Position 9446: 2.76789774919297e-07
Position 697: 2.1331438708795884e-07
Position 381: 1.37278299368654e-07
Position 321: 7.125844086819778e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 9364: 0.9995371639939699
Position 13155: 0.881706579548098
Position 12515: 0.75243311855575
Position 12769: 0.5686815734204843
Position 6686: 0.37840665506702764
Position 10931: 0.3163883342579052
Position 3148: 0.22427374145355145
Position 12014: 0.11036846791897109
Position 2331: 0.10716780451435085
Position 11095: 0.0941825547880055
Position 6892: 0.0785004781322065
Position 7436: 0.06607054691454128
Position 4273: 0.05379124140152251
Position 3642: 0.04660506197263533
Position 10704: 0.04087185314276814
Position 3358: 0.03968753604880736
Position 9992: 0.037921021175634353
Position 13567: 0.036055186743435906
Position 4095: 0.033253561776069356
Position 11159: 0.03126266030888798
Position 5742: 0.02422900573154964
Position 6187: 0.022736136830892806
Position 12037: 0.020750758549045862
Position 6014: 0.019272724044336446
Position 9828: 0.01898907690611669
Position 6011: 0.018281646866777777
Position 13538: 0.016808898755322113
Position 11100: 0.015093836978177835
Position 12218: 0.013866709042080008
Position 5608: 0.01251903595264042
Position 3575: 0.011194252648083176
Position 2407: 0.010590260835956652
Position 2427: 0.009768797598735945
Position 13157: 0.009312859347351864
Position 4401: 0.007849736682460131
Position 10749: 0.0069292335951050485
Position 4422: 0.006420229580839036
Position 14346: 0.006162919121527777
Position 13503: 0.0061063258494694446
Position 13984: 0.006038265710050242
Position 8441: 0.006022061569676022
Position 735: 0.005608967562966782
Position 14135: 0.004839375669131633
Position 877: 0.004258701655134109
Position 10882: 0.0041992523162575675
Position 2388: 0.004025550424353319
Position 10836: 0.003504455695073026
Position 4575: 0.003329702407957872
Position 11442: 0.003268835148522755
Position 3104: 0.0026571534759247954
Position 4442: 0.002604783464450265
Position 2193: 0.0025723942404972493
Position 14113: 0.0024206076415039446
Position 2300: 0.0024190659062488487
Position 3401: 0.002404794289378293
Position 2274: 0.0023907176777276692
Position 4166: 0.0023433988222076947
Position 3695: 0.0022228988353188792
Position 12710: 0.0022214958986898014
Position 12408: 0.001895216790150442
Position 11196: 0.0017122317941406452
Position 9852: 0.001638013590575501
Position 9942: 0.001500376317570089
Position 10736: 0.001468852166884692
Position 13031: 0.001447005117072466
Position 11785: 0.001427624073283259
Position 13965: 0.0013795304246112855
Position 2451: 0.0013343902269255235
Position 14285: 0.00132085604189072
Position 599: 0.001196874845559069
Position 5364: 0.001189375904240755
Position 11881: 0.0010032921463626685
Position 11472: 0.0009830865737870335
Position 764: 0.0008017015604950612
Position 2628: 0.00079845113572863
Position 9971: 0.0007399160667595872
Position 2974: 0.0006250470922945092
Position 9648: 0.0005951039574082862
Position 9747: 0.000574860888340482
Position 1218: 0.0005497999650212284
Position 3317: 0.0005033641299420474
Position 616: 0.0003821325893368889
Position 9574: 0.0003042318303996428
Position 9318: 0.00028316086086593563
Position 3354: 0.00028087815483208365
Position 14366: 0.0002774800585954946
Position 10979: 0.0002375470051289479
Position 1571: 0.00022028036214956787
Position 9520: 0.00020898638348476793
Position 9968: 0.00019048591429463444
Position 10277: 0.0001646383050800008
Position 2466: 0.00015740708764095589
Position 2125: 0.00014403883443511606
Position 316: 0.0001387685521343899
Position 2241: 0.0001343275169971906
Position 394: 0.00012883923972428828
Position 1644: 0.0001280629524552857
Position 745: 0.0001248526013659356
Position 11059: 0.00011095056606337587
Position 2204: 0.0001058660030947372
Position 140: 9.270599670164637e-05
Position 423: 7.140428872165566e-05
Position 1126: 6.059248545257763e-05
Position 9601: 5.7344774039211014e-05
Position 281: 5.121688642584079e-05
Position 671: 4.6171543330408926e-05
Position 573: 3.7470335654130065e-05
Position 3374: 3.680045592934967e-05
Position 1214: 3.6719515123055084e-05
Position 12018: 3.4506188535167226e-05
Position 766: 3.383359951896144e-05
Position 321: 2.8742251302469384e-05
Position 2208: 2.7790229890852004e-05
Position 203: 2.4031980149366174e-05
Position 1248: 2.3305956821880168e-05
Position 1472: 2.0310176999529918e-05
Position 3166: 1.819158244304855e-05
Position 1455: 4.301460685348298e-06
Position 1513: 4.2180052216385725e-06
Position 1617: 3.0059861313225284e-06
Position 1517: 2.7658784429523945e-06
Position 694: 2.5485766052357223e-06
Position 904: 2.540926779214821e-06
Position 883: 2.1656366875419692e-06
