Gene = Cyp51
Position 2047: 8.015378516011957e-05
Position 12740: 8.008621971562062e-05
Position 4791: 8.000777417208602e-05
Position 715: 7.225146932697276e-05
Position 980: 6.654961669309999e-05
Position 188: 6.185890780246436e-05
Position 1246: 6.142259030801494e-05
Position 2576: 5.788951860899348e-05
Position 3265: 5.761334668118561e-05
Position 1279: 5.686816693639294e-05
Position 4989: 5.464164656001486e-05
Position 3500: 5.1603003962686455e-05
Position 6142: 5.104379373589421e-05
Position 3088: 4.984559164021589e-05
Position 1074: 4.701803396112285e-05
Position 18708: 4.551156450286957e-05
Position 1232: 4.379688382782242e-05
Position 3350: 4.2087170954880594e-05
Position 2217: 4.058905498714359e-05
Position 508: 3.6548834763543266e-05
Position 2912: 3.027840945617903e-05
Position 280: 2.7561640649659244e-05
Position 18037: 2.6871499176738584e-05
Position 17936: 2.2849197053324617e-05
Position 610: 1.8267887877146157e-05
Position 427: 1.7951095003608067e-05
Position 495: 1.574760602862592e-05
Position 5597: 1.4018653285595413e-05
Position 7889: 1.3849214896960623e-05
Position 7688: 1.32269944054832e-05
Position 325: 1.2250839478627903e-05
Position 5901: 1.0558515071774479e-05
Position 1114: 7.660085258033668e-06
Position 6777: 7.190719306682871e-06
Position 3036: 7.051801192918607e-06
Position 14295: 6.06805896623841e-06
Position 222: 5.855686550987784e-06
Position 2162: 4.409183189742039e-06
Position 156: 3.845545031427215e-06
Position 1965: 3.3598026558382136e-06
Position 207: 3.0528461571309723e-06
Position 12730: 2.836501187288895e-06
Position 2536: 2.6408818558302286e-06
Position 2662: 2.3886575225718493e-06
Position 14490: 2.3839291418537066e-06
Position 12963: 1.889390042051128e-06
Position 6964: 1.8782216688049611e-06
Position 162: 1.7557709830113598e-06
Position 2593: 1.7118908433634362e-06
Position 244: 1.6860726910581441e-06
Position 2231: 1.6006711913742932e-06
Position 318: 1.5326815435560147e-06
Position 14333: 1.3850018299914602e-06
Position 14110: 1.283914390488475e-06
Position 228: 7.768447130478565e-07
Position 173: 5.43668718917105e-07
Position 2747: 4.143225886344432e-07
Position 4321: 2.78610813134873e-07
Position 136: 2.686692081975014e-07
Position 1994: 6.009691720402262e-08
Position 1565: 5.2327871737334616e-08
Position 2079: 4.765010295907799e-08
Position 1500: 4.4603648902248154e-08
Position 4259: 3.5770299172500604e-08
Position 1885: 2.652527267064067e-08
Position 1899: 2.6330990331030613e-08
Position 1942: 1.8452789744586405e-08
Position 880: 1.4925424081882492e-08
Position 1379: 1.1264049113370769e-08
Position 1550: 1.1157028998310308e-08
Position 4849: 8.229787580695881e-09
Position 1505: 3.675713695675012e-09
Position 1486: 2.9710696637675416e-09
Position 175: 3.356496424107406e-10
Position 866: 1.1489965341265078e-10
Position 1948: 6.23932419706588e-12
