Gene = Nrgn
Position 1713: 3.371543032398211e-05
Position 2106: 2.9765524755162674e-05
Position 222: 2.951804660517273e-05
Position 257: 2.100059042829737e-05
Position 162: 2.0957486086514806e-05
Position 1032: 1.9706241189747022e-05
Position 2047: 1.9460147290519554e-05
Position 1862: 1.8991463558040774e-05
Position 1274: 1.8286058105616897e-05
Position 894: 1.6733784942771416e-05
Position 1232: 1.568467628913294e-05
Position 2368: 1.5610966023045426e-05
Position 703: 1.544452297423178e-05
Position 330: 1.5420967563602255e-05
Position 464: 1.4536481580747068e-05
Position 2030: 1.4535029706914399e-05
Position 1993: 1.437214400881428e-05
Position 2221: 1.1940069468542727e-05
Position 1215: 1.153159980788604e-05
Position 2442: 1.0187517123773105e-05
Position 805: 9.525802653011812e-06
Position 1907: 7.491874843900959e-06
Position 591: 7.36577182156123e-06
Position 1902: 7.02199840910045e-06
Position 903: 6.340346958337225e-06
Position 1286: 5.9029622409146926e-06
Position 1738: 4.953109229180871e-06
Position 1162: 4.763613397197614e-06
Position 986: 3.916771573826093e-06
Position 677: 3.9023378251971336e-06
Position 657: 2.9783332944729097e-06
Position 220: 2.576533228129229e-06
Position 335: 2.5005332124519266e-06
Position 967: 2.3714566082328034e-06
Position 169: 2.3529425083192996e-06
Position 976: 2.2929970624957845e-06
Position 537: 2.1448695501729864e-06
Position 236: 2.0544109527576363e-06
Position 134: 1.952070630725059e-06
Position 109: 1.6466511678050591e-06
Position 275: 1.5167173236982686e-06
Position 865: 1.4678255147765701e-06
Position 213: 1.3629151712634323e-06
Position 618: 1.240883645951971e-06
Position 639: 1.1814360030990659e-06
Position 1058: 9.378260904939737e-07
Position 183: 7.681255143652484e-07
Position 872: 4.949091789107775e-07
Position 650: 3.754069553640399e-07
Position 623: 3.6388554950900816e-07
Position 215: 3.3833953940240097e-07
Position 218: 2.227023798809906e-07
Position 532: 1.2156535131252678e-07
Position 458: 1.1222399742292662e-07
Position 480: 1.1174360751707549e-07
Position 577: 6.329464462812511e-08
Position 433: 5.0280081875535064e-08
Position 437: 2.2131738601803683e-08
Position 185: 1.610758370154327e-08
Position 81: 1.5986885360537532e-08
Position 1160: 1.5767239946142835e-08
Position 201: 1.4692155889857353e-08
Position 2649: 5.873953698536171e-09
Position 688: 4.009448150826824e-09
Position 446: 3.0441218962936157e-09
Position 77: 2.6354032042700982e-09
Position 389: 1.838684088386492e-09
Position 405: 1.8078026650938305e-09
Position 1425: 1.567688101911849e-09
Position 372: 1.0566786148232506e-09
Position 193: 5.335520214892805e-10
