Gene = Aasdhppt
Position 12697: 0.004805502936954368
Position 5313: 0.004146575937253778
Position 491: 0.0037278334219711827
Position 8060: 0.0036508902374084644
Position 9797: 0.0036127687872602437
Position 8191: 0.0035287247685362646
Position 8662: 0.003448492849138509
Position 7829: 0.003408646952469958
Position 12757: 0.003103808146601876
Position 631: 0.002986298455131555
Position 9222: 0.002586321092516175
Position 9424: 0.0024778972521943177
Position 3074: 0.0023410048494095998
Position 12921: 0.0023288682282256333
Position 8989: 0.002261165104330834
Position 2128: 0.0022009720816450144
Position 11249: 0.002161313331901552
Position 12428: 0.0017569466628502511
Position 3012: 0.0016077094681535436
Position 725: 0.0012631622143273779
Position 1735: 0.0011081615159360871
Position 7202: 0.0009948490402808916
Position 8645: 0.0009894414007564421
Position 7510: 0.0009564568811048965
Position 1171: 0.0009527124937692353
Position 13372: 0.0009505494697277139
Position 10269: 0.0008789392575954742
Position 8039: 0.0008375648979687504
Position 7318: 0.0008245169862023967
Position 7579: 0.0006661647307917233
Position 465: 0.0006457648599742101
Position 10573: 0.0006306351615177431
Position 7167: 0.0005900008245808317
Position 8774: 0.0004697986622963655
Position 2436: 0.0004234032458173894
Position 511: 0.0003903165561742848
Position 8587: 0.00037826448760788664
Position 11599: 0.00035461800229246663
Position 488: 0.0003502296215208139
Position 7391: 0.0003031564239430207
Position 8439: 0.0002888568193016847
Position 7067: 0.00028668990162838357
Position 11420: 0.00027118051153036775
Position 11300: 0.00022942467170266584
Position 2813: 0.00017850863859399566
Position 1032: 0.00017020582412271548
Position 8795: 0.0001656946209426658
Position 8563: 0.0001601502193400752
Position 1125: 0.00014580149684047938
Position 7322: 0.00010958016158447711
Position 7411: 9.647467823453017e-05
Position 8736: 9.017140139552716e-05
Position 153: 6.819897194039415e-05
Position 637: 5.079113427015755e-05
Position 2140: 4.3918535982575877e-05
Position 2408: 3.841603924110107e-05
Position 1085: 3.5831900516272705e-05
Position 713: 3.2562396102918434e-05
Position 508: 3.0471650690448642e-05
Position 982: 2.1027954382568313e-05
Position 204: 1.8227259713782222e-05
Position 8953: 1.7795866481811453e-05
Position 621: 1.4994887877254172e-05
Position 159: 1.4491853839050233e-05
Position 10102: 1.3520754484368883e-05
Position 165: 9.076756464195403e-06
Position 10606: 6.191546631466003e-06
Position 468: 4.33963343408164e-06
Position 817: 3.7890937684490296e-06
Position 6635: 3.732959692789049e-06
Position 1648: 3.430026948471525e-06
Position 168: 2.8073045582746017e-06
Position 967: 2.7615072556334073e-06
Position 116: 2.7183784778493545e-06
Position 208: 1.6069707502082558e-06
Position 7145: 9.119320306221142e-07
Position 320: 4.762442560892263e-07
Position 240: 4.721790263576778e-07
Position 1353: 3.513778860674352e-07
Position 1001: 3.052433093397656e-07
Position 831: 2.780812468378433e-07
Position 760: 2.634035269721889e-07
Position 515: 1.9871617322354098e-07
Position 8048: 1.9250493462376466e-07
Position 1194: 1.9229234318302062e-07
Position 121: 1.0695625787706154e-07
Position 292: 9.222559203985813e-08
Position 222: 8.983322782918685e-08
Position 162: 6.631809354074383e-08
Position 180: 2.7233175563827947e-08
Position 301: 1.5523017775745706e-08
Position 357: 1.0797767311163268e-08
Position 336: 4.682259297118213e-09
Position 739: 3.4122333505403464e-09
Position 405: 1.8025903485475759e-09
Position 371: 1.7878480424494075e-09
Position 773: 1.3184731415417352e-09
