Gene = Uspl1
Position 2589: 0.01874625561549862
Position 717: 0.01740331907454309
Position 19227: 0.01738448717815451
Position 30491: 0.01688722135767548
Position 21947: 0.01682551539460813
Position 27100: 0.01622434931690758
Position 29148: 0.016016081315776354
Position 820: 0.014720889619972512
Position 19291: 0.013787319466279636
Position 7678: 0.013217384956081367
Position 18064: 0.01293519286514903
Position 19588: 0.012701129029288584
Position 20791: 0.012072555014668886
Position 649: 0.011314959508057791
Position 19668: 0.010673946381038284
Position 15315: 0.010512227224052132
Position 30009: 0.01025511201616528
Position 19208: 0.009969132772390778
Position 1615: 0.009854950914015803
Position 6301: 0.009737055950404793
Position 3168: 0.008723184840371894
Position 17986: 0.008640685043887632
Position 6513: 0.008594254842168044
Position 16073: 0.00856311335303457
Position 28149: 0.008358371211343878
Position 1942: 0.008124824181433645
Position 6158: 0.007912424867052428
Position 20253: 0.007868590411926658
Position 4720: 0.007649599762289542
Position 20300: 0.0075900449046015644
Position 21071: 0.00750083815937173
Position 29977: 0.007440258522642885
Position 25715: 0.007132690318569239
Position 21917: 0.006255232634334444
Position 15850: 0.0061643943519147735
Position 30276: 0.005809509371247093
Position 21703: 0.0056916320569145055
Position 4878: 0.005358377340588087
Position 19135: 0.005172685944186792
Position 1795: 0.0051693219242818274
Position 2502: 0.004971601852759845
Position 391: 0.004902918106074074
Position 7195: 0.004834518975343089
Position 2673: 0.00473768263239014
Position 3188: 0.0046595629558705744
Position 702: 0.004194369759410718
Position 20203: 0.0038904885708491255
Position 2321: 0.003770896804792856
Position 29304: 0.0037224288602979876
Position 29604: 0.0035458732797451005
Position 1050: 0.003423225537607602
Position 20241: 0.003248393162106397
Position 1068: 0.003222824660071017
Position 17882: 0.003160075622918382
Position 29869: 0.003112079079625179
Position 359: 0.00296507943060095
Position 987: 0.0028929814182822133
Position 4818: 0.002611085316978804
Position 18005: 0.0024022332325570974
Position 992: 0.0023281476975267946
Position 456: 0.002325920425085985
Position 2549: 0.002263722097415758
Position 18073: 0.002262390016152279
Position 26989: 0.0021966445209935653
Position 19238: 0.0021026547810744224
Position 6069: 0.0020917480228321034
Position 21130: 0.0019788621421393754
Position 21034: 0.001941611166335889
Position 3449: 0.0018566709886765687
Position 6147: 0.0018526522785672368
Position 20804: 0.001789052143147174
Position 21178: 0.0017406232094866764
Position 27801: 0.0016637637671744446
Position 19273: 0.0016475829444138465
Position 4979: 0.0016436729703576281
Position 680: 0.001594640796924128
Position 21107: 0.0015581962312788326
Position 27834: 0.0015267167579968845
Position 29267: 0.0014357926076630917
Position 19384: 0.0013938875233167232
Position 2192: 0.001368406455447575
Position 29073: 0.0013553531725115917
Position 402: 0.001248323421167595
Position 20468: 0.00119023365289765
Position 19553: 0.0011217875644309594
Position 4746: 0.0011016462904277183
Position 2525: 0.0010821678367023907
Position 1984: 0.001026483861140464
Position 3834: 0.000902765729717943
Position 30077: 0.0008933961728422703
Position 16997: 0.0008220926857665403
Position 2263: 0.0008160366980434679
Position 28837: 0.0007925948811052444
Position 5258: 0.0007560248036154162
Position 597: 0.0006923271969530179
Position 18070: 0.0006556750021381171
Position 1127: 0.0005952962479680723
Position 17937: 0.0005688458174559723
Position 6335: 0.0005209054111278791
Position 621: 0.0005009070966521707
Position 1440: 0.0004316448055440084
Position 1489: 0.0004048762699638525
Position 20511: 0.00038284181213772743
Position 5033: 0.00037989471678874634
Position 4958: 0.00037634697468101174
Position 4656: 0.0003627440226620837
Position 1149: 0.00036209425722566615
Position 19792: 0.00035415251005671555
Position 1679: 0.00035413070423674615
Position 905: 0.00034233581452007057
Position 29558: 0.00032886132719647825
Position 3751: 0.0003200418031873726
Position 521: 0.0002869689925663932
Position 2062: 0.00023426588458966006
Position 4376: 0.00023425571917450814
Position 29471: 0.00023421732157738107
Position 20049: 0.00022951707166171082
Position 4428: 0.00020861209153060945
Position 365: 0.00020397190217691946
Position 18106: 0.000201944948956604
Position 20161: 0.00018804075127279473
Position 4379: 0.00018253998673095352
Position 434: 0.00018103923332789756
Position 25316: 0.0001375538962687368
Position 560: 0.00013743748862514652
Position 25320: 0.00013635591419960125
Position 378: 0.00013247941280814787
Position 1508: 0.0001244758074156125
Position 465: 0.00011675567849914321
Position 328: 0.00011580213298774202
Position 458: 0.00010828568554072488
Position 425: 0.00010046073516339709
Position 4600: 9.966055848334559e-05
Position 526: 9.743635732250562e-05
Position 14918: 9.657504738897176e-05
Position 14941: 9.639626942162737e-05
Position 30013: 9.379037356015054e-05
Position 21174: 9.035592721948935e-05
Position 4732: 8.388917942828653e-05
Position 5262: 7.565586758452399e-05
Position 21389: 6.744233649172878e-05
Position 344: 6.571598024357642e-05
Position 410: 6.226209056094372e-05
Position 1163: 5.9160546493610154e-05
Position 4447: 5.715639701926784e-05
Position 337: 5.6553756643047634e-05
Position 580: 5.581412621533385e-05
Position 20139: 5.347788599025509e-05
Position 5227: 5.118054104546759e-05
Position 651: 5.088545473678748e-05
Position 656: 4.873913590510586e-05
Position 20372: 4.668296806695728e-05
Position 24798: 4.45355524720403e-05
Position 4326: 4.2763035662129984e-05
Position 4092: 4.14831482602225e-05
Position 1361: 3.7324740642670793e-05
Position 1023: 3.6494102405036565e-05
Position 3576: 3.0055083079602418e-05
Position 844: 2.9876241909501084e-05
Position 1032: 2.2758758389607866e-05
Position 1229: 2.1992063715443775e-05
Position 372: 2.0681286392997554e-05
Position 29367: 1.9803793589417342e-05
Position 25966: 1.9715092467228617e-05
Position 658: 1.697718640771714e-05
Position 21422: 1.2351122429466588e-05
Position 412: 8.755410462844916e-06
Position 17068: 8.550839518001155e-06
Position 4396: 5.533053320796045e-06
Position 4088: 5.162294493652966e-06
Position 4019: 4.765882350214947e-06
Position 1174: 4.713662741314305e-06
Position 175: 3.711956955271695e-06
Position 1738: 3.2218735784421792e-06
Position 251: 2.9331779535122937e-06
Position 28637: 1.894820560106284e-06
Position 278: 1.5650684493283117e-06
Position 226: 1.4297978923330468e-06
Position 232: 1.4251146720290867e-06
Position 4230: 1.40560208250244e-06
Position 229: 1.126522942370204e-06
Position 427: 1.107351340764655e-06
Position 1027: 1.0926639946365971e-06
Position 4318: 1.0834813458615982e-06
Position 20327: 9.633940081665813e-07
Position 1695: 8.874131859890803e-07
Position 139: 6.950079872726937e-07
Position 4128: 6.936085487401242e-07
Position 1276: 4.887199551504902e-07
Position 97: 3.6689163471360204e-07
Position 436: 3.2490009342252616e-07
Position 20211: 3.155771617712783e-07
Position 123: 2.1543897670016783e-07
Position 192: 1.4542552441175557e-07
Position 5016: 1.406671435874088e-07
Position 4892: 9.970409659762633e-08
Position 275: 1.759602862693512e-08
Position 148: 4.6376803610235545e-09
Position 245: 4.440015492252593e-09
Position 136: 4.054019048436167e-09
Position 255: 3.4214270514923175e-09
Position 296: 2.811828720780755e-09
Position 121: 2.6072975108517803e-09
Position 204: 1.0947581475141962e-09
Position 199: 4.324849366777343e-10
