Gene = Arpin
Position 3573: 0.0011404386291261346
Position 797: 0.0010471721744213763
Position 5688: 0.0009349065372277722
Position 1229: 0.0008830067478903148
Position 4001: 0.0008776996978745262
Position 1037: 0.0008502700499933855
Position 214: 0.0008468431113942878
Position 5047: 0.0008185969345577354
Position 3050: 0.0008153791271042776
Position 1267: 0.0008001595835957226
Position 2594: 0.0007397885864957386
Position 7785: 0.000618481903175433
Position 7961: 0.0006136442870522412
Position 3243: 0.0006133312736446027
Position 1664: 0.0005488898802844152
Position 7806: 0.0005466871855018127
Position 5593: 0.0005163914774111298
Position 1259: 0.0005105137483706908
Position 8199: 0.00046904650696817846
Position 612: 0.0004460751917200338
Position 970: 0.0003990241744657357
Position 2569: 0.0002752113132540602
Position 1390: 0.0002050256970479567
Position 77: 0.00019825060700513034
Position 230: 0.000196112853562631
Position 510: 0.00019108464195521016
Position 1274: 0.00018121034375520337
Position 3911: 0.00016793625724976935
Position 836: 0.00015141154241267882
Position 1021: 0.00013046044597624234
Position 8667: 0.00012456909734028513
Position 1338: 0.00011202568236737914
Position 1055: 9.270209465123938e-05
Position 811: 8.036295193058763e-05
Position 4841: 5.7153789682837404e-05
Position 221: 5.216317031507233e-05
Position 533: 3.9708667539779665e-05
Position 434: 3.7632046385254986e-05
Position 3708: 3.218582230141734e-05
Position 492: 2.5467804094865404e-05
Position 8231: 2.4536910926710934e-05
Position 804: 2.1229608113618885e-05
Position 281: 2.118849482119547e-05
Position 725: 1.5293286961681482e-05
Position 23: 1.2858848807227924e-05
Position 542: 1.172734239048059e-05
Position 157: 1.0712328375595646e-05
Position 1128: 1.0630848490582658e-05
Position 1156: 1.009529647947525e-05
Position 1005: 8.59210064854614e-06
Position 106: 7.467472154774539e-06
Position 1124: 7.445756183824764e-06
Position 48: 6.87457416680207e-06
Position 291: 5.825681394423788e-06
Position 357: 5.5973684729940854e-06
Position 8235: 4.88206255225827e-06
Position 368: 4.535312318245554e-06
Position 333: 4.384760127056453e-06
Position 284: 4.114639316713263e-06
Position 808: 3.9054303185281615e-06
Position 248: 3.467878946644528e-06
Position 958: 2.71881922134386e-06
Position 1052: 2.5110132556317033e-06
Position 437: 1.6163133586367478e-06
Position 540: 1.4155861665504745e-06
Position 403: 5.884632332771403e-07
Position 4104: 1.705909887310683e-07
Position 6: 1.2762800183323464e-07
Position 3712: 9.528089654094742e-09
Position 570: 7.936033393002845e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7569: 0.9892388594127132
Position 3480: 0.9675326741663872
Position 8508: 0.7620841651974093
Position 5653: 0.7403344285337428
Position 1422: 0.25390762118540827
Position 5336: 0.24806515172824306
Position 3272: 0.22757707046510828
Position 3289: 0.11711355948471631
Position 6980: 0.11279781869846742
Position 4955: 0.10286904041617971
Position 884: 0.09835107043317232
Position 3874: 0.09498948207419208
Position 9238: 0.07701461897588781
Position 9677: 0.07337192497186766
Position 3137: 0.0695961347826381
Position 3346: 0.06492159598402861
Position 5697: 0.05665212010650508
Position 5427: 0.05321358834768983
Position 1228: 0.041838225436341345
Position 8097: 0.03394427727915509
Position 6345: 0.03275928193889608
Position 2506: 0.031808272280397246
Position 7858: 0.02996479749005611
Position 6348: 0.02696836716781082
Position 5680: 0.025725144746128352
Position 1382: 0.02497228222486315
Position 8756: 0.023774841597275536
Position 9514: 0.021973980255139747
Position 3973: 0.020224042800292042
Position 9478: 0.0180526809474204
Position 6248: 0.017382474780020078
Position 758: 0.014588771042891939
Position 8169: 0.012467034653485795
Position 8276: 0.012298997509589094
Position 3406: 0.012290961183442415
Position 5174: 0.011358044846269504
Position 2554: 0.011063101054674241
Position 2947: 0.0101826928176768
Position 8040: 0.009841154482015745
Position 2568: 0.009393218499248871
Position 6040: 0.009294631412770923
Position 8218: 0.008980852661180701
Position 9112: 0.008632720397625353
Position 7187: 0.008112177959794254
Position 7650: 0.00805292382083188
Position 6772: 0.007790393529408123
Position 8229: 0.007597176798288802
Position 1288: 0.007362978740342064
Position 3401: 0.006603152085573178
Position 8934: 0.006592669191183871
Position 1399: 0.0065181445989363745
Position 1366: 0.006209625385190657
Position 9027: 0.005990708221624272
Position 8868: 0.005969024768238573
Position 2458: 0.005883744205597874
Position 3033: 0.005819559777613554
Position 1513: 0.005245126048103177
Position 3092: 0.004941608658751544
Position 8417: 0.004908940647589991
Position 3930: 0.004893488228383957
Position 9359: 0.004801666454103057
Position 4926: 0.0046524615077033725
Position 7271: 0.004530001863400888
Position 8534: 0.004470679454493671
Position 5447: 0.004335546628811894
Position 3246: 0.004321838908599195
Position 2528: 0.003889525999861773
Position 8289: 0.003854051332078598
Position 8996: 0.003732723354941429
Position 3067: 0.003675844551262865
Position 611: 0.0034463060049345217
Position 7222: 0.0032106846488310224
Position 2462: 0.003183559622878365
Position 3300: 0.0029893083635010235
Position 8183: 0.002977709613349956
Position 6084: 0.0028777088796077856
Position 5612: 0.002876082187681538
Position 9887: 0.0028153391318248874
Position 7919: 0.00272868706669309
Position 1197: 0.0025029654135904486
Position 7922: 0.0023452536876159796
Position 9040: 0.00224472624280764
Position 6911: 0.0020960826630382887
Position 2477: 0.002036046545773566
Position 8476: 0.0019943933723560263
Position 3896: 0.0019345867639437887
Position 6799: 0.0018283331651235586
Position 9974: 0.0017973468085200812
Position 2511: 0.0017144526171337638
Position 1128: 0.0016726780271928837
Position 1579: 0.0015352041203238647
Position 3631: 0.0014592425970021904
Position 5500: 0.0012179288254237687
Position 3038: 0.0010582069738595762
Position 4031: 0.0008730634546829397
Position 1210: 0.0008591579471904407
Position 4840: 0.0008150258859036013
Position 9728: 0.0007781122562973814
Position 1459: 0.0007607817064112162
Position 888: 0.0007521351974812914
Position 3047: 0.0007009397787470104
Position 5038: 0.0006839077881707499
Position 3883: 0.0006395721263122812
Position 3418: 0.000625896281322598
Position 304: 0.0005918338026198693
Position 1368: 0.0005526564324258164
Position 588: 0.0005451228738809263
Position 8018: 0.0005342094870080415
Position 819: 0.0005175501807785319
Position 9497: 0.0005002416525135815
Position 863: 0.0004747658340724563
Position 5122: 0.0004124413267616832
Position 773: 0.00039634343511358113
Position 8198: 0.0003856455524708861
Position 8188: 0.00037177371872668493
Position 1438: 0.0003491598439198518
Position 1266: 0.0003287447186956467
Position 274: 0.0003115109483645357
Position 2987: 0.00031031146726274604
Position 5195: 0.00029674292106921115
Position 3531: 0.00029477629306142583
Position 8365: 0.0002596127477756717
Position 1516: 0.0002111212952785024
Position 3977: 0.00019062736351028732
Position 1448: 0.00016939612836261163
Position 1482: 0.00016473246858415437
Position 8139: 0.00011593200037426242
Position 6129: 0.00010921155277388028
Position 3651: 0.00010474750668234775
Position 3910: 0.00010248884718733111
Position 5512: 8.657260768041312e-05
Position 2263: 8.383914816788616e-05
Position 954: 7.368322289963009e-05
Position 4759: 5.715378968283739e-05
Position 916: 5.552139728743836e-05
Position 596: 4.973458426263181e-05
Position 804: 4.2087388517908396e-05
Position 1154: 3.7384810360805734e-05
Position 361: 3.363976083429596e-05
Position 919: 2.8463891114193613e-05
Position 860: 1.8567199792784405e-05
Position 132: 1.681917780618814e-05
Position 711: 1.4201423892390602e-05
Position 667: 1.3437397430364814e-05
Position 3753: 1.2425372353224011e-05
Position 8741: 1.1306672752035087e-05
Position 3905: 7.912011633018887e-06
Position 3947: 7.878261294784732e-06
Position 3586: 7.692640225099723e-06
Position 153: 7.263566123274896e-06
Position 3552: 6.8988808161212655e-06
Position 3698: 4.8872205928555225e-06
Position 6149: 3.666485404811695e-06
Position 641: 3.0997283574492663e-06
Position 431: 2.346408952001903e-06
Position 3656: 1.7965154545319348e-06
Position 923: 1.2940620740690002e-06
Position 365: 1.1256682456948366e-06
Position 205: 8.168677902455657e-07
Position 1258: 8.090071728260125e-07
Position 828: 7.525516374609269e-07
Position 323: 6.756209742243438e-07
Position 1273: 6.468375236162084e-07
Position 137: 5.4936381758771e-07
Position 545: 4.919629703950114e-07
Position 241: 4.0007212301541524e-07
Position 162: 3.5062210299724265e-07
Position 437: 3.274873376212323e-07
Position 119: 3.1712622807991254e-07
Position 898: 3.1704511209293217e-07
Position 503: 3.144347130001749e-07
Position 96: 2.963610768547694e-07
Position 392: 2.1840225946635232e-07
Position 691: 1.528463624124377e-07
Position 681: 1.1633108147991304e-07
Position 522: 1.0523092035501585e-07
Position 325: 6.665529919969928e-08
Position 243: 6.159649423782042e-08
Position 637: 4.34619447427564e-08
Position 713: 9.516093905708741e-10
