Gene = Flad1
Position 884: 4.4139335586317046e-07
Position 785: 3.816424813619316e-07
Position 526: 3.5871625917760773e-07
Position 913: 3.113269849344578e-07
Position 848: 2.3990510764973247e-07
Position 379: 3.704913999345189e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4306: 0.7448366049275441
Position 8393: 0.6429734869826812
Position 9550: 0.5950189488296558
Position 8561: 0.4092169652418947
Position 5909: 0.23534504634189965
Position 482: 0.2207525706285463
Position 3090: 0.18107013882307435
Position 649: 0.16764858923980402
Position 6092: 0.15723497168941175
Position 3277: 0.13324693085693085
Position 5940: 0.10154442515152982
Position 3369: 0.08375696154466654
Position 9273: 0.07919296980175367
Position 9355: 0.07544899518980899
Position 433: 0.055729347035874115
Position 4326: 0.047671213525941024
Position 4383: 0.04011229013269957
Position 6218: 0.026952241443868586
Position 3049: 0.02571527142735678
Position 2696: 0.02496526933664614
Position 4276: 0.02113835905949588
Position 5957: 0.020982854012821465
Position 3244: 0.018538289461552435
Position 529: 0.017930848183411282
Position 5601: 0.017915997681378408
Position 5581: 0.011814279095787606
Position 5644: 0.01093691135792997
Position 2577: 0.010524832555728203
Position 4444: 0.010457712555931831
Position 3024: 0.00937545367219493
Position 2663: 0.00899828239182885
Position 5885: 0.008654915866381119
Position 809: 0.008101380925918911
Position 879: 0.006223384577326655
Position 505: 0.006132555434351819
Position 655: 0.006088676410186745
Position 7073: 0.005048409239532139
Position 4241: 0.0037460534798907322
Position 913: 0.003095628665992221
Position 6105: 0.00286152298982758
Position 1195: 0.002720212918041127
Position 6606: 0.0026082487650525045
Position 771: 0.0022514750929455243
Position 6710: 0.0018114164950939298
Position 5664: 0.00159222181681754
Position 8650: 0.0015839459825858985
Position 5985: 0.001478933120658593
Position 5046: 0.0014351956760071778
Position 5458: 0.001113648319207814
Position 437: 0.0011108830621630393
Position 8874: 0.001091169007754572
Position 951: 0.0010644367667070928
Position 5994: 0.0009768199918123732
Position 4634: 0.0009015685563183825
Position 4523: 0.0008732939011284848
Position 2759: 0.0008392911268362099
Position 4998: 0.0008194538232470126
Position 284: 0.0008145763038823177
Position 546: 0.0006575349827457363
Position 5708: 0.0006098924184224914
Position 2194: 0.000560115905668351
Position 440: 0.0005186217559946072
Position 5606: 0.0004977066838087457
Position 629: 0.0004273073760268897
Position 696: 0.00039005993226586455
Position 210: 0.0003731919587002382
Position 7515: 0.00027085230691640177
Position 6817: 0.00026118384393789
Position 5243: 0.00024920013789943746
Position 2827: 0.00023084351041491834
Position 333: 0.00018421471982266118
Position 204: 0.00017996248520840775
Position 6557: 0.00017374288724320214
Position 705: 0.00014028595663462964
Position 2164: 0.00013619386978619576
Position 607: 0.00012189692140196067
Position 2609: 0.00011885523719764872
Position 6294: 0.0001179641946698282
Position 5287: 9.002658043277236e-05
Position 1217: 7.89057401689571e-05
Position 4853: 7.494965621962962e-05
Position 4640: 4.761108719799116e-05
Position 168: 4.629322798994019e-05
Position 178: 4.2375034891903636e-05
Position 1106: 4.168977969185235e-05
Position 3549: 2.7464037068024092e-05
Position 1299: 1.186587781057684e-05
Position 960: 1.1544937844443618e-05
Position 2201: 1.0728401466516543e-05
Position 928: 9.830666474450551e-06
Position 149: 9.533780654123395e-06
Position 339: 8.132081555413958e-06
Position 357: 6.899036685448788e-06
Position 190: 6.424725970453233e-06
Position 600: 5.924210568127565e-06
Position 691: 5.187986778855444e-06
Position 244: 4.175031719348566e-06
Position 575: 2.6852479905845785e-06
Position 238: 2.6428885825130762e-06
Position 394: 2.630837213903503e-06
Position 184: 2.3630966608345456e-06
Position 228: 1.8207349425009568e-06
Position 226: 1.7427351920889196e-06
Position 290: 1.3116054215578328e-06
Position 418: 1.2232506468871191e-06
Position 589: 1.0321212312363475e-06
Position 609: 1.02548515178832e-06
Position 412: 9.811537638659285e-07
Position 154: 8.709600406120463e-07
Position 221: 8.618773454357988e-07
Position 723: 7.173017508866854e-07
Position 662: 7.090644334839373e-07
Position 145: 6.576308876836046e-07
Position 614: 5.110563514131516e-07
Position 259: 4.2650394075062605e-07
Position 774: 4.0914493193514165e-07
Position 385: 3.152675739843575e-07
Position 673: 2.632952801233353e-07
Position 842: 2.615809219333422e-07
Position 398: 2.5794518855411235e-07
Position 300: 1.7903204608851147e-07
Position 670: 1.5992507884990377e-07
Position 373: 1.5204417804574583e-07
Position 255: 8.836286895109258e-08
Position 848: 7.118940770451081e-08
Position 788: 5.808153987829878e-08
Position 409: 5.389783619696904e-08
Position 826: 4.6850574537905716e-08
Position 306: 4.459643199740198e-08
Position 194: 3.044877888402414e-08
Position 387: 2.7303732464530588e-08
Position 223: 1.0192136929737835e-08
Position 108: 1.1485239952751848e-09
Position 375: 6.021710979496993e-10
Position 347: 5.541511334755754e-10
Position 121: 7.522222867199775e-11
Position 115: 6.411381187522337e-11
Position 127: 1.5564004400839847e-11
