Gene = Crym
Position 13267: 5.280945234307673e-05
Position 744: 4.723651519240021e-05
Position 817: 4.4866693640434425e-05
Position 115: 3.958865629669292e-05
Position 452: 3.2691110801740486e-05
Position 644: 2.261059931331218e-05
Position 657: 1.9731315096614526e-05
Position 155: 8.73165623137145e-06
Position 361: 7.169024930490461e-06
Position 555: 5.686917668175484e-06
Position 204: 4.5250475861121365e-06
Position 3734: 2.8596204360913107e-06
Position 4466: 2.5782139699002553e-06
Position 4472: 1.699877098006776e-06
Position 1440: 1.364512503068923e-06
Position 24: 1.3375088309945018e-06
Position 153: 9.021140615881638e-07
Position 1323: 4.149492711672471e-07
Position 1131: 3.52063602027088e-08
Position 594: 1.8701552577722657e-08
Position 1138: 1.1174517022156417e-08
Position 582: 4.8489695885049816e-09
Position 655: 4.1048290648486095e-09
Position 1042: 2.912046324875814e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 2800: 0.9726977965230048
Position 883: 0.9462370693231577
Position 11537: 0.8926801163193288
Position 6602: 0.7706258154283583
Position 12300: 0.764074208659938
Position 4359: 0.7068924720474845
Position 4566: 0.4468943218330627
Position 15412: 0.23484903845976435
Position 9744: 0.2239648201693289
Position 4249: 0.21938295391770052
Position 12921: 0.2070255297526961
Position 6268: 0.20666565699741105
Position 12219: 0.1677376990081303
Position 5131: 0.13252794328375447
Position 4595: 0.13206582392458796
Position 594: 0.11818195615607147
Position 14452: 0.09727063691177824
Position 14757: 0.0946192589948905
Position 472: 0.08549141798385401
Position 5111: 0.07436097406839208
Position 14193: 0.06829094871674989
Position 13187: 0.06063533366370761
Position 527: 0.05663669569099388
Position 2629: 0.053791306377400476
Position 15093: 0.05275138561476241
Position 9334: 0.04777642818058029
Position 6561: 0.04431657333380123
Position 14261: 0.040926558387261745
Position 13689: 0.040733853578299006
Position 6461: 0.03920914716108379
Position 5690: 0.03751797618681096
Position 566: 0.03258062559796789
Position 14160: 0.028279830287851065
Position 14372: 0.027318249302923245
Position 5056: 0.026669837964264413
Position 14323: 0.02629896981180714
Position 5084: 0.02582513499451831
Position 4688: 0.022602787531946774
Position 1291: 0.018077154160282757
Position 2000: 0.017228767093846135
Position 2572: 0.016323721096547235
Position 14472: 0.015019191148354219
Position 12613: 0.014412656681233548
Position 6684: 0.01384018823872777
Position 634: 0.01354361952502616
Position 1642: 0.013350758610898291
Position 1221: 0.013336280398030222
Position 6532: 0.012571436797986642
Position 13463: 0.011301358889873445
Position 910: 0.00963935592459645
Position 7316: 0.009546337972801019
Position 2591: 0.008731040494332785
Position 15652: 0.008225153541636582
Position 676: 0.007752528150764057
Position 1112: 0.0076083687350558
Position 4670: 0.0073762551822061356
Position 7727: 0.007332099642135615
Position 15689: 0.007144289547898555
Position 1544: 0.006728519646633543
Position 15112: 0.00667352136047652
Position 295: 0.00661613753971549
Position 4046: 0.006460617781604184
Position 6220: 0.006399811241040098
Position 13704: 0.006190373580344925
Position 484: 0.006052846250200702
Position 12058: 0.005880236417581264
Position 3466: 0.0057080306727423195
Position 3530: 0.005672707831831811
Position 14584: 0.005027345365138129
Position 13558: 0.004954404723335102
Position 14732: 0.004874132232236369
Position 10067: 0.004574506295828926
Position 570: 0.004222722564879663
Position 513: 0.004061885477453076
Position 4375: 0.003971061888117996
Position 9049: 0.0038279931126591017
Position 15267: 0.003762339599728358
Position 14336: 0.003567379733974656
Position 4329: 0.0034481749500091152
Position 3516: 0.003189721912500506
Position 2477: 0.003049877832255552
Position 4610: 0.0027186657126401603
Position 3893: 0.002533735464622636
Position 7754: 0.00237348486735798
Position 3539: 0.0023624680605426494
Position 2555: 0.0023597521559991126
Position 1421: 0.002321731010730994
Position 3478: 0.00229040337511427
Position 2314: 0.0022709869476264955
Position 12170: 0.0022472465580284234
Position 4413: 0.002243625485173549
Position 14427: 0.0021831894107543636
Position 12241: 0.0018963914664411844
Position 6723: 0.0017098477579297324
Position 12492: 0.0017014737515345095
Position 13701: 0.001675664293814718
Position 1203: 0.0016577531920005059
Position 964: 0.0015937175678916791
Position 1119: 0.0015115901478840665
Position 517: 0.0014648864910048378
Position 4292: 0.0014224487305521429
Position 4178: 0.001416288227812286
Position 1351: 0.001415756833310841
Position 6307: 0.001396755272436876
Position 1959: 0.0013104111223555032
Position 13616: 0.0012903468596691297
Position 577: 0.0012586902901887311
Position 13758: 0.0012377100533574542
Position 2352: 0.0012209642289200179
Position 11992: 0.0011629976540130913
Position 4368: 0.0011227326266495617
Position 1856: 0.0011033505521529305
Position 2759: 0.0009802589082477768
Position 989: 0.0009645435265567717
Position 13160: 0.0009058459241636186
Position 4402: 0.0008470517514337279
Position 1015: 0.000812575989236833
Position 2729: 0.0008118992644577201
Position 2738: 0.0007968700652453668
Position 12536: 0.0007962641344315567
Position 12469: 0.0007755913078778667
Position 12780: 0.0007672284695288303
Position 9313: 0.0007340094601363512
Position 612: 0.0006629614421803174
Position 5059: 0.0006596817589463946
Position 13042: 0.0006460800677593459
Position 2003: 0.0006059256797144571
Position 2441: 0.0006013525487298543
Position 1697: 0.0005658144135529339
Position 3567: 0.0005557109260594619
Position 4251: 0.0004933937819963506
Position 3518: 0.0004530276158210864
Position 614: 0.00044769243152433154
Position 3423: 0.00043831385569903893
Position 4441: 0.0004254124754504624
Position 938: 0.0004071199448106714
Position 3298: 0.0003979104619201225
Position 11786: 0.00038803719511779143
Position 5013: 0.00038703505213806083
Position 6474: 0.00037241281062484646
Position 608: 0.00035704567662365756
Position 4633: 0.00031868039769687847
Position 3490: 0.00031764657948169905
Position 1190: 0.0003048763700765778
Position 3345: 0.00030200496836008535
Position 3287: 0.0002769202995237404
Position 8093: 0.00027599019531331136
Position 8254: 0.0002676627296057886
Position 1514: 0.0002636275513668397
Position 161: 0.0002412087245993642
Position 606: 0.0002389887852375354
Position 10192: 0.00022788894438948023
Position 1320: 0.0002224657396504312
Position 682: 0.0001732844505658985
Position 1932: 0.0001713623156696055
Position 4712: 0.00016989430869523224
Position 3753: 0.0001611126393440659
Position 431: 0.00014818278394280912
Position 678: 0.00014770626117072242
Position 343: 0.00013773504923352575
Position 627: 0.00013042867686728624
Position 3482: 0.0001286733233109332
Position 3273: 0.00011933824913134194
Position 2157: 0.000117531283360876
Position 1323: 0.00011667995847542721
Position 6998: 0.00011561586879168735
Position 270: 0.00010465712465573437
Position 8810: 0.00010452487588277954
Position 128: 0.00010218609054684143
Position 1244: 8.916537501607544e-05
Position 242: 6.859864218550827e-05
Position 3562: 6.644558854009159e-05
Position 6849: 5.533157418421186e-05
Position 4458: 5.3678730324231636e-05
Position 4960: 4.643015480370671e-05
Position 4161: 4.639479103525954e-05
Position 4575: 4.490646496706208e-05
Position 441: 4.0386570145138427e-05
Position 248: 3.695745535404878e-05
Position 219: 3.545138915007928e-05
Position 4446: 2.8108603919714133e-05
Position 111: 2.262072760470454e-05
Position 217: 2.129130399134765e-05
Position 2184: 1.6973927648249772e-05
Position 446: 1.5505431424725454e-05
Position 228: 1.4246586941545429e-05
Position 942: 1.3373549882352887e-05
Position 222: 1.2520469420652621e-05
Position 318: 1.201423800703451e-05
Position 444: 1.1214295966524834e-05
Position 178: 1.0553571660049022e-05
Position 135: 1.0046921823597539e-05
Position 1308: 7.5752159372889064e-06
Position 437: 7.3294101140445265e-06
Position 5173: 7.2884615399996294e-06
Position 636: 7.092399133498526e-06
Position 307: 6.337921143977251e-06
Position 1332: 6.201724352912502e-06
Position 174: 4.517171877414055e-06
Position 894: 3.917445101058641e-06
Position 425: 2.6223851183017924e-06
Position 1367: 2.263502838781997e-06
Position 750: 1.8213448568438345e-06
Position 641: 1.8129430143665444e-06
Position 1373: 1.7367839763834753e-06
Position 202: 1.5900292503662027e-06
Position 1062: 1.5074625743682888e-06
Position 652: 1.4704604581565525e-06
Position 348: 1.4673343680261423e-06
Position 1301: 1.3694302887596265e-06
Position 972: 1.313284130357491e-06
Position 801: 1.0901437096233491e-06
Position 420: 9.69126038576722e-07
Position 115: 9.468674932085508e-07
Position 1738: 9.265816271847289e-07
Position 151: 8.648834346907575e-07
Position 956: 8.436592056618377e-07
Position 701: 7.456009238816042e-07
Position 755: 6.126888967419677e-07
Position 1160: 4.5149443721893496e-07
Position 920: 4.3574472301715156e-07
Position 1153: 2.433333435161496e-07
Position 322: 2.164168473422032e-07
Position 1961: 2.0544151404057434e-07
Position 1164: 1.927316587212549e-07
Position 2031: 1.6261365618689636e-07
Position 774: 1.3188637359568643e-07
Position 355: 8.814977972471458e-08
Position 434: 6.03051708419752e-08
Position 391: 5.260634028563435e-08
Position 186: 4.882025838629395e-08
Position 192: 4.1702982684371295e-08
Position 402: 3.756957567712261e-08
Position 212: 3.076934970961038e-08
Position 398: 2.161295155494865e-08
Position 814: 1.65622501591397e-08
Position 1124: 1.1670815426312967e-08
Position 728: 1.0910819851265812e-08
Position 711: 9.692089674689e-09
Position 2863: 9.140152604850814e-09
Position 377: 8.469333509970231e-09
Position 3349: 6.51430617618871e-09
Position 769: 5.048604022749693e-09
Position 374: 4.11988042213837e-09
Position 410: 3.5216150010148697e-09
Position 361: 3.8898111735687873e-10
Position 88: 1.389489388449594e-10
Position 644: 2.617035091777619e-12
