Gene = Lins1
Position 804: 2.8351065736527064e-06
Position 67: 2.1928183610201873e-06
Position 837: 1.970796843392895e-06
Position 415: 1.92199675854721e-06
Position 294: 1.6094309535745604e-06
Position 238: 1.6091312528497331e-06
Position 687: 1.5839734736575701e-06
Position 408: 1.5382462358833447e-06
Position 241: 1.4713533123310519e-06
Position 643: 1.166986727984666e-06
Position 10965: 1.0857657568818588e-06
Position 995: 1.0425215932474144e-06
Position 11299: 7.478882877979025e-07
Position 8062: 7.188951313920708e-07
Position 405: 7.006664638282389e-07
Position 57: 6.842812942776968e-07
Position 1028: 5.514081488507848e-07
Position 449: 6.749130268524465e-08
Position 269: 6.428785899470945e-08
Position 156: 6.16670223202561e-08
Position 907: 5.8815325402721625e-08
Position 371: 5.616094786667523e-08
Position 696: 5.2774071672183807e-08
Position 106: 4.674521848392855e-08
Position 779: 4.38558099690459e-08
Position 277: 4.142414952300533e-08
Position 901: 3.1836092162706523e-08
Position 77: 3.029540101438997e-08
Position 87: 2.2164644301759232e-08
Position 495: 2.1771336428134863e-08
Position 1819: 7.836676205335115e-09
Position 1949: 3.990935227891353e-09
Position 1368: 2.6363683720997815e-09
Position 1924: 1.762257406367444e-09
Position 871: 5.887161683353842e-10
Position 1358: 2.54008825025882e-10
Position 724: 1.911177845149371e-10
Position 521: 3.1738731049464964e-11
Position 790: 3.128464631964059e-11
Position 47: 9.469136666024411e-12
Position 176: 3.1032190113743934e-12
Position 816: 4.1196913295072485e-15
Position 497: 2.857973980370066e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 18744: 0.9493405204916041
Position 6281: 0.9061392790482907
Position 19399: 0.8976281316246694
Position 23906: 0.6510096574864671
Position 16301: 0.42013319664344434
Position 22046: 0.357738047797773
Position 18145: 0.3170033760916942
Position 15907: 0.1626797401101966
Position 21989: 0.1474280953144291
Position 12610: 0.13587453647058012
Position 12695: 0.12496466422335084
Position 15685: 0.11577572957816334
Position 2869: 0.08405573559841048
Position 5861: 0.07141708567757654
Position 20264: 0.06631487278853788
Position 5839: 0.06578752578405926
Position 23832: 0.06002621020921549
Position 6353: 0.05377310615673537
Position 2038: 0.052891865256671514
Position 22574: 0.051324299994221056
Position 22269: 0.0453327747827898
Position 3869: 0.043577003914873944
Position 5910: 0.0384206931269512
Position 2831: 0.0381813894050619
Position 21978: 0.026407676464922376
Position 6032: 0.022778656297422352
Position 6170: 0.021158528394100953
Position 23126: 0.019449903532739954
Position 22628: 0.019018506996400123
Position 20335: 0.018169604594192982
Position 3009: 0.01802560547617153
Position 3074: 0.017921050001313516
Position 9470: 0.01744661187613889
Position 19496: 0.01361209949974463
Position 3026: 0.013390911345568293
Position 1941: 0.012881616639492915
Position 1202: 0.011853199455579928
Position 21845: 0.011330115448824164
Position 24141: 0.011231009419429266
Position 9524: 0.01114348631178337
Position 24108: 0.009060318270649712
Position 24678: 0.008988848447894344
Position 20507: 0.008892808291755561
Position 24012: 0.008666930301954485
Position 24579: 0.00818083395324661
Position 3047: 0.00755346923623691
Position 3050: 0.007242642754882664
Position 6206: 0.007079561073885163
Position 6220: 0.005979790695996076
Position 1902: 0.005585525705911738
Position 2724: 0.005535010365450656
Position 2954: 0.0052228330559725075
Position 21763: 0.004582356695800805
Position 5733: 0.004434003804201193
Position 12763: 0.004390554298596816
Position 22312: 0.00434381482151955
Position 6372: 0.004234061651424546
Position 24253: 0.004082161960362396
Position 6058: 0.003722501746644754
Position 24553: 0.003461069977535144
Position 22442: 0.0033357065161231936
Position 2860: 0.0033278729812106353
Position 3071: 0.0032439165334536128
Position 2757: 0.003057676490979226
Position 24809: 0.0025002199467853347
Position 20561: 0.0024755649370072257
Position 1021: 0.0023643182403821693
Position 19634: 0.0022566378842173687
Position 20609: 0.0020738307350838133
Position 20215: 0.0015422480259466938
Position 2873: 0.0014659476783901294
Position 2115: 0.0014451485980546484
Position 3028: 0.0012258457461396838
Position 2880: 0.0011659951763935935
Position 1290: 0.001127106721527212
Position 13142: 0.0009714079210975248
Position 20309: 0.0009454631981310737
Position 6837: 0.0007691514217126823
Position 19749: 0.0006657851789676115
Position 16611: 0.0006038378899952344
Position 2370: 0.000599434877727881
Position 2790: 0.0005915660638542087
Position 1109: 0.0005606468168105315
Position 1066: 0.000536447497664381
Position 18916: 0.0004646797923761643
Position 2607: 0.00045413644724232955
Position 11476: 0.00038616583208086114
Position 2069: 0.0003791007310206982
Position 2244: 0.00033369348651673
Position 2127: 0.00031781470094463006
Position 1416: 0.0002951280676055525
Position 1312: 0.00017665368948777685
Position 1241: 0.00016809609916555032
Position 14698: 0.00010710417562167945
Position 2563: 9.656460535714429e-05
Position 2515: 9.306329902024936e-05
Position 1333: 7.364689138525264e-05
Position 11183: 6.367026111865042e-05
Position 10148: 6.254172887802697e-05
Position 2290: 5.686687958204309e-05
Position 9995: 4.542025289111234e-05
Position 10860: 3.825177876924199e-05
Position 1497: 2.8049819389751425e-05
Position 2096: 2.775210390642724e-05
Position 2547: 2.5362063145792698e-05
Position 6612: 2.2747168959235824e-05
Position 7012: 2.2324751950399853e-05
Position 896: 2.123996517678701e-05
Position 206: 1.937010529018044e-05
Position 11371: 1.914694816310975e-05
Position 7385: 1.8357790431050115e-05
Position 2171: 1.8104254476481603e-05
Position 2418: 1.8052203150784758e-05
Position 8206: 1.6288117602815846e-05
Position 16265: 1.4696955325279085e-05
Position 6608: 1.4104777060861456e-05
Position 957: 1.374295190741462e-05
Position 6483: 1.2891219064989743e-05
Position 1591: 1.2566025372906443e-05
Position 10087: 1.2355094814882416e-05
Position 1392: 1.2169050342319536e-05
Position 9587: 1.2024415809064256e-05
Position 3230: 1.1988623802823528e-05
Position 8378: 9.223581880835753e-06
Position 7407: 9.091350347338388e-06
Position 6656: 8.256039471302798e-06
Position 1538: 7.968455866115544e-06
Position 1557: 7.938220984521525e-06
Position 2191: 7.908517026989423e-06
Position 7213: 7.683606326772651e-06
Position 8118: 7.672480678700982e-06
Position 9166: 7.43258566214249e-06
Position 4550: 7.362325323552895e-06
Position 2045: 6.415295195041534e-06
Position 2274: 6.414892307534584e-06
Position 906: 6.142396293174334e-06
Position 8314: 5.863023299901401e-06
Position 1634: 5.542105893985569e-06
Position 2063: 5.202496536884766e-06
Position 2518: 4.82781839324979e-06
Position 2676: 4.466828833127275e-06
Position 7515: 4.3300389778333494e-06
Position 6627: 4.090276866185587e-06
Position 2936: 4.008980282063598e-06
Position 8052: 3.95884093709045e-06
Position 1338: 3.6622378414956483e-06
Position 7661: 3.467622921751027e-06
Position 1611: 3.0481206171029685e-06
Position 6883: 2.983218332339992e-06
Position 6880: 2.8470539560588803e-06
Position 6915: 2.773141432870895e-06
Position 1755: 2.5545933868855056e-06
Position 2187: 2.435632908777268e-06
Position 2060: 2.3340645212652185e-06
Position 2376: 2.2984505117906776e-06
Position 887: 2.1359530887735664e-06
Position 1691: 2.073458113872355e-06
Position 1155: 1.7359740665830133e-06
Position 5533: 1.7239440261953802e-06
Position 4126: 1.7070321359834177e-06
Position 1760: 1.6925866077010927e-06
Position 1420: 1.4177745294898015e-06
Position 1210: 1.381029817058127e-06
Position 6443: 1.1671849755389144e-06
Position 816: 1.0043696199790569e-06
Position 265: 7.849496279206804e-07
Position 4433: 5.688535309851245e-07
Position 4310: 5.425105672778758e-07
Position 3780: 4.3889078952848136e-07
Position 7896: 3.508622084951195e-07
Position 6511: 3.4229520308806316e-07
Position 3934: 3.2681614349527837e-07
Position 4106: 3.099124155522534e-07
Position 3375: 2.982510152868689e-07
Position 7968: 2.572422246792339e-07
Position 3471: 2.5043153582746205e-07
Position 491: 1.9860859063627402e-07
Position 595: 1.475695273839254e-07
Position 7773: 4.707729776414335e-08
Position 1670: 1.6918405959797234e-09
Position 1651: 9.156326237392856e-10
Position 1615: 6.796073891273309e-10
Position 1541: 6.622272512208722e-10
Position 1733: 4.229982929230436e-10
Position 1462: 4.0605156259769033e-10
Position 1796: 3.7342793671543044e-10
Position 916: 3.566539673748522e-10
Position 1502: 2.3997834570809794e-10
Position 1908: 2.2626305353783439e-10
Position 218: 2.1793319531947877e-10
Position 1559: 1.7488005888490793e-10
Position 867: 1.637683359459864e-10
Position 1594: 1.6337277841237705e-10
Position 1578: 1.5181176184277327e-10
Position 821: 1.5129692233128382e-10
Position 880: 1.0159979565268992e-10
Position 744: 8.939287980959549e-11
Position 963: 8.377477447851909e-11
Position 213: 6.445449157131952e-11
Position 199: 4.5748423998732674e-11
Position 1467: 2.4039517046600184e-11
Position 1678: 1.042431016048953e-11
