Gene = Ppan
Position 2740: 5.876840276394452e-09
Position 2575: 4.4981407056307524e-10
Position 2753: 6.694534689400839e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3111: 0.9691398932161513
Position 2907: 0.9673873541365319
Position 1595: 0.9643158870924587
Position 3275: 0.9458466706384178
Position 2463: 0.9277946594780728
Position 231: 0.8979346987987478
Position 3656: 0.8603494506754434
Position 2729: 0.8039668169336535
Position 1420: 0.7088264645929698
Position 1162: 0.46087118349498063
Position 1458: 0.23205517015151636
Position 2662: 0.14290691154491503
Position 3671: 0.12917255832781108
Position 2732: 0.03765746667205964
Position 3253: 0.030650283284466093
Position 2412: 0.02337110727470664
Position 1036: 0.019575179453277067
Position 3961: 0.01478065877276564
Position 402: 0.013703042949884022
Position 1307: 0.01217876233241863
Position 2924: 0.007876436710310766
Position 1424: 0.007310349703244696
Position 781: 0.006935428046993378
Position 697: 0.006321397027810446
Position 1700: 0.006044448434502215
Position 720: 0.00602240761369823
Position 958: 0.005883021817026311
Position 3838: 0.0054830702772305576
Position 531: 0.005076735422850401
Position 1247: 0.0041117230609985615
Position 1500: 0.003829760733836984
Position 2963: 0.003829100250951507
Position 3301: 0.0037798192266489034
Position 2041: 0.0035066793844301188
Position 2759: 0.003439758741370552
Position 1687: 0.0032345599303749734
Position 2337: 0.003198999059252501
Position 2631: 0.0029932193349548083
Position 2394: 0.0029437668181648132
Position 865: 0.0028802104460962804
Position 3314: 0.002845711559417026
Position 1461: 0.0027313055140368407
Position 3851: 0.002730843308310359
Position 2928: 0.002704522364621204
Position 2942: 0.002564285512979535
Position 1365: 0.002467865579947255
Position 1024: 0.0024477686075332836
Position 243: 0.00213837013150243
Position 3135: 0.002132071034996616
Position 3906: 0.002013473401337808
Position 1301: 0.00198912031971801
Position 2358: 0.0017803171515145403
Position 3883: 0.0017056000530426732
Position 3547: 0.0016736757078933268
Position 3858: 0.001627764146511639
Position 3185: 0.0014112849182277502
Position 261: 0.0013266032361791168
Position 2974: 0.0012715106417385276
Position 267: 0.0011863083938651149
Position 1384: 0.001078440335567435
Position 3361: 0.001031497165291738
Position 2784: 0.0010237981464188424
Position 2005: 0.0009977010366660046
Position 2614: 0.0009434111132466893
Position 2938: 0.0008694530491011727
Position 2665: 0.0006971664909421744
Position 322: 0.000682099399259391
Position 517: 0.0006606166318732498
Position 2315: 0.0006164409577991656
Position 1390: 0.0005971646972611173
Position 3328: 0.0005623742171622124
Position 1736: 0.0005446141612250363
Position 3376: 0.0005303941003786929
Position 3825: 0.0005267644394489469
Position 1011: 0.0004790881770031495
Position 3001: 0.00046661456524843347
Position 1129: 0.00044363971971787656
Position 297: 0.0004191934831907864
Position 1002: 0.0004022428324763673
Position 2279: 0.00039547688526285826
Position 3325: 0.0003668941927263536
Position 3289: 0.0003582824947510952
Position 1939: 0.00033771798420102967
Position 3319: 0.00033030381115449324
Position 3295: 0.00032661305351076175
Position 1652: 0.00032597775701139105
Position 2143: 0.0003219241687768313
Position 3144: 0.0003215718112802024
Position 348: 0.0003032070563185396
Position 1090: 0.00027317677873997314
Position 2667: 0.0002722577267101429
Position 3283: 0.00027224782750182356
Position 1379: 0.0002694050711090713
Position 3459: 0.0002513328632545765
Position 246: 0.00025093075287191814
Position 982: 0.00023864369588119812
Position 3476: 0.00023811271855076662
Position 196: 0.00023742261095595064
Position 1957: 0.0002365967443705919
Position 2740: 0.00021321554827507546
Position 1477: 0.0002127663015806076
Position 3340: 0.00020152457684787225
Position 3503: 0.0002000075966370024
Position 2814: 0.0001983002749998803
Position 328: 0.00017920775167775633
Position 2932: 0.00017584521895111125
Position 2093: 0.0001705758729606955
Position 2672: 0.00016507033717474013
Position 2674: 0.00016368393859923338
Position 1328: 0.000154139623013591
Position 658: 0.00014488250144265664
Position 2431: 0.00014295058997705064
Position 3864: 0.00014267184281426454
Position 3409: 0.0001323632801638239
Position 3385: 0.0001285226773523485
Position 2346: 0.0001275432288574477
Position 3972: 0.00012709146220615667
Position 1573: 0.00012617348258485103
Position 3346: 0.00012444847388500425
Position 3808: 0.00012426473512712862
Position 3287: 0.00012052910587794279
Position 2948: 0.00011529859707200637
Position 547: 0.00010736680007071208
Position 3814: 9.668518772854609e-05
Position 2775: 9.423835333181375e-05
Position 3921: 9.29523296472931e-05
Position 2364: 9.009894407377906e-05
Position 1095: 9.001721401280816e-05
Position 3494: 8.849501557538843e-05
Position 3679: 8.506469135391216e-05
Position 2484: 8.139617558437578e-05
Position 2419: 7.397257704147556e-05
Position 2318: 6.97595688531179e-05
Position 282: 6.862176254538683e-05
Position 3936: 6.808622097917925e-05
Position 1655: 5.88523590041413e-05
Position 2521: 5.6861506916448674e-05
Position 2772: 5.350652634254438e-05
Position 2427: 5.338558795616348e-05
Position 2224: 4.7652216321746523e-05
Position 3941: 4.225449181942542e-05
Position 417: 4.1940658598941586e-05
Position 2639: 4.089064273043849e-05
Position 3488: 3.8152407274836547e-05
Position 3322: 3.4923670410646916e-05
Position 3352: 3.264921932457008e-05
Position 2229: 3.1717110867769285e-05
Position 1908: 2.8973610087676276e-05
Position 2018: 2.8878991748944395e-05
Position 1872: 2.8634374299122157e-05
Position 1898: 2.7084949303653166e-05
Position 2186: 2.6622951749914242e-05
Position 805: 2.6406711345154663e-05
Position 737: 2.613352497956487e-05
Position 498: 2.48926796240091e-05
Position 3292: 2.4761707731376253e-05
Position 2790: 2.039488778134897e-05
Position 1254: 1.8494405592673528e-05
Position 1505: 1.848621220130626e-05
Position 869: 1.8457904552856385e-05
Position 3150: 1.6862125262194388e-05
Position 3010: 1.5976624413120318e-05
Position 3059: 1.5604713214180286e-05
Position 2541: 1.503409770175495e-05
Position 2283: 1.408082822191802e-05
Position 608: 1.1704959598261929e-05
Position 2249: 1.09251754478098e-05
Position 3691: 1.0484986958334237e-05
Position 431: 9.708647281787313e-06
Position 3715: 5.4259481522609465e-06
Position 3388: 5.062336119435001e-06
Position 3422: 3.4525526423718654e-06
Position 3202: 3.117543797434115e-06
Position 992: 1.719532257057977e-06
Position 425: 1.1864351066107832e-06
Position 2291: 1.1391316140552021e-06
Position 2295: 1.088140268862918e-06
Position 725: 5.473619298058079e-07
Position 3073: 4.0736215945045505e-07
Position 353: 3.212844501752876e-07
Position 1117: 2.3548069088770387e-07
Position 3583: 7.554994432605531e-08
Position 1715: 2.2988500529524547e-08
Position 1649: 2.2728656070858542e-08
Position 147: 4.557285149707254e-09
Position 119: 3.725333794543316e-09
Position 3712: 2.79071813055159e-09
Position 133: 3.5254635287528644e-10
Position 123: 3.105783569711367e-10
Position 97: 2.7057929759311415e-10
Position 116: 1.2817834290657703e-10
Position 99: 5.6873591595435414e-12
Position 88: 4.442465265703573e-12
