Gene = Pan3
Position 684: 2.311145053668324e-05
Position 953: 2.2725600421742842e-05
Position 2285: 2.145125973805939e-05
Position 1229: 2.0958756747871986e-05
Position 2032: 1.8364966948834373e-05
Position 1316: 1.6458720452402388e-05
Position 598: 1.5552755551550597e-05
Position 2435: 1.4223897663446445e-05
Position 1803: 1.3704720508306133e-05
Position 2364: 1.3467975139196453e-05
Position 740: 1.3069633971636223e-05
Position 1398: 1.1417033733541076e-05
Position 2104: 1.073396649255906e-05
Position 1731: 1.033856236287525e-05
Position 2474: 1.0288079590729507e-05
Position 2432: 1.026722091189123e-05
Position 1660: 8.822267541812262e-06
Position 784: 7.1546563663483954e-06
Position 1412: 6.419774223746991e-06
Position 758: 6.042973854940935e-06
Position 690: 4.26729474683288e-06
Position 2447: 3.928570226273873e-06
Position 1421: 3.912629284184678e-06
Position 1553: 3.7199061709875937e-06
Position 2497: 3.588372903585379e-06
Position 604: 3.4563446982745327e-06
Position 1403: 2.8103127903701395e-06
Position 1331: 2.340828058882063e-06
Position 972: 1.6592560721665182e-06
Position 2093: 2.431999878704661e-08
Position 5223: 2.37083843119597e-08
Position 2748: 1.854934718750034e-08
Position 2725: 1.8146311963677407e-08
Position 1426: 1.1714872031602741e-09
Position 1593: 1.5066767638609682e-10
