Gene = Ei24
Position 11407: 0.0013795315028796184
Position 11900: 0.0012278433700371693
Position 2413: 0.0011975774898058057
Position 2386: 0.001172496338836486
Position 2766: 0.0011310854207620628
Position 1593: 0.0010878649229558363
Position 2363: 0.0010545055538159784
Position 3904: 0.0010279236412230322
Position 1045: 0.0010009135768318251
Position 10772: 0.000630245301272299
Position 9446: 0.0005697791350120049
Position 8870: 0.0004694418043332498
Position 11418: 0.00046505489183890184
Position 11507: 0.00039051836087754325
Position 8459: 0.00032900943233048435
Position 4518: 0.0003201665443517586
Position 5160: 0.00031183478220802994
Position 10495: 0.00026987319462720726
Position 6068: 0.0002630822380750793
Position 6216: 0.00025722644325681953
Position 958: 8.235963900762496e-05
Position 15059: 4.99791999204435e-05
Position 821: 4.196192070497076e-05
Position 426: 3.9315836904468834e-05
Position 416: 2.685512755421101e-05
Position 173: 2.673765227117665e-05
Position 4158: 2.301685124713742e-05
Position 930: 1.8531691326046027e-05
Position 685: 1.6900359861826276e-05
Position 727: 1.5593178019032168e-05
Position 7692: 1.3682673866077604e-05
Position 7562: 1.3087311591444963e-05
Position 570: 9.687202065705384e-06
Position 652: 9.122987483897985e-06
Position 828: 9.089879154929736e-06
Position 7888: 8.611341946310205e-06
Position 8560: 7.065635511483891e-06
Position 40: 2.703093974331567e-06
Position 1233: 1.1133883084599215e-06
Position 62: 5.590589018359796e-07
Position 204: 5.050627551450277e-07
Position 476: 3.6990542794603325e-07
Position 446: 3.2114614223591654e-07
Position 274: 8.174484012631946e-08
Position 60: 7.7303942318862e-08
Position 7594: 7.149916005472604e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 11740: 0.9571838128845547
Position 4043: 0.9110020978491508
Position 7467: 0.8842214219795916
Position 14977: 0.6807986750873923
Position 14548: 0.6056397688592555
Position 10843: 0.5510887702570965
Position 11332: 0.5107175087309247
Position 17760: 0.33704201947977586
Position 12813: 0.24568477486160664
Position 6294: 0.21816393859710798
Position 14303: 0.15208430613138896
Position 17165: 0.13930650866867597
Position 17199: 0.12950559964440583
Position 15582: 0.10989307538387708
Position 14635: 0.0761703111403851
Position 9139: 0.07188071202772965
Position 16074: 0.07137040179396675
Position 10390: 0.07011266391842334
Position 17792: 0.06404586685254905
Position 14372: 0.06275287838638814
Position 14826: 0.057698477069430126
Position 7509: 0.057218550658657046
Position 10810: 0.046574593077213476
Position 4957: 0.04449432362528054
Position 17123: 0.04256115121486307
Position 1070: 0.03996119372490517
Position 10428: 0.03702713009813626
Position 7513: 0.03634499599463742
Position 17900: 0.03534978382384496
Position 8416: 0.03504818631182201
Position 15754: 0.031152435787303676
Position 10031: 0.029217683591363345
Position 3986: 0.028475991141462372
Position 15616: 0.02815173483368421
Position 6297: 0.027086536172696272
Position 1512: 0.025724110172122335
Position 14203: 0.025322126714234672
Position 15019: 0.02109866236987269
Position 16897: 0.02083844431623736
Position 4455: 0.020644792053519115
Position 17462: 0.019519070983464056
Position 1642: 0.01863049202370506
Position 15543: 0.017959200416766345
Position 11796: 0.01628994109405935
Position 8718: 0.0151997715453386
Position 12855: 0.014009995146987022
Position 17594: 0.013593079641254658
Position 18152: 0.013257398863580759
Position 1554: 0.012368141131841308
Position 16641: 0.010700206869640003
Position 9744: 0.01033291053357372
Position 10005: 0.009627426193247546
Position 1566: 0.009061601886923487
Position 16701: 0.008933419003078978
Position 16439: 0.007669850032612539
Position 7530: 0.006828653400051684
Position 17133: 0.006708708009017196
Position 8897: 0.006677103373807352
Position 10294: 0.006381121245168746
Position 11842: 0.006173922870458949
Position 14497: 0.0058290482236461
Position 15223: 0.005383303226577861
Position 4095: 0.0053559284605989525
Position 1343: 0.005289043818925542
Position 14269: 0.005138465336423717
Position 14660: 0.004350015295473132
Position 6445: 0.004078476998353605
Position 11335: 0.003921389348371524
Position 14290: 0.0038723460314060566
Position 16980: 0.003702344932581967
Position 10888: 0.0036087170793753943
Position 12925: 0.0035347464714477676
Position 10848: 0.0035237551539719007
Position 2259: 0.003424579382458271
Position 3957: 0.0033481490005517886
Position 14780: 0.003280703809504324
Position 426: 0.0030987138278116737
Position 12696: 0.00303408696467652
Position 1170: 0.0029231598342889693
Position 7842: 0.0028009077685180327
Position 9089: 0.0027512251716894027
Position 7888: 0.0026439830703311414
Position 1025: 0.002615628260837976
Position 4341: 0.0025347047552545764
Position 11650: 0.0025199798355502387
Position 8312: 0.002514343616372642
Position 17036: 0.002494531222195582
Position 11396: 0.002423957432834224
Position 1099: 0.002396981705903797
Position 9160: 0.0022965032907677966
Position 9024: 0.002280472439886365
Position 11429: 0.002267154669668122
Position 10868: 0.0022124139360750862
Position 14125: 0.002178158769623838
Position 12719: 0.002150648755540298
Position 456: 0.002117657066908968
Position 1253: 0.002099216187070726
Position 7527: 0.002015967917856185
Position 6517: 0.0018688229068140013
Position 4953: 0.0018413233518965362
Position 13989: 0.0018142948700158334
Position 10442: 0.0017814948382365568
Position 8990: 0.0017305042326685005
Position 6330: 0.0017299326116864075
Position 915: 0.0017167954992275696
Position 9229: 0.001679760587495648
Position 15334: 0.0016045012612080087
Position 10310: 0.0015689806233435677
Position 10601: 0.0013012275724938074
Position 15119: 0.0012934884669880587
Position 3820: 0.0012888399829948196
Position 263: 0.0012659051162415913
Position 1603: 0.0011800931111901117
Position 2659: 0.0011310854207620628
Position 9113: 0.0011132001549330934
Position 9253: 0.0010655440028344723
Position 9310: 0.000990661620558071
Position 4414: 0.0009861432761007352
Position 9060: 0.0009814842937642947
Position 8394: 0.0009768146443592928
Position 1392: 0.0009706341685743042
Position 2990: 0.0009211471964884607
Position 231: 0.000873453874886997
Position 4019: 0.0008702326933572483
Position 13448: 0.0008272117647039996
Position 1411: 0.0007827589347130782
Position 2952: 0.0007785621967614983
Position 410: 0.0007721155020106004
Position 322: 0.0007670921719152257
Position 1584: 0.0007302436657727885
Position 594: 0.0007245739429886294
Position 4141: 0.0007144790490429095
Position 13574: 0.000628843471517415
Position 1135: 0.0005574195117413976
Position 6354: 0.0005507662726618665
Position 979: 0.0005248188526606768
Position 12199: 0.0004811455177304398
Position 7844: 0.0004385059001580438
Position 8376: 0.00040687608953708665
Position 13323: 0.0004055159131652493
Position 1233: 0.00038284483308050407
Position 994: 0.00037933329755957467
Position 15455: 0.00036807229804354557
Position 7313: 0.0003393247856303099
Position 7338: 0.0002830883766354376
Position 6044: 0.00025722644325681953
Position 7867: 0.0002558234390339256
Position 4359: 0.00024687747853212517
Position 7848: 0.00023488711432418126
Position 4276: 0.0002220726971177837
Position 7796: 0.00022132336668268703
Position 243: 0.00021076528510721558
Position 1449: 0.00020815089807297953
Position 508: 0.0002078973252340891
Position 13282: 0.00016382450284026888
Position 13410: 0.00015944822694282767
Position 5883: 0.00015533024496685896
Position 538: 0.00013069749821960656
Position 5925: 0.00010775199310822001
Position 14756: 8.576558142978593e-05
Position 7872: 8.35640148319927e-05
Position 12593: 6.815829617497308e-05
Position 9775: 4.716786900946732e-05
Position 8239: 4.529500585212037e-05
Position 4481: 4.0946406052573114e-05
Position 8749: 2.9048207707981586e-05
Position 7838: 1.4524091296647456e-05
Position 1115: 7.942222652591837e-06
Position 389: 6.8328230929043775e-06
Position 4291: 5.02990654507296e-06
Position 7098: 4.9788656354723605e-06
Position 4337: 4.559562634129902e-06
Position 4296: 4.380002694339014e-06
Position 1151: 4.063629503759772e-06
Position 471: 3.430716457964643e-06
Position 9264: 3.002453329453705e-06
Position 1138: 2.9791865374099423e-06
Position 282: 2.949033453218855e-06
Position 7898: 2.594110530915992e-06
Position 8917: 2.2712555970442295e-06
Position 7063: 2.148755117859337e-06
Position 885: 1.7551497260277868e-06
Position 8383: 1.5906086603565703e-06
Position 1269: 1.3829494198045114e-06
Position 1112: 1.2818541377746573e-06
Position 529: 5.901088767127161e-07
Position 541: 5.784902003533175e-07
Position 545: 4.796815963338028e-07
Position 274: 4.512122238668319e-07
Position 292: 4.2044876347184743e-07
Position 7159: 3.3214907148507045e-07
Position 7130: 2.2439996584062644e-07
Position 378: 4.0242667179108394e-08
Position 11567: 2.992975581438343e-08
Position 513: 2.367955414077555e-08
Position 270: 2.0387340593745262e-08
Position 11288: 5.982657659836762e-11
