Gene = Nhej1
Position 5821: 0.0014460110792948251
Position 292: 0.001409358880508173
Position 921: 0.0013911877346426205
Position 1848: 0.00137716734514585
Position 4796: 0.0012569422486311997
Position 4900: 0.0012131225996339595
Position 1375: 0.0011485788779315629
Position 1834: 0.0011149623452565956
Position 4236: 0.0011133270949431374
Position 5742: 0.0010754207994742725
Position 5435: 0.00107031912452462
Position 1169: 0.0010699800881490086
Position 1318: 0.0010481734549189412
Position 7470: 0.001038720368329544
Position 2624: 0.0009837596587010185
Position 2789: 0.000977365385848429
Position 4173: 0.0007301841146567952
Position 4895: 0.0006748879319304285
Position 2526: 0.0006680437693162351
Position 1145: 0.0006124339341595631
Position 2687: 0.00058691916501993
Position 211: 0.0005754370237709037
Position 3249: 0.0005347982053109795
Position 2222: 0.000515425487376218
Position 3319: 0.0005106467507481971
Position 2747: 0.00045405084835731577
Position 3573: 0.0004532263839761546
Position 888: 0.00042573186193191413
Position 3350: 0.0004241550799685967
Position 1462: 0.00041722194277301104
Position 839: 0.00035170604798599644
Position 3043: 0.0003123163175403586
Position 2265: 0.00029166469781604216
Position 2995: 0.00028843539644329906
Position 2871: 0.00028226015222669316
Position 1478: 0.00025282479100369653
Position 262: 0.00022448119299358865
Position 1224: 0.00017747473762212208
Position 1743: 0.0001547474585162177
Position 1060: 0.00015233167097134637
Position 2047: 0.00012880677947037345
Position 1006: 0.00012119646838347444
Position 1012: 0.00011441049850208042
Position 925: 7.795311081792168e-05
Position 1855: 7.737507715079434e-05
Position 791: 7.368354889335046e-05
Position 474: 7.212874040846883e-05
Position 333: 6.935160674744426e-05
Position 387: 6.742572468141665e-05
Position 231: 6.383107692120906e-05
Position 743: 5.8015987759882065e-05
Position 552: 5.633262242471238e-05
Position 695: 5.4037753555158564e-05
Position 600: 5.1412941625070426e-05
Position 2140: 1.4316365508847618e-05
Position 1493: 1.410109314414966e-05
Position 894: 9.057139922926796e-06
Position 1472: 8.628253337680355e-06
Position 2026: 4.645877255963256e-06
Position 249: 4.0987758400127776e-06
Position 981: 3.949070676128391e-06
Position 910: 2.7327407413230897e-06
Position 1584: 2.6536160072078014e-06
Position 905: 2.3847788297444973e-06
Position 1488: 2.3485782130437407e-06
Position 648: 1.9006698188190585e-06
Position 1499: 1.2124756175659673e-06
Position 225: 6.914121581779668e-07
Position 1328: 5.632379346937796e-07
Position 1282: 4.789450802033235e-07
Position 320: 4.6406290732208306e-07
Position 1286: 4.572763604947357e-07
Position 505: 1.2129164392963788e-07
Position 242: 1.009388576464419e-07
Position 487: 3.4428840996782094e-09
Position 303: 1.154266756226931e-09
Position 933: 5.041073698430109e-10
Position 937: 3.2157142758205157e-10
Position 948: 2.7755943776800905e-10
Position 339: 4.432317751067982e-11
