Gene = Dkk3
Position 13338: 0.011686952207961286
Position 1158: 0.01107023558890223
Position 770: 0.010562013055858679
Position 5018: 0.00992741307147187
Position 790: 0.009123837790088643
Position 2385: 0.008822454067297912
Position 985: 0.008434235669627485
Position 1206: 0.008351101953070247
Position 11483: 0.008266470668927401
Position 13687: 0.008198010701011376
Position 9175: 0.00795143605697334
Position 1235: 0.007727790675846362
Position 9369: 0.007151245362604772
Position 2554: 0.006929099770648655
Position 9859: 0.006445614030422403
Position 2659: 0.006126126488031415
Position 1128: 0.005939613756601344
Position 2646: 0.005625167904688509
Position 1013: 0.005197197873522408
Position 12338: 0.004565335646155107
Position 1332: 0.004225435948822934
Position 10411: 0.004154766498917392
Position 12274: 0.004012233298684594
Position 1269: 0.00331844123227448
Position 5319: 0.003295348218987727
Position 973: 0.0032069864844656024
Position 4863: 0.0031828878830933442
Position 1667: 0.003084357588834117
Position 10070: 0.0027600568025809525
Position 1083: 0.0026882809207154986
Position 4700: 0.002466092444093125
Position 5130: 0.002148669352674532
Position 11000: 0.0021268977991183934
Position 9334: 0.0018888765405804006
Position 611: 0.0017859848431663907
Position 1201: 0.001778676112739671
Position 1181: 0.0017242663814858706
Position 2484: 0.001526863821428798
Position 794: 0.0015059855012171566
Position 621: 0.0014988819348454292
Position 1107: 0.0014961066833732964
Position 2290: 0.0013677513882244376
Position 10606: 0.001364817234395042
Position 10481: 0.0013115809994453669
Position 8842: 0.001197203221622309
Position 8763: 0.0011946092464838924
Position 8810: 0.0010975888365287048
Position 9646: 0.0010925685108212173
Position 1970: 0.0010646667505701246
Position 2630: 0.0010645808110879731
Position 517: 0.000921591221125685
Position 1161: 0.0009051445733762876
Position 2666: 0.0008715013239801444
Position 514: 0.000849590918095777
Position 1164: 0.0007910041734310934
Position 8668: 0.0007418410867098261
Position 3399: 0.00047924019640109214
Position 9558: 0.0004280976066132751
Position 1877: 0.0004015536206322267
Position 667: 0.00038850418804470033
Position 3067: 0.0003646694056752115
Position 5519: 0.0003385126746038952
Position 2894: 0.0003328890610182178
Position 4299: 0.00033004311063842374
Position 4275: 0.00032708417395947253
Position 5925: 0.0003142556313802134
Position 1752: 0.0003122706075801296
Position 567: 0.00030115149721186797
Position 1990: 0.00029272414646185595
Position 1913: 0.0002819720638066724
Position 3558: 0.0002689420670061203
Position 7978: 0.000263637519333702
Position 1929: 0.00026050907184687
Position 826: 0.00022976581630275027
Position 4617: 0.00019557965915357805
Position 2390: 0.00019230743861956896
Position 820: 0.00015094904813000724
Position 2413: 0.0001491199308843528
Position 1554: 0.00014513104419582785
Position 1132: 0.00013833570651836547
Position 5549: 0.0001049728665024436
Position 5382: 9.016085803028341e-05
Position 3719: 7.761306674573599e-05
Position 5454: 7.239831868987486e-05
Position 997: 6.92571530417482e-05
Position 3746: 6.536543118260565e-05
Position 1263: 6.2160518623229e-05
Position 1511: 5.260615600562429e-05
Position 3260: 5.198844032183494e-05
Position 2259: 5.0831617395459994e-05
Position 861: 4.3256391031985716e-05
Position 1974: 4.287552509278201e-05
Position 1557: 4.09685747538529e-05
Position 320: 3.7299601258046846e-05
Position 649: 3.524654837612094e-05
Position 1167: 3.08655387820871e-05
Position 1412: 3.0350274101633825e-05
Position 228: 2.8128599027101376e-05
Position 2212: 2.3150855400925552e-05
Position 1580: 1.622773512203743e-05
Position 1015: 1.417175165392231e-05
Position 829: 1.1172419211945692e-05
Position 818: 1.0288324666747353e-05
Position 808: 9.910979632660412e-06
Position 847: 6.43401257010997e-06
Position 349: 5.291329182545445e-06
Position 1035: 4.8027068379786e-06
Position 442: 4.496729825975723e-06
Position 462: 4.014156278083202e-06
Position 1026: 3.947518439143774e-06
Position 871: 3.750562572933933e-06
Position 364: 3.6719057115416115e-06
Position 1253: 3.255100423243715e-06
Position 1038: 2.995507873500549e-06
Position 1280: 2.4248642237141e-06
Position 1273: 2.3988136927339544e-06
Position 572: 2.0182483111986373e-06
Position 569: 1.6209761329261948e-06
Position 325: 1.0786643531327975e-06
Position 595: 9.253920326541042e-07
Position 295: 7.029685716470356e-07
Position 290: 5.613239801903127e-07
Position 411: 4.823911810769791e-07
Position 369: 3.621483637520211e-07
Position 597: 1.8256737976937977e-07
Position 250: 1.2804262002004745e-07
Position 395: 1.0885842024612988e-07
Position 1211: 6.181788555550984e-08
Position 258: 5.376093403163587e-08
Position 273: 4.7443580660149073e-08
Position 231: 4.214704036719019e-08
Position 839: 3.4660539691299114e-08
Position 525: 3.409043548974879e-08
Position 420: 3.0323943494324695e-08
Position 469: 2.877860130997946e-08
Position 1060: 2.8767612175603412e-08
Position 372: 2.519463502949203e-08
Position 181: 2.4954923539962566e-08
Position 233: 1.9767217606157235e-08
Position 267: 1.4644714613712396e-08
Position 366: 1.3636418126218608e-08
Position 874: 8.012006563520592e-09
Position 1136: 6.942729027712584e-09
Position 480: 6.208358019210589e-09
Position 464: 5.801000465905146e-09
Position 487: 4.778937275051769e-09
Position 495: 2.2329979890616633e-09
Position 184: 1.612250833801064e-11
Position 299: 1.5775012720728273e-11
Position 260: 2.0991501484548558e-12
Position 425: 1.0653405537209982e-13
Position 240: 2.207225534560824e-14
