Gene = Dspp
Position 8589: 0.05194483250245449
Position 2708: 0.0518273922007913
Position 5181: 0.048144884292961876
Position 8592: 0.042812442294003675
Position 9044: 0.032685490986158125
Position 2295: 0.03239078145870818
Position 2389: 0.029643230343683134
Position 5187: 0.025336876044444644
Position 8771: 0.02336864976002845
Position 3869: 0.020445408285690775
Position 2277: 0.02014095293113822
Position 5596: 0.01965800996038018
Position 3032: 0.017679541512675295
Position 4444: 0.01742842831522981
Position 2501: 0.014953067474309373
Position 4817: 0.014933930711572847
Position 4913: 0.014787128113277457
Position 3207: 0.013939906980067168
Position 4598: 0.013548955604333543
Position 4977: 0.010741878532721147
Position 5140: 0.010694623930568277
Position 2352: 0.010123600133736999
Position 4390: 0.00988688414221365
Position 2504: 0.00933771165931073
Position 531: 0.008599579286950909
Position 1569: 0.0073632695102591695
Position 411: 0.007305963478562325
Position 3183: 0.007260033786500314
Position 5247: 0.007078957855035909
Position 8407: 0.006989296444763518
Position 4137: 0.006466340197783149
Position 2996: 0.006058135234856006
Position 3972: 0.005958328897630253
Position 2933: 0.005445498556047136
Position 2211: 0.004705829817631286
Position 2468: 0.0046749782581420865
Position 2375: 0.004601690385723181
Position 2401: 0.004197451558232469
Position 1302: 0.004155241288339042
Position 2002: 0.003841910531494557
Position 3000: 0.0035553822333399304
Position 2177: 0.0033208711946261346
Position 2131: 0.003208761475398925
Position 5763: 0.0025131857154725473
Position 4316: 0.002511314648190788
Position 5221: 0.0024422334864267824
Position 4614: 0.0021185080324892243
Position 2287: 0.0018924995148703616
Position 1811: 0.0017635558882885217
Position 2938: 0.001710102714955547
Position 6102: 0.0016334379377033197
Position 7983: 0.001551962567178467
Position 527: 0.0013987111866975543
Position 2239: 0.0013389861904828985
Position 4629: 0.0013377965362262574
Position 4473: 0.0013344530606784657
Position 6628: 0.0012905213871197748
Position 4192: 0.0012383074621415118
Position 457: 0.0012149821399287677
Position 4008: 0.001211025188596521
Position 4920: 0.0011575757174494316
Position 3094: 0.0010532126558929205
Position 2454: 0.0010117686267123462
Position 3147: 0.0009766692117267706
Position 6382: 0.0009261740326375575
Position 3460: 0.0008895429626723226
Position 6058: 0.0008012166197706823
Position 2245: 0.0007628124978693021
Position 3897: 0.0007454637365234346
Position 4256: 0.0007061905364605579
Position 158: 0.0006923190270003356
Position 1357: 0.0006887958721346644
Position 4453: 0.0006786382274446138
Position 1093: 0.0006755416885916789
Position 4100: 0.0006703692942142278
Position 3326: 0.0006702485637456946
Position 2471: 0.0004880110495276407
Position 2151: 0.00043721196115732583
Position 3509: 0.000404832852396531
Position 1459: 0.00028378813636089197
Position 2739: 0.0002760181654826912
Position 2032: 0.00026144534598519006
Position 1505: 0.00023062846589918433
Position 6198: 0.0001923828924456256
Position 1230: 0.00018640206800623544
Position 911: 0.0001591018285235547
Position 4748: 0.0001508997728060798
Position 3622: 0.00014605792320462869
Position 4430: 0.0001440124638314263
Position 1141: 0.00011536618094400475
Position 194: 0.00010933266853579922
Position 533: 8.755919346463852e-05
Position 890: 8.330645610411284e-05
Position 2065: 7.10522986757668e-05
Position 1534: 6.132982775799622e-05
Position 1603: 5.6331141445438776e-05
Position 4662: 5.051552493881034e-05
Position 4672: 4.213109075250289e-05
Position 178: 3.968892490975496e-05
Position 4459: 2.1031475712717837e-05
Position 300: 1.3283593124339121e-05
Position 1000: 6.666667239876224e-06
Position 4665: 5.34226652898433e-06
Position 917: 4.1445998140610385e-06
Position 1823: 4.059221602980195e-06
Position 501: 3.4848373006028082e-06
Position 626: 3.3775209584313954e-06
Position 684: 2.2967779372605343e-06
Position 4690: 1.8511640991034624e-06
Position 2009: 2.8690890583742994e-07
Position 1192: 1.1418735459672453e-08
Position 446: 6.925277201295437e-09
