Gene = Topaz1
Position 606: 7.310535138674012e-05
Position 402: 6.047267505478211e-05
Position 537: 5.0852143081298756e-05
Position 556: 4.6305959080223874e-05
Position 321: 4.379995511773902e-05
Position 2307: 3.672574423226508e-05
Position 3303: 3.4709160390582674e-05
Position 520: 3.324889935297099e-05
Position 1243: 3.180750053251858e-05
Position 1375: 3.156303390479328e-05
Position 52722: 2.3248387457663323e-05
Position 46212: 2.011005304296587e-05
Position 243: 1.695526567752187e-05
Position 282: 1.6473816052493256e-05
Position 1052: 1.2947872030111161e-05
Position 1361: 1.2896656774237583e-05
Position 1230: 1.1614539375077914e-05
Position 44368: 9.689929899883022e-06
Position 1161: 8.83563249232996e-06
Position 294: 5.6847969092619296e-06
Position 679: 4.9480147486329975e-06
Position 449: 4.220714992282535e-06
Position 1056: 3.958613506959129e-06
Position 1795: 3.914309175172909e-06
Position 38832: 3.3580738551228395e-06
Position 1719: 2.7457625734785843e-06
Position 325: 5.810323559604696e-07
Position 923: 5.798551510637917e-07
Position 444: 4.6868232709648437e-07
Position 477: 3.672102880126264e-07
Position 279: 3.604583230072686e-07
Position 287: 1.1658417284170794e-07
Position 290: 9.765595271023008e-08
Position 201: 9.592620888867877e-08
Position 250: 7.872142399291241e-08
Position 329: 7.810739499019794e-08
Position 204: 6.068454668096642e-08
Position 439: 1.9254646728165484e-08
Position 442: 1.574302007985457e-08
Position 247: 1.3671782485897672e-08
Position 179: 2.5704627418343264e-10
Position 133: 2.201775354702169e-10
Position 252: 7.15053011507934e-11
Position 197: 6.750568929748124e-12
Position 149: 5.958799849830546e-12
Position 195: 4.681828498595532e-12
Position 154: 4.346918400042752e-12
Position 121: 3.52625261397548e-12
