Gene = Ercc1
Position 4936: 0.0006918311217080704
Position 2093: 0.0006913430798532236
Position 5889: 0.0006862089783176756
Position 4893: 0.000678139807202684
Position 10049: 0.0006699217610198294
Position 4773: 0.0006673195772438993
Position 9840: 0.000639866870238214
Position 535: 0.0006273909413826162
Position 5795: 0.000614900382171135
Position 10227: 0.0005527381908586607
Position 418: 0.0005272355387692639
Position 7757: 0.0004926521882536155
Position 5640: 0.0004848566033240174
Position 5008: 0.00047639850516078056
Position 8159: 0.0004735345602676381
Position 3752: 0.00046447013189448354
Position 458: 0.00046052704885340116
Position 6287: 0.00045273437008856374
Position 5678: 0.0003796706288259742
Position 451: 0.0003705340617477244
Position 514: 0.0003610489791491536
Position 4817: 0.0003437253013395525
Position 291: 0.0003431503160859006
Position 855: 0.00032288930867680306
Position 5232: 0.0003170497581335507
Position 4066: 0.00031082834840540736
Position 4070: 0.0003058106182619999
Position 8355: 0.00028903419963288474
Position 3628: 0.00027460361799476734
Position 849: 0.0002745001897231519
Position 1858: 0.00025695806638161006
Position 723: 0.0002519842404658471
Position 5577: 0.0002448344111996883
Position 870: 0.00023177259402061844
Position 3773: 0.00022509998493550076
Position 4380: 0.00020605265467751134
Position 413: 0.00019854444872887677
Position 4115: 0.00018705824014221304
Position 3725: 0.00018206270827986543
Position 540: 0.00018135988902364967
Position 3800: 0.00017761580485713783
Position 7147: 0.00016497106640563802
Position 263: 0.00015306893637248995
Position 8129: 0.00015233612837374722
Position 890: 0.00014088962850900864
Position 8645: 0.0001321189017132066
Position 3639: 0.00013106025905452784
Position 8567: 0.0001177495748258001
Position 7970: 0.00011630503578343693
Position 8446: 0.00011015327656884611
Position 7335: 0.00010409877150728094
Position 7207: 9.732180273628314e-05
Position 5583: 8.999261535965199e-05
Position 8622: 8.878622739114603e-05
Position 5767: 8.864332057236073e-05
Position 8861: 7.893441999397226e-05
Position 7338: 7.02611073505074e-05
Position 5821: 6.78231326728639e-05
Position 6099: 5.4227249361522704e-05
Position 314: 5.3307235693076516e-05
Position 483: 5.24596643518433e-05
Position 4209: 3.963295129770324e-05
Position 8243: 3.872374091104738e-05
Position 529: 3.4323720774573554e-05
Position 8367: 3.161332413063702e-05
Position 8455: 2.90331908825053e-05
Position 656: 2.5320421806051745e-05
Position 4179: 2.4310541465349275e-05
Position 4150: 2.3432076451491983e-05
Position 447: 2.0132948821362102e-05
Position 254: 1.993659254173244e-05
Position 563: 1.9606244341136705e-05
Position 877: 1.9526090015150518e-05
Position 4230: 1.752508482714111e-05
Position 628: 1.6889954550146378e-05
Position 631: 1.667905493613626e-05
Position 570: 1.4132815393736664e-05
Position 605: 1.0430648873331338e-05
Position 251: 8.05787663216857e-06
Position 228: 7.949422620445726e-06
Position 308: 7.93721293254186e-06
Position 4048: 7.590239083719626e-06
Position 5340: 7.279207055973538e-06
Position 609: 7.254105703706809e-06
Position 556: 6.696252424966297e-06
Position 678: 6.351107691436815e-06
Position 460: 6.057351098382533e-06
Position 9495: 4.914518249687384e-06
Position 338: 3.998133091390516e-06
Position 7862: 3.685750747749435e-06
Position 239: 3.5678256062755033e-06
Position 265: 3.16841868587213e-06
Position 247: 3.0746703461577855e-06
Position 326: 3.007070768674775e-06
Position 3546: 2.400605642347039e-06
Position 330: 2.3386546281255484e-06
Position 423: 1.845848562044991e-06
Position 4255: 1.7627645662033066e-06
Position 1714: 1.6769473607656687e-06
Position 335: 1.6579851021688264e-06
Position 8024: 1.6481225526940211e-06
Position 8005: 1.5965808363982063e-06
Position 316: 1.4991679297154978e-06
Position 4127: 1.3013395255421278e-06
Position 915: 1.2753441162375555e-06
Position 7695: 1.2726215369426357e-06
Position 1688: 1.1589360439214372e-06
Position 303: 1.1369068100621375e-06
Position 2496: 1.1333017330763662e-06
Position 2244: 1.1094485480053876e-06
Position 2492: 1.1017102529075743e-06
Position 7994: 8.735126766787461e-07
Position 3475: 8.385706239752397e-07
Position 7927: 8.300934773691172e-07
Position 8053: 7.726134374899177e-07
Position 675: 6.966734759319098e-07
Position 8010: 6.964456136216074e-07
Position 9584: 6.849073650135104e-07
Position 8400: 6.196586416044787e-07
Position 8417: 5.447967869929576e-07
Position 919: 3.785553467026431e-07
Position 1552: 3.590575315180407e-07
Position 5111: 3.5214930262183854e-07
Position 8168: 2.953895481147629e-07
Position 897: 2.4709334824734214e-07
Position 9471: 1.519430812020039e-07
Position 6006: 1.493331082700204e-07
Position 9623: 1.4748511005243002e-07
Position 770: 8.693425157202373e-08
Position 6166: 3.9740806000579274e-08
Position 4025: 3.632514262613963e-08
Position 118: 3.456164483840204e-08
Position 922: 3.292860136692553e-08
Position 341: 2.993878116312267e-08
Position 1005: 2.670972689429922e-08
Position 174: 2.396179889043204e-08
Position 6115: 1.3295782550619015e-08
Position 937: 1.2867511368648073e-08
Position 860: 1.2785628016351078e-08
Position 6107: 1.1182123784865283e-08
Position 180: 1.0893549268087941e-08
Position 188: 9.073030696927837e-09
Position 7614: 8.543950990178929e-09
Position 130: 6.040872396790604e-09
Position 1364: 6.040443596449386e-09
Position 196: 3.850519738279239e-09
Position 139: 2.9575677553544065e-09
Position 249: 2.359228552609089e-09
Position 147: 4.96819040365593e-10
Position 205: 4.78895727034691e-10
Position 149: 9.896859876246199e-11
