Gene = Odam
Position 521: 0.002026557048228347
Position 3247: 0.001971926648776849
Position 6922: 0.00164740606198715
Position 5029: 0.001546587723158278
Position 3771: 0.0015277652352898106
Position 982: 0.0014854316397025712
Position 292: 0.0014645459688444435
Position 7251: 0.0012907011118427957
Position 3572: 0.0011980006157984958
Position 836: 0.0011808785308800094
Position 1192: 0.001052095827404527
Position 4408: 0.001049272297021514
Position 1483: 0.001020104691281947
Position 6154: 0.0009594574042179233
Position 756: 0.0008616612527704267
Position 2826: 0.0008436247528497915
Position 1329: 0.0007999881106194575
Position 5986: 0.0007814748544020462
Position 853: 0.0007546509465398913
Position 6036: 0.0006868036785459327
Position 6608: 0.0005874560624433921
Position 4378: 0.0004609996505127417
Position 320: 0.00045111312259116243
Position 1433: 0.00044534443864864103
Position 4478: 0.0004053835430229624
Position 3510: 0.0004003765352026826
Position 4231: 0.00037076395196478925
Position 4355: 0.0003403301701904609
Position 535: 0.00033533760450415323
Position 3597: 0.00030410431933186984
Position 4093: 0.0002999343183506214
Position 1475: 0.0002854728484431233
Position 3819: 0.0002775683550969955
Position 793: 0.0002755450771413279
Position 402: 0.0002532951066321822
Position 231: 0.00023965360634510953
Position 3554: 0.00023580059873798385
Position 444: 0.00021981468336470874
Position 4108: 0.00021900170234576233
Position 2822: 0.0002137514250320479
Position 1354: 0.00020700937773246702
Position 1332: 0.00017456720836067123
Position 3461: 0.0001604943734976871
Position 1737: 0.00015324581659213317
Position 2661: 0.00014842392450341876
Position 2935: 0.0001335395631864226
Position 2599: 0.00013240879685602432
Position 630: 0.00013230107918901787
Position 162: 0.00010794183570828812
Position 4210: 0.00010739728046831094
Position 4167: 9.649608820241182e-05
Position 2485: 9.420208624708379e-05
Position 132: 8.240510432176736e-05
Position 259: 8.24010250311601e-05
Position 384: 7.96344402253114e-05
Position 135: 7.758724300044927e-05
Position 1574: 7.74837110036793e-05
Position 245: 5.899914389959569e-05
Position 2712: 5.879158687219456e-05
Position 451: 4.7623678930357377e-05
Position 1596: 3.800446749168423e-05
Position 1278: 3.673631064177738e-05
Position 1701: 3.453454045998219e-05
Position 505: 3.383378182389308e-05
Position 4187: 3.350893493388953e-05
Position 368: 3.225068576345561e-05
Position 353: 2.6048374406271542e-05
Position 137: 2.5461876643423725e-05
Position 859: 2.2790256165310573e-05
Position 242: 2.169323252968905e-05
Position 6162: 2.1685593948579108e-05
Position 144: 2.1628792682228213e-05
Position 4144: 1.8344774807976397e-05
Position 716: 1.7078522773809954e-05
Position 141: 1.685590060577266e-05
Position 728: 1.4042143360525833e-05
Position 329: 1.1934215110840688e-05
Position 346: 1.1681995239096997e-05
Position 404: 1.1397378955613755e-05
Position 543: 1.0360784721365866e-05
Position 251: 6.894837782004462e-06
Position 488: 5.0142208669825306e-06
Position 4791: 1.6979350956841305e-06
Position 372: 9.977036026582472e-07
Position 2555: 7.139243202282054e-07
Position 2944: 5.087325104328457e-07
Position 357: 3.1316943945551226e-07
Position 478: 2.1682229617135643e-07
Position 149: 2.0134579400842626e-07
Position 2646: 1.6945728826731906e-07
Position 1021: 1.2219127774022046e-07
Position 480: 1.2176543233401747e-07
Position 2612: 4.219231569339673e-08
Position 152: 1.9347105336515094e-08
