Gene = Knop1
Position 1331: 0.00012325379715121803
Position 96: 0.0001204875416506437
Position 54: 0.0001051478575680054
Position 9200: 9.663418559846761e-05
Position 7714: 8.799643917563559e-05
Position 7770: 7.436164948052275e-05
Position 8603: 6.66162996535541e-05
Position 636: 4.8661049350005474e-05
Position 2236: 4.8369547041844526e-05
Position 237: 3.629679544818281e-05
Position 642: 2.4813782349906217e-05
Position 464: 2.4014869628047772e-05
Position 1082: 2.3912284658836637e-05
Position 258: 2.3366087556837167e-05
Position 403: 2.060354516800156e-05
Position 1327: 2.027727282721584e-05
Position 166: 1.8277718938842068e-05
Position 114: 1.7219975197723713e-05
Position 202: 8.515758539931466e-06
Position 9: 4.7591588219711645e-06
Position 649: 4.698878515486201e-06
Position 487: 3.8265434590946525e-06
Position 877: 2.8652870175263896e-06
Position 2079: 1.9260100461260763e-06
Position 561: 1.6320789012176454e-06
Position 759: 6.170325628517798e-07
Position 838: 4.6100692414569494e-07
Position 1086: 2.1844921342326044e-07
Position 1112: 2.032183421700272e-07
Position 871: 1.7671865930453128e-07
Position 850: 1.7411837173666232e-07
Position 1117: 1.486577292626667e-07
Position 1175: 1.0427465655058372e-07
Position 5782: 4.9108924174727375e-08
Position 903: 1.2112223580076205e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7679: 0.996068684767633
Position 5564: 0.8659358187924736
Position 10874: 0.5748133441111893
Position 4531: 0.4806196673827612
Position 12501: 0.38197650740759165
Position 7466: 0.33008131746909225
Position 11381: 0.31509706540936466
Position 7330: 0.3055297573754282
Position 2913: 0.26780409854168674
Position 13016: 0.23262876789687575
Position 11311: 0.2238809769761807
Position 1966: 0.22182091689107145
Position 724: 0.1593278618778366
Position 4552: 0.14067256083608345
Position 4261: 0.1346407864687617
Position 2700: 0.13004097914267324
Position 12690: 0.12220699716678006
Position 743: 0.10121478610160102
Position 10159: 0.08995462122700597
Position 11734: 0.06683287887404746
Position 13770: 0.06402768160963013
Position 4797: 0.0602101185864839
Position 7933: 0.05990056499614235
Position 4979: 0.05989852055554739
Position 3060: 0.05826800827145126
Position 13533: 0.056074705008994974
Position 8963: 0.046677591231946834
Position 2193: 0.04475620284757618
Position 1679: 0.044303999881488455
Position 7895: 0.03729647528928048
Position 1942: 0.03678045362307032
Position 2862: 0.03605619455431538
Position 11186: 0.03556459158933717
Position 2590: 0.03482012465986411
Position 7510: 0.03329200334439438
Position 4265: 0.028308864257188336
Position 8705: 0.02472689370997811
Position 11666: 0.024588294835271668
Position 11149: 0.020658129113774085
Position 4276: 0.01828684880239311
Position 4483: 0.018144261994139176
Position 4995: 0.016372935974156032
Position 11245: 0.015596092904183245
Position 6295: 0.014866556141543915
Position 1708: 0.013768414791986507
Position 2157: 0.013311161078013655
Position 4169: 0.01327524553589854
Position 8176: 0.012277412575940755
Position 10266: 0.012068056560770401
Position 10934: 0.011788169660718363
Position 12931: 0.011739378910656519
Position 9768: 0.010664883927881591
Position 8720: 0.008937912707342859
Position 13082: 0.008750540582577002
Position 6314: 0.008522579665332338
Position 1945: 0.007984630781580534
Position 2609: 0.007895879906501986
Position 2547: 0.007698826975682669
Position 1973: 0.007545199486460516
Position 7962: 0.007218625426667689
Position 8739: 0.0071397368486063005
Position 7308: 0.0068321857848652485
Position 1071: 0.005643282598786173
Position 762: 0.00560364421586104
Position 12191: 0.005534219753888056
Position 4668: 0.005248699192856284
Position 10290: 0.005148897184777429
Position 1042: 0.004542932880306943
Position 8899: 0.004423856903979667
Position 1510: 0.003748475551931778
Position 4211: 0.0031703155686031814
Position 9756: 0.003014015563240049
Position 8788: 0.002839205053028044
Position 13205: 0.0025610786704531926
Position 10725: 0.002436610549944206
Position 3113: 0.0024364106899069965
Position 3107: 0.0023636362071059133
Position 6993: 0.002177941573016908
Position 1241: 0.0021308548692510645
Position 2371: 0.002122049650193883
Position 3076: 0.002024339138617717
Position 496: 0.0020085016558093016
Position 443: 0.0019419418347302409
Position 11077: 0.0019024090752447404
Position 3696: 0.001810907087838092
Position 3619: 0.0016481098477490535
Position 7291: 0.0015605372599639046
Position 7644: 0.0014063279906955076
Position 1327: 0.0013189212825708125
Position 7204: 0.0013049935159498427
Position 7987: 0.0012243386527134937
Position 9440: 0.0010046155332707875
Position 942: 0.0009117299814579014
Position 1380: 0.0007486954021380665
Position 1770: 0.000621624939681455
Position 964: 0.0005879501368162073
Position 1825: 0.0005521601188851145
Position 1427: 0.0005137366802858591
Position 2060: 0.0003184177465772957
Position 1000: 0.0002861557146716082
Position 1435: 0.0002634780059536747
Position 1713: 0.00021906511421505628
Position 861: 0.0002115076559829051
Position 1479: 0.00020580370191916915
Position 784: 0.0001998554453034388
Position 1835: 0.00018906023275821497
Position 1874: 0.00018542841667334038
Position 2002: 0.0001775803752097988
Position 2113: 0.000175537884387125
Position 536: 0.0001692782454931889
Position 1303: 0.00016404096930563037
Position 2146: 0.00011195990735314557
Position 7993: 0.00010881266226959939
Position 1348: 6.438222845785835e-05
Position 2065: 6.398149048150511e-05
Position 314: 6.228459159587766e-05
Position 504: 5.3000789786800474e-05
Position 8507: 5.069745001516945e-05
Position 1815: 5.0215755198263455e-05
Position 2116: 4.9113453262963704e-05
Position 759: 4.8493531553210354e-05
Position 1784: 4.7961930414714745e-05
Position 1331: 4.562776224501766e-05
Position 2330: 4.3258336507692965e-05
Position 2278: 2.905014954525641e-05
Position 2827: 2.7922957043661522e-05
Position 2705: 2.6536656155004515e-05
Position 300: 2.383913697425483e-05
Position 832: 2.3425666036404892e-05
Position 811: 2.025060649237553e-05
Position 403: 1.8185084634912366e-05
Position 530: 1.650178385265732e-05
Position 1730: 1.6157096519180745e-05
Position 867: 1.3374604692948803e-05
Position 533: 7.5146748247433286e-06
Position 1112: 7.136255467726884e-06
Position 1080: 6.817578804442506e-06
Position 7878: 6.771199550511244e-06
Position 1410: 6.589407839538663e-06
Position 277: 6.354945966554148e-06
Position 1054: 1.5259664092606787e-06
Position 464: 1.4226677431609533e-06
Position 1058: 1.150121399338506e-06
Position 1171: 8.849936743994729e-07
Position 1408: 8.281595312679821e-07
Position 1107: 7.90477932728991e-07
Position 791: 7.093631921146592e-07
Position 423: 6.878572300548744e-07
Position 221: 5.528553703054053e-07
Position 1180: 4.3762089627380265e-07
Position 557: 4.195311574257432e-07
Position 944: 3.9704027604566387e-07
Position 515: 3.0436815584589765e-07
Position 788: 1.398291446420982e-07
Position 623: 8.974166978552554e-08
Position 178: 7.470465489308759e-08
Position 877: 6.626785263674106e-08
Position 1005: 6.444692851195584e-08
Position 1117: 6.435643285789542e-08
Position 698: 6.162414362718454e-08
Position 806: 5.961272250294123e-08
Position 1085: 5.42576106959551e-08
Position 356: 5.0635406670374346e-08
Position 1342: 3.2191277822679585e-08
Position 561: 2.812626821248922e-08
Position 110: 2.760880571183706e-08
Position 367: 2.7264041522781888e-08
Position 223: 2.514435328255219e-08
Position 703: 2.38834748719465e-08
Position 894: 2.0022576869904118e-08
Position 1155: 1.9715227527909484e-08
Position 141: 4.145423608043487e-09
Position 545: 3.707313531700924e-09
Position 123: 3.239905940480826e-09
Position 663: 2.5934262569719214e-09
Position 567: 2.2327654092225834e-09
Position 667: 1.0756545696399705e-09
Position 631: 2.0059063142073431e-10
Position 688: 1.2871220054167001e-14
