Gene = Nosip
Position 11964: 1.2558075592855622e-05
Position 121: 1.1167157213048998e-05
Position 14462: 1.1059273881931512e-05
Position 14903: 1.0319243477029366e-05
Position 159: 9.59451353085928e-06
Position 11664: 8.013315193548935e-06
Position 28: 7.207172209031036e-06
Position 211: 1.8766618502490938e-06
Position 250: 1.1256383825436736e-06
Position 465: 1.0585361765543437e-06
Position 137: 9.446017716444264e-07
Position 13857: 9.112343778301677e-07
Position 416: 5.047214020413009e-07
Position 12189: 4.3499923250370666e-07
Position 14543: 2.1084320128722458e-07
Position 14: 2.0631958359429997e-07
Position 37: 2.057769157055715e-07
Position 269: 1.4685567182460436e-07
Position 245: 1.3222372784497494e-07
Position 14426: 1.211328924864197e-07
Position 344: 1.0495877940543105e-07
Position 560: 5.669451073456769e-08
Position 40: 5.317634967561761e-08
Position 1693: 5.071951552162187e-08
Position 340: 3.4304889270113615e-08
Position 1697: 2.9426299143034474e-08
Position 1792: 2.8707823132371405e-08
Position 3: 2.8279050780042823e-08
Position 14551: 2.7190906550799097e-08
Position 13886: 2.6691015524702148e-08
Position 179: 2.2276786922147703e-08
Position 1725: 1.9320461817438375e-08
Position 12350: 1.524117852283447e-08
Position 12122: 1.4556316095464974e-08
Position 281: 1.3683096995327826e-08
Position 350: 1.3531661356411408e-08
Position 300: 1.1284189218296796e-08
Position 1682: 1.0962152058322528e-08
Position 14913: 7.965812742139525e-09
Position 1526: 6.653317129920095e-09
Position 284: 6.387069471609048e-09
Position 292: 6.332163277251296e-09
Position 1034: 6.317139169402899e-09
Position 893: 5.9342713298830106e-09
Position 1262: 4.781503292807661e-09
Position 400: 4.086602459422752e-09
Position 331: 1.496175677789933e-09
Position 14883: 1.3217034024171307e-09
Position 469: 5.115131796738565e-10
Position 547: 4.856684528180001e-10
Position 394: 3.980693265399277e-10
Position 272: 7.748394802439665e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 11525: 0.9915614502502996
Position 14855: 0.9796841239417308
Position 12149: 0.9758046697669792
Position 14364: 0.97248910469186
Position 11033: 0.9152723041852232
Position 14095: 0.8981543850679411
Position 13612: 0.8306008947147798
Position 13853: 0.6766914340382403
Position 11735: 0.19309361320180515
Position 13889: 0.18115874378999575
Position 13596: 0.14180214849215803
Position 210: 0.13292568982646938
Position 11833: 0.10688180463352132
Position 3544: 0.09076654535744635
Position 2981: 0.08649838316271116
Position 13126: 0.05429479909637784
Position 11037: 0.049150070220425446
Position 14170: 0.047127058924931624
Position 11874: 0.04616724334467513
Position 193: 0.04257040396570342
Position 2890: 0.03873102034279849
Position 11813: 0.02859884633770128
Position 4565: 0.026928732970803913
Position 14128: 0.02483137995650327
Position 13194: 0.023425517311695017
Position 10916: 0.01900515803807115
Position 15093: 0.016280525818560338
Position 9196: 0.01623726201500716
Position 4552: 0.014166990439229936
Position 12451: 0.013556842662465096
Position 14787: 0.013250798857803628
Position 9090: 0.012095269276737564
Position 14156: 0.012051649731577503
Position 3254: 0.008472358396328032
Position 4581: 0.008281836053345983
Position 14386: 0.007693038548388345
Position 14410: 0.007670036616696276
Position 11881: 0.006944322153384604
Position 236: 0.006544384880988816
Position 11841: 0.005626314899597402
Position 3331: 0.005421947402401206
Position 3459: 0.0053972552151701604
Position 2914: 0.004706279641005403
Position 13837: 0.0045704161607035484
Position 3273: 0.00403053175479302
Position 13154: 0.003758172848098332
Position 13309: 0.0034306666899166596
Position 14231: 0.003260478355532885
Position 4445: 0.0030799963288789126
Position 275: 0.0030668666489456838
Position 1942: 0.0028912024219746855
Position 4328: 0.0028852408333683525
Position 13027: 0.002628771310574813
Position 2848: 0.0025628354196841814
Position 12154: 0.002325405378441822
Position 15099: 0.002124866565810548
Position 2833: 0.0020688203239652555
Position 12837: 0.0020667508908788195
Position 14211: 0.002051394383599995
Position 13624: 0.0019900729643083227
Position 13894: 0.0019135029737036514
Position 641: 0.0019029895128248194
Position 11548: 0.0018855107044961307
Position 13945: 0.001856608607424698
Position 11795: 0.0018532616457305774
Position 11741: 0.0018194840087938226
Position 2444: 0.0015923726546388768
Position 11975: 0.0015840861888459813
Position 15220: 0.0015037983176664584
Position 13322: 0.0014008893938098283
Position 13772: 0.0013679397995823872
Position 15334: 0.0012433542271874272
Position 14395: 0.0012073522619800675
Position 14470: 0.0011663349162552136
Position 15232: 0.0011518622875787826
Position 13808: 0.001026260025172723
Position 15657: 0.0009897660653086168
Position 13353: 0.0009077316600781646
Position 13296: 0.0008938528263742811
Position 11436: 0.0008714302065547126
Position 13900: 0.0008120133517468456
Position 14983: 0.0007432200590281729
Position 12112: 0.0007266700033767026
Position 11845: 0.0007117507043262173
Position 15184: 0.0007082515925769603
Position 13082: 0.0006069825918296067
Position 11608: 0.0006053490943869059
Position 14697: 0.0005888786063920125
Position 11890: 0.0005328510124309876
Position 1970: 0.0005092425246357426
Position 9506: 0.00048257419726116627
Position 6559: 0.0004474273212505846
Position 12122: 0.00043459817616349
Position 13855: 0.0004298255665952266
Position 7377: 0.00039568571409753594
Position 14270: 0.00039043439735005715
Position 11917: 0.00038149903442488144
Position 13627: 0.00037220639417489935
Position 2491: 0.00037017042528358386
Position 14447: 0.0003350979335648142
Position 12859: 0.00031752935038902925
Position 2534: 0.00029281650674333327
Position 15541: 0.0002663270021289029
Position 11311: 0.00026083308955143487
Position 15159: 0.0002567350452340174
Position 15598: 0.00024472343578438093
Position 15466: 0.0002443929479566218
Position 11770: 0.0002272464430842339
Position 1509: 0.00022322998581915184
Position 11979: 0.00021297600379073945
Position 13283: 0.00020941736782558088
Position 656: 0.00019830363266522033
Position 11715: 0.00019600996809441567
Position 13199: 0.00019056974584871794
Position 15503: 0.00016331752952752194
Position 1576: 0.00015705350035905003
Position 12583: 0.00015488502569522037
Position 13951: 0.00014297387559044026
Position 2953: 0.00013758635642755252
Position 2932: 0.00013495940480676055
Position 11923: 0.0001298268306670035
Position 14921: 0.0001223768520600491
Position 14831: 0.00011928526922674504
Position 11894: 0.00011731584105706443
Position 11765: 0.00011499404973193834
Position 15603: 0.00010928701557637961
Position 15150: 0.00010831330811683167
Position 13386: 0.00010539555250740597
Position 2368: 0.00010089428633827533
Position 14244: 9.473709990511941e-05
Position 2353: 9.378200573826352e-05
Position 11709: 7.457449148491808e-05
Position 12089: 7.263399472572922e-05
Position 6651: 7.054297107063175e-05
Position 14714: 6.873944806762943e-05
Position 677: 6.739314767242509e-05
Position 14813: 6.339113361862646e-05
Position 11408: 6.31621815714029e-05
Position 13875: 6.229939535910745e-05
Position 15206: 6.076395993749869e-05
Position 11697: 6.0144559041637634e-05
Position 13917: 5.662809284849987e-05
Position 14894: 5.0267543632620296e-05
Position 15103: 4.858815605818855e-05
Position 15579: 4.7031746790814244e-05
Position 15314: 4.20744236864834e-05
Position 12946: 4.0112152783064566e-05
Position 2853: 3.7297011886068395e-05
Position 2018: 3.664507963550687e-05
Position 733: 2.9833142448702872e-05
Position 1619: 2.7054474490669217e-05
Position 344: 2.6250348301905602e-05
Position 1392: 2.4803173745562357e-05
Position 1533: 2.3623289791279996e-05
Position 14240: 2.252657528176379e-05
Position 14913: 2.2223141224143816e-05
Position 14008: 2.1310864468998112e-05
Position 11719: 1.8540499477951555e-05
Position 2273: 1.836721431386594e-05
Position 11323: 1.628777502911316e-05
Position 487: 1.547338849451235e-05
Position 11368: 1.4240927720854495e-05
Position 14449: 7.930452483210938e-06
Position 11202: 6.769253138933192e-06
Position 685: 6.6097745612340625e-06
Position 1855: 5.9845414448447e-06
Position 158: 4.779773921507425e-06
Position 11245: 3.359655554542409e-06
Position 284: 3.218439993253417e-06
Position 637: 3.1555047430440504e-06
Position 152: 2.7528734723762383e-06
Position 12329: 2.180192606821353e-06
Position 12494: 1.3406965585366768e-06
Position 218: 7.949717335928286e-07
Position 12014: 6.193210400601567e-07
Position 12037: 4.309920354108377e-07
Position 12178: 3.657013129697933e-07
Position 12204: 3.056142204033097e-07
Position 3396: 1.7760760777323024e-07
Position 12287: 1.7686436358586459e-07
Position 12225: 1.4873045648794013e-07
Position 12032: 1.3147246720605233e-07
Position 12207: 7.611664649774395e-08
Position 12458: 1.9052181407946975e-08
Position 1652: 1.8758673023835885e-08
Position 12605: 1.7510520361002626e-08
Position 415: 4.929793389360496e-09
Position 368: 3.644865601146535e-09
Position 1696: 3.1525661134541845e-09
Position 1019: 3.1401303889082885e-09
Position 1201: 2.917232995597256e-09
Position 1544: 2.77589934978917e-09
Position 1718: 2.4863609760822037e-09
Position 1463: 2.428164001342904e-09
Position 707: 2.1504814426453013e-09
Position 690: 1.9776642899627515e-09
Position 953: 1.961754336372889e-09
Position 946: 1.145107930921243e-09
Position 747: 1.137105814858535e-09
Position 297: 9.353333980369767e-10
Position 545: 4.711533069067219e-10
Position 148: 3.261486154041424e-10
Position 355: 2.628470051114957e-10
Position 295: 2.621019266922944e-10
Position 292: 1.3770740930644114e-10
Position 350: 1.2524940878518116e-10
Position 314: 9.826779113663443e-11
Position 348: 8.580139038947467e-11
Position 453: 7.143072654162938e-11
Position 144: 6.635650695514383e-11
Position 459: 6.387371618119785e-11
Position 501: 1.9711706131472818e-11
Position 426: 1.3631831408470079e-11
Position 318: 6.4686872892200866e-12
Position 300: 6.10624222763768e-12
