Gene = Aagab
Position 1734: 0.001077890929353228
Position 38166: 0.0010312891734995237
Position 33782: 0.001014034814614132
Position 17110: 0.0007279521608797961
Position 2037: 0.0006531217932188074
Position 2892: 0.0006328898238712174
Position 15863: 0.0005686387654035882
Position 19463: 0.0005543996310888123
Position 116: 0.0005160245419618377
Position 1390: 0.0005128439770796232
Position 40282: 0.0005085104531701223
Position 40171: 0.0004461481667720073
Position 416: 0.00034822611681545014
Position 763: 0.00032235599575477564
Position 14108: 0.00031339457247351774
Position 18436: 0.00029824011623798567
Position 1425: 0.00028604772220233493
Position 3638: 0.0002585567065508003
Position 2633: 0.00025340265681825295
Position 19150: 0.00024614150618484465
Position 1559: 0.00020894888916757679
Position 2053: 0.00020749533209919187
Position 1539: 0.00020291040578612572
Position 18537: 0.0001648381664564639
Position 16186: 0.0001632584572430938
Position 489: 0.00015749269851285882
Position 2098: 0.0001540035478429622
Position 375: 0.00015273053800706323
Position 2154: 0.0001523715228941331
Position 793: 0.0001398526266631144
Position 150: 0.00012900105576520228
Position 105: 0.00012745236509947006
Position 5779: 0.0001257080032746743
Position 2114: 0.00012162138506516127
Position 2342: 0.00011670226661259942
Position 16745: 0.00011571442522503984
Position 18083: 0.0001143563116107379
Position 1628: 0.00011105704266636574
Position 40054: 0.00010473347725256809
Position 1679: 9.411459906585663e-05
Position 10017: 8.258233929206575e-05
Position 1970: 7.920785999984058e-05
Position 9878: 7.67770658537189e-05
Position 2683: 7.457102816142565e-05
Position 2681: 6.700038897883455e-05
Position 560: 5.747993765135274e-05
Position 758: 4.6784839725104384e-05
Position 381: 4.594726237647902e-05
Position 3679: 2.9216891146846148e-05
Position 40182: 2.9034305402146237e-05
Position 15402: 2.778050138453835e-05
Position 40097: 2.759855814906578e-05
Position 15105: 2.6784330770121748e-05
Position 15003: 6.2779849273140145e-06
Position 5347: 2.935436103118908e-06
Position 126: 1.2461872208124508e-06
Position 49: 1.2231859343735754e-06
Position 263: 6.503420668985659e-07
Position 51: 6.413308419722615e-07
Position 16576: 2.464661168121188e-07
Position 66: 2.3221341554005345e-07
Position 277: 2.6138554070081296e-08
Position 529: 1.5719175409262973e-08
Position 396: 8.036829580675052e-09
Position 581: 6.381176161952783e-09
Position 383: 2.8500874369864013e-09
Position 300: 2.5741175348895483e-09
Position 261: 7.928701892342766e-10
Position 346: 7.164359510170518e-11
Position 19055: 2.6438013373912125e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 24551: 0.999998845164286
Position 31353: 0.9999982705772863
Position 33613: 0.9999982705772863
Position 14847: 0.9971481095464052
Position 14025: 0.9899252694303466
Position 40023: 0.9857575126221518
Position 36379: 0.9641247421226108
Position 16487: 0.9600318135758856
Position 38023: 0.8441283739013257
Position 37546: 0.6343713886108466
Position 14327: 0.6283698284932911
Position 8649: 0.6154970410385986
Position 3579: 0.43612473638905364
Position 23962: 0.3767126397471025
Position 35111: 0.3573197899806669
Position 36932: 0.2950998956544211
Position 34957: 0.28383404884228486
Position 40505: 0.2203906641710301
Position 14497: 0.1771371084989009
Position 19786: 0.1618660960266609
Position 19557: 0.15703406642228104
Position 36717: 0.14900237507735892
Position 15509: 0.13043615653410048
Position 21564: 0.11426801108746858
Position 40781: 0.11253695465008055
Position 40812: 0.11216777701711114
Position 34933: 0.10599681944321834
Position 8580: 0.10293971671295549
Position 15654: 0.09550706780845329
Position 37194: 0.08902091118088597
Position 14532: 0.08503085933930889
Position 21141: 0.08474270919423688
Position 9905: 0.08318890617092571
Position 14616: 0.07295119889127367
Position 18332: 0.07158425467904612
Position 20393: 0.06574000032436868
Position 15631: 0.0652667930592386
Position 39302: 0.06396626308365014
Position 15189: 0.06170257324501821
Position 39305: 0.05515802849180581
Position 40625: 0.05266108795438791
Position 39344: 0.05005109836687175
Position 15677: 0.04811988400186384
Position 8603: 0.04468913305061969
Position 15608: 0.04105261364409532
Position 16508: 0.039968028134413525
Position 41536: 0.028659843237798827
Position 15227: 0.017795322324030333
Position 40350: 0.017744708404461768
Position 2504: 0.01693633389454872
Position 15682: 0.016357168256400708
Position 19332: 0.0161894501661052
Position 41470: 0.015589943165959899
Position 19749: 0.01551082983271562
Position 15711: 0.014199888596454997
Position 8692: 0.014002551592017812
Position 41151: 0.013789129408662839
Position 16028: 0.011920413294338432
Position 14370: 0.011339070204704841
Position 14334: 0.009731683449935673
Position 3710: 0.009496615396324697
Position 15289: 0.009231025255747882
Position 41199: 0.008955780778151293
Position 15045: 0.007955219963598123
Position 297: 0.007777747620262501
Position 229: 0.007327997028447672
Position 15448: 0.006848460596103298
Position 2787: 0.006755484571171272
Position 18985: 0.006624003390765735
Position 15275: 0.006587582750339219
Position 36567: 0.006511444636918133
Position 19796: 0.005956120321639026
Position 16344: 0.005697192496483083
Position 1291: 0.0052869974248504065
Position 15204: 0.004902636916126689
Position 40371: 0.004536617604724901
Position 8388: 0.004481465992479583
Position 40364: 0.004345394442263712
Position 40182: 0.0040712097694567614
Position 18256: 0.003657431192134528
Position 41170: 0.0034987313283483348
Position 16073: 0.003248336468087812
Position 41012: 0.0032226077922894534
Position 19380: 0.003150391881525182
Position 20282: 0.003043830315794265
Position 2567: 0.0029587108306381557
Position 8385: 0.0029392640443987534
Position 14291: 0.0025802164382464667
Position 15355: 0.002371874208047014
Position 14742: 0.0020398458770169207
Position 40462: 0.0017074965914038627
Position 41639: 0.0015995987549173366
Position 3584: 0.0015946963519130753
Position 211: 0.001561736868814356
Position 15569: 0.001438565835495182
Position 15185: 0.0014091009054008501
Position 2486: 0.0013951256431438048
Position 2751: 0.0012335098670567086
Position 15552: 0.001192724913606397
Position 40231: 0.0011883954499936878
Position 15531: 0.0011764005836135648
Position 15313: 0.0011456904241009822
Position 40429: 0.0010951350671115317
Position 1969: 0.0010489473160321726
Position 1578: 0.0010291940426503084
Position 17785: 0.0009674341534806508
Position 3124: 0.0009491095303703307
Position 2913: 0.0008764237493994061
Position 40529: 0.0007865468472230729
Position 588: 0.0007782436053237325
Position 41440: 0.0007035351049390984
Position 15001: 0.0006846983984383811
Position 41481: 0.0006169757733966671
Position 41495: 0.0006124546941518808
Position 41634: 0.0005963829868027809
Position 649: 0.0005089934621429941
Position 18956: 0.0004977242786635043
Position 355: 0.00048748928460158776
Position 40565: 0.00042324872189161196
Position 504: 0.0003926017134951129
Position 441: 0.000380320242978512
Position 15781: 0.00037212097471077404
Position 17743: 0.0003390256453721321
Position 19409: 0.00033563630651084497
Position 15249: 0.00033345922456092214
Position 19801: 0.0003324939683493484
Position 16959: 0.000331741945474655
Position 2891: 0.0002760432073529793
Position 2509: 0.00025109755446098514
Position 2952: 0.00023760093949978185
Position 2861: 0.00023083962833931977
Position 563: 0.00022662878661626408
Position 40094: 0.00021270382853306563
Position 600: 0.00020451105841429572
Position 200: 0.0001757016638146501
Position 2906: 0.00017291839607721078
Position 2450: 0.0001705306763113281
Position 1911: 0.0001613041409774596
Position 2526: 0.00015122482693755566
Position 1509: 0.00015024454240141166
Position 15232: 0.00014939827323843637
Position 18076: 0.0001394266733716277
Position 16909: 0.00013745287289951071
Position 268: 0.00013645057823112993
Position 242: 0.0001321851593486892
Position 1942: 0.00011668795208826079
Position 3188: 0.00011395662786384034
Position 16967: 0.0001134986964720355
Position 14753: 0.0001128972602539124
Position 17063: 0.00010884193469372574
Position 2925: 9.504953104799826e-05
Position 1880: 9.249123173841555e-05
Position 5678: 8.84094132212116e-05
Position 3185: 7.84095969207709e-05
Position 9679: 7.67770658537189e-05
Position 15372: 7.039902429718075e-05
Position 2819: 7.003191829423627e-05
Position 2816: 6.86870595767861e-05
Position 1069: 6.77778959101489e-05
Position 16652: 5.551200689078156e-05
Position 15104: 5.446981717877755e-05
Position 2801: 5.2098640461299455e-05
Position 1376: 4.820849089794776e-05
Position 16686: 4.3095061563631736e-05
Position 17704: 4.0809803558336185e-05
Position 2572: 4.0554602274593674e-05
Position 15324: 3.9659386124697626e-05
Position 17711: 3.943660761109937e-05
Position 18009: 3.878894978809169e-05
Position 15012: 3.8720546353599246e-05
Position 2142: 3.719932027958412e-05
Position 1597: 3.6108918636819006e-05
Position 493: 3.3707658830675787e-05
Position 2307: 3.078762957474462e-05
Position 2423: 3.0054085697413288e-05
Position 1705: 2.8429491635209294e-05
Position 2196: 2.7893746616802747e-05
Position 16813: 2.4478980230084028e-05
Position 14685: 2.3002670973619057e-05
Position 567: 2.2367970072556955e-05
Position 5588: 2.1979032796890025e-05
Position 15093: 1.54309421374452e-05
Position 5658: 1.3368656518965387e-05
Position 17726: 9.036464472808266e-06
Position 17835: 8.506597488298418e-06
Position 15064: 8.357762723502532e-06
Position 16661: 7.6006805357310175e-06
Position 16833: 5.036725185164779e-06
Position 16674: 4.608317794933895e-06
Position 5221: 2.935436103118904e-06
Position 15054: 2.6873777516351245e-06
Position 18357: 2.3968528680535558e-06
Position 18109: 2.1250270006997764e-06
Position 5675: 1.9509007376073326e-06
Position 15585: 1.6613640712568143e-06
Position 16441: 1.1840408076104733e-07
Position 20005: 1.1637935239667812e-07
Position 17223: 1.962082432149967e-08
Position 14453: 1.676791385163551e-08
Position 16642: 1.2656498750337978e-09
Position 16664: 4.1866491248283553e-10
Position 18199: 4.395956348857424e-13
Position 17636: 6.087921502845266e-15
Position 17750: 5.393405013704879e-15
