Gene = Thumpd1
Position 5549: 0.013734369272749318
Position 4578: 0.012962097433215157
Position 2170: 0.01249396824881457
Position 2620: 0.011902035931238049
Position 3538: 0.011459661189453641
Position 1810: 0.010995052967450356
Position 4894: 0.008693812867707616
Position 3852: 0.008465099918044252
Position 3281: 0.008077537469116354
Position 1733: 0.006264897918479281
Position 845: 0.006038171714589036
Position 522: 0.004574434764219755
Position 1539: 0.0037263790256678226
Position 2840: 0.003515278528169438
Position 5528: 0.0033864809807391005
Position 1532: 0.0033851930884230635
Position 2689: 0.0032612979845826826
Position 4221: 0.0032402029356702012
Position 3461: 0.0030782952775082807
Position 1762: 0.0029975921082655245
Position 2893: 0.002985579435915343
Position 405: 0.002828586958822363
Position 3167: 0.002641127051825824
Position 1528: 0.0026377136910794427
Position 2950: 0.00221567041466742
Position 689: 0.0021417749365711665
Position 3272: 0.002119328492677332
Position 4932: 0.0018300398032602282
Position 2282: 0.0015591737073147767
Position 1992: 0.0015563793647161818
Position 1517: 0.001412496262687312
Position 5385: 0.0013775682660933223
Position 3688: 0.0013629052864669378
Position 1586: 0.0012451142345408495
Position 2712: 0.001229177476557279
Position 913: 0.0012126259407468111
Position 3434: 0.0012108737786373344
Position 1565: 0.0012008892012518916
Position 2944: 0.0011634497115167591
Position 487: 0.0009976726228395018
Position 2355: 0.0009381537937958745
Position 1572: 0.0008888881224953383
Position 3267: 0.0008167487731716223
Position 2662: 0.0007829950911763927
Position 1846: 0.0007736342428600697
Position 1551: 0.0007208437137467588
Position 2985: 0.0007093112053973385
Position 1508: 0.0006900367365346083
Position 2420: 0.0005984064018314111
Position 668: 0.0005909878486374581
Position 1514: 0.00057722133877881
Position 3470: 0.0005563584221643417
Position 5169: 0.000458559763317542
Position 1596: 0.00045008742177716224
Position 1060: 0.00043823341245769566
Position 795: 0.00043715913901914185
Position 1003: 0.00038189728039738453
Position 1456: 0.00032155714662968424
Position 156: 0.0003063887769218474
Position 188: 0.000282634889668337
Position 5641: 0.00025618796314201943
Position 2358: 0.00024669863190873606
Position 1927: 0.00022481717689914555
Position 5324: 0.00020657202238470412
Position 1768: 0.00017618847306708008
Position 1442: 0.0001747863783246608
Position 2835: 0.0001670262323003742
Position 2994: 0.00016104010447787315
Position 875: 0.0001526963861005506
Position 3149: 0.00014381268577801963
Position 1379: 0.00013521666268915663
Position 932: 0.00012576297037657447
Position 134: 0.00012063131602432726
Position 1569: 0.0001139939826289922
Position 1688: 0.00011164478268853168
Position 1087: 0.00010700731200936321
Position 1671: 0.00010417287586853767
Position 565: 0.00010253833086075458
Position 1214: 0.00010038728933380961
Position 621: 9.652280339243757e-05
Position 3209: 9.357422959378894e-05
Position 244: 9.205684165468883e-05
Position 1192: 7.180788074351203e-05
Position 4042: 6.80512655534729e-05
Position 2384: 4.300068012804916e-05
Position 1172: 2.598936488408054e-05
Position 1201: 2.2495052279191705e-05
Position 891: 2.125780827119275e-05
Position 170: 1.899572003984353e-05
Position 363: 1.2365879160281136e-05
Position 785: 1.1447882582530032e-05
Position 753: 9.366702800092807e-06
Position 717: 8.358828774344729e-06
Position 768: 8.193029547520747e-06
Position 368: 7.835561005751543e-06
Position 224: 6.345759684378423e-06
Position 357: 5.217607422051026e-06
Position 176: 4.966750918537723e-06
Position 1182: 3.961081842755091e-06
Position 1401: 2.853823176574031e-06
Position 119: 2.1057496650524136e-06
Position 1432: 2.028162120221861e-06
Position 218: 2.00799488726312e-06
Position 1657: 1.4900720991787183e-06
Position 1429: 1.417932862196835e-06
Position 3054: 1.112234408011508e-06
Position 1827: 9.197860297300415e-07
Position 1355: 6.696419420141325e-07
Position 526: 3.6745479966313793e-07
Position 233: 2.711988522458643e-07
Position 236: 1.7254663732993746e-07
Position 101: 9.184767498085511e-08
Position 346: 7.991008550623076e-08
Position 310: 7.757540253405399e-08
Position 86: 5.575162672091083e-08
Position 339: 2.957541186394829e-08
Position 287: 2.5227941316970804e-08
Position 77: 2.335070792856156e-08
Position 257: 1.437931412943026e-08
Position 773: 2.9081569121427776e-09
Position 108: 2.8651036085937133e-09
Position 572: 2.1079563110328883e-10
