Gene = Colca2
Position 2998: 1.6830318362673171e-06
Position 902: 1.5380570472475313e-06
Position 2255: 1.0463670662157016e-06
Position 1274: 9.245571176496581e-07
Position 1075: 7.312539698694304e-07
Position 892: 5.356901494072772e-07
Position 920: 5.052726187238169e-07
Position 1265: 3.7097135947375447e-07
Position 1149: 1.3586484804679805e-07
Position 998: 1.0537554093344333e-07
Position 1008: 1.0501455035945044e-07
Position 1036: 2.1502760282591066e-08
Position 289: 8.130614281568858e-10
Position 908: 3.869647164893486e-10
Position 408: 3.0038495241710527e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 878: 0.9688501512899435
Position 6011: 0.6253586453452108
Position 7643: 0.5269247093695553
Position 4633: 0.4567446918306517
Position 7221: 0.24316188745865205
Position 7696: 0.13303289182884537
Position 4612: 0.10470843115347687
Position 1664: 0.10447299931912529
Position 3713: 0.0804070134354936
Position 3737: 0.07359276063207543
Position 295: 0.05391773660609837
Position 5047: 0.05168474177494132
Position 3671: 0.04145382674182879
Position 3778: 0.033578717448092425
Position 4688: 0.03352561611341787
Position 1349: 0.03196848874874076
Position 2194: 0.028376390353542252
Position 2085: 0.02773480957592116
Position 5094: 0.02584075759827445
Position 7731: 0.017648711123679394
Position 7283: 0.01665756280523315
Position 4571: 0.016034969029644113
Position 4664: 0.015166319687156163
Position 4580: 0.014886904333384575
Position 3599: 0.01485733591376733
Position 7823: 0.014732762066624758
Position 6051: 0.013865812345583178
Position 4994: 0.012670289218202905
Position 4503: 0.01246108059231659
Position 3899: 0.011483784576122593
Position 6095: 0.010133717548991563
Position 2123: 0.009745692003153924
Position 2152: 0.009253527989407484
Position 4109: 0.007997720987508863
Position 3591: 0.007582845944509977
Position 4186: 0.007474900477032578
Position 840: 0.007377856227075596
Position 771: 0.006994096151365772
Position 889: 0.006754259432946867
Position 540: 0.006495669117872419
Position 6178: 0.006361198165508906
Position 3351: 0.005949105023966802
Position 7010: 0.005749948233787392
Position 4139: 0.0053832784883680335
Position 1493: 0.0051678269548228834
Position 6200: 0.004947583795742387
Position 2718: 0.004927047817330451
Position 7672: 0.00468214109942638
Position 3318: 0.0043448413993013016
Position 3834: 0.003953175809733531
Position 4415: 0.003782657681773368
Position 798: 0.0035858930780837375
Position 4312: 0.0032291761317337483
Position 5481: 0.003083658367898036
Position 1606: 0.0029507752753080664
Position 2234: 0.002908667871407242
Position 663: 0.002542388514029637
Position 6139: 0.002217564554601888
Position 1110: 0.0021673313776306925
Position 4508: 0.00204358949407549
Position 7774: 0.0020346821671192086
Position 1429: 0.0019388083637278384
Position 7650: 0.0018749382560336119
Position 1682: 0.0017802629255582077
Position 1624: 0.0017532627167714029
Position 1511: 0.0017430759137043298
Position 1600: 0.001657406700145576
Position 6978: 0.0016538041658127898
Position 2135: 0.0013988136857382883
Position 5683: 0.0011363082282520043
Position 5791: 0.0010069695419789063
Position 4063: 0.0009764951387701693
Position 2013: 0.000948283245796414
Position 3710: 0.0009339274582875934
Position 5933: 0.0009314470535561395
Position 3578: 0.0009110847127565863
Position 2692: 0.0008814159596464785
Position 626: 0.000820055034439994
Position 1526: 0.0007110030420075351
Position 424: 0.0007094478306471926
Position 308: 0.0006851593627774717
Position 278: 0.0006731856096745023
Position 345: 0.0005850330279516474
Position 1550: 0.0004986457889433817
Position 1928: 0.0004903603678121328
Position 1505: 0.00046928451205641316
Position 4916: 0.00034617112513072885
Position 1587: 0.0002938559998577587
Position 913: 0.00029136074053566654
Position 1636: 0.00028304977155962864
Position 3406: 0.000277869728159158
Position 2330: 0.0002741726215547586
Position 6354: 0.00024659457531589095
Position 6498: 0.00022888232112250792
Position 500: 0.00018194614699575777
Position 1729: 0.0001728537947241324
Position 600: 0.00014623024909819402
Position 330: 0.00014247655777883811
Position 1321: 0.00013829135673607633
Position 3157: 0.00013089514055049
Position 545: 0.00013079595435292512
Position 1378: 0.0001258753843113307
Position 225: 0.00012154126479018978
Position 5325: 0.00011885366097776073
Position 610: 0.00010953375643336446
Position 348: 0.00010807703857100648
Position 460: 0.00010801557956343849
Position 1192: 0.00010746744937929615
Position 899: 8.801940594145391e-05
Position 4891: 8.450683877255921e-05
Position 2402: 8.24219691363016e-05
Position 3882: 8.075297608041071e-05
Position 1628: 7.036391946579248e-05
Position 775: 6.847044311406622e-05
Position 1544: 6.701359501638873e-05
Position 1548: 6.514951533641363e-05
Position 366: 6.457966311047715e-05
Position 2056: 5.641461512637973e-05
Position 314: 5.3214444653517134e-05
Position 2516: 5.064286300774798e-05
Position 2883: 4.9956228650114244e-05
Position 433: 4.108520621007046e-05
Position 1723: 4.075529486209741e-05
Position 486: 4.007297953010523e-05
Position 2093: 3.837869851211987e-05
Position 448: 3.561267141784981e-05
Position 2419: 3.2544966800394074e-05
Position 566: 3.1828218544123276e-05
Position 2488: 2.9969914987934897e-05
Position 2300: 2.7948529655303283e-05
Position 469: 2.485988500395242e-05
Position 3611: 1.519769934077613e-05
Position 1152: 1.4334871923341257e-05
Position 1333: 1.3661767175958814e-05
Position 1401: 1.1733721417290997e-05
Position 578: 1.1420056395759975e-05
Position 1381: 1.1241133352996492e-05
Position 542: 1.0239588594905804e-05
Position 1546: 1.0006116702567332e-05
Position 438: 9.718442409390895e-06
Position 244: 9.075845731337571e-06
Position 368: 8.44234905084731e-06
Position 1225: 8.053999686558573e-06
Position 937: 7.459264939756312e-06
Position 1263: 5.725603692647629e-06
Position 1357: 4.154837971800471e-06
Position 376: 3.52498810457028e-06
Position 2953: 3.31051823346227e-06
Position 669: 3.300288401322158e-06
Position 636: 3.2094255900341863e-06
Position 1120: 2.8584028978904144e-06
Position 171: 2.5769743334782806e-06
Position 177: 2.5267760857358942e-06
Position 1008: 2.268790852009424e-06
Position 1562: 1.962856637254871e-06
Position 230: 1.7795674919337664e-06
Position 186: 1.6679698072805018e-06
Position 173: 1.542034169009621e-06
Position 509: 1.5139090291662686e-06
Position 1406: 1.405700381060515e-06
Position 512: 1.3498386094828153e-06
Position 474: 1.2270650335722785e-06
Position 942: 1.1321586131163085e-06
Position 2936: 1.0518221676311673e-06
Position 1440: 1.0232581817875556e-06
Position 808: 9.79054712976704e-07
Position 250: 9.077318636529837e-07
Position 1455: 8.398475644379397e-07
Position 1462: 7.929176949365185e-07
Position 2519: 3.0062737274124743e-07
Position 1040: 2.0935606143941152e-07
Position 1080: 1.5082348909208715e-07
Position 955: 1.4088905317485642e-07
Position 926: 1.3545013280017552e-07
Position 1045: 1.2581198739395346e-07
Position 1065: 9.526413299523335e-08
Position 965: 7.707987778930601e-08
Position 1070: 7.520813154442086e-08
Position 1051: 5.01881078081495e-08
Position 945: 4.79018375090171e-08
Position 582: 2.230200321479489e-08
Position 452: 8.444207389500035e-09
Position 399: 6.109337843264529e-09
Position 450: 2.9663505284827695e-09
Position 255: 2.917761510075941e-09
Position 156: 1.135526966843235e-11
Position 397: 1.1145242648956762e-11
Position 189: 6.726502580200898e-12
Position 1229: 5.282555099709162e-12
Position 234: 3.671290459920024e-12
Position 135: 1.8453189879908904e-12
Position 131: 1.698890873834406e-12
Position 129: 1.2908703059123077e-12
Position 139: 3.83950597537179e-13
Position 147: 2.6253448153052475e-13
Position 124: 1.2390428705203526e-13
Position 151: 7.192591122013997e-14
