Gene = Jchain
Position 1160: 0.00024392124990347633
Position 2637: 0.00023260072156795894
Position 6390: 0.0002302154318417498
Position 1722: 0.00022601152896916605
Position 3435: 0.00022256116979057458
Position 2547: 0.00019258401614510775
Position 909: 0.00014940014263955688
Position 2124: 0.00011515292416682447
Position 1234: 0.00011062886650134241
Position 1144: 0.0001105886224697575
Position 3173: 8.625144432625022e-05
Position 3299: 8.604785209282032e-05
Position 659: 8.479828210098016e-05
Position 263: 8.321696304431393e-05
Position 2836: 7.821893825495899e-05
Position 3080: 7.689991808152951e-05
Position 1254: 6.251084041936283e-05
Position 865: 5.855990457220249e-05
Position 1355: 5.411349554479747e-05
Position 295: 5.355178385249475e-05
Position 970: 4.4833669089328494e-05
Position 2058: 4.285069293053194e-05
Position 400: 4.169046178702219e-05
Position 782: 4.072637366915875e-05
Position 481: 2.9508584789243762e-05
Position 1245: 2.9401133234387727e-05
Position 1336: 2.4109493861251416e-05
Position 1133: 2.3443087981425875e-05
Position 1375: 2.1407171398585266e-05
Position 1249: 2.1175649099458966e-05
Position 1529: 1.966069514381916e-05
Position 870: 1.8835787799442714e-05
Position 1050: 1.450573665574218e-05
Position 1624: 1.269757722141304e-05
Position 948: 1.2281786474968313e-05
Position 1833: 8.671391924393296e-06
Position 1453: 8.65174094723752e-06
Position 1594: 7.98445486168333e-06
Position 1405: 7.239742351678976e-06
Position 435: 5.4836434452550825e-06
Position 797: 5.428293400139623e-06
Position 1029: 4.681234215640466e-06
Position 913: 4.483067160552448e-06
Position 1016: 1.8597566404324436e-06
Position 90: 1.1784517643075091e-06
Position 1615: 7.079372329905486e-07
Position 579: 6.626054148877175e-07
Position 1481: 5.941175572075291e-07
Position 732: 5.714509239739678e-07
Position 1591: 5.639920335187024e-07
Position 299: 5.095114715743037e-07
Position 1522: 3.601756029600442e-07
Position 516: 3.4758259673532416e-07
Position 519: 2.579220889714735e-07
Position 612: 1.1985245166858508e-07
Position 1990: 9.357907797002129e-08
Position 2098: 7.245165606287281e-08
Position 688: 5.010181668465481e-08
Position 736: 4.40294558168894e-08
Position 101: 3.010917415528537e-08
Position 228: 1.2704209562811243e-08
Position 618: 3.022828520585915e-10
Position 271: 2.0461774464132603e-10
Position 493: 1.815279224312105e-10
