Gene = Cldn12
Position 7135: 0.00043551165017519046
Position 1674: 0.0004163547283113209
Position 1418: 0.000411958851063165
Position 846: 0.0003768078319481035
Position 6963: 0.00035981038170450536
Position 1847: 0.00035193645430523873
Position 7201: 0.000325165572505418
Position 543: 0.00026351174872188377
Position 557: 0.00026053295208836545
Position 1486: 0.00024845466556460983
Position 1974: 0.0002242031988615078
Position 2099: 0.00019932538227224536
Position 761: 0.00017686143004765135
Position 1009: 0.0001582415293925947
Position 7467: 0.00013108007437179241
Position 108: 0.0001225370688248942
Position 669: 0.0001091081183611896
Position 574: 7.249222578803852e-05
Position 202: 6.493163705196106e-05
Position 387: 6.001666714515641e-05
Position 700: 5.5281047855902185e-05
Position 616: 4.861884034609378e-05
Position 234: 3.7550576022595865e-05
Position 583: 3.66812796966173e-05
Position 953: 2.8428877304883877e-05
Position 273: 2.199158713760162e-05
Position 661: 1.340284977154894e-05
Position 1433: 9.546981281122503e-06
Position 531: 8.371415997555293e-06
Position 848: 8.02878953788975e-06
Position 150: 5.313050584181657e-06
Position 77: 3.64683590851611e-06
Position 205: 3.532391915220166e-06
Position 266: 3.0439782121902675e-06
Position 372: 2.618300750373321e-06
Position 212: 8.647271822086626e-07
Position 809: 7.284026048720029e-07
Position 817: 6.7845714755399e-07
Position 158: 3.7479691115499905e-07
Position 1614: 3.3667413321043683e-07
Position 259: 2.0511765576530387e-07
Position 161: 1.6876756636658374e-07
Position 707: 1.952383384871462e-08
Position 365: 4.582936360545761e-09
