Gene = Sclt1
Position 31476: 0.0075311762531733595
Position 6416: 0.007237475764721305
Position 2617: 0.007181798747398191
Position 1418: 0.003875073476012438
Position 39329: 0.0036100158915856892
Position 43401: 0.0024767081270319433
Position 35578: 0.0015877886217769365
Position 1337: 0.0011771503119778477
Position 1048: 0.0010208893794209962
Position 1480: 0.0007796127897585056
Position 219: 0.00037104874513691887
Position 2003: 0.0003650038247813793
Position 877: 0.0002950405753919546
Position 37859: 0.00021401149078452235
Position 6045: 0.00021192043741848516
Position 4688: 0.00016258991012184452
Position 89: 0.00011471727135495853
Position 4257: 0.00010905218268688453
Position 252: 0.00010796992522269065
Position 313: 0.00010203391240664562
Position 300: 4.697607630707113e-05
Position 156: 4.2242415751267736e-05
Position 11: 3.4839338037496476e-05
Position 132: 3.4011844477836465e-05
Position 261: 2.8012265683034918e-05
Position 36098: 1.9379978275370476e-05
Position 606: 1.7649130295977305e-05
Position 140: 1.3139900329241357e-05
Position 209: 8.201952695628038e-06
Position 611: 5.943195457380162e-06
Position 456: 5.540806960154531e-06
Position 241: 5.49240747159324e-06
Position 874: 2.851268827771947e-06
Position 32: 2.0403863507489357e-06
Position 1927: 1.95221464461379e-06
Position 568: 1.6023155798714643e-06
Position 619: 1.3253600070599478e-06
Position 35227: 1.298168034295314e-06
Position 647: 1.209695261714209e-06
Position 577: 1.0714547232950118e-06
Position 687: 1.0182697443408153e-06
Position 359: 9.52576006949191e-07
Position 596: 8.644099669236847e-07
Position 591: 7.491564407617085e-07
Position 668: 6.821776072903325e-07
Position 49: 6.455289416461015e-07
Position 593: 6.020822938085911e-07
Position 628: 4.5348617996045683e-07
Position 533: 1.8691287004890287e-07
Position 566: 1.7163224361757772e-07
Position 715: 6.396857760977201e-08
Position 673: 6.305666360536734e-08
Position 396: 1.78022583762054e-08
Position 390: 1.419662461547428e-08
Position 393: 9.772169993756597e-09
Position 412: 1.1883850846719503e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 24711: 0.9999994176487409
Position 32979: 0.9854338706059297
Position 31308: 0.9824457228086411
Position 12150: 0.9598059002091607
Position 8278: 0.9584542103452134
Position 15365: 0.8502010743211396
Position 41868: 0.8342877141296875
Position 372: 0.716609676545154
Position 39057: 0.526504474941053
Position 14606: 0.48341420357572246
Position 43595: 0.36839919441104446
Position 43249: 0.29258227751652616
Position 3451: 0.2808451331796393
Position 44293: 0.2778254614973358
Position 5248: 0.2625222489050562
Position 5221: 0.16678513077323837
Position 443: 0.15812952633483948
Position 4995: 0.15732643058050697
Position 37518: 0.15296591415763305
Position 7582: 0.1472363884151456
Position 14941: 0.1378756989271119
Position 43326: 0.1259272704558066
Position 10448: 0.12262399459878506
Position 10485: 0.12162998411015916
Position 27418: 0.11864419274109732
Position 7628: 0.11072707702651458
Position 35935: 0.10947144883354411
Position 15104: 0.10567690492500428
Position 43102: 0.09534396377309387
Position 14916: 0.08433495899721699
Position 37735: 0.07487563488498919
Position 46255: 0.07383149200508886
Position 28223: 0.07147163122277432
Position 42842: 0.06662192462892726
Position 9432: 0.058485432966310945
Position 14577: 0.056521233022041754
Position 40558: 0.050874063974435786
Position 42765: 0.05081454814513589
Position 38093: 0.04870398921213198
Position 25201: 0.04056598353517523
Position 15018: 0.04008570247683116
Position 5107: 0.038932292896534104
Position 14517: 0.03883151630093497
Position 15193: 0.036855192042912474
Position 6279: 0.035937326068620365
Position 418: 0.028811920016877948
Position 42980: 0.02680869500301164
Position 11978: 0.02621610219755765
Position 1749: 0.025768099497044363
Position 33764: 0.02524947840425909
Position 42525: 0.02503291441492852
Position 42541: 0.023360834538623115
Position 46190: 0.022644143958275152
Position 9406: 0.0226009813012717
Position 6003: 0.022411737561624234
Position 6487: 0.018746972674311697
Position 728: 0.01813447306774653
Position 11594: 0.017447730157694706
Position 42590: 0.01691632028772248
Position 44162: 0.015988515627897
Position 14690: 0.013872397749971415
Position 42741: 0.012869872699170533
Position 14994: 0.011714538067922449
Position 14919: 0.01156149592943476
Position 25256: 0.010872977838512436
Position 3483: 0.01071097433063795
Position 37394: 0.008617069339041805
Position 35884: 0.00829719626119937
Position 9493: 0.008252289999058164
Position 8605: 0.0075187079863629986
Position 40504: 0.007468773170509276
Position 39212: 0.0071043880720337745
Position 8429: 0.0063671372569602215
Position 25217: 0.006312170614276002
Position 42428: 0.006145924809556231
Position 43305: 0.005485002432211755
Position 4848: 0.00535164977587987
Position 44016: 0.005300647161947847
Position 44394: 0.004241663971120857
Position 14970: 0.004026596918610517
Position 44145: 0.0037951716693071687
Position 8644: 0.0036350708134558966
Position 25065: 0.0034611894445658836
Position 2255: 0.0032057185721970317
Position 39082: 0.003064060446055667
Position 1266: 0.0027274958070144235
Position 43038: 0.002497252828417437
Position 35362: 0.002478857628828585
Position 35169: 0.002430551423621551
Position 1699: 0.0024145268339720457
Position 32789: 0.0023335854258064257
Position 42914: 0.0022649207692801952
Position 42332: 0.0019835119687845065
Position 4818: 0.0018408781375733251
Position 2567: 0.0016700861061970365
Position 378: 0.0015705325152311324
Position 3592: 0.0014582889974269384
Position 1336: 0.0013545465311755962
Position 43479: 0.0013453306974586382
Position 1931: 0.0013310296816534724
Position 39710: 0.0012820762925362759
Position 7956: 0.001273927865125319
Position 8512: 0.0012707541466820565
Position 35871: 0.0011663122507153058
Position 40619: 0.0011459580483672072
Position 1713: 0.0010979747420446924
Position 3553: 0.0010860465510481117
Position 1144: 0.0010719498698779008
Position 1819: 0.0009809221205952325
Position 495: 0.0009690587520996709
Position 703: 0.0008458377918788834
Position 681: 0.0008174464637087416
Position 962: 0.0007412775162600199
Position 2591: 0.0006951757120154182
Position 805: 0.0006883272173059026
Position 33595: 0.0006398658609646269
Position 1935: 0.0006243800369294217
Position 647: 0.0005945306833096497
Position 2537: 0.0005917204743702645
Position 617: 0.0005400620181931745
Position 4801: 0.0004944149317144046
Position 34277: 0.00048258201579417105
Position 753: 0.0004506542291188226
Position 2481: 0.000412413740978814
Position 35210: 0.0003703258730402273
Position 761: 0.00036702388643528006
Position 772: 0.0003445750123574022
Position 644: 0.0003333669758090392
Position 34388: 0.00032918710515480803
Position 33554: 0.00031346739989097277
Position 34315: 0.0002749137035840374
Position 35325: 0.00023472581345842738
Position 9453: 0.00022485058112732664
Position 918: 0.00021479805632332148
Position 37246: 0.00020789904837406587
Position 2322: 0.00020105220739206127
Position 1888: 0.00019129312663473749
Position 34059: 0.00018727937383662197
Position 32298: 0.00017648353207725136
Position 35396: 0.0001631497023011538
Position 35463: 0.00015203423829747962
Position 33197: 0.00013956179369533237
Position 36314: 0.0001368047869070204
Position 969: 0.00013534689970470237
Position 1290: 0.00013489151515743282
Position 35033: 0.00013222566908139134
Position 5901: 0.00011935080018331574
Position 2276: 0.00011637045886907776
Position 1164: 0.00011168736467824392
Position 2486: 0.0001103168428836593
Position 708: 0.0001057326880980659
Position 1975: 0.0001013324109955344
Position 1040: 0.00010067635896900584
Position 33227: 9.809094918539285e-05
Position 2610: 9.658847433434011e-05
Position 37223: 8.901192130214966e-05
Position 1202: 8.833606214957295e-05
Position 35130: 8.448334842646013e-05
Position 1198: 8.04323606751528e-05
Position 4558: 7.745661071170793e-05
Position 4214: 7.202993019450813e-05
Position 4525: 5.824767481946021e-05
Position 34236: 5.0879343748923476e-05
Position 1270: 4.9279079058599816e-05
Position 33239: 4.217101329229183e-05
Position 2456: 4.210156183171689e-05
Position 2234: 4.025461251382747e-05
Position 1757: 3.950420734646854e-05
Position 4120: 3.702225249237605e-05
Position 33156: 3.0899104180243856e-05
Position 1978: 2.746463422724333e-05
Position 4497: 2.688562459067664e-05
Position 31904: 2.652175318041236e-05
Position 1822: 2.221215995065446e-05
Position 33924: 1.9067866417523805e-05
Position 741: 1.6351873137483782e-05
Position 33130: 1.5136136025904003e-05
Position 1292: 1.4431608063858665e-05
Position 1324: 1.370150326897561e-05
Position 31982: 8.839117028507248e-06
Position 25872: 4.982658284129334e-06
Position 560: 1.9014568583615904e-06
Position 25557: 1.1961721123082801e-06
Position 933: 8.727545748390177e-07
Position 18392: 5.145855603156147e-07
Position 566: 2.894175424247044e-07
Position 352: 2.529103153665386e-07
Position 511: 1.3512580261234641e-07
Position 715: 1.3012803547846274e-07
Position 325: 9.384064261226074e-08
Position 15725: 4.654516441317483e-08
Position 848: 4.096245575963212e-08
Position 513: 3.182950972419974e-08
Position 982: 2.4735785376447182e-08
Position 520: 2.176460848559267e-08
Position 976: 2.0242636472322308e-08
Position 873: 1.611207239244593e-08
Position 12370: 1.4965516060278422e-08
Position 827: 6.912869544329607e-09
Position 12343: 6.238837335453145e-09
Position 524: 3.4122380532899976e-09
Position 100: 1.8311043713140592e-09
Position 229: 3.73531611511255e-11
Position 271: 3.4884326490679006e-11
Position 300: 1.693593261235472e-11
Position 241: 1.6283342495420206e-11
Position 11841: 6.707093523600051e-12
Position 247: 5.576159542579291e-12
Position 127: 4.083197010143825e-12
Position 138: 1.674485761923986e-12
Position 123: 1.6306732945533996e-12
