Gene = Pgam5
Position 94: 1.9037568808911113e-05
Position 2575: 1.8279359682731962e-05
Position 3987: 1.3012689226456923e-05
Position 710: 1.2382519695668315e-05
Position 4404: 1.1363832330261565e-05
Position 123: 8.539091589763472e-06
Position 351: 8.193140292304716e-06
Position 345: 6.935175164828139e-06
Position 328: 6.907952627981922e-06
Position 4434: 6.623765857276957e-06
Position 510: 5.288334217061626e-06
Position 463: 3.631739434121004e-06
Position 4771: 3.2808380002501942e-06
Position 338: 2.601260893263771e-06
Position 26: 1.9842738434742502e-06
Position 474: 1.6439751876236817e-06
Position 457: 1.6294729569142166e-06
Position 536: 1.5822078633225968e-06
Position 359: 1.5152318704316021e-06
Position 658: 8.098788424324585e-07
Position 18: 7.505258133278246e-07
Position 82: 7.174117422241534e-07
Position 680: 6.394725122240733e-07
Position 4424: 5.673216840321111e-07
Position 412: 4.547358124222515e-07
Position 213: 3.667806760879547e-07
Position 365: 3.236665804419681e-07
Position 108: 2.0697377874425632e-07
Position 349: 2.0079307330891375e-07
Position 5: 1.7654217232478807e-07
Position 489: 1.4491765340030617e-07
Position 548: 3.73771731469486e-08
Position 554: 2.1075019133721974e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 9449: 0.7848619489993657
Position 4058: 0.7770058335199533
Position 4241: 0.6535423679121668
Position 3850: 0.538216272962651
Position 2621: 0.5092797771005129
Position 2892: 0.49606464706011555
Position 3728: 0.3619986161442978
Position 4244: 0.31282220218821105
Position 9669: 0.08999629524653151
Position 3834: 0.07714022303598786
Position 2652: 0.06429848003731015
Position 599: 0.06407382824204452
Position 8674: 0.04634737577193922
Position 6494: 0.04380474076164101
Position 7614: 0.03909328714136217
Position 6764: 0.03724473010962078
Position 2657: 0.03585768334702469
Position 1019: 0.035582152311574904
Position 7775: 0.031171326857409754
Position 7796: 0.02962558350843723
Position 2552: 0.029612492979401144
Position 9285: 0.026044193820756085
Position 2677: 0.016161684158980543
Position 5493: 0.012781372688632199
Position 4068: 0.012419763604834287
Position 6430: 0.010497121341459593
Position 4040: 0.010074118179955268
Position 8737: 0.010052361323486973
Position 2693: 0.010017305456863185
Position 2431: 0.009794407206015382
Position 3801: 0.009782947316213694
Position 1238: 0.009733868883699561
Position 3890: 0.00892651297134945
Position 1195: 0.008181061216206265
Position 8808: 0.007905838487601888
Position 6221: 0.007785926231506666
Position 4763: 0.007094537123187661
Position 9459: 0.007013048727383073
Position 6256: 0.006396162113325132
Position 4844: 0.005563206090618039
Position 7988: 0.00527502218371381
Position 3940: 0.004949058637359074
Position 10492: 0.00493712283389567
Position 6393: 0.004823843028363141
Position 2417: 0.004701509596464268
Position 3746: 0.004685836263186337
Position 4981: 0.004653715643242532
Position 6241: 0.004249708634176325
Position 1160: 0.004166660317003872
Position 10394: 0.004137837073311416
Position 9503: 0.0040348973814679345
Position 3079: 0.003930515243136209
Position 2751: 0.0037297461217593703
Position 2709: 0.003642750480883182
Position 9472: 0.003552276618962039
Position 10009: 0.003542074133378306
Position 390: 0.0034024687448421602
Position 7829: 0.003157686689081693
Position 5655: 0.0031458816265640356
Position 8508: 0.0029105605133507976
Position 6450: 0.002884954666399574
Position 5676: 0.0028689962591737245
Position 7110: 0.0026357695982270352
Position 4282: 0.002417432396812923
Position 7030: 0.0023918809160418954
Position 3008: 0.0023588001308750446
Position 10049: 0.0022389541631917817
Position 4698: 0.002068304587572196
Position 5593: 0.002064379032299746
Position 2628: 0.002028224179955689
Position 1764: 0.001978658324454601
Position 1045: 0.0019606782561232025
Position 2364: 0.001932393832608405
Position 1280: 0.0018897856964050436
Position 4948: 0.0018837643144524506
Position 3700: 0.0018378666547370973
Position 9428: 0.0016829425824416932
Position 4684: 0.0016693334817919228
Position 365: 0.0016550425837897874
Position 4375: 0.0016433192315885702
Position 2715: 0.0015997115200296766
Position 919: 0.001507238271355348
Position 5523: 0.0014714673638285363
Position 5015: 0.0014082640774003472
Position 7226: 0.001266717777750993
Position 7395: 0.00123324066873855
Position 7713: 0.0010317547826624327
Position 7143: 0.0009690363500023152
Position 3903: 0.0009638274339444761
Position 1112: 0.00095232690014704
Position 10263: 0.000913016889880024
Position 2800: 0.000904336434495866
Position 5948: 0.0008654229754313705
Position 4070: 0.0008465103734720592
Position 1244: 0.0008318125873246214
Position 4562: 0.0008298338260571921
Position 5476: 0.0008286924279631882
Position 2464: 0.0007876338517675849
Position 5087: 0.0007724437791430602
Position 7342: 0.0007538228813620474
Position 6382: 0.0007165578479198289
Position 7816: 0.0006490804882309512
Position 9354: 0.0006010687336223435
Position 4906: 0.0005877047482343744
Position 6094: 0.0005713584613659542
Position 639: 0.0005659754745168595
Position 3092: 0.0005369156326062735
Position 1065: 0.0005325720071850354
Position 2565: 0.0005230795686981178
Position 3095: 0.0005132696163793438
Position 4011: 0.0004695169245637248
Position 907: 0.00046498236096617813
Position 2574: 0.00045269757934881844
Position 6091: 0.0004471521875910024
Position 6543: 0.0004435322240661026
Position 2626: 0.00042104174285491634
Position 4094: 0.00040120619281436314
Position 6540: 0.00038778456837072696
Position 3513: 0.0003860957336400665
Position 1071: 0.0003651234945314689
Position 2216: 0.000358486516555293
Position 2927: 0.0003330519327934961
Position 2965: 0.0003233435007341281
Position 4994: 0.000309075930898415
Position 495: 0.0002951156091011361
Position 5125: 0.00026767456500718413
Position 4601: 0.0002577931537470292
Position 5204: 0.00024553837631930244
Position 3943: 0.0002420750143674608
Position 5772: 0.00021725496085357341
Position 2590: 0.00021315859591582176
Position 455: 0.0001809763747612375
Position 3604: 0.00017570501572648707
Position 1634: 0.00017415318775817419
Position 1629: 0.0001543928578367413
Position 4079: 0.0001434994439494555
Position 422: 0.00013762299022844162
Position 312: 0.00013610180331052678
Position 334: 9.207961020068033e-05
Position 4254: 8.084466641559902e-05
Position 317: 7.319195236982475e-05
Position 2385: 6.523054146623041e-05
Position 3019: 5.9949429652486594e-05
Position 2281: 5.4467636819198345e-05
Position 1773: 5.357308452269384e-05
Position 4180: 5.0146962861439984e-05
Position 4074: 3.997346884071398e-05
Position 4733: 3.7364570424682854e-05
Position 1526: 3.728030047948383e-05
Position 940: 3.50516111960003e-05
Position 825: 2.864244111614316e-05
Position 4272: 2.23678184834192e-05
Position 5526: 2.201963793277355e-05
Position 529: 1.736248053275464e-05
Position 4260: 5.795247612893422e-06
Position 567: 3.3790890884744737e-06
Position 563: 3.005521135503976e-06
Position 546: 2.7632902967744137e-06
Position 474: 2.407339340503815e-06
Position 3547: 1.692007144446229e-06
Position 132: 1.568699756742164e-06
Position 788: 1.4801957555625254e-06
Position 468: 1.3293313209989898e-06
Position 5435: 1.2745044173080477e-06
Position 552: 1.2149113426837678e-06
Position 571: 1.064576332951485e-06
Position 4309: 1.0497360102888372e-06
Position 536: 9.435721555376014e-07
Position 2826: 7.896518907936359e-07
Position 641: 7.881769350245488e-07
Position 4467: 7.222420788891098e-07
Position 829: 5.992887607794237e-07
Position 2962: 5.758780932016572e-07
Position 609: 4.66393448396465e-07
Position 1235: 4.387918212223334e-07
Position 1126: 4.262482723999104e-07
Position 4380: 4.011632408627703e-07
Position 470: 3.714306507226647e-07
Position 457: 3.550758876571895e-07
Position 4807: 3.0665210779437315e-07
Position 144: 2.905218730525857e-07
Position 192: 2.627280347264541e-07
Position 741: 2.455192770732287e-07
Position 345: 2.2126533895934025e-07
Position 693: 1.983544386232335e-07
Position 4313: 1.8457242338485944e-07
Position 953: 1.6741105840752927e-07
Position 833: 1.3527719500568178e-07
Position 648: 1.3338086248161155e-07
Position 646: 6.44775001973841e-08
Position 137: 4.572792830176976e-08
Position 715: 4.391645892103516e-08
Position 159: 4.25337585995053e-08
Position 4484: 3.38690213801317e-08
Position 482: 2.7831417947569984e-08
Position 4603: 2.68794246468435e-08
Position 195: 2.1613271420578745e-08
Position 548: 2.062322502065468e-08
Position 1310: 1.7310267868083668e-08
Position 201: 1.4859199610594619e-08
Position 4186: 8.900083830755674e-09
Position 666: 3.4827443988743706e-10
Position 4135: 1.3052970364297951e-11
