Gene = Cln6
Position 2351: 1.3797182485906255e-05
Position 3217: 1.2067936787592317e-05
Position 2163: 8.932224272389719e-06
Position 360: 8.563213986953895e-06
Position 1342: 5.792708256804383e-06
Position 2440: 4.581292930345793e-06
Position 2025: 4.2442767716355795e-06
Position 2002: 4.240478488104489e-06
Position 2130: 3.94513132081658e-06
Position 340: 3.554235836897409e-06
Position 2134: 3.439717131421786e-06
Position 957: 2.7016633677826607e-06
Position 680: 2.6649857298946427e-06
Position 1205: 2.5919572445942574e-06
Position 1888: 2.5846209971965993e-06
Position 388: 1.425216207726949e-06
Position 1004: 1.3529570445267349e-06
Position 159: 8.9362669874586e-07
Position 289: 3.2643541539330497e-07
Position 308: 2.8572899684977825e-07
Position 1488: 2.698175880733435e-07
Position 1220: 2.4311685557186704e-07
Position 1151: 2.3244126706806185e-07
Position 1549: 2.0827102290061104e-07
Position 213: 1.7635563630806702e-07
Position 722: 1.5402903816190822e-07
Position 459: 4.863870406961112e-08
Position 452: 3.998019735006696e-08
Position 87: 3.773504153083956e-08
Position 295: 1.8650393807005288e-08
Position 58: 8.287421954997903e-09
Position 23: 3.6571878619352034e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5784: 0.9830117867677716
Position 11831: 0.9796877041232542
Position 10323: 0.8791036639187246
Position 8799: 0.8215903210135115
Position 7168: 0.6960592908224602
Position 8180: 0.3032015638732274
Position 1699: 0.2626221240111576
Position 8302: 0.10373524093091062
Position 11009: 0.09721332212922197
Position 4264: 0.08690585231222138
Position 7186: 0.06426813277090071
Position 8220: 0.06336056291653862
Position 2691: 0.06075396777309974
Position 10559: 0.05759348532516119
Position 7436: 0.045183913896685475
Position 12387: 0.04270698742105419
Position 1957: 0.04196119102367071
Position 2735: 0.04140623715805691
Position 1115: 0.040950730239366996
Position 2694: 0.03739963568289165
Position 9284: 0.03540445788602636
Position 1748: 0.035249916807229775
Position 7841: 0.0310073680053844
Position 10197: 0.0289588145396433
Position 11109: 0.028663905020633745
Position 7055: 0.027542413494535074
Position 8604: 0.022740430092352854
Position 10362: 0.022294115104569873
Position 1052: 0.021529779604080004
Position 522: 0.021488110511538684
Position 1703: 0.020606389412550448
Position 4304: 0.017433152671968644
Position 12521: 0.017155718589817133
Position 11583: 0.01647517925602962
Position 6432: 0.015379484818403738
Position 7138: 0.014684762046732063
Position 2768: 0.012524680796952601
Position 5981: 0.011933432816853296
Position 2738: 0.011224972402246604
Position 1659: 0.010304036633133307
Position 5601: 0.010279084200470278
Position 6053: 0.010099872836226213
Position 8880: 0.009787698526789453
Position 3087: 0.009754518132577963
Position 9562: 0.009500523258869752
Position 831: 0.00920867051995716
Position 3103: 0.008618492486679768
Position 2130: 0.008299891875884997
Position 8257: 0.008273339269461293
Position 7795: 0.007848863981722012
Position 9053: 0.007500657495727176
Position 11641: 0.007015236569155171
Position 3090: 0.006858363581243363
Position 12607: 0.006624731041945732
Position 10731: 0.006444361278582511
Position 7204: 0.006234068649688244
Position 3417: 0.0054802413942567785
Position 9335: 0.005323605024495298
Position 1676: 0.0053017748153725555
Position 9599: 0.005115159009939967
Position 10784: 0.004936294615759084
Position 8611: 0.004936053306776868
Position 2744: 0.0048372675523785
Position 2078: 0.004654113378014287
Position 4198: 0.0043830036826491775
Position 11554: 0.003996161227820124
Position 6480: 0.00358083382381523
Position 1719: 0.0034703626144940896
Position 974: 0.0034374394891687437
Position 8329: 0.0032963611665152944
Position 3186: 0.0032352439634681326
Position 3263: 0.003210246952518123
Position 9814: 0.0030650920553708036
Position 6901: 0.0028992761224512333
Position 5702: 0.002878853986505961
Position 12485: 0.0026663647864154792
Position 12950: 0.0026027325812456605
Position 476: 0.002284372329331961
Position 4419: 0.002157732569830976
Position 12281: 0.0020148320457820078
Position 8539: 0.001963285792398648
Position 12662: 0.0018938333271413753
Position 2028: 0.0018538861351083957
Position 3278: 0.0017245737686765806
Position 7368: 0.0017123418199933938
Position 10384: 0.0015975155620337766
Position 1469: 0.0015640340076466138
Position 10923: 0.0015630538472942716
Position 9297: 0.0015317026945181253
Position 7209: 0.001524387455122019
Position 1754: 0.0015208736419580844
Position 3377: 0.0014083986130649872
Position 11621: 0.001302071814114146
Position 10605: 0.0012934739667261775
Position 11086: 0.0012752483103151652
Position 7750: 0.0012605541432497399
Position 937: 0.0012208214244496065
Position 7862: 0.0011410658914980147
Position 11719: 0.0011256448291285235
Position 1965: 0.0011004027035837979
Position 1586: 0.000998703659380847
Position 10569: 0.0007678224820440005
Position 6382: 0.000745457086641422
Position 7880: 0.0007249232379228877
Position 7033: 0.000715029589686294
Position 838: 0.0007031061221519462
Position 11017: 0.0006965200538437692
Position 7458: 0.0006316747158419168
Position 7900: 0.0006239928485128499
Position 7753: 0.0005719304240909011
Position 1080: 0.0005290545345363725
Position 750: 0.0005274475087179355
Position 5619: 0.0005060379387099121
Position 1549: 0.0004846717563670796
Position 8116: 0.00045000165605861163
Position 12357: 0.00041333502386777757
Position 12231: 0.000368927424451896
Position 11853: 0.0003569613280715107
Position 6537: 0.0003330252895388618
Position 442: 0.0003259161005668411
Position 7953: 0.0003141754856569994
Position 5863: 0.00027913928620226634
Position 8148: 0.00027298465988015284
Position 12842: 0.00026641649548095065
Position 12984: 0.0002656692175515858
Position 9204: 0.0002572393952513212
Position 5997: 0.00023719905787022186
Position 6643: 0.00022719578435208038
Position 10256: 0.00022275160939209176
Position 11910: 0.00021293979550634574
Position 599: 0.00020432046971241474
Position 13111: 0.00019599963725125847
Position 7008: 0.00019123335509317846
Position 2109: 0.0001799493673802324
Position 2155: 0.00017857557689738562
Position 6006: 0.00017103616183297552
Position 1519: 0.00015725849501559572
Position 7375: 0.00014556866814186865
Position 786: 0.00014135243890774093
Position 610: 0.00012964068607418096
Position 308: 0.00010531185295559092
Position 811: 0.00010517648975519847
Position 1993: 9.671310340838275e-05
Position 481: 9.615044332534469e-05
Position 1159: 9.380882003731883e-05
Position 957: 8.266199093031462e-05
Position 923: 7.695400826731092e-05
Position 897: 7.451309671801158e-05
Position 3229: 7.1602925609593e-05
Position 1057: 6.583132648124699e-05
Position 976: 5.920359222506431e-05
Position 368: 5.838325564397012e-05
Position 7384: 5.770021343478049e-05
Position 1507: 5.1834314308810334e-05
Position 1554: 5.101643890388913e-05
Position 1049: 5.0327037881259234e-05
Position 1170: 5.0236916991982996e-05
Position 804: 3.9714097690734204e-05
Position 621: 3.265998002530918e-05
Position 854: 3.198964423999702e-05
Position 2248: 3.115996012511795e-05
Position 1513: 2.6418879031401095e-05
Position 10130: 2.5934344966650165e-05
Position 1447: 2.5735709533081378e-05
Position 995: 2.5301547790827344e-05
Position 1929: 2.248403762119347e-05
Position 9265: 1.834044755095447e-05
Position 279: 1.8234367983488006e-05
Position 10763: 1.777287666229488e-05
Position 336: 1.761913113490892e-05
Position 449: 1.5348801054932262e-05
Position 1797: 1.4305098586359053e-05
Position 315: 1.2986190160938595e-05
Position 2225: 1.2963123775841601e-05
Position 988: 1.2461307037291201e-05
Position 1473: 1.2270647032398921e-05
Position 483: 1.196717547078079e-05
Position 551: 1.1630725365916575e-05
Position 402: 1.0946049891062152e-05
Position 771: 1.0731268441931736e-05
Position 1424: 9.221158251499196e-06
Position 1392: 8.190208882219064e-06
Position 1034: 7.518919867042111e-06
Position 2186: 7.468098035691128e-06
Position 793: 6.779060212065532e-06
Position 2786: 6.738569910077574e-06
Position 8936: 6.587094887096171e-06
Position 858: 6.307553629082579e-06
Position 8659: 6.009638236909157e-06
Position 648: 5.759630991690284e-06
Position 3148: 5.49020825391746e-06
Position 375: 5.245062402644137e-06
Position 1241: 5.133725615621734e-06
Position 426: 4.474779669386443e-06
Position 4212: 4.080951389542924e-06
Position 763: 3.93015597584044e-06
Position 2253: 3.713219768689551e-06
Position 921: 3.3142016313805334e-06
Position 1557: 3.2909888752614874e-06
Position 757: 2.943922762849045e-06
Position 1773: 2.9184790749983e-06
Position 428: 2.8601710429245555e-06
Position 815: 2.799311113759619e-06
Position 2830: 2.7005161223397484e-06
Position 1124: 2.5030119591360643e-06
Position 2356: 2.116098523076915e-06
Position 680: 1.949009265962478e-06
Position 1495: 1.9378290481008937e-06
Position 1569: 1.936644138375917e-06
Position 1492: 1.2690847058418997e-06
Position 1441: 1.098663058304104e-06
Position 2299: 1.0520941275899835e-06
Position 10588: 9.812949763767397e-07
Position 10527: 9.420028616158962e-07
Position 1010: 2.0477853387745898e-09
Position 444: 8.470703708368969e-10
Position 1481: 3.655487053417432e-10
