Gene = Bcl2l10
Position 540: 4.2229381038809825e-08
Position 469: 1.649643879952334e-08
Position 497: 1.2404069627061709e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3252: 0.9008435073143298
Position 2639: 0.04804743059978831
Position 284: 0.03763401046674312
Position 332: 0.014975445232279807
Position 2232: 0.008836996655030351
Position 3589: 0.008371715634787776
Position 529: 0.008030561942834294
Position 1717: 0.007634580085971422
Position 3276: 0.0064313515967446555
Position 2132: 0.005648583702982038
Position 913: 0.005381980001072149
Position 1623: 0.005285571821692878
Position 2163: 0.00432133338120076
Position 159: 0.004248802705851442
Position 1461: 0.004130429923062892
Position 3650: 0.003790522569959941
Position 1837: 0.0034659671376016375
Position 1233: 0.0033400818632302286
Position 3201: 0.003305188642225202
Position 2938: 0.0028072893720317363
Position 1159: 0.002568941606672074
Position 676: 0.002186395218227445
Position 288: 0.0021009604176407716
Position 222: 0.0018610180465250645
Position 718: 0.0017885567453534352
Position 2199: 0.0015418295572688736
Position 182: 0.0014802713448375214
Position 3004: 0.0014705792671398147
Position 3425: 0.0014560568195787341
Position 3880: 0.0014143658875775905
Position 258: 0.0012634583173623624
Position 2259: 0.0010671773755346649
Position 3548: 0.0010273884222346905
Position 575: 0.000953917879077477
Position 2148: 0.0009077355329154112
Position 3392: 0.000835595688883044
Position 363: 0.0007776708678085589
Position 688: 0.0007664740096482018
Position 3221: 0.0007130069280679801
Position 1849: 0.0005794627544700238
Position 1362: 0.0005778955781154165
Position 1193: 0.0005675542781126792
Position 1880: 0.0005429551347523406
Position 1882: 0.00047643356434417584
Position 3791: 0.0003841853830777387
Position 394: 0.00036915600060362
Position 143: 0.00033894187847746785
Position 235: 0.00033152097444991184
Position 3563: 0.0002908352686256377
Position 1264: 0.0002712464827407945
Position 3526: 0.0002703956262382083
Position 370: 0.0002683157693492982
Position 1092: 0.0002638701646669165
Position 1638: 0.0002615393420942844
Position 454: 0.0002459977788497912
Position 2593: 0.00023652529004461776
Position 1003: 0.00022654944539794294
Position 3173: 0.00022576423271281244
Position 582: 0.00020252011321822533
Position 692: 0.00019880522965026552
Position 3135: 0.0001786149044917192
Position 966: 0.00017359461838169357
Position 1656: 0.00017089274031129275
Position 388: 0.00017084916355629876
Position 505: 0.00015954750273405158
Position 134: 0.00015145192821369163
Position 3085: 0.00015031915433337388
Position 3346: 0.00015006561825018117
Position 2494: 0.00014109441039521445
Position 3331: 0.00012523581075910898
Position 1626: 0.0001236543711479817
Position 3140: 0.00012151108458946302
Position 477: 0.00011910339804347497
Position 1859: 0.00011146894955042067
Position 3305: 0.00010695862747807052
Position 927: 8.707963702887022e-05
Position 2315: 6.763929613671204e-05
Position 3704: 6.715192738861043e-05
Position 945: 6.651702641905901e-05
Position 2840: 6.562334871010347e-05
Position 2359: 6.477311837349109e-05
Position 3591: 6.29872814285525e-05
Position 2335: 6.215975409493648e-05
Position 767: 5.806204082067666e-05
Position 2217: 5.7156553461689835e-05
Position 2497: 5.5476259148809625e-05
Position 1976: 5.265340037988624e-05
Position 2570: 5.223281706882028e-05
Position 3067: 4.7611393293806995e-05
Position 1298: 4.2878480464563404e-05
Position 1507: 3.479305311960316e-05
Position 809: 2.7594150788187028e-05
Position 3137: 2.2664894820899468e-05
Position 3058: 2.2278179395384523e-05
Position 775: 1.8101080003072213e-05
Position 1008: 1.7781290837252398e-05
Position 3041: 1.747500107864601e-05
Position 3015: 1.042902137374919e-05
Position 697: 4.12804645128338e-06
Position 297: 1.8007695866300578e-06
Position 514: 1.3340209708570818e-06
Position 1878: 1.2580079263969758e-06
Position 294: 7.650328579700299e-07
Position 480: 3.72472914880902e-07
Position 474: 3.688103838713738e-07
Position 307: 3.599261953704522e-07
Position 351: 3.3719388743731007e-07
Position 1466: 2.975583403605896e-07
Position 401: 2.9548510893070625e-07
Position 648: 2.5710989699547303e-07
Position 375: 1.4607826214991463e-07
Position 407: 1.3892628746177297e-07
Position 137: 8.282591962517113e-08
Position 761: 6.865508821724982e-08
Position 300: 5.774336440843554e-08
Position 237: 2.615792740456819e-08
Position 118: 4.243828441426442e-09
