Gene = Tpp1
Position 3931: 0.00030925346872511217
Position 2995: 0.00017989703637207087
Position 4223: 0.00016117529880002915
Position 2151: 0.00015948717214265233
Position 5642: 0.00015717284699278515
Position 2051: 0.00015670130040074245
Position 2969: 0.0001441885742147785
Position 2049: 0.0001269307467818388
Position 2147: 0.00012139005939195551
Position 3584: 9.912930242406007e-05
Position 5971: 9.806213471384362e-05
Position 5909: 8.803507294902961e-05
Position 378: 3.9313113842518286e-05
Position 4607: 3.884778906527895e-05
Position 331: 3.7282991252791526e-05
Position 426: 2.494956593551406e-05
Position 2708: 2.294010626715556e-05
Position 3658: 2.1135380185214867e-05
Position 342: 1.8172926376315093e-05
Position 8: 1.6060725770462092e-05
Position 282: 1.3640689955261858e-05
Position 1909: 1.2858879823993579e-05
Position 1978: 9.151826740551706e-06
Position 299: 7.828182960080155e-06
Position 432: 3.0031373953924684e-06
Position 502: 8.462537995300827e-07
Position 204: 6.069734094559167e-07
Position 144: 3.0312274681736645e-07
Position 469: 1.958373013044212e-07
Position 121: 1.8445345775698843e-07
Position 559: 1.241446809271884e-07
Position 133: 2.895986110560626e-09
Position 124: 2.1275566917613905e-09
Position 172: 1.895388173169385e-09
Position 490: 3.9997393696981655e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 181: 0.9424457814876867
Position 1904: 0.8824149843230582
Position 3583: 0.8804016442448078
Position 2559: 0.4271154358446773
Position 5258: 0.41851618584798644
Position 4455: 0.41162198171562614
Position 2522: 0.38847229810780903
Position 5166: 0.3815833951943605
Position 2247: 0.35863028260417695
Position 3212: 0.3443989846019085
Position 5881: 0.319221967989163
Position 4689: 0.2833475124881371
Position 4511: 0.20857250642404396
Position 4721: 0.20068466396496673
Position 7055: 0.19469062376501955
Position 6381: 0.16612614138213846
Position 4742: 0.1533266436802204
Position 505: 0.1509628769976402
Position 6615: 0.13948508195833237
Position 5737: 0.1334552080116876
Position 3163: 0.1270437109824262
Position 4472: 0.12551396466643247
Position 4103: 0.06360311977230795
Position 7378: 0.06335129412200437
Position 2811: 0.05240920882066752
Position 4576: 0.05093553869835769
Position 3087: 0.04375077857058088
Position 2581: 0.04144522144910345
Position 5550: 0.03727939818278755
Position 5462: 0.03393899901281035
Position 1978: 0.033255659399699676
Position 5715: 0.03134412526662801
Position 2570: 0.027739877356893084
Position 7328: 0.02743986857737901
Position 6499: 0.026026086970381827
Position 5683: 0.02423781212946453
Position 2251: 0.020922844139639636
Position 1365: 0.020127627186968335
Position 3352: 0.019277133922841572
Position 4676: 0.018962403709387815
Position 3526: 0.01788476341965132
Position 4774: 0.016446802707746882
Position 6638: 0.015953097332496023
Position 5329: 0.015918346410365776
Position 1841: 0.014700590321732147
Position 4696: 0.012298168521789828
Position 6474: 0.009736669642876682
Position 581: 0.009594326095042672
Position 6548: 0.008855630891059188
Position 189: 0.008221800611442634
Position 5404: 0.007907553343420057
Position 1387: 0.007841738439390542
Position 3446: 0.007604860930521914
Position 1988: 0.007019119663792276
Position 3278: 0.006686309714587618
Position 3620: 0.006619741850863241
Position 516: 0.006376030072188646
Position 2632: 0.006360731507729961
Position 3265: 0.0053256246506595785
Position 4651: 0.005215836748777621
Position 3529: 0.005123149584173547
Position 1931: 0.005114872962080761
Position 4395: 0.00455458675820078
Position 5024: 0.004059187460800181
Position 1288: 0.0040575860430630325
Position 5410: 0.0038573435761021357
Position 1796: 0.0038002705423550065
Position 1847: 0.0033219478107855437
Position 1543: 0.0031751314097750063
Position 412: 0.0025568858281431184
Position 5789: 0.002512714099647966
Position 3219: 0.0025124563819177367
Position 1226: 0.002421882971388076
Position 1319: 0.0023924238669121856
Position 3653: 0.002269561085300187
Position 3424: 0.002183599292970846
Position 127: 0.0020814438133767536
Position 3275: 0.0018833433177686508
Position 2886: 0.0018800038455646755
Position 1483: 0.0018118720501638884
Position 4930: 0.001751605938743705
Position 1991: 0.0016703727470312305
Position 5271: 0.0016127226425904073
Position 2873: 0.0015980055042073595
Position 3180: 0.0015829165496371778
Position 1820: 0.0015786074478501505
Position 1198: 0.001578004410719342
Position 5574: 0.0014083362173019937
Position 2294: 0.0013193162779644504
Position 4977: 0.0012553377845842288
Position 5179: 0.0011556632669467997
Position 3683: 0.0010351350669241962
Position 1763: 0.001011881403856957
Position 4757: 0.0009946336955667103
Position 4331: 0.0009742134619614674
Position 2350: 0.0009701734795776374
Position 6577: 0.0009359910091236395
Position 133: 0.0009108633259328825
Position 2270: 0.0008747693240614873
Position 1909: 0.0007017057484277959
Position 5216: 0.0006959426616437156
Position 2648: 0.00066778985881587
Position 1924: 0.0006230634264522769
Position 2341: 0.0005931878770658397
Position 2080: 0.00049732433055058
Position 3291: 0.00047812513286492797
Position 4417: 0.0004589732635114806
Position 4122: 0.0004454145229393932
Position 552: 0.0004268398897642366
Position 1659: 0.0004153853501616212
Position 130: 0.00041495266106236116
Position 2666: 0.00041286739687313747
Position 1516: 0.000392510937686231
Position 1338: 0.0003919649973527146
Position 1806: 0.0002912659633481114
Position 2504: 0.00028973938395595607
Position 548: 0.00027894688702527194
Position 969: 0.00025752107294251594
Position 3542: 0.00025364278490022527
Position 2682: 0.0002478709399714015
Position 345: 0.0002466515538936712
Position 1370: 0.0002441733758248749
Position 2421: 0.0002350693827826949
Position 1128: 0.00023329683365304294
Position 2156: 0.00022977427913883469
Position 2099: 0.0001900724846073974
Position 4243: 0.00017806640031114155
Position 1882: 0.00016942972515447826
Position 3376: 0.0001615522716344398
Position 1583: 0.00014744812345756768
Position 3834: 0.00013873412358432567
Position 554: 0.00013685888776566495
Position 2015: 0.00013272636328375036
Position 898: 0.00012142117821697366
Position 2654: 0.0001173118015215292
Position 1654: 0.00011438501733440199
Position 3802: 0.00011183192080872055
Position 3931: 0.00010002669779313251
Position 1851: 9.959369113700865e-05
Position 1633: 9.121537735061187e-05
Position 2322: 8.95127894042445e-05
Position 2132: 8.859088263790466e-05
Position 3106: 7.909560968389578e-05
Position 1026: 7.176731742527808e-05
Position 614: 5.656529362077492e-05
Position 880: 5.370113718715866e-05
Position 2181: 5.251124679403013e-05
Position 3766: 4.551359016610598e-05
Position 736: 4.53503030869954e-05
Position 656: 4.03301077173718e-05
Position 631: 3.920456500417834e-05
Position 916: 3.6634400415603515e-05
Position 5065: 3.592968257790975e-05
Position 2273: 3.474246852103805e-05
Position 2917: 3.4357135792144134e-05
Position 2823: 3.3794264023688426e-05
Position 331: 3.321868740631042e-05
Position 3903: 3.849465740861475e-06
Position 3400: 3.1018343527423488e-06
Position 3394: 3.0504484189797737e-06
Position 291: 2.476122519758627e-06
Position 1096: 1.178455440728222e-06
Position 1408: 9.390991706014627e-07
Position 559: 8.642957201881545e-07
Position 3002: 7.567984728393149e-07
Position 142: 6.407417209069057e-07
Position 245: 4.515549772443787e-07
Position 828: 3.4083931552638707e-07
Position 236: 2.803279578287093e-07
Position 971: 2.6723283940964765e-07
Position 305: 4.209736075553598e-08
Position 930: 2.5651572487891844e-08
Position 992: 1.92169711117093e-08
Position 3627: 1.4733690962996582e-08
Position 267: 1.0248291967284271e-08
Position 275: 5.2430064919934994e-09
Position 705: 4.94248587788843e-09
Position 109: 1.9806183278345304e-09
Position 841: 1.6738935232025063e-09
Position 426: 8.514830154144291e-10
Position 665: 4.6091535925635874e-10
Position 595: 4.4856069118928665e-10
Position 258: 2.1300390515234223e-10
Position 111: 7.999932609506061e-11
Position 90: 5.7637105906707557e-11
Position 77: 3.571561312234893e-11
Position 95: 7.319335365531012e-12
Position 85: 2.0206668554930076e-15
