Gene = Slc35f6
Position 8017: 0.4256510699180519
Position 4975: 0.2193269728180736
Position 7829: 0.11467958304655905
Position 8780: 0.10569688197316544
Position 263: 0.08314814594296972
Position 11382: 0.07791733796370451
Position 4191: 0.07562784090978023
Position 818: 0.07530979578640916
Position 8730: 0.07256200097720393
Position 9754: 0.07156100946581813
Position 5552: 0.0700534156467194
Position 10435: 0.061192679957638496
Position 7954: 0.057102551425918364
Position 8029: 0.05512421874444256
Position 7019: 0.05373296292629397
Position 7927: 0.04796173689616186
Position 6716: 0.04319488146665893
Position 1572: 0.041077705631183466
Position 11345: 0.04041320659532278
Position 7890: 0.036114603586272526
Position 1703: 0.030179655884845606
Position 3327: 0.02899921388651214
Position 3042: 0.02724975480456037
Position 5315: 0.025399226975816265
Position 10549: 0.0249325514913486
Position 9055: 0.024274137687155615
Position 11251: 0.02397827870318044
Position 9513: 0.02259168550153837
Position 3361: 0.022264002203346046
Position 1717: 0.018033067114400166
Position 10845: 0.016749836380688922
Position 1747: 0.014926776153545894
Position 7249: 0.013309979914948785
Position 3388: 0.012754447036604768
Position 4830: 0.011185910635361082
Position 10404: 0.009663296854962627
Position 3134: 0.00958824106806991
Position 9856: 0.009547054745498749
Position 402: 0.009529125153159753
Position 3407: 0.007994854273537907
Position 8048: 0.0077564449716187485
Position 7368: 0.007160830318391502
Position 7986: 0.006887010519529753
Position 676: 0.006877164835738641
Position 4856: 0.006627347292186741
Position 1134: 0.006522902985672711
Position 9599: 0.006445060835313814
Position 8557: 0.005773589394894345
Position 7395: 0.005264321309624542
Position 7694: 0.0051716689034026955
Position 8839: 0.004840302457123095
Position 1927: 0.004722534311797693
Position 1200: 0.004357189024960724
Position 7938: 0.004324534385470717
Position 7423: 0.00431264697813305
Position 715: 0.0038094981116862745
Position 8002: 0.0030564987296668885
Position 8656: 0.002943162631368123
Position 10626: 0.0025165071686747273
Position 10111: 0.0024693044510051758
Position 11401: 0.002394995921170544
Position 4936: 0.002003279254979381
Position 7979: 0.0019354889917842675
Position 11614: 0.0018501642323313103
Position 8857: 0.0018319694231933462
Position 1420: 0.0017767865373811843
Position 10981: 0.0017649969583045074
Position 1900: 0.0017232229297282438
Position 7970: 0.0016261252114190346
Position 7565: 0.0015976420984720537
Position 9642: 0.001579735700565317
Position 10729: 0.0015665552343812543
Position 7481: 0.0015384486308836248
Position 10399: 0.0015054990181189386
Position 9834: 0.0013980373077976198
Position 10382: 0.0013623528110886308
Position 1375: 0.0013622036982731426
Position 1175: 0.0012642363165032797
Position 10240: 0.0011595970566723622
Position 9007: 0.001152451976592217
Position 1721: 0.0011011739158002362
Position 11288: 0.0010319610052164268
Position 10102: 0.0009699543304770495
Position 10649: 0.0007259432483445353
Position 10602: 0.0006148231240296188
Position 9102: 0.0005227547057219495
Position 9035: 0.0004962818433879975
Position 8732: 0.0004433704089078339
Position 7502: 0.0003547463956505081
Position 6919: 0.00035008140470081114
Position 4067: 0.00030188535035670654
Position 9563: 0.00028998718123326723
Position 1271: 0.00028459347734743657
Position 1438: 0.0002773830018710214
Position 381: 0.0002612581622214178
Position 2667: 0.00023260209482119058
Position 7857: 0.0002119888645903608
Position 5047: 0.00016448665438666726
Position 601: 0.00015531584755011958
Position 1354: 0.00014931317962751592
Position 446: 0.00014350028136040293
Position 1067: 0.00013203221560458193
Position 625: 0.00010306685199191755
Position 1239: 9.990779284643375e-05
Position 690: 9.332143133532954e-05
Position 1299: 7.768299052254389e-05
Position 874: 7.344935298569515e-05
Position 2855: 7.224346364258856e-05
Position 1995: 6.920881500994891e-05
Position 375: 4.42711425813496e-05
Position 413: 4.112660159214785e-05
Position 834: 3.6344103965718e-05
Position 2714: 3.6185718731966236e-05
Position 467: 3.5062364265724325e-05
Position 448: 3.3469396893333724e-05
Position 1596: 3.31211677444323e-05
Position 280: 2.4173004998809906e-05
Position 1244: 2.4096424521524834e-05
Position 947: 2.208332760830867e-05
Position 881: 2.1804698086918126e-05
Position 1467: 2.0703553904536914e-05
Position 895: 1.752908930728997e-05
Position 1140: 1.6176794697220582e-05
Position 1797: 1.5140959188053775e-05
Position 287: 1.2695008733380326e-05
Position 744: 1.2504840695599577e-05
Position 464: 1.0991707357766028e-05
Position 1313: 1.081980793619583e-05
Position 8908: 9.004761473427769e-06
Position 1646: 8.896312882661189e-06
Position 1445: 7.72833227914204e-06
Position 1575: 6.040255981579737e-06
Position 1766: 4.6143822098942554e-06
Position 307: 2.1302103122113462e-06
Position 1601: 1.9003795298376838e-06
Position 1250: 1.585514003108875e-06
Position 1664: 1.5103886919815023e-06
Position 282: 1.012131930683446e-06
Position 7836: 7.282171389408827e-07
Position 7907: 6.821252709127522e-07
Position 470: 5.734399654774429e-07
Position 831: 3.48252842627371e-07
Position 776: 3.083447183682927e-07
Position 341: 3.01767644922232e-07
Position 853: 2.541355136506399e-07
Position 166: 2.4144319431130755e-07
Position 845: 1.7096181044478432e-07
Position 639: 1.6467801592780692e-07
Position 822: 1.4808756314517785e-07
Position 454: 1.1015147225586755e-07
Position 491: 9.172530270897794e-08
Position 789: 7.538739825977996e-08
Position 8633: 1.4219276232212364e-08
Position 314: 1.3523450451505926e-08
Position 316: 1.2856206343617605e-08
Position 328: 7.661295277535761e-09
Position 516: 6.8321464909339325e-09
Position 103: 4.1303446522183944e-09
Position 109: 2.5793983374479725e-09
Position 510: 2.2252690448464197e-09
Position 180: 1.2084798285915695e-09
Position 170: 9.882905089591697e-10
Position 717: 8.330420959516143e-10
Position 188: 7.28473559418104e-11
Position 324: 1.6268896634148972e-13
