Gene = Rbis
Position 4299: 7.207526949481946e-05
Position 2712: 5.874783137642785e-05
Position 305: 5.474083508573708e-05
Position 1091: 5.343714016651127e-05
Position 2541: 5.1659281804956765e-05
Position 1345: 3.500206099351052e-05
Position 1095: 3.365586229274011e-05
Position 913: 3.091127622010167e-05
Position 630: 2.5541293899474996e-05
Position 3831: 2.4629958910111306e-05
Position 330: 2.4530787018368875e-05
Position 969: 2.2045333532320225e-05
Position 264: 2.074721688327419e-05
Position 979: 1.7865562901953916e-05
Position 1133: 1.66665303922817e-05
Position 129: 1.3628991899152546e-05
Position 1235: 1.1888343568186937e-05
Position 237: 1.0144759468870271e-05
Position 378: 9.279267001569643e-06
Position 396: 8.034969851505639e-06
Position 2301: 7.348792138291729e-06
Position 1433: 7.317088567187144e-06
Position 555: 5.881686636711613e-06
Position 2962: 5.529174333893507e-06
Position 334: 5.353792559916565e-06
Position 1975: 5.101086282650524e-06
Position 1639: 5.025410311437557e-06
Position 1702: 4.1753789160114045e-06
Position 1445: 4.067249305181327e-06
Position 1686: 4.030318056944005e-06
Position 1652: 3.979805154360525e-06
Position 1971: 3.0100522333704876e-06
Position 1453: 9.867697419703447e-07
Position 1846: 9.463981176145497e-07
Position 1554: 4.2473666801303797e-07
Position 873: 4.0195101830145364e-07
Position 1744: 3.979942881486367e-07
Position 1401: 3.7276125003262797e-07
Position 925: 2.9120681320698256e-07
Position 2368: 2.4178437492353635e-07
Position 2499: 2.410761085227772e-07
Position 453: 2.3100498055001198e-07
Position 267: 2.1608881191903914e-07
Position 904: 1.8225717393716946e-07
Position 927: 1.760474095391606e-07
Position 341: 6.270039683170593e-08
Position 1714: 1.665697370438057e-08
Position 133: 7.8142319579514e-09
Position 280: 1.936568149154022e-09
Position 524: 1.7424472244293273e-09
Position 562: 7.190805773789565e-10
Position 102: 1.6043589707589711e-12
Position 83: 3.796420855767636e-13
